"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2018-10-17","24-198","TOR","","CLE","W (+12)","1","19:57","6","8",".750","1","1","1.000","0","0","","0","2","2","2","0","1","0","2","13","11.7","+11",".813",".813","0.0","9.8","5.2","15.7","0.0","3.6","0.0","17.5","165","107"
"2","2","2018-10-19","24-200","TOR","","BOS","W (+12)","1","17:36","2","6",".333","0","2",".000","0","0","","0","5","5","2","0","0","2","1","4","1.1","0",".333",".333","0.0","25.7","13.9","14.5","0.0","0.0","25.0","19.4","65","100"
"3","3","2018-10-20","24-201","TOR","@","WAS","W (+4)","0","26:26","4","8",".500","1","1","1.000","1","3",".333","4","6","10","2","1","1","2","6","10","8.5","+9",".536",".563","17.3","23.2","20.4","11.4","1.8","3.6","17.7","17.0","110","106"
"4","4","2018-10-22","24-203","TOR","","CHO","W (+21)","1","19:46","2","4",".500","0","1",".000","0","0","","1","4","5","2","0","0","2","3","4","2.1","+16",".500",".500","7.6","17.7","14.0","10.8","0.0","0.0","33.3","13.7","89","111"
"5","5","2018-10-24","24-205","TOR","","MIN","W (+7)","1","19:43","4","6",".667","1","1","1.000","0","1",".000","2","2","4","3","1","2","0","3","9","11.3","+7",".699",".750","12.5","9.9","11.1","20.1","2.5","7.4","0.0","14.2","159","105"
"6","6","2018-10-26","24-207","TOR","","DAL","W (+9)","1","37:25","4","8",".500","0","2",".000","2","2","1.000","1","6","7","3","1","0","3","3","10","7.4","+11",".563",".500","2.8","16.0","9.6","9.9","1.3","0.0","25.3","13.6","98","109"
"7","7","2018-10-29","24-210","TOR","@","MIL","L (-15)","1","33:19","10","16",".625","0","4",".000","2","3",".667","2","6","8","2","4","1","2","2","22","20.9","-11",".635",".625","4.5","19.6","10.7","11.7","5.3","3.1","10.4","22.2","115","106"
"8","8","2018-10-30","24-211","TOR","","PHI","W (+17)","1","33:24","6","8",".750","0","1",".000","3","4",".750","1","14","15","2","3","0","3","3","15","16.5","+24",".768",".750","3.7","39.5","24.0","7.5","4.0","0.0","23.5","15.4","119","90"
"9","9","2018-11-02","24-214","TOR","@","PHO","W (+9)","1","26:36","4","5",".800","0","0","","2","4",".500","1","4","5","1","1","0","0","2","10","10.1","+7",".740",".800","4.2","16.0","10.3","5.3","1.9","0.0","0.0","11.8","152","103"
"10","10","2018-11-04","24-216","TOR","@","LAL","W (+14)","1","34:38","8","14",".571","0","1",".000","0","0","","5","8","13","3","1","0","2","2","16","15.6","+25",".571",".571","15.4","26.4","20.7","11.0","1.3","0.0","12.5","19.1","119","104"
"11","11","2018-11-05","24-217","TOR","@","UTA","W (+13)","1","30:50","7","11",".636","0","2",".000","2","2","1.000","1","6","7","2","1","0","2","2","16","13.2","+25",".673",".636","4.4","19.5","13.1","8.2","1.6","0.0","14.4","20.4","124","111"
"12","12","2018-11-07","24-219","TOR","@","SAC","W (+9)","1","34:58","8","11",".727","0","2",".000","5","5","1.000","1","2","3","1","2","0","1","3","21","18.3","0",".795",".727","3.6","6.0","4.9","4.6","2.7","0.0","7.0","16.4","159","104"
"13","13","2018-11-10","24-222","TOR","","NYK","W (+16)","1","28:22","6","7",".857","3","4",".750","8","9",".889","1","2","3","2","0","0","2","3","23","19.6","+8","1.049","1.071","3.9","6.8","5.5","10.6","0.0","0.0","15.4","19.7","176","118"
"14","14","2018-11-12","24-224","TOR","","NOP","L (-16)","1","28:23","8","12",".667","2","4",".500","4","4","1.000","0","3","3","1","1","3","0","5","22","19.5","-10",".799",".750","0.0","11.5","5.2","6.6","1.7","7.0","0.0","19.9","163","121"
"15","15","2018-11-14","24-226","TOR","","DET","L (-2)","1","29:26","8","12",".667","1","1","1.000","0","1",".000","2","5","7","2","1","1","1","4","17","14.8","0",".683",".708","7.4","18.5","13.0","10.2","1.6","2.8","7.4","18.3","132","99"
"16","16","2018-11-16","24-228","TOR","@","BOS","L (-7)","1","39:14","6","11",".545","0","0","","4","6",".667","3","6","9","4","2","0","2","6","16","14.2","-2",".587",".545","8.4","19.8","13.7","15.9","2.5","0.0","12.8","17.2","119","114"
"17","17","2018-11-17","24-229","TOR","@","CHI","W (+39)","1","29:10","4","10",".400","0","2",".000","4","4","1.000","1","7","8","5","1","1","1","2","12","12.8","+30",".510",".400","4.7","21.7","15.0","19.9","1.5","2.8","7.8","17.8","121","79"
