"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2018-10-17","26-163","MIA","@","ORL","L (-3)","0","23:45","3","7",".429","1","3",".333","0","0","","0","0","0","0","1","0","0","1","7","3.9","-13",".500",".500","0.0","0.0","0.0","0.0","2.0","0.0","0.0","11.5","108","105"
"2","2","2018-10-18","26-164","MIA","@","WAS","W (+1)","0","24:28","3","9",".333","1","5",".200","2","2","1.000","1","0","1","1","1","0","1","2","9","4.5","+9",".455",".389","3.6","0.0","2.1","6.1","1.9","0.0","9.2","16.7","104","112"
"3","3","2018-10-20","26-166","MIA","","CHO","L (-1)","0","22:25","1","4",".250","0","2",".000","0","0","","1","0","1","3","1","1","0","2","2","3.3","-6",".250",".250","5.4","0.0","2.4","16.5","2.2","4.2","0.0","7.4","104","116"
"4","4","2018-10-24","26-170","MIA","","NYK","W (+23)","0","27:20","4","10",".400","0","3",".000","2","3",".667","0","4","4","2","2","1","2","0","10","7.5","-2",".442",".400","0.0","12.3","7.3","11.0","3.5","3.0","15.0","21.8","80","84"
"5","5","2018-10-27","26-173","MIA","","POR","W (+9)","0","18:36","3","9",".333","1","5",".200","0","0","","1","2","3","2","1","0","0","1","7","5.2","+4",".389",".389","5.2","10.8","7.9","14.2","2.6","0.0","0.0","19.4","106","113"
"6","6","2018-10-29","26-175","MIA","","SAC","L (-10)","0","24:59","3","8",".375","1","5",".200","4","6",".667","0","4","4","4","2","0","1","3","11","9.6","+10",".517",".438","0.0","16.0","7.8","23.8","3.5","0.0","8.6","17.9","114","111"
"7","7","2018-10-30","26-176","MIA","@","CHO","L (-12)","0","26:13","5","7",".714","1","2",".500","1","3",".333","0","2","2","3","1","1","2","3","12","9.5","-8",".721",".786","0.0","11.4","5.0","17.2","1.9","3.5","19.4","16.8","117","127"
"8","8","2018-11-03","26-180","MIA","@","ATL","L (-5)","0","24:16","6","11",".545","2","5",".400","3","4",".750","0","4","4","4","0","0","2","3","17","12.1","+2",".666",".636","0.0","22.0","10.1","27.2","0.0","0.0","13.6","25.7","127","125"
"9","9","2018-11-05","26-182","MIA","@","DET","W (+5)","0","21:43","3","5",".600","2","3",".667","1","1","1.000","0","3","3","0","1","0","3","1","9","5.2","+15",".827",".800","0.0","11.8","6.7","0.0","2.1","0.0","35.5","16.0","93","102"
"10","10","2018-11-07","26-184","MIA","","SAS","W (+7)","0","31:30","4","10",".400","1","5",".200","0","2",".000","0","3","3","2","4","1","1","0","9","8.8","-1",".414",".450","0.0","7.9","4.2","10.2","6.3","2.5","8.4","15.9","84","85"
