"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"24","24","2018-12-02","@","CHO","W","119","109","44","86",".512","11","32",".344","20","24",".833","9","50","30","6","5","17","25","","39","91",".429","10","36",".278","21","28",".750","11","41","25","9","6","11","19","116.9","107.0","101.8",".279",".372",".616","54.9","68.2","5.9","9.1","",".576","15.0","23.1",".233","",".484","9.6","78.8",".231"
"25","25","2018-12-03","","LAC","L","126","129","49","92",".533","13","34",".382","15","22",".682","10","35","32","10","5","7","24","","49","83",".590","8","20",".400","23","30",".767","7","39","29","4","1","12","21","128.6","131.7","97.9",".239",".370",".620","47.3","65.3","10.2","7.9","",".603","6.4","23.8",".163","",".639","11.1","78.1",".277"
"26","26","2018-12-05","","DAL","W","132","106","51","92",".554","17","29",".586","13","20",".650","5","46","36","12","6","11","15","","39","91",".429","14","46",".304","14","21",".667","11","45","26","7","4","18","17","125.1","100.5","105.5",".217",".315",".655","50.5","70.6","11.4","13.3","",".647","9.8","12.8",".141","",".505","15.2","78.8",".154"
"27","27","2018-12-07","","MEM","L","103","107","38","84",".452","7","29",".241","20","24",".833","10","42","25","5","5","18","25","","39","83",".470","8","19",".421","21","28",".750","10","42","30","10","7","11","25","106.3","110.4","96.9",".286",".345",".545","50.0","65.8","5.2","7.8","",".494","16.0","23.8",".238","",".518","10.3","76.2",".253"
"28","28","2018-12-09","@","DET","W","116","108","42","79",".532","12","30",".400","20","23",".870","8","47","27","5","8","18","19","","43","98",".439","9","29",".310","13","24",".542","17","47","28","8","5","10","22","117.4","109.3","98.8",".291",".380",".651","50.0","64.3","5.1","11.6","",".608","16.8","21.1",".253","",".485","8.4","69.6",".133"
"29","29","2018-12-10","@","BOS","L","100","113","39","87",".448","8","26",".308","14","19",".737","6","39","28","11","1","13","19","","44","90",".489","12","39",".308","13","19",".684","14","51","23","8","5","13","21","101.8","115.1","98.2",".218",".299",".524","43.3","71.8","11.2","2.0","",".494","12.0","14.0",".161","",".556","11.7","70.2",".144"
"30","30","2018-12-12","","OKC","W","118","114","45","97",".464","4","18",".222","24","30",".800","17","56","29","14","3","17","27","","42","87",".483","13","43",".302","17","27",".630","9","39","23","10","6","18","27","111.0","107.2","106.3",".309",".186",".535","58.9","64.4","13.2","6.8","",".485","13.4","36.2",".247","",".557","15.4","81.3",".195"
"31","31","2018-12-16","","MIA","L","96","102","35","86",".407","13","36",".361","13","17",".765","11","38","26","12","5","10","22","","38","91",".418","10","35",".286","16","23",".696","22","57","22","6","4","18","21","105.2","111.8","91.2",".198",".419",".513","40.0","74.3","13.2","8.9","",".483","9.7","23.9",".151","",".473","15.1","55.1",".176"
"32","32","2018-12-19","@","MIL","L","115","123","43","92",".467","19","42",".452","10","15",".667","7","41","28","6","7","15","22","","43","85",".506","13","33",".394","24","30",".800","9","48","26","11","3","14","18","111.3","119.1","103.3",".163",".457",".583","46.1","65.1","5.8","13.5","",".571","13.2","15.2",".109","",".582","12.5","79.1",".282"
"33","33","2018-12-21","@","LAL","L","104","112","44","102",".431","8","27",".296","8","16",".500","14","53","27","8","6","12","24","","43","92",".467","8","32",".250","18","25",".720","8","48","28","7","4","12","17","99.3","107.0","104.7",".157",".265",".477","52.5","61.4","7.6","10.0","",".471","9.9","25.9",".078","",".511","10.4","83.0",".196"
"34","34","2018-12-23","@","SAC","L","117","122","44","94",".468","6","26",".231","23","28",".821","12","58","26","6","9","12","29","","42","100",".420","14","31",".452","24","33",".727","12","50","26","9","4","9","21","109.5","114.2","106.9",".298",".277",".550","53.7","59.1","5.6","13.0","",".500","10.1","24.0",".245","",".490","7.3","79.3",".240"
"35","35","2018-12-26","@","DAL","L","119","122","42","90",".467","12","27",".444","23","30",".767","7","39","25","4","2","10","27","","39","81",".481","12","35",".343","32","38",".842","8","46","23","3","13","12","25","117.1","120.1","101.6",".333",".300",".577","45.9","59.5","3.9","4.3","",".533","8.8","15.6",".256","",".556","10.9","80.0",".395"
"36","36","2018-12-28","","DAL","W","114","112","44","96",".458","4","23",".174","22","27",".815","20","49","22","7","4","11","28","","37","78",".474","15","32",".469","23","33",".697","11","39","19","7","6","16","22","120.2","118.0","94.9",".281",".240",".528","55.7","50.0","7.4","8.7","",".479","9.3","41.7",".229","",".571","14.7","72.5",".295"
"37","37","2018-12-29","","HOU","L","104","108","41","92",".446","9","28",".321","13","17",".765","8","45","25","7","5","14","23","","35","81",".432","16","46",".348","22","28",".786","8","39","21","9","7","12","20","105.6","109.6","98.5",".185",".304",".523","53.6","61.0","7.1","14.3","",".495","12.3","20.5",".141","",".531","11.4","82.2",".272"
"38","38","2018-12-31","","MIN","W","123","114","45","87",".517","14","25",".560","19","21",".905","11","44","28","3","2","15","21","","43","93",".462","9","28",".321","19","23",".826","12","39","29","10","9","7","18","127.9","118.5","96.2",".241",".287",".639","53.0","62.2","3.1","3.1","",".598","13.5","28.9",".218","",".511","6.4","73.3",".204"
"39","39","2019-01-02","@","BRK","L","121","126","46","87",".529","10","23",".435","19","27",".704","10","41","19","7","5","12","20","","47","93",".505","16","31",".516","16","21",".762","12","43","27","7","5","10","23","123.0","128.1","98.4",".310",".264",".612","48.8","41.3","7.1","8.1","",".586","10.8","24.4",".218","",".591","8.9","72.1",".172"
"40","40","2019-01-05","@","CLE","W","133","98","47","81",".580","14","27",".519","25","29",".862","10","44","29","13","7","14","18","","36","88",".409","12","33",".364","14","18",".778","10","34","22","12","3","17","23","136.1","100.3","97.7",".358",".333",".709","56.4","61.7","13.3","12.7","",".667","13.0","29.4",".309","",".477","15.1","77.3",".159"
"41","41","2019-01-07","","MEM","W","114","95","44","79",".557","6","17",".353","20","29",".690","5","40","27","13","4","14","18","","35","78",".449","10","30",".333","15","18",".833","6","36","28","5","7","18","23","116.5","97.1","97.9",".367",".215",".621","52.6","61.4","13.3","8.3","",".595","13.2","14.3",".253","",".513","17.3","85.4",".192"
"42","42","2019-01-09","","CLE","W","140","124","46","84",".548","12","29",".414","36","39",".923","11","44","33","7","7","16","21","","42","88",".477","14","30",".467","26","30",".867","9","31","27","7","3","13","30","136.9","121.3","102.2",".464",".345",".692","58.7","71.7","6.8","12.1","",".619","13.7","33.3",".429","",".557","11.4","78.6",".295"
"43","43","2019-01-12","@","MIN","L","106","110","40","87",".460","5","24",".208","21","24",".875","10","48","22","7","8","15","20","","40","93",".430","11","39",".282","19","24",".792","15","50","23","7","5","13","20","106.0","110.0","100.0",".276",".276",".543","49.0","55.0","7.0","14.8","",".489","13.3","22.2",".241","",".489","11.2","71.7",".204"
"44","44","2019-01-14","@","LAC","W","121","117","46","105",".438","8","25",".320","21","28",".750","15","49","28","8","7","6","19","","41","86",".477","18","36",".500","17","24",".708","8","50","34","4","7","16","21","116.3","112.5","104.0",".267",".238",".516","49.5","60.9","7.7","14.0","",".476","4.9","26.3",".200","",".581","14.2","81.0",".198"
"45","45","2019-01-16","@","GSW","L","140","147","47","98",".480","19","37",".514","27","33",".818","7","49","36","6","5","10","23","","49","102",".480","24","49",".490","25","31",".806","10","57","33","8","5","10","24","123.0","129.2","113.8",".337",".378",".622","46.2","76.6","5.3","9.4","",".577","8.2","13.0",".276","",".598","8.0","80.8",".245"
"46","46","2019-01-18","@","POR","L","112","128","41","84",".488","8","25",".320","22","27",".815","7","41","23","4","6","12","24","","48","103",".466","11","34",".324","21","26",".808","18","53","30","8","3","6","22","113.0","129.2","99.1",".321",".298",".584","43.6","56.1","4.0","8.7","",".536","11.1","16.7",".262","",".519","5.0","65.4",".204"
"47","47","2019-01-21","@","MEM","W","105","85","39","74",".527","9","26",".346","18","26",".692","7","50","19","8","7","19","17","","33","88",".375","9","35",".257","10","17",".588","10","35","21","10","1","11","19","110.6","89.5","95.0",".351",".351",".614","58.8","48.7","8.4","13.2","",".588","18.2","21.9",".243","",".426","10.3","81.1",".114"
"48","48","2019-01-23","","DET","L","94","98","42","91",".462","6","22",".273","4","9",".444","8","49","20","3","9","12","18","","36","89",".404","13","39",".333","13","19",".684","9","49","24","5","3","9","15","97.3","101.4","96.6",".099",".242",".495","50.0","47.6","3.1","18.0","",".495","11.2","16.7",".044","",".478","8.5","82.0",".146"
"49","49","2019-01-24","@","OKC","L","116","122","49","101",".485","10","36",".278","8","12",".667","8","42","34","7","6","12","16","","50","101",".495","14","32",".438","8","16",".500","14","57","33","8","2","14","15","108.1","113.7","107.3",".119",".356",".546","42.4","69.4","6.5","8.7","",".535","10.1","15.7",".079","",".564","11.5","70.8",".079"
"50","50","2019-01-26","","SAS","L","114","126","45","96",".469","7","27",".259","17","24",".708","10","41","26","6","6","8","18","","47","91",".516","11","24",".458","21","25",".840","9","51","30","5","3","9","19","112.6","124.4","101.3",".250",".281",".535","44.6","57.8","5.9","9.0","",".505","7.0","19.2",".177","",".577","8.1","77.5",".231"
"51","51","2019-01-29","@","HOU","W","121","116","46","90",".511","9","31",".290","20","25",".800","13","55","27","8","9","17","17","","40","101",".396","19","56",".339","17","24",".708","15","45","22","11","5","12","20","116.2","111.4","104.1",".278",".344",".599","55.0","58.7","7.7","20.0","",".561","14.4","30.2",".222","",".490","9.7","73.7",".168"
"52","52","2019-01-30","","DEN","L","99","105","37","89",".416","15","36",".417","10","13",".769","8","48","27","4","4","14","20","","42","89",".472","9","30",".300","12","19",".632","6","43","31","10","7","9","17","100.3","106.4","98.7",".146",".404",".523","52.7","73.0","4.1","6.8","",".500","12.9","17.8",".112","",".522","8.5","87.0",".135"
"53","53","2019-02-02","@","SAS","L","108","113","43","96",".448","10","35",".286","12","12","1.000","5","42","26","6","4","8","16","","44","92",".478","9","23",".391","16","18",".889","10","50","29","5","2","11","16","107.1","112.0","100.9",".125",".365",".533","45.7","60.5","5.9","5.8","",".500","7.3","11.1",".125","",".527","9.9","78.7",".174"
"54","54","2019-02-04","","IND","L","107","109","39","90",".433","9","38",".237","20","24",".833","13","55","26","6","4","16","19","","41","91",".451","10","28",".357","17","24",".708","8","43","25","5","3","9","17","106.0","108.0","100.9",".267",".422",".532","56.1","66.7","5.9","6.3","",".483","13.7","27.1",".222","",".505","8.1","84.0",".187"
"55","55","2019-02-06","@","CHI","W","125","120","45","85",".529","15","35",".429","20","30",".667","14","46","26","1","6","11","18","","45","91",".495","16","36",".444","14","19",".737","9","36","27","8","6","8","23","132.1","126.9","94.6",".353",".412",".636","56.1","57.8","1.1","10.9","",".618","10.1","34.1",".235","",".582","7.5","78.0",".154"
"56","56","2019-02-08","","MIN","W","122","117","43","91",".473","9","30",".300","27","28",".964","8","45","27","11","7","11","21","","46","91",".505","9","21",".429","16","22",".727","10","49","22","6","8","15","20","116.7","112.0","104.5",".308",".330",".590","47.9","62.8","10.5","10.0","",".522","9.6","17.0",".297","",".555","13.0","78.7",".176"
"57","57","2019-02-09","@","MEM","L","90","99","34","86",".395","6","33",".182","16","27",".593","17","52","25","6","5","15","22","","38","88",".432","8","29",".276","15","18",".833","10","45","27","6","2","10","24","96.3","105.9","93.5",".314",".384",".460","53.6","73.5","6.4","8.5","",".430","13.3","32.7",".186","",".477","9.4","77.8",".170"
"58","58","2019-02-12","","ORL","L","88","118","36","94",".383","10","29",".345","6","8",".750","8","42","21","5","8","14","16","","42","95",".442","13","32",".406","21","22",".955","12","58","32","9","8","10","14","87.6","117.4","100.5",".085",".309",".451","42.0","58.3","5.0","12.7","",".436","12.6","14.8",".064","",".511","8.7","73.9",".221"
"59","59","2019-02-14","","OKC","W","131","122","50","92",".543","12","26",".462","19","24",".792","13","51","35","7","7","14","15","","50","106",".472","10","44",".227","12","13",".923","17","48","27","8","6","13","21","126.0","117.3","104.0",".261",".283",".639","51.5","70.0","6.7","11.3","",".609","12.0","29.5",".207","",".519","10.4","69.1",".113"
"60","60","2019-02-22","@","IND","L","111","126","43","93",".462","8","27",".296","17","30",".567","14","51","25","5","5","17","25","","44","93",".473","14","32",".438","24","35",".686","13","48","28","10","5","11","24","105.2","119.4","105.5",".323",".290",".523","51.5","58.1","4.7","8.2","",".505","13.8","28.6",".183","",".548","9.2","74.0",".258"
"61","61","2019-02-23","","LAL","W","128","115","50","96",".521","15","40",".375","13","16",".813","9","41","31","14","4","17","21","","44","81",".543","10","29",".345","17","26",".654","6","39","33","10","3","23","21","118.0","106.0","108.5",".167",".417",".621","51.3","62.0","12.9","7.7","",".599","14.2","21.4",".135","",".605","19.9","84.2",".210"
"62","62","2019-02-25","","PHI","L","110","111","44","104",".423","5","28",".179","17","24",".708","14","54","29","15","8","13","19","","44","101",".436","10","31",".323","13","19",".684","15","58","23","9","8","19","19","99.2","100.1","110.9",".231",".269",".480","48.2","65.9","13.5","11.4","",".447","10.2","24.6",".163","",".485","14.8","72.7",".129"
"63","63","2019-02-27","@","LAL","L","119","125","46","102",".451","7","35",".200","20","27",".741","14","52","31","6","3","13","27","","49","94",".521","8","25",".320","19","31",".613","6","39","37","7","8","8","22","110.3","115.9","107.9",".265",".343",".522","57.1","67.4","5.6","4.3","",".485","10.2","29.8",".196","",".564","6.9","86.4",".202"
"64","64","2019-03-01","@","PHO","W","130","116","50","87",".575","16","27",".593","14","20",".700","10","50","34","13","4","24","18","","40","94",".426","12","34",".353","24","28",".857","12","39","25","17","2","19","21","118.6","105.9","109.6",".230",".310",".678","56.2","68.0","11.9","6.7","",".667","20.0","27.0",".161","",".489","15.2","76.9",".255"
"65","65","2019-03-02","@","DEN","W","120","112","45","92",".489","12","30",".400","18","26",".692","12","47","28","10","4","21","25","","39","92",".424","9","32",".281","25","29",".862","10","44","25","13","7","16","22","110.5","103.1","108.6",".283",".326",".580","51.6","62.2","9.2","6.7","",".554","16.9","26.1",".196","",".473","13.2","77.8",".272"
"66","66","2019-03-04","@","UTA","W","115","112","46","96",".479","9","20",".450","14","18",".778","12","44","24","12","5","8","20","","43","92",".467","14","38",".368","12","14",".857","13","47","35","3","6","18","17","116.3","113.3","98.8",".188",".208",".553","48.4","52.2","12.1","9.3","",".526","7.1","26.1",".146","",".543","15.5","71.1",".130"
"67","67","2019-03-06","","UTA","L","104","114","41","89",".461","9","24",".375","13","20",".650","7","41","17","6","4","17","23","","46","88",".523","8","30",".267","14","22",".636","9","45","31","9","8","20","20","97.6","107.0","106.5",".225",".270",".532","47.7","41.5","5.6","6.9","",".511","14.8","16.3",".146","",".568","17.0","79.1",".159"
"68","68","2019-03-08","","TOR","L","104","127","43","105",".410","10","39",".256","8","13",".615","14","51","28","11","0","17","12","","53","99",".535","13","37",".351","8","9",".889","7","51","31","10","12","16","14","93.7","114.4","111.0",".124",".371",".470","50.0","65.1","9.9","0.0","",".457","13.3","24.1",".076","",".601","13.4","84.1",".081"
"69","69","2019-03-10","@","ATL","L","116","128","45","101",".446","18","41",".439","8","8","1.000","5","42","29","6","9","8","17","","48","98",".490","17","37",".459","15","18",".833","10","56","30","4","5","9","12","110.9","122.4","104.6",".079",".406",".555","42.9","64.4","5.7","14.8","",".535","7.1","9.8",".079","",".577","7.8","78.7",".153"
"70","70","2019-03-12","","MIL","L","113","130","46","107",".430","10","47",".213","11","16",".688","13","50","27","3","4","15","23","","48","97",".495","10","36",".278","24","28",".857","5","52","27","5","4","13","20","98.6","113.4","114.6",".150",".439",".495","49.0","58.7","2.6","6.6","",".477","11.6","21.7",".103","",".546","10.6","88.1",".247"
"71","71","2019-03-15","","POR","L","110","122","45","94",".479","8","30",".267","12","25",".480","14","45","31","7","6","11","23","","43","96",".448","10","27",".370","26","32",".813","17","54","26","7","8","15","18","107.7","119.4","102.2",".266",".319",".524","45.5","68.9","6.9","8.7","",".521","9.5","27.5",".128","",".500","12.0","64.6",".271"
"72","72","2019-03-16","","PHO","L","136","138","47","102",".461","15","30",".500","27","41",".659","18","57","34","11","4","22","30","","51","100",".510","9","29",".310","27","36",".750","11","48","31","10","7","22","33","110.6","112.2","111.4",".402",".294",".566","54.3","72.3","8.9","5.6","",".534","15.5","32.7",".265","",".555","16.0","78.0",".270"
"73","73","2019-03-18","@","DAL","W","129","125","49","104",".471","12","39",".308","19","22",".864","14","55","34","7","6","17","28","","46","105",".438","9","35",".257","24","29",".828","14","50","27","9","6","15","26","112.7","109.2","103.6",".212",".375",".567","52.4","69.4","6.1","8.6","",".529","13.0","28.0",".183","",".481","11.3","74.5",".229"
"74","74","2019-03-20","@","ORL","L","96","119","38","102",".373","10","34",".294","10","13",".769","14","49","24","9","2","13","15","","46","102",".451","15","38",".395","12","14",".857","20","65","28","8","10","14","14","94.2","116.8","101.9",".127",".333",".446","43.0","63.2","8.8","3.1","",".422","10.8","23.7",".098","",".525","11.5","63.6",".118"
"75","75","2019-03-24","","HOU","L","90","113","38","92",".413","7","28",".250","7","10",".700","15","44","26","9","3","15","9","","42","86",".488","21","49",".429","8","9",".889","13","50","24","10","5","17","16","96.6","121.3","93.2",".109",".304",".467","46.8","68.4","9.7","8.1","",".451","13.5","28.8",".076","",".610","15.9","69.0",".093"
"76","76","2019-03-26","","ATL","L","120","130","39","83",".470","12","34",".353","30","40",".750","8","45","28","10","6","24","23","","44","97",".454","19","51",".373","23","26",".885","9","41","30","13","4","16","26","106.2","115.1","112.9",".482",".410",".596","52.3","71.8","8.9","13.0","",".542","19.3","20.0",".361","",".552","12.9","80.4",".237"
"77","77","2019-03-28","","SAC","W","121","118","49","97",".505","9","28",".321","14","14","1.000","8","45","27","6","6","12","16","","47","95",".495","10","23",".435","14","16",".875","8","44","28","6","10","12","19","115.5","112.6","104.8",".144",".289",".586","50.6","55.1","5.7","8.3","",".552","10.4","18.2",".144","",".547","10.5","82.2",".147"
"78","78","2019-03-31","","LAL","L","102","130","38","83",".458","8","31",".258","18","21",".857","5","45","19","5","1","24","16","","48","101",".475","15","38",".395","19","22",".864","11","46","30","16","5","10","20","94.0","119.8","108.5",".253",".373",".553","49.5","50.0","4.6","1.6","",".506","20.6","12.5",".217","",".550","8.3","78.4",".188"
"79","79","2019-04-03","","CHO","L","109","115","40","85",".471","15","41",".366","14","17",".824","7","48","25","7","4","19","27","","38","90",".422","12","34",".353","27","32",".844","11","48","19","13","5","11","15","106.3","112.1","102.6",".200",".482",".589","50.0","62.5","6.8","7.1","",".559","17.0","15.9",".165","",".489","9.6","78.8",".300"
"80","80","2019-04-05","@","PHO","L","126","133","49","101",".485","8","23",".348","20","27",".741","15","53","28","4","4","15","21","","51","104",".490","14","36",".389","17","21",".810","13","46","27","12","11","7","18","117.6","124.1","97.1",".267",".228",".558","53.5","57.1","3.7","5.9","",".525","11.7","31.3",".198","",".558","5.8","74.5",".163"
"81","81","2019-04-07","@","SAC","W","133","129","52","101",".515","19","42",".452","10","12",".833","14","55","28","4","11","15","16","","50","109",".459","16","40",".400","13","17",".765","16","47","27","10","4","6","13","127.5","123.7","104.3",".119",".416",".626","53.9","53.8","3.8","15.9","",".609","12.4","31.1",".099","",".532","4.9","71.9",".119"
"82","82","2019-04-09","","GSW","L","103","112","44","99",".444","9","33",".273","6","10",".600","7","42","29","9","1","10","15","","43","89",".483","12","30",".400","14","21",".667","11","58","25","8","3","14","17","100.5","109.3","102.5",".101",".333",".498","42.0","65.9","8.8","1.7","",".490","8.8","13.0",".061","",".551","12.5","76.1",".157"
