"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"66","66","2019-03-10","","HOU","L","93","94","31","75",".413","9","32",".281","22","27",".815","10","51","24","6","9","16","20","","32","88",".364","16","52",".308","14","22",".636","13","41","18","6","4","12","20","101.2","102.3","91.9",".360",".427",".535","55.4","77.4","6.5","25.0","",".473","15.6","26.3",".293","",".455","10.9","75.9",".159"
"67","67","2019-03-12","","SAS","L","105","112","38","82",".463","14","39",".359","15","26",".577","9","38","22","1","2","14","16","","43","82",".524","8","22",".364","18","18","1.000","7","38","26","11","3","12","25","111.2","118.6","94.4",".317",".476",".562","50.0","57.9","1.1","3.3","",".549","13.0","22.5",".183","",".573","11.8","80.6",".220"
"68","68","2019-03-14","@","DEN","L","99","100","37","87",".425","12","37",".324","13","17",".765","9","40","22","8","1","8","17","","39","81",".481","8","29",".276","14","17",".824","8","44","27","6","7","11","16","109.6","110.7","90.3",".195",".425",".524","47.6","59.5","8.9","1.9","",".494","7.8","20.0",".149","",".531","11.1","79.5",".173"
"69","69","2019-03-16","","CLE","W","121","116","46","89",".517","16","34",".471","13","16",".813","9","40","32","3","5","5","22","","40","86",".465","15","38",".395","21","22",".955","6","33","20","1","0","6","20","133.2","127.7","90.9",".180",".382",".630","54.8","69.6","3.3","10.4","",".607","4.9","25.0",".146","",".552","5.9","83.8",".244"
"70","70","2019-03-18","","NOP","L","125","129","46","105",".438","9","35",".257","24","29",".828","14","50","27","9","6","15","26","","49","104",".471","12","39",".308","19","22",".864","14","55","34","7","6","17","28","109.2","112.7","103.6",".276",".333",".531","47.6","58.7","7.9","9.2","",".481","11.3","25.5",".229","",".529","13.0","72.0",".183"
"71","71","2019-03-20","@","POR","L","118","126","43","87",".494","10","30",".333","22","25",".880","6","35","20","8","6","11","22","","45","91",".495","16","36",".444","20","25",".800","12","48","23","6","4","14","17","116.9","124.8","100.9",".287",".345",".602","42.2","46.5","7.9","10.9","",".552","10.1","14.3",".253","",".582","12.1","70.7",".220"
"72","72","2019-03-21","@","SAC","L","100","116","36","92",".391","12","40",".300","16","23",".696","9","43","23","5","6","7","22","","41","87",".471","13","35",".371","21","28",".750","12","58","24","7","9","12","18","102.2","118.5","97.9",".250",".435",".490","42.6","63.9","5.1","11.5","",".457","6.4","16.4",".174","",".546","10.8","73.9",".241"
"73","73","2019-03-23","@","GSW","W","126","91","44","83",".530","21","49",".429","17","22",".773","8","49","33","7","2","9","22","","36","90",".400","4","30",".133","15","21",".714","8","36","22","6","2","10","22","132.3","95.5","95.2",".265",".590",".680","57.6","75.0","7.3","3.3","",".657","8.9","22.2",".205","",".422","9.2","83.7",".167"
"74","74","2019-03-26","","SAC","L","121","125","39","77",".506","15","45",".333","28","32",".875","7","38","27","1","6","11","26","","44","87",".506","10","23",".435","27","32",".844","12","37","27","4","1","7","23","130.2","134.5","92.9",".416",".584",".664","50.7","69.2","1.1","9.4","",".604","10.8","21.9",".364","",".563","6.5","72.1",".310"
"75","75","2019-03-28","@","MIA","L","99","105","36","92",".391","16","47",".340","11","17",".647","10","50","26","4","2","13","21","","39","89",".438","7","30",".233","20","27",".741","10","55","24","7","4","10","22","99.0","105.0","100.0",".185",".511",".498","47.6","72.2","4.0","3.4","",".478","11.6","18.2",".120","",".478","9.0","80.0",".225"
"76","76","2019-03-31","@","OKC","W","106","103","37","87",".425","16","44",".364","16","23",".696","10","52","18","3","2","13","19","","38","98",".388","11","43",".256","16","22",".727","15","49","19","6","6","8","21","108.7","105.7","97.5",".264",".506",".546","51.5","48.6","3.1","3.6","",".517","11.8","22.7",".184","",".444","6.9","73.7",".163"
"77","77","2019-04-01","","PHI","W","122","102","46","97",".474","12","32",".375","18","27",".667","10","54","29","5","3","6","22","","36","93",".387","6","33",".182","24","32",".750","12","55","20","2","9","12","22","117.2","98.0","104.1",".278",".330",".560","49.5","63.0","4.8","5.0","",".536","5.2","18.9",".186","",".419","10.1","78.6",".258"
"78","78","2019-04-03","","MIN","L","108","110","43","94",".457","7","39",".179","15","19",".789","12","49","26","2","5","13","20","","42","86",".488","10","27",".370","16","20",".800","5","38","26","6","3","8","25","110.0","112.0","98.2",".202",".415",".528","56.3","60.5","2.0","8.5","",".495","11.3","26.7",".160","",".547","7.8","88.1",".186"
"79","79","2019-04-05","","MEM","L","112","122","41","96",".427","17","47",".362","13","21",".619","11","42","28","4","4","9","13","","46","96",".479","16","41",".390","14","16",".875","12","50","30","7","2","10","16","113.3","123.4","98.8",".219",".490",".532","45.7","68.3","4.0","7.3","",".516","7.9","22.4",".135","",".563","8.8","72.1",".146"
"80","80","2019-04-07","@","MEM","W","129","127","45","98",".459","12","41",".293","27","34",".794","11","51","31","4","5","6","23","","42","98",".429","19","44",".432","24","28",".857","10","53","32","4","4","7","24","122.7","120.8","95.2",".347",".418",".571","49.0","68.9","3.8","9.3","",".520","5.0","20.4",".276","",".526","6.0","80.0",".245"
"81","81","2019-04-09","","PHO","W","120","109","41","91",".451","16","40",".400","22","27",".815","18","64","28","6","6","21","24","","38","88",".432","13","35",".371","20","28",".714","5","38","21","13","6","14","22","113.3","102.9","105.9",".297",".440",".583","62.7","68.3","5.7","11.3","",".538","17.0","35.3",".242","",".506","12.2","90.2",".227"
"82","82","2019-04-10","@","SAS","L","94","105","37","91",".407","11","37",".297","9","12",".750","7","42","27","5","4","7","19","","41","88",".466","8","24",".333","15","18",".833","8","53","22","6","2","10","14","98.5","110.0","95.4",".132",".407",".488","44.2","73.0","5.2","6.3","",".467","6.8","13.5",".099","",".511","9.4","81.4",".170"
