"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-07","","DET","L","96","103","40","87",".460","9","27",".333","7","9",".778","6","40","28","10","8","20","19","","37","90",".411","11","37",".297","18","20",".900","13","50","21","13","1","19","15","93.7","100.5","102.4",".103",".310",".528","44.4","70.0","9.8","15.1","",".511","18.0","14.0",".080","",".472","16.1","72.3",".200"
"12","12","2018-11-09","","WAS","W","117","108","44","86",".512","13","31",".419","16","19",".842","10","41","26","8","6","15","18","","42","82",".512","11","27",".407","13","19",".684","6","35","24","8","3","18","18","118.3","109.2","98.9",".221",".360",".620","53.9","59.1","8.1","10.9","",".587","13.7","25.6",".186","",".579","16.6","83.8",".159"
"13","13","2018-11-11","@","NYK","W","115","89","44","98",".449","17","42",".405","10","11",".909","10","52","31","10","9","11","21","","31","88",".352","5","28",".179","22","30",".733","13","54","13","4","15","19","21","111.3","86.1","103.3",".112",".429",".559","49.1","70.5","9.7","15.0","",".536","9.7","19.6",".102","",".381","15.8","76.4",".250"
"14","14","2018-11-12","@","WAS","L","109","117","43","89",".483","15","30",".500","8","11",".727","8","34","28","5","6","12","28","","40","79",".506","13","33",".394","24","33",".727","7","41","24","8","7","10","17","115.1","123.6","94.7",".124",".337",".581","45.3","65.1","5.3","13.0","",".567","11.3","19.0",".090","",".589","9.7","78.8",".304"
"15","15","2018-11-14","","PHI","W","111","106","40","80",".500","12","28",".429","19","22",".864","5","37","23","7","4","10","21","","41","86",".477","14","29",".483","10","15",".667","10","41","32","2","3","14","21","118.5","113.1","93.7",".275",".350",".619","47.4","57.5","7.5","7.0","",".575","10.0","13.9",".238","",".558","13.1","76.2",".116"
"16","16","2018-11-17","","LAL","W","130","117","50","93",".538","11","32",".344","19","23",".826","11","41","28","5","8","13","23","","43","90",".478","10","30",".333","21","25",".840","8","41","22","5","6","14","20","125.5","113.0","103.6",".247",".344",".630","50.0","56.0","4.8","13.3","",".597","11.2","25.0",".204","",".533","12.2","78.9",".233"
"17","17","2018-11-18","","NYK","W","131","117","48","84",".571","13","32",".406","22","26",".846","7","35","35","5","6","15","26","","40","87",".460","8","24",".333","29","35",".829","17","42","12","7","2","14","26","133.0","118.8","98.5",".310",".381",".686","45.5","72.9","5.1","9.5","",".649","13.6","21.9",".262","",".506","12.0","62.2",".333"
"18","18","2018-11-20","","TOR","L","91","93","34","84",".405","8","30",".267","15","19",".789","11","49","24","5","4","14","11","","39","87",".448","9","34",".265","6","8",".750","6","43","23","7","5","16","19","94.5","96.6","96.3",".226",".357",".493","53.3","70.6","5.2","7.5","",".452","13.2","22.9",".179","",".500","15.0","86.4",".069"
"19","19","2018-11-23","@","DEN","L","87","112","32","79",".405","8","32",".250","15","19",".789","4","37","24","7","2","13","19","","44","93",".473","9","28",".321","15","17",".882","12","51","33","10","5","11","20","90.7","116.8","95.9",".241",".405",".498","42.0","75.0","7.3","3.1","",".456","13.0","9.3",".190","",".522","9.9","73.3",".161"
"20","20","2018-11-25","@","LAL","W","108","104","42","93",".452","11","31",".355","13","14",".929","9","45","31","8","5","13","22","","37","79",".468","10","26",".385","20","31",".645","5","42","22","9","10","18","17","105.4","101.5","102.4",".151",".333",".545","51.7","73.8","7.8","9.4","",".511","11.6","19.6",".140","",".532","16.3","87.8",".253"
"21","21","2018-11-26","@","GSW","L","110","116","40","90",".444","14","30",".467","16","21",".762","6","34","28","11","2","11","21","","41","84",".488","13","35",".371","21","23",".913","10","46","21","8","7","14","19","111.8","117.9","98.4",".233",".333",".554","42.5","70.0","11.2","4.1","",".522","10.0","14.3",".178","",".565","12.9","73.7",".250"
"22","22","2018-11-28","@","POR","L","112","115","42","81",".519","14","30",".467","14","15",".933","3","37","28","3","8","14","20","","37","85",".435","19","39",".487","22","32",".688","13","47","24","8","1","11","17","116.5","119.7","96.1",".185",".370",".639","44.0","66.7","3.1","17.4","",".605","13.8","8.1",".173","",".547","10.0","72.3",".259"
"23","23","2018-11-30","@","PHO","W","99","85","39","82",".476","8","27",".296","13","18",".722","8","44","23","7","5","12","16","","34","84",".405","7","28",".250","10","14",".714","9","40","22","5","0","12","15","108.4","93.1","91.3",".220",".329",".550","52.4","59.0","7.7","8.9","",".524","11.8","20.5",".159","",".446","11.7","80.0",".119"
"24","24","2018-12-04","@","MIA","W","105","90","38","86",".442","14","28",".500","15","20",".750","11","43","22","5","4","11","13","","38","91",".418","12","35",".343","2","5",".400","16","47","19","7","11","15","19","116.2","99.6","90.3",".233",".326",".554","47.8","57.9","5.5","7.1","",".523","10.4","26.2",".174","",".484","13.9","66.7",".022"
"25","25","2018-12-05","","DEN","L","118","124","45","95",".474","20","49",".408","8","8","1.000","6","40","30","4","4","9","23","","45","82",".549","11","19",".579","23","37",".622","4","43","34","5","2","10","19","116.4","122.3","91.8",".084",".516",".599","48.2","66.7","3.9","6.3","",".579","8.4","13.3",".084","",".616","9.2","89.5",".280"
"26","26","2018-12-07","","IND","L","90","112","36","89",".404","8","33",".242","10","13",".769","9","47","20","3","7","14","18","","44","93",".473","9","26",".346","15","18",".833","11","53","26","8","8","9","17","92.0","114.5","97.8",".146",".371",".475","47.0","55.6","3.1","10.4","",".449","12.9","17.6",".112","",".522","8.2","77.6",".161"
"27","27","2018-12-10","@","DAL","L","76","101","32","89",".360","8","28",".286","4","5",".800","7","42","18","8","2","15","18","","35","82",".427","10","35",".286","21","25",".840","9","52","28","7","4","12","11","79.5","105.7","95.6",".056",".315",".417","44.7","56.3","8.4","4.3","",".404","14.1","14.0",".045","",".488","11.4","79.5",".256"
"28","28","2018-12-13","","CHI","W","97","91","34","82",".415","11","33",".333","18","23",".783","9","43","23","8","6","16","16","","34","71",".479","10","18",".556","13","20",".650","1","33","18","10","4","18","23","101.1","94.9","95.9",".280",".402",".526","56.6","67.6","8.3","11.3","",".482","14.8","22.0",".220","",".549","18.4","97.1",".183"
"29","29","2018-12-15","","UTA","W","96","89","34","72",".472","11","24",".458","17","20",".850","4","48","18","7","10","22","27","","28","89",".315","7","29",".241","26","28",".929","11","42","17","13","4","10","19","98.7","91.5","97.2",".278",".333",".594","53.3","52.9","7.2","16.7","",".549","21.4","11.4",".236","",".354","9.0","80.0",".292"
"30","30","2018-12-19","","SAS","L","90","129","34","89",".382","12","31",".387","10","17",".588","11","33","19","5","3","11","18","","50","77",".649","12","19",".632","17","21",".810","4","45","29","5","4","11","15","96.6","138.5","93.2",".191",".348",".466","42.3","55.9","5.4","5.2","",".449","10.2","21.2",".112","",".727","11.3","84.6",".221"
"31","31","2018-12-21","@","CHI","L","80","90","28","86",".326","8","33",".242","16","24",".667","13","47","20","4","5","8","22","","33","75",".440","5","17",".294","19","26",".731","9","50","23","5","6","7","21","93.2","104.9","85.8",".279",".384",".414","48.5","71.4","4.7","8.6","",".372","7.7","24.1",".186","",".473","7.5","79.1",".253"
"32","32","2018-12-23","","MIA","L","91","115","29","70",".414","10","28",".357","23","32",".719","12","40","15","4","5","19","19","","43","85",".506","16","31",".516","13","19",".684","9","39","27","11","3","11","26","100.0","126.4","91.0",".457",".400",".541","50.6","51.7","4.4","9.3","",".486","18.4","28.6",".329","",".600","10.5","75.7",".153"
"33","33","2018-12-26","","PHO","L","120","122","44","96",".458","14","36",".389","18","22",".818","11","42","20","11","2","15","18","","48","95",".505","13","24",".542","13","17",".765","11","45","22","9","9","18","19","112.8","114.6","96.4",".229",".375",".568","48.3","45.5","10.3","2.8","",".531","12.4","24.4",".188","",".574","14.9","73.8",".137"
"34","34","2018-12-28","","TOR","W","116","87","44","93",".473","9","26",".346","19","22",".864","11","60","29","3","8","15","20","","28","95",".295","12","34",".353","19","24",".792","14","41","18","4","10","11","21","115.3","86.4","100.6",".237",".280",".565","59.4","65.9","3.0","13.1","",".522","12.7","28.9",".204","",".358","9.4","77.8",".200"
"35","35","2018-12-30","","DET","W","109","107","40","85",".471","7","24",".292","22","24",".917","9","45","21","7","4","13","20","","39","92",".424","8","31",".258","21","23",".913","17","51","21","6","2","11","21","113.8","111.7","95.8",".282",".282",".570","46.9","52.5","7.3","6.6","",".512","12.0","20.9",".259","",".467","9.7","67.9",".228"
"36","36","2018-12-31","@","CHO","L","100","125","38","92",".413","10","35",".286","14","19",".737","13","48","22","6","5","11","21","","42","85",".494","11","24",".458","30","33",".909","6","46","29","8","1","8","16","102.1","127.6","97.9",".207",".380",".498","51.1","57.9","6.1","8.2","",".467","9.9","24.5",".152","",".559","7.4","85.4",".353"
"37","37","2019-01-02","@","CHI","W","112","84","44","76",".579","11","26",".423","13","18",".722","4","41","31","5","9","13","10","","36","86",".419","7","20",".350","5","8",".625","5","32","18","8","0","11","17","120.7","90.5","92.8",".237",".342",".667","56.2","70.5","5.4","13.6","",".651","13.4","12.9",".171","",".459","10.9","88.1",".058"
"38","38","2019-01-04","@","MIN","L","103","120","42","88",".477","9","27",".333","10","19",".526","5","35","28","7","7","11","20","","47","91",".516","9","26",".346","17","23",".739","10","54","29","6","2","11","20","102.5","119.4","100.5",".216",".307",".534","39.3","66.7","7.0","10.8","",".528","10.2","10.2",".114","",".566","9.8","75.0",".187"
"39","39","2019-01-06","@","LAC","L","96","106","33","89",".371","9","31",".290","21","29",".724","13","54","24","6","7","12","18","","40","93",".430","8","22",".364","18","23",".783","11","53","20","5","5","7","21","98.1","108.4","97.8",".326",".348",".472","50.5","72.7","6.1","9.9","",".421","10.5","23.6",".236","",".473","6.4","78.8",".194"
"40","40","2019-01-07","@","SAC","L","95","111","32","87",".368","13","37",".351","18","24",".750","5","46","15","8","1","16","15","","45","98",".459","10","34",".294","11","20",".550","9","57","24","11","4","9","18","89.7","104.8","105.9",".276",".425",".487","44.7","46.9","7.6","1.6","",".443","14.1","9.4",".207","",".510","7.8","82.0",".112"
"41","41","2019-01-09","@","UTA","L","93","106","33","83",".398","13","33",".394","14","20",".700","7","41","17","6","4","11","20","","41","84",".488","12","33",".364","12","14",".857","4","44","24","5","3","13","20","97.0","110.5","95.9",".241",".398",".507","48.2","51.5","6.3","7.8","",".476","10.7","14.9",".169","",".560","12.6","89.5",".143"
"42","42","2019-01-12","","BOS","W","105","103","36","84",".429","11","38",".289","22","24",".917","9","50","21","2","5","15","20","","38","90",".422","8","32",".250","19","28",".679","10","46","19","7","3","8","18","106.8","104.8","98.3",".286",".452",".555","52.1","58.3","2.0","8.6","",".494","13.7","20.0",".262","",".467","7.3","80.4",".211"
"43","43","2019-01-13","","HOU","W","116","109","41","85",".482","9","24",".375","25","28",".893","12","45","25","6","2","11","21","","38","86",".442","10","42",".238","23","27",".852","9","38","20","7","1","10","21","122.6","115.2","94.6",".329",".282",".596","54.2","61.0","6.3","4.5","",".535","10.2","29.3",".294","",".500","9.3","78.6",".267"
"44","44","2019-01-16","@","DET","L","115","120","47","94",".500","14","39",".359","7","13",".538","8","37","29","6","3","11","21","","44","92",".478","12","30",".400","20","25",".800","14","47","26","4","4","10","16","117.5","122.7","88.6",".138",".415",".577","44.0","61.7","6.1","4.8","",".574","9.9","19.5",".074","",".543","8.8","67.4",".217"
"45","45","2019-01-18","","BRK","L","115","117","47","94",".500","10","26",".385","11","14",".786","12","49","26","5","6","13","18","","44","97",".454","19","46",".413","10","15",".667","9","41","24","5","5","11","19","114.0","116.0","100.9",".149",".277",".574","54.4","55.3","5.0","11.8","",".553","11.5","27.3",".117","",".552","9.6","80.4",".103"
"46","46","2019-01-19","","MIL","L","108","118","44","93",".473","14","32",".438","6","9",".667","5","32","31","5","3","8","15","","47","85",".553","12","30",".400","12","15",".800","4","46","22","7","7","13","14","109.2","119.3","98.9",".097",".344",".557","41.0","70.5","5.1","5.5","",".548","7.6","10.6",".065","",".624","12.4","87.1",".141"
"47","47","2019-01-21","@","ATL","W","122","103","46","91",".505","11","29",".379","19","21",".905","9","45","29","8","8","11","22","","39","86",".453","9","30",".300","16","23",".696","9","44","23","5","3","13","24","122.8","103.7","99.3",".231",".319",".609","50.6","63.0","8.1","14.3","",".566","9.9","20.5",".209","",".506","11.9","80.0",".186"
"48","48","2019-01-23","@","BRK","L","110","114","38","89",".427","11","34",".324","23","28",".821","11","42","22","7","11","13","19","","43","90",".478","10","32",".313","18","23",".783","12","45","20","7","2","16","22","109.6","113.6","100.4",".315",".382",".543","48.3","57.9","7.0","19.0","",".489","11.4","25.0",".258","",".533","13.8","72.1",".200"
"49","49","2019-01-25","","WAS","L","91","95","38","84",".452","7","33",".212","8","12",".667","13","52","24","3","4","16","10","","35","79",".443","15","27",".556","10","12",".833","5","38","26","9","1","12","15","100.4","104.8","90.7",".143",".393",".510","57.8","63.2","3.3","7.7","",".494","15.2","28.3",".095","",".538","12.5","88.6",".127"
"50","50","2019-01-27","@","HOU","L","98","103","39","97",".402","10","35",".286","10","17",".588","18","56","23","10","4","13","18","","38","80",".475","12","36",".333","15","21",".714","3","39","20","8","7","13","19","100.9","106.1","97.1",".175",".361",".469","58.9","59.0","10.3","9.1","",".454","11.1","33.3",".103","",".550","12.7","92.7",".188"
"51","51","2019-01-29","","OKC","L","117","126","44","102",".431","14","41",".341","15","18",".833","18","53","26","4","5","12","18","","49","91",".538","9","21",".429","19","26",".731","6","43","25","7","8","7","16","115.4","124.3","101.4",".176",".402",".532","55.2","59.1","3.9","7.1","",".500","9.8","32.7",".147","",".588","6.4","85.4",".209"
"52","52","2019-01-31","","IND","W","107","100","38","82",".463","11","25",".440","20","22",".909","9","48","25","4","5","15","19","","41","91",".451","4","19",".211","14","16",".875","6","42","26","8","2","9","18","109.4","102.2","97.8",".268",".305",".584","53.3","65.8","4.1","6.9","",".530","14.1","20.0",".244","",".473","8.4","86.7",".154"
"53","53","2019-02-02","","BRK","W","102","89","41","94",".436","10","27",".370","10","12",".833","7","49","25","11","8","14","17","","33","91",".363","10","38",".263","13","16",".813","8","50","23","6","2","18","11","97.1","84.7","105.1",".128",".287",".514","49.5","61.0","10.5","15.1","",".489","12.4","14.3",".106","",".418","15.5","84.0",".143"
"54","54","2019-02-05","@","OKC","L","122","132","42","90",".467","11","37",".297","27","34",".794","8","40","27","14","4","18","29","","46","92",".500","13","30",".433","27","37",".730","8","49","25","11","2","17","25","107.4","116.2","113.6",".378",".411",".581","44.9","64.3","12.3","6.5","",".528","14.6","16.3",".300","",".571","13.6","80.0",".293"
"55","55","2019-02-07","","MIN","W","122","112","45","83",".542","11","26",".423","21","23",".913","10","41","23","5","7","13","16","","46","99",".465","10","26",".385","10","12",".833","16","43","23","8","4","12","19","127.9","117.5","95.4",".277",".313",".655","48.8","51.1","5.2","9.6","",".608","12.3","27.0",".253","",".515","10.3","66.0",".101"
"56","56","2019-02-09","@","MIL","W","103","83","44","94",".468","10","27",".370","5","6",".833","9","57","28","5","8","12","20","","31","95",".326","6","35",".171","15","18",".833","12","51","18","5","8","10","16","104.6","84.3","98.4",".064",".287",".533","52.8","63.6","5.1","13.3","",".521","11.0","18.8",".053","",".358","8.9","80.0",".158"
"57","57","2019-02-10","@","ATL","W","124","108","43","91",".473","13","37",".351","25","28",".893","11","49","29","4","9","8","21","","37","80",".463","13","32",".406","21","25",".840","5","33","27","5","6","11","21","129.6","112.9","95.7",".308",".407",".600","59.8","67.4","4.2","18.8","",".544","7.2","28.2",".275","",".544","10.8","88.4",".263"
"58","58","2019-02-12","@","NOP","W","118","88","42","95",".442","13","32",".406","21","22",".955","12","58","32","9","8","10","14","","36","94",".383","10","29",".345","6","8",".750","8","42","21","5","8","14","16","117.4","87.6","100.5",".232",".337",".564","58.0","76.2","9.0","12.3","",".511","8.7","26.1",".221","",".436","12.6","85.2",".064"
"59","59","2019-02-14","","CHO","W","127","89","48","92",".522","17","39",".436","14","18",".778","8","50","32","6","6","7","15","","33","94",".351","4","31",".129","19","26",".731","13","45","18","6","4","8","19","131.1","91.9","96.9",".196",".424",".636","52.6","66.7","6.2","9.5","",".614","6.5","20.0",".152","",".372","7.1","76.4",".202"
"60","60","2019-02-22","","CHI","L","109","110","41","81",".506","14","34",".412","13","24",".542","8","46","25","4","6","14","14","","40","90",".444","12","29",".414","18","19",".947","6","39","18","8","4","8","19","112.1","113.1","97.3",".296",".420",".595","54.1","61.0","4.1","9.8","",".593","13.3","19.5",".160","",".511","7.5","86.4",".200"
"61","61","2019-02-24","@","TOR","W","113","98","42","91",".462","14","36",".389","15","20",".750","12","52","29","6","8","12","16","","38","91",".418","11","28",".393","11","14",".786","6","42","30","6","2","13","20","112.9","98.0","100.0",".220",".396",".566","55.3","69.0","6.0","12.7","",".538","10.7","25.0",".165","",".478","11.8","87.0",".121"
"62","62","2019-02-26","@","NYK","L","103","108","39","89",".438","11","32",".344","14","20",".700","12","47","26","6","7","16","21","","38","89",".427","7","24",".292","25","32",".781","14","51","17","11","7","10","15","105.0","110.1","98.1",".225",".360",".527","48.0","66.7","6.1","10.8","",".500","14.1","24.5",".157","",".466","8.8","71.4",".281"
"63","63","2019-02-28","","GSW","W","103","96","40","89",".449","11","31",".355","12","15",".800","9","53","24","2","9","15","14","","39","97",".402","9","40",".225","9","10",".900","9","47","16","5","3","12","14","101.8","94.9","101.2",".169",".348",".539","53.0","60.0","2.0","15.8","",".511","13.6","19.1",".135","",".448","10.6","83.0",".093"
"64","64","2019-03-02","@","IND","W","117","112","46","91",".505","10","28",".357","15","19",".789","11","41","28","7","5","9","20","","42","77",".545","7","27",".259","21","24",".875","3","36","31","5","6","11","17","123.3","118.0","94.9",".209",".308",".589","53.2","60.9","7.4","10.0","",".560","8.3","25.0",".165","",".591","11.2","90.9",".273"
"65","65","2019-03-03","@","CLE","L","93","107","39","88",".443","6","26",".231","9","11",".818","8","41","23","5","4","11","17","","36","83",".434","14","43",".326","21","23",".913","9","44","20","7","2","11","15","100.0","115.0","93.0",".125",".295",".501","48.2","59.0","5.4","10.0","",".477","10.6","18.6",".102","",".518","10.6","78.6",".253"
"66","66","2019-03-05","@","PHI","L","106","114","42","93",".452","13","32",".406","9","12",".750","10","44","21","4","2","12","16","","42","89",".472","11","28",".393","19","21",".905","10","50","28","10","4","11","13","108.2","116.4","97.9",".129",".344",".539","46.8","50.0","4.1","3.3","",".522","10.9","20.0",".097","",".534","10.1","77.3",".213"
"67","67","2019-03-08","","DAL","W","111","106","42","87",".483","14","29",".483","13","18",".722","11","48","26","9","5","14","18","","42","89",".472","10","34",".294","12","16",".750","10","42","22","6","3","14","15","114.1","109.0","97.3",".207",".333",".585","53.3","61.9","9.3","9.1","",".563","12.9","25.6",".149","",".528","12.7","78.7",".135"
"68","68","2019-03-10","@","MEM","L","97","105","31","87",".356","12","38",".316","23","27",".852","15","53","23","6","4","13","23","","34","82",".415","9","31",".290","28","31",".903","6","45","23","6","6","10","22","101.3","109.6","95.8",".310",".437",".490","54.1","74.2","6.3","7.8","",".425","11.6","27.8",".264","",".470","9.5","86.4",".341"
"69","69","2019-03-13","@","WAS","L","90","100","35","90",".389","12","33",".364","8","9",".889","12","48","26","3","3","10","15","","42","90",".467","8","27",".296","8","12",".667","10","46","20","5","2","8","13","99.7","110.8","90.3",".100",".367",".479","51.1","74.3","3.3","4.8","",".456","9.6","25.0",".089","",".511","7.7","78.3",".089"
"70","70","2019-03-14","","CLE","W","120","91","45","93",".484","14","31",".452","16","21",".762","12","50","31","11","3","9","14","","35","86",".407","7","31",".226","14","15",".933","8","43","13","4","4","15","18","123.2","93.4","97.4",".226",".333",".587","53.8","68.9","11.3","5.5","",".559","8.1","25.5",".172","",".448","13.9","82.6",".163"
"71","71","2019-03-17","","ATL","W","101","91","33","85",".388","9","37",".243","26","33",".788","10","55","21","12","3","14","15","","38","91",".418","8","35",".229","7","10",".700","8","50","20","8","3","18","29","98.1","88.4","103.0",".388",".435",".507","52.4","63.6","11.7","5.4","",".441","12.3","19.2",".306","",".462","15.9","84.9",".077"
"72","72","2019-03-20","","NOP","W","119","96","46","102",".451","15","38",".395","12","14",".857","20","65","28","8","10","14","14","","38","102",".373","10","34",".294","10","13",".769","14","49","24","9","2","13","15","116.8","94.2","101.9",".137",".373",".550","57.0","60.9","7.9","14.7","",".525","11.5","36.4",".118","",".422","10.8","76.3",".098"
"73","73","2019-03-22","","MEM","W","123","119","44","93",".473","14","39",".359","21","27",".778","4","44","30","6","5","8","16","","47","93",".505","15","38",".395","10","21",".476","10","52","28","5","6","13","24","116.1","112.4","95.9",".290",".419",".586","45.8","68.2","5.7","9.1","",".548","7.1","8.7",".226","",".586","11.3","80.0",".108"
"74","74","2019-03-25","","PHI","W","119","98","45","87",".517","11","29",".379","18","23",".783","13","44","28","9","2","7","18","","36","73",".493","6","23",".261","20","26",".769","6","39","20","4","2","15","18","130.4","107.4","91.2",".264",".333",".613","53.0","62.2","9.9","4.0","",".580","6.7","28.3",".207","",".534","15.1","83.8",".274"
"75","75","2019-03-26","@","MIA","W","104","99","37","89",".416","14","42",".333","16","23",".696","15","55","27","5","5","15","19","","36","86",".419","10","33",".303","17","21",".810","6","39","25","10","1","11","22","107.1","101.9","97.1",".258",".472",".525","58.5","73.0","5.1","9.4","",".494","13.1","31.3",".180","",".477","10.4","87.0",".198"
"76","76","2019-03-28","@","DET","L","98","115","37","94",".394","8","31",".258","16","20",".800","15","43","21","5","4","12","14","","46","86",".535","17","35",".486","6","12",".500","10","43","25","8","9","11","18","105.7","124.0","92.7",".213",".330",".477","50.0","56.8","5.4","7.8","",".436","10.5","31.3",".170","",".634","10.8","73.7",".070"
"77","77","2019-03-30","@","IND","W","121","116","47","92",".511","15","38",".395","12","14",".857","9","37","37","9","3","7","16","","48","90",".533","9","24",".375","11","17",".647","11","44","26","4","3","15","18","125.1","120.0","96.7",".152",".413",".616","45.7","78.7","9.3","4.5","",".592","6.7","21.4",".130","",".583","13.3","71.8",".122"
"78","78","2019-04-01","@","TOR","L","109","121","43","93",".462","12","33",".364","11","15",".733","11","46","32","7","8","13","21","","42","84",".500","19","37",".514","18","22",".818","6","39","31","9","8","14","20","109.6","121.7","99.4",".161",".355",".547","54.1","74.4","7.0","17.0","",".527","11.5","25.0",".118","",".613","13.0","85.4",".214"
"79","79","2019-04-03","","NYK","W","114","100","45","99",".455","11","32",".344","13","20",".650","19","55","29","5","7","13","16","","38","85",".447","6","27",".222","18","21",".857","8","39","21","10","5","12","18","117.3","102.9","97.1",".202",".323",".529","58.5","64.4","5.1","12.1","",".510","10.8","38.0",".131","",".482","11.3","81.8",".212"
"80","80","2019-04-05","","ATL","W","149","113","56","92",".609","18","37",".486","19","25",".760","9","54","35","11","4","19","24","","41","94",".436","10","39",".256","21","31",".677","10","38","21","16","4","14","21","134.4","101.9","110.9",".272",".402",".723","58.7","62.5","9.9","7.3","",".707","15.6","24.3",".207","",".489","11.5","81.8",".223"
"81","81","2019-04-07","@","BOS","W","116","108","41","90",".456","12","33",".364","22","22","1.000","11","45","29","9","7","14","14","","42","89",".472","12","31",".387","12","14",".857","6","39","28","9","4","13","19","116.1","108.1","99.9",".244",".367",".582","53.6","70.7","9.0","12.1","",".522","12.3","25.0",".244","",".539","12.0","85.0",".135"
"82","82","2019-04-10","@","CHO","W","122","114","48","88",".545","11","30",".367","15","20",".750","9","39","24","5","2","6","19","","41","78",".526","8","29",".276","24","27",".889","4","32","21","3","4","8","14","132.8","124.1","91.9",".227",".341",".630","54.9","50.0","5.4","4.1","",".608","5.8","24.3",".170","",".577","8.2","88.2",".308"
