"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-04","@","BRK","L","97","122","31","65",".477","4","20",".200","31","41",".756","9","46","16","6","1","27","21","","50","105",".476","9","28",".321","13","18",".722","15","38","27","11","3","9","28","95.9","120.6","101.2",".631",".308",".584","54.8","51.6","5.9","1.3","",".508","24.5","28.1",".477","",".519","7.4","71.2",".124"
"12","12","2018-11-07","@","IND","W","100","94","36","79",".456","10","32",".313","18","22",".818","5","43","24","7","8","16","18","","37","94",".394","8","31",".258","12","17",".706","8","41","19","9","6","9","21","101.6","95.5","98.5",".278",".405",".564","51.2","66.7","7.1","12.7","",".519","15.3","13.2",".228","",".436","8.1","82.6",".128"
"13","13","2018-11-09","","CHO","W","133","132","45","94",".479","12","37",".324","31","41",".756","13","59","33","3","15","16","33","","43","110",".391","16","40",".400","30","40",".750","14","49","25","10","5","4","33","118.0","117.1","102.1",".436",".394",".594","54.6","73.3","2.7","21.4","",".543","12.5","27.1",".330","",".464","3.0","76.7",".273"
"14","14","2018-11-10","@","MEM","L","106","112","44","85",".518","8","31",".258","10","16",".625","8","48","27","10","6","23","20","","45","103",".437","11","30",".367","11","15",".733","15","45","16","9","3","11","18","101.8","107.6","94.3",".188",".365",".576","51.6","61.4","9.6","8.2","",".565","20.0","21.1",".118","",".490","9.1","72.7",".107"
"15","15","2018-11-12","@","MIA","W","124","114","39","83",".470","15","36",".417","31","39",".795","10","42","24","5","0","9","24","","37","77",".481","13","31",".419","27","33",".818","8","40","19","5","6","15","30","128.5","118.1","96.5",".470",".434",".619","51.2","61.5","5.2","0.0","",".560","8.2","23.8",".373","",".565","14.1","80.0",".351"
"16","16","2018-11-14","@","ORL","L","106","111","41","86",".477","14","29",".483","10","15",".667","10","41","32","2","3","14","21","","40","80",".500","12","28",".429","19","22",".864","5","37","23","7","4","10","21","113.1","118.5","93.7",".174",".337",".572","52.6","78.0","2.1","5.8","",".558","13.1","23.8",".116","",".575","10.0","86.1",".238"
"17","17","2018-11-16","","UTA","W","113","107","41","81",".506","11","23",".478","20","32",".625","10","41","25","7","5","17","27","","41","88",".466","4","22",".182","21","37",".568","10","39","15","10","4","13","25","111.1","105.2","101.7",".395",".284",".594","51.3","61.0","6.9","7.6","",".574","15.2","25.6",".247","",".489","11.1","75.6",".239"
"18","18","2018-11-17","@","CHO","W","122","119","39","93",".419","11","35",".314","33","38",".868","9","53","23","9","6","19","24","","42","99",".424","10","31",".323","25","27",".926","9","49","23","10","3","17","29","104.7","102.1","105.5",".409",".376",".556","52.0","59.0","7.7","8.8","",".478","14.8","18.4",".355","",".475","13.3","83.0",".253"
"19","19","2018-11-19","","PHO","W","119","114","41","84",".488","6","22",".273","31","42",".738","13","53","24","8","1","19","27","","44","87",".506","13","33",".394","13","24",".542","5","31","25","9","4","13","34","113.9","109.1","104.5",".500",".262",".581","63.1","58.5","7.7","1.9","",".524","15.6","33.3",".369","",".580","11.8","88.9",".149"
"20","20","2018-11-21","","NOP","W","121","120","44","98",".449","10","29",".345","23","26",".885","11","47","27","7","7","16","26","","42","98",".429","11","30",".367","25","33",".758","20","54","24","8","8","15","21","112.5","111.6","107.5",".265",".296",".553","46.5","61.4","6.5","10.3","",".500","12.8","24.4",".235","",".485","11.8","64.3",".255"
"21","21","2018-11-23","","CLE","L","112","121","40","75",".533","12","33",".364","20","26",".769","4","31","27","5","2","10","20","","49","93",".527","11","22",".500","12","16",".750","14","42","16","7","1","8","25","123.0","132.9","91.0",".347",".440",".648","42.5","67.5","5.5","2.8","",".613","10.4","12.5",".267","",".586","7.4","65.9",".129"
"22","22","2018-11-25","@","BRK","W","127","125","44","91",".484","12","29",".414","27","33",".818","13","42","28","9","6","9","22","","50","88",".568","10","25",".400","15","20",".750","10","43","19","2","4","16","25","126.6","124.6","100.3",".363",".319",".602","49.4","63.6","9.0","9.5","",".549","7.9","28.3",".297","",".625","14.2","74.4",".170"
"23","23","2018-11-28","","NYK","W","117","91","47","87",".540","12","25",".480","11","16",".688","8","50","34","7","5","16","19","","32","92",".348","6","29",".207","21","22",".955","11","41","14","11","5","13","21","116.5","90.6","100.4",".184",".287",".622","54.9","72.3","7.0","7.9","",".609","14.5","21.1",".126","",".380","11.3","79.2",".228"
"24","24","2018-11-30","","WAS","W","123","98","43","98",".439","12","38",".316","25","33",".758","17","58","28","11","7","12","17","","37","92",".402","8","28",".286","16","19",".842","8","42","22","10","4","15","20","117.9","94.0","104.3",".337",".388",".547","58.0","65.1","10.5","10.9","",".500","9.6","33.3",".255","",".446","13.0","83.7",".174"
"25","25","2018-12-02","","MEM","W","103","95","36","74",".486","8","22",".364","23","30",".767","3","44","22","5","2","16","20","","33","79",".418","11","28",".393","18","23",".783","3","35","19","7","7","14","24","104.4","96.3","98.7",".405",".297",".591","55.7","61.1","5.1","3.9","",".541","15.5","8.6",".311","",".487","13.6","93.2",".228"
"26","26","2018-12-05","@","TOR","L","102","113","40","88",".455","11","35",".314","11","14",".786","11","49","26","7","5","21","23","","43","100",".430","8","29",".276","19","22",".864","17","53","25","12","3","11","13","100.2","111.0","101.8",".159",".398",".542","48.0","65.0","6.9","7.0","",".517","18.2","23.4",".125","",".470","9.1","69.1",".190"
"27","27","2018-12-07","@","DET","W","117","111","44","90",".489","9","32",".281","20","21",".952","12","40","26","11","12","16","28","","37","89",".416","7","28",".250","30","37",".811","17","49","22","10","3","16","24","117.1","111.1","99.9",".233",".356",".589","44.9","59.1","11.0","19.7","",".539","13.9","27.3",".222","",".455","13.2","62.2",".337"
"28","28","2018-12-10","","DET","W","116","102","39","88",".443","15","37",".405","23","35",".657","16","48","27","9","5","13","19","","41","84",".488","9","21",".429","11","21",".524","10","46","23","5","5","15","24","118.8","104.4","97.7",".398",".420",".561","51.1","69.2","9.2","7.9","",".528","11.2","30.8",".261","",".542","13.9","76.2",".131"
"29","29","2018-12-12","","BRK","L","124","127","50","91",".549","12","28",".429","12","16",".750","10","37","31","11","3","17","30","","38","74",".514","14","28",".500","37","43",".860","7","37","20","10","1","16","23","122.3","125.3","101.4",".176",".308",".632","50.0","62.0","10.9","6.5","",".615","14.8","25.0",".132","",".608","14.7","79.4",".500"
"30","30","2018-12-14","","IND","L","101","113","36","88",".409","9","36",".250","20","27",".741","17","49","17","5","5","16","21","","42","95",".442","8","20",".400","21","24",".875","11","47","33","7","2","7","22","104.1","116.5","97.0",".307",".409",".506","51.0","47.2","5.2","6.7","",".460","13.8","32.1",".227","",".484","6.2","74.4",".221"
"31","31","2018-12-16","@","CLE","W","128","105","51","91",".560","11","27",".407","15","20",".750","12","48","32","5","9","10","18","","41","88",".466","12","30",".400","11","17",".647","6","33","28","8","0","12","20","131.0","107.4","97.7",".220",".297",".641","59.3","62.7","5.1","15.5","",".621","9.1","30.8",".165","",".534","11.2","85.7",".125"
"32","32","2018-12-17","@","SAS","L","96","123","40","98",".408","11","37",".297","5","7",".714","12","41","29","3","5","10","15","","49","87",".563","9","23",".391","16","17",".941","4","45","28","5","9","6","14","100.2","128.4","95.8",".071",".378",".475","47.7","72.5","3.1","7.8","",".464","9.0","22.6",".051","",".615","6.0","87.9",".184"
"33","33","2018-12-19","","NYK","W","131","109","47","88",".534","15","30",".500","22","25",".880","9","51","31","6","4","9","22","","37","86",".430","10","31",".323","25","31",".806","4","35","22","2","2","8","19","131.7","109.6","99.5",".284",".341",".662","59.3","66.0","6.0","7.3","",".619","8.3","22.5",".250","",".488","7.4","91.3",".291"
"34","34","2018-12-22","","TOR","W","126","101","46","85",".541","8","24",".333","26","35",".743","4","53","33","10","7","11","21","","37","95",".389","10","40",".250","17","19",".895","8","41","17","5","2","15","24","117.5","94.2","107.2",".412",".282",".627","56.4","71.7","9.3","12.7","",".588","9.9","10.8",".306","",".442","12.7","86.0",".179"
"35","35","2018-12-25","@","BOS","L","114","121","38","92",".413","15","40",".375","23","29",".793","9","56","25","6","4","19","21","","45","108",".417","14","41",".341","17","20",".850","13","55","21","8","4","9","21","102.3","108.6","100.9",".315",".435",".544","50.5","65.8","5.4","6.0","",".495","15.4","17.6",".250","",".481","7.2","78.3",".157"
"36","36","2018-12-27","@","UTA","W","114","97","43","86",".500","13","35",".371","15","18",".833","9","47","31","7","7","13","21","","33","86",".384","11","35",".314","20","27",".741","12","44","19","11","1","16","19","116.7","99.3","97.6",".209",".407",".607","51.6","72.1","7.2","13.7","",".576","12.2","22.0",".174","",".448","14.0","76.0",".233"
"37","37","2018-12-30","@","POR","L","95","129","34","96",".354","8","43",".186","19","27",".704","9","36","18","15","2","11","21","","49","83",".590","12","22",".545","19","25",".760","7","59","28","2","2","21","22","88.6","120.3","107.3",".281",".448",".440","37.9","52.9","14.0","3.3","",".396","9.3","14.8",".198","",".663","18.3","79.4",".229"
"38","38","2019-01-01","@","LAC","W","119","113","42","87",".483","12","26",".462","23","33",".697","17","55","25","7","7","20","28","","42","91",".462","5","25",".200","24","34",".706","12","41","18","12","0","13","29","114.7","109.0","103.7",".379",".299",".586","57.3","59.5","6.7","10.6","",".552","16.5","37.0",".264","",".489","10.9","76.0",".264"
"39","39","2019-01-02","@","PHO","W","132","127","40","74",".541","11","24",".458","41","54",".759","8","44","27","9","3","17","30","","43","95",".453","11","34",".324","30","36",".833","13","37","22","10","3","15","34","123.9","119.2","106.6",".730",".324",".675","54.3","67.5","8.4","4.9","",".615","14.8","25.0",".554","",".511","11.9","73.5",".316"
"40","40","2019-01-05","","DAL","W","106","100","39","83",".470","6","26",".231","22","33",".667","8","49","31","7","5","10","20","","38","88",".432","9","31",".290","15","23",".652","9","49","27","4","3","15","23","105.5","99.5","100.5",".398",".313",".543","50.0","79.5","7.0","8.8","",".506","9.3","16.7",".265","",".483","13.3","82.0",".170"
"41","41","2019-01-08","","WAS","W","132","115","49","88",".557","17","33",".515","17","25",".680","13","49","39","10","2","19","20","","42","84",".500","14","32",".438","17","21",".810","6","34","26","14","3","16","18","128.3","111.8","102.9",".284",".375",".667","59.0","79.6","9.7","3.8","",".653","16.1","31.7",".193","",".583","14.6","85.7",".202"
"42","42","2019-01-09","@","WAS","L","106","123","37","86",".430","8","27",".296","24","31",".774","17","46","23","12","3","24","20","","47","87",".540","13","27",".481","16","21",".762","11","39","26","16","2","18","21","103.8","120.5","102.1",".360",".314",".532","54.1","62.2","11.8","5.0","",".477","19.4","37.8",".279","",".615","15.8","72.5",".184"
"43","43","2019-01-11","","ATL","L","121","123","45","87",".517","11","33",".333","20","27",".741","11","30","31","13","4","15","23","","45","81",".556","12","25",".480","21","27",".778","15","44","27","7","4","21","24","123.3","125.4","98.1",".310",".379",".612","40.5","68.9","13.2","7.1","",".580","13.2","27.5",".230","",".630","18.4","55.9",".259"
"44","44","2019-01-13","@","NYK","W","108","105","40","87",".460","6","20",".300","22","30",".733","12","56","22","4","9","16","21","","37","86",".430","10","31",".323","21","30",".700","7","34","24","8","5","10","21","107.8","104.8","100.2",".345",".230",".539","62.2","55.0","4.0","16.4","",".494","13.8","30.8",".253","",".488","9.2","86.3",".244"
"45","45","2019-01-15","","MIN","W","149","107","55","92",".598","21","43",".488","18","21",".857","8","54","40","6","11","15","29","","35","90",".389","8","23",".348","29","35",".829","9","34","18","10","2","11","19","141.1","101.3","105.6",".228",".467",".736","61.4","72.7","5.7","16.4","",".712","12.9","24.2",".196","",".433","9.5","83.6",".322"
"46","46","2019-01-17","@","IND","W","120","96","46","87",".529","18","34",".529","10","11",".909","9","51","38","8","6","16","10","","39","97",".402","9","29",".310","9","12",".750","12","40","23","9","3","12","14","122.0","97.6","98.4",".126",".391",".653","56.0","82.6","8.1","8.8","",".632","14.8","24.3",".115","",".448","10.5","77.8",".093"
"47","47","2019-01-19","","OKC","L","115","117","38","81",".469","11","32",".344","28","39",".718","12","47","28","6","7","17","20","","41","93",".441","12","31",".387","23","26",".885","11","45","20","10","6","10","24","114.0","116.0","100.8",".481",".395",".586","51.1","73.7","5.9","11.3","",".537","14.8","26.1",".346","",".505","8.7","76.1",".247"
"48","48","2019-01-21","","HOU","W","121","93","43","88",".489","8","23",".348","27","33",".818","10","55","21","9","14","13","22","","31","86",".360","11","42",".262","20","26",".769","6","38","14","9","6","12","25","118.5","91.1","102.1",".375",".261",".590","59.1","48.8","8.8","31.8","",".534","11.3","23.8",".307","",".424","11.0","88.2",".233"
"49","49","2019-01-23","","SAS","W","122","120","47","93",".505","17","36",".472","11","14",".786","13","42","35","9","5","11","14","","47","82",".573","13","27",".481","13","15",".867","5","36","24","8","6","15","15","126.7","124.6","96.3",".151",".387",".615","53.8","74.5","9.3","9.1","",".597","10.0","29.5",".118","",".652","14.5","85.3",".159"
"50","50","2019-01-26","@","DEN","L","110","126","38","91",".418","14","36",".389","20","27",".741","11","41","29","7","2","12","24","","48","94",".511","8","24",".333","22","29",".759","11","51","27","4","4","10","21","107.9","123.6","102.0",".297",".396",".535","44.6","76.3","6.9","2.9","",".495","10.4","21.6",".220","",".553","8.6","73.2",".234"
"51","51","2019-01-29","@","LAL","W","121","105","42","93",".452","15","36",".417","22","28",".786","12","44","33","15","6","12","15","","43","92",".467","7","23",".304","12","16",".750","14","49","26","7","4","21","20","117.6","102.1","102.9",".301",".387",".574","47.3","78.6","14.6","8.7","",".532","10.2","25.5",".237","",".505","17.5","69.6",".130"
"52","52","2019-01-31","@","GSW","W","113","104","41","88",".466","12","37",".324","19","24",".792","16","49","30","11","5","19","19","","41","88",".466","11","38",".289","11","16",".688","9","37","30","13","7","15","19","114.8","105.6","98.5",".273",".420",".573","57.0","73.2","11.2","10.0","",".534","16.2","36.4",".216","",".528","13.6","78.6",".125"
"53","53","2019-02-02","@","SAC","L","108","115","41","93",".441","7","33",".212","19","25",".760","14","46","19","9","5","13","22","","42","92",".457","11","30",".367","20","24",".833","12","50","22","9","2","16","19","105.9","112.7","102.0",".269",".355",".519","47.9","46.3","8.8","8.1","",".478","11.1","26.9",".204","",".516","13.5","72.7",".217"
"54","54","2019-02-05","","TOR","L","107","119","31","70",".443","7","24",".292","38","41",".927","5","34","20","8","3","18","22","","41","89",".461","11","31",".355","26","32",".813","15","42","27","12","0","10","27","111.4","123.8","96.1",".586",".343",".608","44.7","64.5","8.3","5.2","",".493","17.0","15.6",".543","",".522","8.8","65.9",".292"
"55","55","2019-02-08","","DEN","W","117","110","39","78",".500","10","22",".455","29","32",".906","7","42","23","7","5","17","12","","46","94",".489","6","26",".231","12","13",".923","8","40","35","5","3","12","19","115.9","108.9","101.0",".410",".282",".635","51.2","59.0","6.9","7.4","",".564","15.6","17.9",".372","",".521","10.7","81.4",".128"
"56","56","2019-02-10","","LAL","W","143","120","56","97",".577","12","24",".500","19","22",".864","7","42","33","10","3","7","17","","48","93",".516","10","27",".370","14","19",".737","9","43","31","3","4","16","21","134.9","113.2","106.0",".227",".247",".670","49.4","58.9","9.4","4.5","",".639","6.2","17.1",".196","",".570","13.6","79.5",".151"
"57","57","2019-02-12","","BOS","L","109","112","39","80",".488","9","27",".333","22","31",".710","10","47","21","4","3","14","20","","41","88",".466","13","29",".448","17","21",".810","8","41","24","9","3","5","23","115.6","118.7","94.3",".388",".338",".582","53.4","53.8","4.2","5.1","",".544","13.0","23.3",".275","",".540","4.9","82.2",".193"
"58","58","2019-02-13","@","NYK","W","126","111","42","78",".538","8","23",".348","34","43",".791","6","47","33","8","7","15","24","","40","100",".400","9","29",".310","22","27",".815","14","43","27","8","4","12","27","120.0","105.7","105.0",".551",".295",".650","52.2","78.6","7.6","9.9","",".590","13.4","17.1",".436","",".445","9.7","74.5",".220"
"59","59","2019-02-21","","MIA","W","106","102","37","82",".451","7","26",".269","25","35",".714","12","51","23","5","4","15","13","","45","94",".479","6","22",".273","6","12",".500","7","40","27","11","4","9","28","107.1","103.0","99.0",".427",".317",".544","56.0","62.2","5.1","5.6","",".494","13.3","26.7",".305","",".511","8.3","84.8",".064"
"60","60","2019-02-23","","POR","L","115","130","42","87",".483","9","24",".375","22","28",".786","7","33","28","5","5","11","23","","49","99",".495","5","23",".217","27","29",".931","19","53","29","8","6","11","23","115.0","130.0","100.0",".322",".276",".579","38.4","66.7","5.0","6.6","",".534","10.0","17.1",".253","",".520","9.0","57.8",".273"
"61","61","2019-02-25","@","NOP","W","111","110","44","101",".436","10","31",".323","13","19",".684","15","58","23","9","8","19","19","","44","104",".423","5","28",".179","17","24",".708","14","54","29","15","8","13","19","100.1","99.2","110.9",".188",".307",".507","51.8","52.3","8.1","10.5","",".485","14.8","27.3",".129","",".447","10.2","75.4",".163"
"62","62","2019-02-28","@","OKC","W","108","104","42","91",".462","12","30",".400","12","19",".632","8","44","33","9","5","13","24","","38","87",".437","8","27",".296","20","28",".714","8","44","28","5","3","12","18","106.5","102.6","101.4",".209",".330",".543","50.0","78.6","8.9","8.3","",".527","11.6","18.2",".132","",".483","10.8","81.8",".230"
"63","63","2019-03-02","","GSW","L","117","120","39","87",".448","14","31",".452","25","29",".862","11","46","26","6","3","21","25","","41","81",".506","14","33",".424","24","34",".706","4","39","23","14","7","13","22","111.1","114.0","105.3",".333",".356",".586","54.1","66.7","5.7","6.3","",".529","17.4","23.9",".287","",".593","11.9","89.7",".296"
"64","64","2019-03-05","","ORL","W","114","106","42","89",".472","11","28",".393","19","21",".905","10","50","28","10","4","11","13","","42","93",".452","13","32",".406","9","12",".750","10","44","21","4","2","12","16","116.4","108.2","97.9",".236",".315",".580","53.2","66.7","10.2","6.6","",".534","10.1","22.7",".213","",".522","10.9","80.0",".097"
"65","65","2019-03-06","@","CHI","L","107","108","40","87",".460","8","24",".333","19","24",".792","13","46","22","10","5","15","20","","41","93",".441","6","23",".261","20","27",".741","16","47","21","7","3","13","17","109.5","110.6","97.7",".276",".276",".548","49.5","55.0","10.2","7.1","",".506","13.3","29.5",".218","",".473","11.0","67.3",".215"
"66","66","2019-03-08","@","HOU","L","91","107","35","95",".368","3","26",".115","18","23",".783","22","59","20","9","4","18","17","","42","85",".494","13","41",".317","10","15",".667","7","43","22","13","0","17","18","91.7","107.8","99.3",".242",".274",".433","57.8","57.1","9.1","9.1","",".384","14.6","37.9",".189","",".571","15.7","84.1",".118"
"67","67","2019-03-10","","IND","W","106","89","38","87",".437","7","23",".304","23","30",".767","13","52","24","10","3","13","26","","31","83",".373","5","16",".313","22","37",".595","12","44","18","8","4","14","27","108.4","91.0","97.8",".345",".264",".529","54.2","63.2","10.2","4.5","",".477","11.5","28.9",".264","",".404","12.4","76.5",".265"
"68","68","2019-03-12","","CLE","W","106","99","42","85",".494","8","23",".348","14","17",".824","12","60","25","4","7","21","18","","40","101",".396","13","38",".342","6","8",".750","9","37","14","8","2","7","17","106.1","99.1","99.9",".200",".271",".573","61.9","59.5","4.0","11.1","",".541","18.5","30.0",".165","",".460","6.3","84.2",".059"
"69","69","2019-03-15","","SAC","W","123","114","46","91",".505","7","24",".292","24","27",".889","10","49","28","7","6","10","18","","43","94",".457","9","27",".333","19","24",".792","10","40","23","4","2","8","22","122.9","113.9","100.1",".297",".264",".598","55.1","60.9","7.0","9.0","",".544","8.9","25.0",".264","",".505","7.1","79.6",".202"
"70","70","2019-03-17","@","MIL","W","130","125","47","100",".470","15","32",".469","21","30",".700","15","54","26","8","2","13","23","","43","95",".453","16","50",".320","23","28",".821","10","45","25","9","6","10","22","122.2","117.5","106.4",".300",".320",".574","54.5","55.3","7.5","4.4","",".545","10.3","30.0",".210","",".537","8.5","79.6",".242"
"71","71","2019-03-19","@","CHO","W","118","114","43","86",".500","11","32",".344","21","28",".750","6","44","29","5","4","7","27","","36","83",".434","9","35",".257","33","44",".750","10","46","16","3","2","9","22","119.9","115.9","98.4",".326",".372",".600","48.9","67.4","5.1","8.3","",".564","6.6","14.3",".244","",".488","8.1","79.2",".398"
"72","72","2019-03-20","","BOS","W","118","115","34","90",".378","11","33",".333","39","43",".907","17","54","23","5","5","8","17","","45","96",".469","12","32",".375","13","16",".813","10","46","22","1","3","8","25","121.2","118.1","97.4",".478",".367",".542","54.0","67.6","5.1","7.8","",".439","6.8","32.1",".433","",".531","7.2","78.7",".135"
"73","73","2019-03-23","@","ATL","L","127","129","42","91",".462","10","23",".435","33","39",".846","14","52","21","7","4","13","15","","49","106",".462","15","47",".319","16","21",".762","15","49","28","8","7","12","25","119.0","120.9","106.7",".429",".253",".587","51.5","50.0","6.6","6.8","",".516","10.7","29.2",".363","",".533","9.4","71.7",".151"
"74","74","2019-03-25","@","ORL","L","98","119","36","73",".493","6","23",".261","20","26",".769","6","39","20","4","2","15","18","","45","87",".517","11","29",".379","18","23",".783","13","44","28","9","2","7","18","107.4","130.4","91.2",".356",".315",".580","47.0","55.6","4.4","3.4","",".534","15.1","16.2",".274","",".580","6.7","71.7",".207"
"75","75","2019-03-28","","BRK","W","123","110","45","90",".500","12","25",".480","21","28",".750","9","45","27","10","3","9","23","","40","90",".444","11","32",".344","19","29",".655","11","45","25","4","3","15","22","120.5","107.7","102.1",".311",".278",".601","50.0","60.0","9.8","5.2","",".567","8.1","20.9",".233","",".506","12.7","76.6",".211"
"76","76","2019-03-30","@","MIN","W","118","109","44","94",".468","15","31",".484","15","21",".714","15","55","32","5","4","11","20","","39","86",".453","11","26",".423","20","25",".800","4","36","23","6","6","9","15","119.9","110.8","98.4",".223",".330",".571","60.4","72.7","5.1","6.7","",".548","9.6","31.9",".160","",".517","8.5","90.9",".233"
"77","77","2019-04-01","@","DAL","L","102","122","36","93",".387","6","33",".182","24","32",".750","12","55","20","2","9","12","22","","46","97",".474","12","32",".375","18","27",".667","10","54","29","5","3","6","22","98.0","117.2","104.1",".344",".355",".476","50.5","55.6","1.9","13.8","",".419","10.1","21.4",".258","",".536","5.2","81.1",".186"
"78","78","2019-04-03","@","ATL","L","122","130","45","98",".459","10","31",".323","22","38",".579","26","57","27","8","4","13","24","","48","92",".522","12","36",".333","22","28",".786","11","44","29","7","7","11","26","120.2","128.0","101.5",".388",".316",".532","56.4","60.0","7.9","7.1","",".510","10.2","44.1",".224","",".587","9.5","73.8",".239"
"79","79","2019-04-04","","MIL","L","122","128","45","95",".474","18","36",".500","14","18",".778","4","43","36","4","8","13","26","","42","93",".452","12","34",".353","32","43",".744","8","50","26","5","6","10","18","110.2","115.6","110.7",".189",".379",".593","46.2","80.0","3.6","13.6","",".568","11.2","8.7",".147","",".516","8.2","83.0",".344"
"80","80","2019-04-06","@","CHI","W","116","96","46","88",".523","9","27",".333","15","26",".577","10","54","25","5","5","10","14","","38","89",".427","8","25",".320","12","15",".800","7","38","22","4","3","8","22","120.2","99.5","96.5",".295",".307",".583","58.7","54.3","5.2","7.8","",".574","9.1","24.4",".170","",".472","7.7","86.3",".135"
"81","81","2019-04-09","@","MIA","L","99","122","40","98",".408","5","25",".200","14","16",".875","11","46","22","11","0","14","19","","46","87",".529","13","27",".481","17","23",".739","7","44","29","6","10","14","18","95.6","117.8","103.5",".163",".255",".471","51.1","55.0","10.6","0.0","",".434","11.8","22.9",".143","",".603","12.6","83.3",".195"
"82","82","2019-04-10","","CHI","W","125","109","52","93",".559","12","26",".462","9","15",".600","9","47","30","4","10","6","11","","45","95",".474","9","24",".375","10","15",".667","9","39","21","4","3","7","13","129.8","113.2","96.3",".161",".280",".628","54.7","57.7","4.2","14.1","",".624","5.7","23.1",".097","",".521","6.4","80.9",".105"
