"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"1","1","2018-10-17","25-276","CLE","@","TOR","L (-12)","0","1:42","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-1"
"4","2","2018-10-24","25-283","CLE","","BRK","L (-16)","0","3:50","0","0","","0","0","","0","0","","0","0","0","1","0","1","0","1","0","1.0","+7"
"6","3","2018-10-27","25-286","CLE","","IND","L (-12)","0","14:28","2","5",".400","1","1","1.000","2","2","1.000","0","1","1","0","0","1","0","0","7","5.3","+13"
"7","4","2018-10-30","25-289","CLE","","ATL","W (+22)","0","8:36","1","3",".333","0","1",".000","0","0","","0","3","3","0","0","0","1","0","2","0.2","-11"
"8","5","2018-11-01","25-291","CLE","","DEN","L (-19)","0","9:49","1","1","1.000","0","0","","2","2","1.000","0","2","2","1","0","0","0","1","4","4.6","-1"
"9","6","2018-11-03","25-293","CLE","@","CHO","L (-32)","0","5:24","0","1",".000","0","0","","3","4",".750","0","1","1","1","0","0","0","1","3","2.5","-1"
"11","7","2018-11-07","25-297","CLE","","OKC","L (-9)","0","13:05","0","1",".000","0","0","","3","4",".750","0","1","1","0","1","1","0","0","3","3.9","-9"
"12","8","2018-11-10","25-300","CLE","@","CHI","L (-1)","0","17:05","1","5",".200","0","3",".000","3","4",".750","0","2","2","0","1","1","0","0","5","3.8","-5"
"13","9","2018-11-13","25-303","CLE","","CHO","W (+24)","0","26:46","7","9",".778","2","2","1.000","2","3",".667","1","4","5","2","1","0","0","3","18","17.2","+22"
"14","10","2018-11-14","25-304","CLE","@","WAS","L (-24)","0","28:39","5","8",".625","0","2",".000","1","2",".500","1","6","7","1","2","1","1","2","11","11.1","-19"
"15","11","2018-11-19","25-309","CLE","@","DET","L (-11)","0","21:37","2","6",".333","0","1",".000","3","5",".600","1","3","4","0","1","0","0","4","7","3.8","+16"
"16","12","2018-11-21","25-311","CLE","","LAL","L (-4)","1","23:36","2","7",".286","1","6",".167","2","3",".667","1","2","3","1","1","0","1","5","7","2.5","-4"
"17","13","2018-11-23","25-313","CLE","@","PHI","W (+9)","1","29:46","2","4",".500","1","1","1.000","2","4",".500","0","5","5","2","1","0","1","1","7","6.7","+9"
"18","14","2018-11-24","25-314","CLE","","HOU","W (+9)","1","38:27","5","16",".313","0","5",".000","2","4",".500","3","1","4","0","2","1","1","4","12","4.5","+11"
"28","15","2018-12-12","25-332","CLE","","NYK","W (+7)","0","10:27","4","7",".571","1","2",".500","0","3",".000","0","1","1","0","1","0","1","1","9","4.4","+14"
