"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"1","1","2018-10-18","24-056","POR","","LAL","W (+9)","1","17:11","7","14",".500","0","1",".000","2","2","1.000","6","3","9","0","2","0","2","4","16","12.5","-17"
"2","2","2018-10-20","24-058","POR","","SAS","W (+13)","1","23:07","6","12",".500","0","2",".000","0","0","","3","5","8","2","1","1","2","2","12","9.9","+2"
"3","3","2018-10-22","24-060","POR","","WAS","L (-1)","1","31:43","9","16",".563","0","1",".000","4","4","1.000","9","9","18","2","2","0","2","3","22","23.6","+1"
"4","4","2018-10-25","24-063","POR","@","ORL","W (+14)","1","29:43","7","14",".500","0","2",".000","4","7",".571","3","7","10","1","1","3","3","2","18","14.0","+15"
"5","5","2018-10-27","24-065","POR","@","MIA","L (-9)","1","24:07","2","7",".286","0","1",".000","1","1","1.000","1","6","7","0","1","1","3","3","5","0.9","0"
"6","6","2018-10-29","24-067","POR","@","IND","W (+10)","1","17:48","2","6",".333","1","2",".500","0","0","","0","5","5","2","0","0","2","2","5","1.7","-6"
"7","7","2018-10-30","24-068","POR","@","HOU","W (+19)","1","24:07","7","10",".700","0","0","","8","10",".800","1","9","10","2","0","1","2","2","22","19.7","+25"
"8","8","2018-11-01","24-070","POR","","NOP","W (+13)","1","28:04","7","9",".778","1","1","1.000","5","6",".833","4","5","9","2","0","0","2","4","20","18.2","+13"
"9","9","2018-11-03","24-072","POR","","LAL","L (-4)","1","30:06","5","13",".385","0","2",".000","4","6",".667","6","7","13","2","1","2","2","4","14","12.6","+12"
"10","10","2018-11-04","24-073","POR","","MIN","W (+30)","1","22:42","8","11",".727","0","1",".000","3","4",".750","5","7","12","2","0","1","3","2","19","18.0","+22"
"11","11","2018-11-06","24-075","POR","","MIL","W (+15)","1","24:36","5","9",".556","0","1",".000","2","4",".500","3","6","9","6","0","1","2","3","12","12.5","+19"
"12","12","2018-11-08","24-077","POR","","LAC","W (+11)","1","23:16","4","12",".333","0","1",".000","8","8","1.000","3","6","9","1","0","3","1","6","16","12.5","-3"
"13","13","2018-11-11","24-080","POR","","BOS","W (+6)","1","27:33","8","14",".571","0","0","","2","2","1.000","7","10","17","3","0","0","4","3","18","16.2","+12"
"14","14","2018-11-14","24-083","POR","@","LAL","L (-9)","1","35:02","7","13",".538","0","0","","7","8",".875","6","8","14","1","3","4","2","4","21","23.8","0"
"15","15","2018-11-16","24-085","POR","@","MIN","L (-16)","1","23:08","5","8",".625","0","0","","3","4",".750","4","7","11","0","0","1","4","2","13","9.8","-12"
"16","16","2018-11-18","24-087","POR","@","WAS","W (+10)","1","31:08","3","8",".375","0","1",".000","7","9",".778","3","11","14","8","0","1","1","2","13","17.7","+27"
"17","17","2018-11-20","24-089","POR","@","NYK","W (+4)","1","30:34","6","14",".429","0","1",".000","1","4",".250","4","7","11","4","2","2","1","2","13","13.7","-4"
"18","18","2018-11-21","24-090","POR","@","MIL","L (-43)","1","21:45","6","8",".750","0","1",".000","4","5",".800","4","2","6","0","0","1","3","2","16","12.7","-24"
"19","19","2018-11-23","24-092","POR","@","GSW","L (-28)","1","27:38","8","15",".533","0","0","","6","10",".600","3","4","7","1","2","0","0","4","22","17.5","-19"
"20","20","2018-11-25","24-094","POR","","LAC","L (-4)","1","15:24","2","4",".500","0","1",".000","0","0","","2","6","8","3","1","1","2","2","4","6.2","+6"
"21","21","2018-11-28","24-097","POR","","ORL","W (+3)","1","33:23","4","11",".364","1","1","1.000","7","8",".875","5","8","13","5","1","0","1","4","16","17.3","+8"
"22","22","2018-11-30","24-099","POR","","DEN","L (-1)","1","28:51","7","15",".467","0","1",".000","3","5",".600","5","6","11","1","2","2","1","3","17","15.7","0"
"23","23","2018-12-02","24-101","POR","@","SAS","L (-13)","1","31:09","7","11",".636","0","0","","2","2","1.000","3","5","8","5","2","0","2","4","16","16.6","+6"
"24","24","2018-12-04","24-103","POR","@","DAL","L (-9)","1","29:41","4","9",".444","0","0","","1","2",".500","2","9","11","1","1","2","4","6","9","4.7","0"
"25","25","2018-12-06","24-105","POR","","PHO","W (+22)","1","23:17","4","12",".333","0","1",".000","1","4",".250","4","10","14","2","1","1","2","2","9","7.1","+17"
"26","26","2018-12-08","24-107","POR","","MIN","W (+8)","1","29:03","7","10",".700","0","0","","8","9",".889","8","3","11","4","3","4","6","3","22","25.3","+16"
"27","27","2018-12-11","24-110","POR","@","HOU","L (-7)","1","31:32","3","9",".333","0","0","","9","10",".900","3","7","10","4","0","2","2","4","15","14.3","+12"
"28","28","2018-12-12","24-111","POR","@","MEM","L (-9)","1","29:57","1","15",".067","0","1",".000","0","0","","1","9","10","1","2","3","0","2","2","-0.7","-1"
"29","29","2018-12-14","24-113","POR","","TOR","W (+6)","1","26:35","4","15",".267","0","0","","3","4",".750","6","3","9","7","2","1","0","3","11","13.2","-10"
"30","30","2018-12-17","24-116","POR","@","LAC","W (+4)","1","28:47","8","12",".667","0","0","","4","6",".667","1","2","3","7","2","1","2","5","20","18.9","+17"
"31","31","2018-12-19","24-118","POR","","MEM","W (+7)","1","21:26","2","6",".333","0","0","","4","4","1.000","5","2","7","1","2","0","5","2","8","5.6","-7"
"32","32","2018-12-21","24-120","POR","","UTA","L (-30)","1","26:40","5","9",".556","0","0","","0","2",".000","1","9","10","4","1","2","1","2","10","11.7","-4"
"33","33","2018-12-23","24-122","POR","","DAL","W (+3)","1","29:00","5","8",".625","0","0","","0","2",".000","3","9","12","6","0","2","2","6","10","11.6","+15"
"34","34","2018-12-25","24-124","POR","@","UTA","L (-21)","1","25:52","3","10",".300","0","0","","1","2",".500","2","8","10","2","1","1","1","5","7","4.7","-9"
"35","35","2018-12-27","24-126","POR","@","GSW","W (+1)","1","35:15","10","18",".556","0","0","","7","8",".875","1","11","12","4","0","0","4","4","27","19.2","-2"
"36","36","2018-12-29","24-128","POR","","GSW","L (-10)","1","32:18","8","14",".571","0","0","","5","7",".714","3","7","10","7","1","1","5","2","21","18.6","+5"
"37","37","2018-12-30","24-129","POR","","PHI","W (+34)","1","21:03","7","11",".636","0","0","","0","1",".000","1","6","7","3","1","1","4","4","14","9.4","+17"
"38","38","2019-01-01","24-131","POR","@","SAC","W (+5)","1","37:33","5","10",".500","0","0","","14","16",".875","5","18","23","7","5","5","4","4","24","34.9","+8"
"39","39","2019-01-04","24-134","POR","","OKC","L (-2)","1","30:14","9","14",".643","0","0","","4","6",".667","1","7","8","1","3","1","2","1","22","19.8","+6"
"40","40","2019-01-05","24-135","POR","","HOU","W (+9)","1","31:26","11","18",".611","0","0","","3","6",".500","6","9","15","3","0","0","0","1","25","24.2","+17"
"41","41","2019-01-07","24-137","POR","","NYK","W (+10)","1","19:17","7","9",".778","0","0","","6","9",".667","1","7","8","0","0","0","3","4","20","13.5","-1"
"42","42","2019-01-09","24-139","POR","","CHI","W (+12)","1","20:33","7","11",".636","0","1",".000","4","5",".800","0","8","8","1","1","1","3","4","18","12.9","-3"
"43","43","2019-01-11","24-141","POR","","CHO","W (+31)","1","30:27","5","6",".833","0","0","","1","1","1.000","3","8","11","8","1","6","1","2","11","22.3","+22"
