"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"1","1","2018-10-17","36-273","MIA","@","ORL","L (-3)","0","26:02","3","13",".231","0","1",".000","3","4",".750","5","6","11","2","0","0","4","2","9","2.6","-7"
"2","2","2018-10-18","36-274","MIA","@","WAS","W (+1)","0","26:25","4","11",".364","0","2",".000","1","2",".500","2","6","8","4","2","0","3","1","9","7.1","0"
"3","3","2018-10-20","36-276","MIA","","CHO","L (-1)","0","24:41","9","15",".600","2","6",".333","1","2",".500","1","2","3","3","0","2","3","5","21","13.5","+4"
"4","4","2018-10-24","36-280","MIA","","NYK","W (+23)","0","25:54","3","10",".300","1","3",".333","0","0","","0","2","2","4","0","1","2","1","7","2.9","+7"
"5","5","2018-10-27","36-283","MIA","","POR","W (+9)","0","20:49","7","12",".583","4","6",".667","1","2",".500","2","1","3","1","0","0","2","3","19","12.2","+6"
"6","6","2018-10-29","36-285","MIA","","SAC","L (-10)","0","27:21","2","10",".200","2","5",".400","2","2","1.000","1","2","3","3","0","0","2","2","8","2.4","-12"
"7","7","2018-10-30","36-286","MIA","@","CHO","L (-12)","0","24:39","6","10",".600","4","6",".667","3","3","1.000","0","1","1","4","1","0","1","2","19","16.7","-14"
"8","8","2018-11-03","36-290","MIA","@","ATL","L (-5)","0","26:26","7","13",".538","2","6",".333","3","6",".500","0","4","4","3","1","0","4","1","19","11.4","-3"
"9","9","2018-11-05","36-292","MIA","@","DET","W (+5)","0","28:45","8","15",".533","0","1",".000","2","6",".333","1","0","1","2","0","1","3","2","18","8.1","+9"
"17","10","2018-11-20","36-307","MIA","","BRK","L (-12)","0","13:56","2","8",".250","0","3",".000","1","2",".500","0","2","2","2","0","1","1","3","5","0.3","-11"
"18","11","2018-11-23","36-310","MIA","@","CHI","W (+7)","0","24:03","5","10",".500","0","2",".000","0","0","","0","4","4","2","2","1","4","1","10","5.9","-9"
"19","12","2018-11-25","36-312","MIA","@","TOR","L (-10)","0","34:06","13","22",".591","4","7",".571","5","7",".714","4","1","5","6","0","1","3","3","35","27.8","+11"
"20","13","2018-11-27","36-314","MIA","","ATL","L (-2)","0","26:42","6","11",".545","1","3",".333","5","6",".833","1","0","1","3","0","1","1","1","18","14.4","-6"
"21","14","2018-11-30","36-317","MIA","","NOP","W (+5)","0","26:47","6","15",".400","2","5",".400","4","6",".667","1","4","5","6","0","0","1","1","18","13.8","+5"
"22","15","2018-12-02","36-319","MIA","","UTA","W (+2)","0","30:26","4","15",".267","2","6",".333","5","5","1.000","0","3","3","8","1","1","1","0","15","13.3","+21"
"23","16","2018-12-04","36-321","MIA","","ORL","L (-15)","0","22:12","5","13",".385","1","4",".250","0","0","","0","1","1","4","1","1","3","2","11","4.9","-8"
"24","17","2018-12-07","36-324","MIA","@","PHO","W (+17)","0","21:04","0","6",".000","0","3",".000","2","2","1.000","0","1","1","2","1","0","3","2","2","-3.3","+4"
"25","18","2018-12-08","36-325","MIA","@","LAC","W (+23)","0","31:58","8","21",".381","5","10",".500","4","8",".500","2","4","6","6","1","1","3","1","25","17.0","+15"
"26","19","2018-12-10","36-327","MIA","@","LAL","L (-3)","0","32:00","6","19",".316","0","7",".000","3","4",".750","0","5","5","10","1","1","2","3","15","10.7","+6"
"27","20","2018-12-12","36-329","MIA","@","UTA","L (-27)","0","18:56","2","6",".333","1","1","1.000","1","2",".500","0","1","1","2","0","0","1","2","6","2.1","-28"
"29","21","2018-12-16","36-333","MIA","@","NOP","W (+6)","0","23:10","6","12",".500","3","6",".500","4","4","1.000","3","3","6","2","0","0","5","0","19","12.4","+7"
"30","22","2018-12-20","36-337","MIA","","HOU","W (+2)","0","25:48","4","17",".235","0","6",".000","2","2","1.000","0","2","2","3","1","0","2","1","10","1.0","-6"
"31","23","2018-12-22","36-339","MIA","","MIL","W (+7)","0","26:32","4","9",".444","0","1",".000","5","6",".833","0","8","8","3","1","0","0","0","13","13.4","+3"
"32","24","2018-12-23","36-340","MIA","@","ORL","W (+24)","0","23:42","4","12",".333","1","4",".250","1","1","1.000","0","1","1","4","0","0","0","1","10","5.9","+6"
"33","25","2018-12-26","36-343","MIA","","TOR","L (-2)","0","23:38","4","12",".333","1","4",".250","1","2",".500","1","0","1","6","1","1","2","1","10","7.0","-28"
"34","26","2018-12-28","36-345","MIA","","CLE","W (+24)","0","23:49","5","10",".500","0","2",".000","0","0","","1","5","6","4","2","0","1","2","10","10.2","+3"
"35","27","2018-12-30","36-347","MIA","","MIN","L (-9)","0","27:50","8","15",".533","0","0","","5","7",".714","1","3","4","5","0","1","3","3","21","14.5","-5"
"37","28","2019-01-04","36-352","MIA","","WAS","W (+6)","0","25:10","5","11",".455","0","3",".000","4","6",".667","0","3","3","6","1","1","3","1","14","10.9","-4"
"38","29","2019-01-06","36-354","MIA","@","ATL","L (-24)","0","22:54","3","8",".375","1","2",".500","4","7",".571","0","4","4","3","1","1","1","0","11","9.4","+1"
"39","30","2019-01-08","36-356","MIA","","DEN","L (-4)","0","28:44","3","7",".429","1","2",".500","3","6",".500","1","2","3","6","2","1","2","2","10","10.5","-3"
"40","31","2019-01-10","36-358","MIA","","BOS","W (+16)","0","22:34","8","12",".667","3","5",".600","0","0","","0","0","0","1","1","0","2","1","19","13.1","+8"
"41","32","2019-01-12","36-360","MIA","","MEM","W (+4)","0","24:51","4","11",".364","1","4",".250","1","2",".500","0","3","3","5","0","1","0","2","10","7.8","+4"
"42","33","2019-01-15","36-363","MIA","@","MIL","L (-38)","0","22:08","4","7",".571","1","3",".333","0","0","","0","3","3","4","0","0","2","1","9","7.0","-23"
"43","34","2019-01-18","37-001","MIA","@","DET","L (-5)","0","28:29","10","14",".714","0","2",".000","0","1",".000","0","4","4","8","0","0","5","3","20","14.4","-2"
"44","35","2019-01-19","37-002","MIA","@","CHI","W (+14)","0","26:47","5","11",".455","2","3",".667","2","2","1.000","3","7","10","7","0","0","4","4","14","11.8","+16"
