"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2018-10-17","25-304","SAC","","UTA","L (-6)","1","31:50","9","18",".500","1","4",".250","0","1",".000","1","5","6","1","1","1","4","6","19","7.8","+9",".515",".528","3.4","20.4","11.2","4.3","1.4","2.9","17.8","30.2","86","115"
"2","2","2018-10-19","25-306","SAC","@","NOP","L (-20)","1","26:50","7","11",".636","3","4",".750","0","0","","1","1","2","3","0","1","2","2","17","13.1","-18",".773",".773","3.7","4.3","3.9","14.3","0.0","2.8","15.4","19.3","132","136"
"3","3","2018-10-21","25-308","SAC","@","OKC","W (+11)","1","23:24","6","11",".545","2","4",".500","3","3","1.000","0","5","5","2","0","0","2","3","17","11.4","+8",".690",".636","0.0","19.7","10.6","10.9","0.0","0.0","14.0","24.4","123","111"
"4","4","2018-10-23","25-310","SAC","@","DEN","L (-14)","1","23:15","2","7",".286","1","3",".333","0","0","","2","3","5","1","0","0","2","1","5","1.5","-16",".357",".357","9.6","13.8","11.7","5.1","0.0","0.0","22.2","16.8","74","130"
"5","5","2018-10-24","25-311","SAC","","MEM","W (+5)","1","41:26","10","20",".500","3","6",".500","0","0","","2","5","7","2","0","0","3","2","23","13.5","+16",".575",".575","4.5","10.5","7.7","9.9","0.0","0.0","13.0","23.9","106","101"
"6","6","2018-10-26","25-313","SAC","","WAS","W (+4)","1","35:48","8","17",".471","2","7",".286","4","5",".800","1","4","5","2","0","1","3","1","22","13.5","+14",".573",".529","2.6","12.2","7.1","8.1","0.0","3.0","13.5","24.2","107","106"
"7","7","2018-10-29","25-316","SAC","@","MIA","W (+10)","1","35:30","8","14",".571","4","6",".667","3","4",".750","0","8","8","5","2","1","3","2","23","20.8","+10",".730",".714","0.0","21.6","11.0","18.2","2.5","2.6","16.0","21.1","124","100"
"8","8","2018-10-30","25-317","SAC","@","ORL","W (+8)","1","38:40","9","15",".600","1","4",".250","6","6","1.000","0","11","11","3","0","1","2","2","25","21.4","+13",".709",".633","0.0","25.3","13.8","12.5","0.0","2.6","10.2","22.1","131","97"
"9","9","2018-11-01","25-319","SAC","@","ATL","W (+31)","1","33:10","10","17",".588","5","7",".714","2","3",".667","0","5","5","6","2","1","3","4","27","22.5","+40",".737",".735","0.0","15.7","8.1","22.5","2.6","2.6","14.1","24.5","127","101"
"10","10","2018-11-04","25-322","SAC","@","MIL","L (-35)","1","24:03","8","15",".533","2","5",".400","1","1","1.000","2","2","4","1","0","0","3","2","19","10.6","-18",".615",".600","7.4","8.7","8.0","7.7","0.0","0.0","16.3","30.8","101","137"
