"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"1","1","2018-10-17","30-161","SAC","","UTA","L (-6)","1","27:09","8","12",".667","2","2","1.000","0","0","","1","7","8","2","1","0","0","2","18","17.2","+12"
"2","2","2018-10-19","30-163","SAC","@","NOP","L (-20)","1","10:51","2","5",".400","0","2",".000","0","0","","0","1","1","1","0","0","0","3","4","1.1","-1"
"3","3","2018-10-21","30-165","SAC","@","OKC","W (+11)","1","30:43","5","6",".833","2","2","1.000","0","0","","0","5","5","4","3","1","1","2","12","16.0","+10"
"4","4","2018-10-23","30-167","SAC","@","DEN","L (-14)","1","20:58","4","7",".571","1","3",".333","1","2",".500","1","1","2","3","0","0","3","3","10","5.2","-10"
"5","5","2018-10-24","30-168","SAC","","MEM","W (+5)","1","31:41","3","5",".600","1","2",".500","4","4","1.000","1","10","11","5","2","3","1","4","11","17.4","+17"
"6","6","2018-10-26","30-170","SAC","","WAS","W (+4)","1","36:09","9","16",".563","6","10",".600","2","3",".667","3","9","12","3","1","1","1","2","26","24.8","+16"
"7","7","2018-10-29","30-173","SAC","@","MIA","W (+10)","1","32:31","7","15",".467","3","7",".429","2","4",".500","3","2","5","5","1","2","1","5","19","16.1","+11"
"8","8","2018-10-30","30-174","SAC","@","ORL","W (+8)","1","30:25","8","13",".615","3","5",".600","2","4",".500","1","7","8","1","2","1","2","1","21","18.1","+5"
"9","9","2018-11-01","30-176","SAC","@","ATL","W (+31)","1","23:58","7","11",".636","3","5",".600","2","2","1.000","0","2","2","3","2","0","3","5","19","13.8","+18"
"10","10","2018-11-04","30-179","SAC","@","MIL","L (-35)","1","21:08","2","8",".250","0","1",".000","0","0","","1","3","4","1","0","0","1","1","4","0.1","-22"
"11","11","2018-11-07","30-182","SAC","","TOR","L (-9)","1","18:51","0","5",".000","0","2",".000","0","0","","0","1","1","3","4","1","1","4","0","1.0","+1"
"12","12","2018-11-09","30-184","SAC","","MIN","W (+11)","1","27:23","6","13",".462","2","6",".333","0","0","","1","7","8","1","1","2","4","5","14","7.2","0"
"13","13","2018-11-10","30-185","SAC","","LAL","L (-15)","1","26:08","1","6",".167","0","1",".000","0","0","","3","4","7","2","1","0","2","3","2","0.7","-6"
"14","14","2018-11-12","30-187","SAC","","SAS","W (+5)","1","26:44","4","5",".800","3","3","1.000","0","0","","1","5","6","0","1","0","0","1","11","11.9","+3"
"15","15","2018-11-16","30-191","SAC","@","MEM","L (-8)","1","28:10","2","7",".286","2","5",".400","2","2","1.000","1","5","6","3","1","0","1","3","8","7.0","-11"
"16","16","2018-11-17","30-192","SAC","@","HOU","L (-20)","1","13:45","1","3",".333","0","2",".000","0","0","","0","1","1","0","0","0","0","2","2","-0.2","-15"
"17","17","2018-11-19","30-194","SAC","","OKC","W (+4)","1","22:51","5","6",".833","2","3",".667","0","0","","2","6","8","1","1","0","2","3","12","11.5","0"
"18","18","2018-11-21","30-196","SAC","@","UTA","W (+9)","1","24:33","7","9",".778","3","3","1.000","1","1","1.000","3","5","8","2","0","1","2","4","18","16.6","+2"
"19","19","2018-11-24","30-199","SAC","@","GSW","L (-1)","1","18:58","0","3",".000","0","2",".000","1","2",".500","0","4","4","2","1","1","1","1","1","1.4","-7"
"20","20","2018-11-25","30-200","SAC","","UTA","L (-21)","1","17:40","4","4","1.000","1","1","1.000","3","3","1.000","0","5","5","0","1","0","3","2","12","9.5","+3"
"21","21","2018-11-29","30-204","SAC","","LAC","L (-12)","1","19:16","4","5",".800","1","1","1.000","2","2","1.000","3","2","5","1","0","0","2","4","11","8.9","-4"
"22","22","2018-12-01","30-206","SAC","","IND","W (+1)","1","19:53","6","12",".500","1","4",".250","0","0","","3","3","6","1","0","1","2","4","13","7.8","-10"
"23","23","2018-12-04","30-209","SAC","@","PHO","W (+17)","1","20:55","1","3",".333","0","1",".000","0","0","","3","4","7","3","1","1","2","0","2","5.4","+1"
"24","24","2018-12-07","30-212","SAC","@","CLE","W (+19)","1","29:46","6","8",".750","1","2",".500","0","0","","1","3","4","2","0","0","1","2","13","11.0","+35"
"25","25","2018-12-08","30-213","SAC","@","IND","L (-10)","1","27:04","2","6",".333","0","3",".000","2","2","1.000","3","9","12","2","1","0","1","0","6","8.8","-1"
"26","26","2018-12-10","30-215","SAC","@","CHI","W (+19)","1","21:16","3","7",".429","0","2",".000","0","0","","2","4","6","2","0","1","3","1","6","3.6","-8"
"27","27","2018-12-12","30-217","SAC","","MIN","W (+11)","1","28:31","9","15",".600","4","9",".444","3","4",".750","0","5","5","3","0","2","1","4","25","20.1","+14"
"28","28","2018-12-14","30-219","SAC","","GSW","L (-5)","1","21:40","6","9",".667","4","5",".800","2","2","1.000","2","1","3","1","1","0","0","5","18","15.5","-17"
"29","29","2018-12-16","30-221","SAC","@","DAL","W (+7)","1","34:36","5","10",".500","4","7",".571","1","2",".500","1","9","10","1","0","4","1","1","15","15.1","+9"
"30","30","2018-12-17","30-222","SAC","@","MIN","L (-27)","1","5:10","0","2",".000","0","0","","0","0","","0","2","2","1","0","0","1","1","0","-1.5","-9"
"31","31","2018-12-19","30-224","SAC","","OKC","L (-19)","1","22:40","4","10",".400","1","4",".250","1","2",".500","2","4","6","0","0","1","2","3","10","4.3","-5"
"32","32","2018-12-21","30-226","SAC","","MEM","W (+3)","0","35:38","4","13",".308","2","9",".222","1","1","1.000","2","4","6","3","1","2","2","4","11","7.0","+13"
"33","33","2018-12-23","30-228","SAC","","NOP","W (+5)","1","29:46","2","9",".222","1","3",".333","2","2","1.000","2","8","10","0","0","1","0","4","7","4.4","-5"
"34","34","2018-12-26","30-231","SAC","@","LAC","L (-9)","1","25:13","4","9",".444","3","6",".500","0","0","","3","2","5","3","2","4","1","2","11","14.1","-7"
"35","35","2018-12-27","30-232","SAC","","LAL","W (+1)","1","28:05","7","13",".538","0","2",".000","4","5",".800","2","4","6","3","0","1","1","2","18","14.9","0"
"36","36","2018-12-30","30-235","SAC","@","LAL","L (-7)","1","21:38","2","5",".400","1","2",".500","0","0","","2","7","9","2","1","0","0","1","5","7.8","+14"
"37","37","2019-01-01","30-237","SAC","","POR","L (-5)","1","35:57","4","12",".333","1","5",".200","5","7",".714","4","11","15","2","0","1","2","6","14","10.2","0"
"38","38","2019-01-03","30-239","SAC","","DEN","L (-4)","1","31:39","7","14",".500","3","8",".375","0","0","","4","2","6","3","0","1","2","4","17","12.6","-7"
"39","39","2019-01-05","30-241","SAC","","GSW","L (-4)","1","32:50","5","9",".556","2","2","1.000","0","0","","5","4","9","3","2","0","1","3","12","14.3","-10"
"40","40","2019-01-07","30-243","SAC","","ORL","W (+16)","1","21:50","2","6",".333","0","2",".000","0","0","","0","4","4","2","0","0","0","0","4","3.2","+9"
"41","41","2019-01-08","30-244","SAC","@","PHO","L (-4)","1","16:17","1","4",".250","0","1",".000","2","2","1.000","3","2","5","2","1","0","0","1","4","6.3","-4"
"42","42","2019-01-10","30-246","SAC","","DET","W (+10)","1","25:29","2","5",".400","1","2",".500","2","2","1.000","1","4","5","5","0","2","2","3","7","7.9","+17"
"43","43","2019-01-12","30-248","SAC","","CHO","W (+7)","1","16:33","1","2",".500","1","2",".500","0","0","","0","0","0","4","2","0","0","2","3","6.0","+1"
"44","44","2019-01-14","30-250","SAC","","POR","W (+8)","1","21:04","2","7",".286","0","4",".000","0","0","","2","4","6","2","0","2","1","1","4","3.9","+3"
"45","45","2019-01-17","30-253","SAC","@","CHO","L (-19)","1","19:22","1","5",".200","0","2",".000","0","0","","1","5","6","4","0","0","0","1","2","3.5","+3"
"46","46","2019-01-19","30-255","SAC","@","DET","W (+2)","1","14:39","2","5",".400","1","4",".250","0","0","","0","1","1","0","0","0","1","1","5","1.2","-4"
"47","47","2019-01-21","30-257","SAC","@","BRK","L (-29)","1","4:46","1","3",".333","0","1",".000","0","0","","0","1","1","0","0","0","0","0","2","0.6","-7"
"49","48","2019-01-25","30-261","SAC","@","MEM","W (+3)","1","32:34","6","10",".600","4","4","1.000","1","3",".333","2","9","11","2","1","3","1","6","17","16.8","+9"
"50","49","2019-01-27","30-263","SAC","@","LAC","L (-14)","1","18:53","1","6",".167","1","3",".333","0","0","","0","4","4","0","1","1","1","3","3","-0.1","-12"
"51","50","2019-01-30","30-266","SAC","","ATL","W (+22)","1","20:40","5","11",".455","2","4",".500","0","0","","4","4","8","2","1","0","1","3","12","10.5","+11"
"52","51","2019-02-02","30-269","SAC","","PHI","W (+7)","1","12:47","2","5",".400","1","2",".500","0","0","","3","2","5","0","0","0","1","1","5","3.6","+10"
"53","52","2019-02-04","30-271","SAC","","SAS","W (+15)","1","21:21","3","7",".429","1","5",".200","0","0","","0","3","3","0","1","0","2","3","7","2.0","-9"
"54","53","2019-02-06","30-273","SAC","","HOU","L (-26)","1","25:27","6","7",".857","3","4",".750","0","0","","3","3","6","2","0","1","4","4","15","12.0","-13"
"55","54","2019-02-08","30-275","SAC","","MIA","W (+6)","1","11:11","1","5",".200","0","2",".000","2","2","1.000","2","1","3","1","0","0","0","0","4","3.3","-5"
"56","55","2019-02-10","30-277","SAC","","PHO","W (+13)","1","21:40","4","12",".333","0","3",".000","2","2","1.000","4","4","8","2","1","3","0","4","10","10.1","+13"
"57","56","2019-02-13","30-280","SAC","@","DEN","L (-2)","1","20:05","5","7",".714","3","5",".600","0","1",".000","2","1","3","3","1","0","1","4","13","11.9","+2"
"60","57","2019-02-25","30-292","SAC","@","MIN","L (-7)","0","9:33","1","2",".500","1","2",".500","0","0","","0","3","3","0","1","0","2","1","3","1.5","+1"
"62","58","2019-03-01","30-296","SAC","","LAC","L (-7)","0","13:06","2","4",".500","1","3",".333","0","0","","0","3","3","0","0","3","0","2","5","5.2","+9"
"63","59","2019-03-04","30-299","SAC","","NYK","W (+7)","0","23:48","3","7",".429","2","5",".400","0","0","","2","3","5","5","0","0","1","3","8","7.9","+13"
"64","60","2019-03-06","30-301","SAC","","BOS","L (-2)","0","30:09","1","5",".200","1","5",".200","2","2","1.000","0","5","5","2","1","2","2","1","5","4.8","+3"
"65","61","2019-03-09","30-304","SAC","@","NYK","W (+8)","0","28:47","5","13",".385","2","5",".400","1","1","1.000","2","8","10","2","2","2","0","1","13","14.1","+10"
"66","62","2019-03-11","30-306","SAC","@","WAS","L (-6)","0","36:04","5","10",".500","3","5",".600","2","2","1.000","4","8","12","3","1","0","0","4","15","16.7","+10"
"67","63","2019-03-14","30-309","SAC","@","BOS","L (-6)","1","26:34","4","12",".333","0","7",".000","1","2",".500","0","6","6","0","1","1","1","3","9","3.1","0"
"68","64","2019-03-15","30-310","SAC","@","PHI","L (-9)","1","18:40","2","11",".182","0","2",".000","0","0","","4","2","6","1","0","0","2","4","4","-2.4","-7"
"69","65","2019-03-17","30-312","SAC","","CHI","W (+27)","1","18:27","3","7",".429","1","2",".500","1","2",".500","1","4","5","2","0","0","0","3","8","6.0","+6"
