"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2018-10-17","24-105","ATL","@","NYK","L (-19)","0","23:19","1","4",".250","0","0","","0","0","","0","4","4","4","2","0","2","1","2","3.2","-12",".250",".250","0.0","17.2","9.0","21.1","3.6","0.0","33.3","10.1","64","106"
"2","2","2018-10-19","24-107","ATL","@","MEM","L (-14)","0","32:26","4","11",".364","1","2",".500","3","6",".500","0","3","3","1","1","1","5","4","12","1.4","-8",".440",".409","0.0","12.3","5.5","4.2","1.4","2.7","26.8","23.4","67","124"
"3","3","2018-10-21","24-109","ATL","@","CLE","W (+22)","0","16:23","5","8",".625","3","4",".750","0","2",".000","1","2","3","1","2","0","1","1","13","11.2","+11",".732",".813","6.8","11.7","9.5","8.8","5.5","0.0","10.1","24.5","123","99"
"4","4","2018-10-24","24-112","ATL","","DAL","W (+7)","0","29:40","4","11",".364","1","2",".500","2","4",".500","2","14","16","5","2","1","2","2","11","13.1","+12",".431",".409","6.1","42.7","24.4","26.5","3.0","3.2","13.6","20.0","95","85"
"5","5","2018-10-27","24-115","ATL","","CHI","L (-12)","0","26:44","3","9",".333","2","5",".400","0","0","","0","1","1","2","3","1","2","3","8","5.1","+5",".444",".444","0.0","4.0","1.8","16.6","5.3","3.6","18.2","17.0","76","90"
"6","6","2018-10-29","24-117","ATL","@","PHI","L (-21)","0","24:18","2","7",".286","0","2",".000","1","2",".500","1","6","7","2","1","0","2","0","5","3.4","-7",".317",".286","3.4","22.4","12.5","12.7","1.9","0.0","20.2","16.8","64","104"
"7","7","2018-10-30","24-118","ATL","@","CLE","L (-22)","0","22:29","3","6",".500","1","2",".500","0","0","","0","4","4","4","0","1","1","4","7","6.1","-2",".583",".583","0.0","18.6","9.8","22.7","0.0","3.3","14.3","13.4","119","129"
"8","8","2018-11-01","24-120","ATL","","SAC","L (-31)","0","24:32","5","8",".625","1","2",".500","2","4",".500","1","4","5","2","0","1","2","3","13","9.4","-20",".666",".688","4.3","18.2","11.0","12.1","0.0","3.1","17.0","18.6","113","130"
"9","9","2018-11-03","24-122","ATL","","MIA","W (+5)","0","23:13","2","8",".250","0","2",".000","2","2","1.000","1","3","4","3","3","0","3","1","6","4.5","0",".338",".250","5.7","14.8","10.6","14.8","6.2","0.0","25.3","21.5","73","110"
"10","10","2018-11-06","24-125","ATL","@","CHO","L (-11)","0","29:13","2","6",".333","1","3",".333","0","0","","0","6","6","2","1","0","0","1","5","5.4","-15",".417",".417","0.0","25.9","12.3","8.7","1.5","0.0","0.0","8.6","97","108"
"11","11","2018-11-07","24-126","ATL","","NYK","L (-5)","1","32:51","3","6",".500","1","2",".500","0","0","","1","4","5","2","1","3","1","5","7","7.4","+8",".583",".583","2.8","14.3","7.9","9.0","1.4","9.3","14.3","8.4","111","107"
"12","12","2018-11-09","24-128","ATL","","DET","L (-15)","0","17:28","2","6",".333","0","1",".000","4","8",".500","1","2","3","0","0","0","1","2","8","2.5","-8",".420",".333","6.4","10.2","8.5","0.0","0.0","0.0","9.5","25.7","86","124"
"13","13","2018-11-11","24-130","ATL","@","LAL","L (-1)","0","16:24","3","6",".500","0","2",".000","3","4",".750","0","5","5","2","0","0","0","3","9","7.3","0",".580",".500","0.0","28.7","15.9","18.2","0.0","0.0","0.0","19.3","132","101"
"14","14","2018-11-13","24-132","ATL","@","GSW","L (-7)","0","16:32","4","7",".571","2","3",".667","3","3","1.000","1","0","1","1","3","1","1","2","13","13.0","-5",".781",".714","6.5","0.0","3.2","10.2","9.0","4.5","10.7","24.7","141","100"
"15","15","2018-11-15","24-134","ATL","@","DEN","L (-45)","1","16:04","1","8",".125","0","2",".000","0","0","","0","2","2","1","0","1","0","3","2","-2.4","-24",".125",".125","0.0","15.3","6.0","10.3","0.0","4.7","0.0","19.5","36","130"
"16","16","2018-11-17","24-136","ATL","@","IND","L (-8)","0","22:40","3","10",".300","0","3",".000","2","2","1.000","0","4","4","2","1","0","1","1","8","4.4","-6",".368",".300","0.0","18.4","9.0","17.2","2.0","0.0","8.4","21.5","73","94"
"17","17","2018-11-19","24-138","ATL","","LAC","L (-8)","0","19:32","0","4",".000","0","2",".000","2","2","1.000","1","3","4","3","1","0","0","3","2","2.7","-2",".205",".000","4.6","14.7","9.5","16.4","2.3","0.0","0.0","9.7","92","116"
"18","18","2018-11-21","24-140","ATL","","TOR","L (-16)","0","17:12","3","6",".500","0","2",".000","1","2",".500","2","3","5","3","1","0","1","2","7","7.2","0",".509",".500","11.2","21.5","15.7","24.9","2.8","0.0","12.7","20.0","112","121"
"19","19","2018-11-23","24-142","ATL","","BOS","L (-18)","0","25:57","5","13",".385","1","6",".167","3","4",".750","1","6","7","4","2","4","4","1","14","12.2","+9",".474",".423","4.5","26.4","15.6","28.7","3.5","14.5","21.3","30.5","83","93"
"20","20","2018-11-25","24-144","ATL","","CHO","W (+1)","0","26:58","7","10",".700","2","3",".667","0","0","","0","6","6","6","0","1","0","2","16","17.7","-7",".800",".800","0.0","25.4","12.9","28.4","0.0","3.8","0.0","15.6","170","122"
"21","21","2018-11-27","24-146","ATL","@","MIA","W (+2)","0","20:33","3","10",".300","0","2",".000","0","0","","0","4","4","1","4","1","4","4","6","1.2","-7",".300",".300","0.0","19.9","10.5","7.5","8.8","4.8","28.6","27.7","48","89"
"22","22","2018-11-28","24-147","ATL","@","CHO","L (-14)","0","25:22","3","8",".375","1","2",".500","1","2",".500","0","5","5","1","1","0","4","4","8","0.8","-16",".450",".438","0.0","22.0","9.7","7.2","1.8","0.0","31.1","20.0","64","106"
"23","23","2018-11-30","24-149","ATL","@","OKC","L (-15)","0","19:17","3","4",".750","1","2",".500","1","3",".333","0","1","1","3","1","0","2","0","8","7.0","-7",".752",".875","0.0","7.1","2.8","21.0","2.3","0.0","27.3","14.5","111","120"
"24","24","2018-12-03","24-152","ATL","","GSW","L (-17)","0","19:49","4","6",".667","1","2",".500","2","3",".667","1","1","2","1","1","0","0","4","11","9.1","-3",".751",".750","5.8","7.6","6.5","7.1","2.3","0.0","0.0","15.0","157","123"
"25","25","2018-12-05","24-154","ATL","","WAS","L (-14)","0","27:12","4","11",".364","0","2",".000","0","0","","0","3","3","6","4","0","1","2","8","9.2","-15",".364",".364","0.0","11.3","5.8","31.2","6.4","0.0","8.3","17.3","89","112"
"26","26","2018-12-08","24-157","ATL","","DEN","W (+8)","0","19:16","6","9",".667","3","4",".750","3","5",".600","0","3","3","5","1","3","1","3","18","18.6","+1",".804",".833","0.0","14.1","7.5","49.7","2.3","12.3","8.2","25.7","146","86"
"27","27","2018-12-12","24-161","ATL","@","DAL","L (-7)","0","17:52","0","4",".000","0","2",".000","0","0","","0","5","5","3","0","0","4","4","0","-4.8","-9",".000",".000","0.0","42.0","16.8","18.7","0.0","0.0","50.0","17.9","23","114"
"28","28","2018-12-14","24-163","ATL","@","BOS","L (-21)","0","20:33","2","6",".333","1","3",".333","0","0","","1","2","3","3","0","0","0","2","5","4.2","-29",".417",".417","4.7","11.4","7.7","22.4","0.0","0.0","0.0","11.3","121","128"
"29","29","2018-12-16","24-165","ATL","@","BRK","L (-17)","0","23:05","4","10",".400","0","3",".000","0","0","","0","3","3","4","2","1","1","2","8","7.2","-7",".400",".400","0.0","17.8","8.7","21.5","4.1","4.3","9.1","20.8","92","135"
"30","30","2018-12-18","24-167","ATL","","WAS","W (+8)","0","20:24","1","4",".250","0","1",".000","1","2",".500","0","1","1","2","0","0","1","3","3","-0.3","0",".307",".250","0.0","5.2","2.7","13.6","0.0","0.0","17.0","11.6","76","113"
