"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-08","","BOS","L","109","116","41","93",".441","11","35",".314","16","19",".842","4","42","25","10","6","15","23","","39","97",".402","14","37",".378","24","31",".774","17","56","21","6","6","16","18","100.6","107.1","98.1",".204",".376",".538","42.9","61.0","9.2","10.0","",".500","12.9","9.3",".172","",".474","12.6","69.1",".247"
"12","12","2018-11-10","@","NOP","L","99","119","35","86",".407","10","36",".278","19","20",".950","10","37","16","10","7","14","27","","42","86",".488","11","25",".440","24","29",".828","16","54","28","7","7","18","18","101.7","122.2","97.4",".233",".419",".522","40.7","45.7","10.3","11.5","",".465","12.9","20.8",".221","",".552","15.4","62.8",".279"
"13","13","2018-11-12","@","OKC","L","101","118","39","81",".481","7","26",".269","16","19",".842","10","37","25","5","5","18","21","","43","92",".467","13","27",".481","19","20",".950","12","42","23","12","6","13","15","105.1","122.8","96.1",".235",".321",".565","46.8","64.1","5.2","7.7","",".525","16.8","25.0",".198","",".538","11.4","69.2",".207"
"14","14","2018-11-14","","SAS","W","116","96","47","84",".560","15","31",".484","7","8",".875","5","38","27","9","4","16","23","","35","83",".422","7","23",".304","19","24",".792","13","43","16","7","4","18","12","119.8","99.2","96.8",".095",".369",".663","46.9","57.4","9.3","6.7","",".649","15.5","14.3",".083","",".464","16.1","71.7",".229"
"15","15","2018-11-17","","OKC","L","100","110","37","82",".451","12","29",".414","14","21",".667","4","31","25","14","6","14","28","","38","85",".447","7","24",".292","27","32",".844","14","52","17","9","7","18","20","100.8","110.9","99.2",".256",".354",".548","37.3","67.6","14.1","9.8","",".524","13.3","9.5",".171","",".488","15.4","65.9",".318"
"16","16","2018-11-19","@","PHI","L","114","119","44","87",".506","13","33",".394","13","24",".542","5","31","25","9","4","13","34","","41","84",".488","6","22",".273","31","42",".738","13","53","24","8","1","19","27","109.1","113.9","104.5",".276",".379",".584","36.9","56.8","8.6","6.5","",".580","11.8","11.1",".149","",".524","15.6","66.7",".369"
"17","17","2018-11-21","@","CHI","L","116","124","48","98",".490","10","34",".294","10","10","1.000","6","36","28","9","5","13","20","","46","81",".568","11","25",".440","21","24",".875","4","39","28","8","2","17","19","110.3","117.9","105.2",".102",".347",".566","48.0","58.3","8.6","8.9","",".541","11.3","14.6",".102","",".636","15.7","88.2",".259"
"18","18","2018-11-23","@","MIL","W","116","114","45","90",".500","9","26",".346","17","22",".773","6","40","21","8","4","11","25","","42","87",".483","10","44",".227","20","30",".667","7","43","30","6","7","14","17","111.7","109.8","103.9",".244",".289",".582","48.2","46.7","7.7","9.3","",".550","9.9","14.3",".189","",".540","12.3","82.9",".230"
"19","19","2018-11-25","@","DET","L","107","118","42","82",".512","8","25",".320","15","21",".714","10","42","22","6","6","17","22","","43","93",".462","16","41",".390","16","25",".640","13","41","30","9","0","12","19","109.4","120.6","97.8",".256",".305",".586","50.6","52.4","6.1","11.5","",".561","15.7","26.3",".183","",".548","10.3","71.1",".172"
"20","20","2018-11-27","","IND","L","104","109","41","92",".446","10","30",".333","12","18",".667","12","45","20","8","6","8","17","","38","90",".422","11","26",".423","22","29",".759","17","55","25","8","6","12","13","110.2","115.5","94.4",".196",".326",".520","45.0","48.8","8.5","9.4","",".500","7.4","24.0",".130","",".483","10.5","66.0",".244"
"21","21","2018-11-28","@","LAC","L","99","115","39","89",".438","8","26",".308","13","18",".722","7","34","20","17","6","16","24","","40","86",".465","11","21",".524","24","32",".750","18","56","21","6","7","21","17","97.1","112.8","102.0",".202",".292",".511","37.8","51.3","16.7","9.2","",".483","14.2","15.6",".146","",".529","17.3","60.0",".279"
"22","22","2018-11-30","","ORL","L","85","99","34","84",".405","7","28",".250","10","14",".714","9","40","22","5","0","12","15","","39","82",".476","8","27",".296","13","18",".722","8","44","23","7","5","12","16","93.1","108.4","91.3",".167",".333",".471","47.6","64.7","5.5","0.0","",".446","11.7","20.0",".119","",".524","11.8","79.5",".159"
"23","23","2018-12-02","@","LAL","L","96","120","37","93",".398","13","33",".394","9","11",".818","7","40","24","12","8","15","22","","46","92",".500","11","27",".407","17","23",".739","11","56","26","9","4","19","15","90.5","113.1","106.1",".118",".355",".491","41.7","64.9","11.3","12.3","",".468","13.3","13.5",".097","",".560","15.7","75.0",".185"
"24","24","2018-12-04","","SAC","L","105","122","38","87",".437","12","43",".279","17","21",".810","13","43","27","9","4","21","27","","45","84",".536","11","24",".458","21","32",".656","9","42","27","13","3","13","22","104.1","120.9","100.9",".241",".494",".546","50.6","71.1","8.9","6.7","",".506","17.9","28.3",".195","",".601","11.7","76.9",".250"
"25","25","2018-12-06","@","POR","L","86","108","35","91",".385","5","27",".185","11","14",".786","11","41","20","11","2","16","21","","41","85",".482","9","27",".333","17","27",".630","13","56","24","10","6","17","19","86.4","108.6","99.5",".154",".297",".443","42.3","57.1","11.1","3.4","",".412","14.1","20.4",".121","",".535","14.9","69.8",".200"
"26","26","2018-12-07","","MIA","L","98","115","36","79",".456","14","34",".412","12","16",".750","4","42","27","7","4","20","21","","42","86",".488","15","37",".405","16","18",".889","6","40","32","10","5","12","16","98.3","115.4","99.7",".203",".430",".570","51.2","75.0","7.0","8.2","",".544","18.9","10.5",".152","",".576","11.3","86.4",".186"
"27","27","2018-12-10","","LAC","L","119","123","47","94",".500","9","25",".360","16","20",".800","10","40","31","14","8","15","29","","45","85",".529","7","21",".333","26","33",".788","10","42","27","8","4","18","21","113.1","116.9","95.3",".213",".266",".579","48.8","66.0","13.3","12.5","",".548","12.7","23.8",".170","",".571","15.3","75.0",".306"
"28","28","2018-12-11","@","SAS","L","86","111","33","82",".402","8","28",".286","12","14",".857","8","40","19","7","5","17","22","","41","83",".494","13","21",".619","16","19",".842","8","46","28","7","2","15","15","89.5","115.6","96.0",".171",".341",".488","46.5","57.6","7.3","8.1","",".451","16.2","17.4",".146","",".572","14.1","80.0",".193"
"29","29","2018-12-13","","DAL","W","99","89","37","92",".402","10","27",".370","15","18",".833","12","40","20","15","5","13","27","","31","78",".397","5","33",".152","22","33",".667","14","53","14","7","4","23","19","101.1","90.9","97.9",".196",".293",".495","43.0","54.1","15.3","11.1","",".457","11.5","23.5",".163","",".429","19.9","66.7",".282"
"30","30","2018-12-15","","MIN","W","107","99","41","90",".456","9","28",".321","16","20",".800","11","51","30","6","7","15","22","","39","96",".406","7","35",".200","14","19",".737","11","41","26","10","4","11","19","106.8","98.8","100.2",".222",".311",".541","55.4","73.2","6.0","11.5","",".506","13.2","26.8",".178","",".443","9.5","78.4",".146"
"31","31","2018-12-17","@","NYK","W","128","110","48","92",".522","9","27",".333","23","27",".852","4","44","27","8","5","7","20","","40","99",".404","9","35",".257","21","29",".724","16","50","15","5","0","11","21","122.8","105.6","104.2",".293",".293",".616","46.8","56.3","7.7","7.8","",".571","6.3","10.5",".250","",".449","9.0","71.4",".212"
"32","32","2018-12-19","@","BOS","W","111","103","41","96",".427","11","27",".407","18","22",".818","21","56","23","8","6","17","19","","38","85",".447","15","39",".385","12","14",".857","9","37","26","13","15","16","17","115.1","106.8","96.4",".229",".281",".525","60.2","56.1","8.3","13.0","",".484","13.9","42.9",".188","",".535","14.9","79.5",".141"
"33","33","2018-12-22","@","WAS","L","146","149","55","115",".478","11","35",".314","25","33",".758","19","50","30","14","7","14","28","","56","111",".505","13","36",".361","24","27",".889","17","53","40","6","5","22","26","120.2","122.6","92.6",".287",".304",".564","48.5","54.5","11.5","9.3","",".526","9.8","34.5",".217","",".563","15.2","64.6",".216"
"34","34","2018-12-23","@","BRK","L","103","111","43","89",".483","3","17",".176","14","16",".875","10","41","24","10","5","12","27","","40","85",".471","10","27",".370","21","33",".636","14","49","25","7","4","17","15","104.7","112.9","98.3",".180",".191",".536","45.6","55.8","10.2","8.6","",".500","11.1","22.2",".157","",".529","14.6","68.9",".247"
"35","35","2018-12-26","@","ORL","W","122","120","48","95",".505","13","24",".542","13","17",".765","11","45","22","9","9","18","19","","44","96",".458","14","36",".389","18","22",".818","11","42","20","11","2","15","18","114.6","112.8","96.4",".179",".253",".595","51.7","45.8","8.5","15.0","",".574","14.9","26.2",".137","",".531","12.4","75.6",".188"
"36","36","2018-12-28","","OKC","L","102","118","39","90",".433","9","29",".310","15","16",".938","7","34","22","12","7","17","18","","51","95",".537","7","20",".350","9","13",".692","11","49","22","12","4","16","13","98.3","113.7","103.7",".178",".322",".526","41.0","56.4","11.6","9.3","",".483","14.9","15.6",".167","",".574","13.7","71.1",".095"
"37","37","2018-12-29","","DEN","L","118","122","49","91",".538","11","29",".379","9","14",".643","12","37","29","15","5","13","21","","42","76",".553","18","35",".514","20","26",".769","10","40","31","10","3","21","20","121.8","125.9","96.9",".154",".319",".607","48.1","59.2","15.5","12.2","",".599","11.8","28.6",".099","",".671","19.4","71.4",".263"
"38","38","2018-12-31","","GSW","L","109","132","37","85",".435","9","26",".346","26","30",".867","7","38","20","7","3","13","29","","46","84",".548","14","28",".500","26","32",".813","7","44","31","7","8","15","24","105.8","128.1","103.1",".353",".306",".555","46.3","54.1","6.8","5.4","",".488","11.7","15.9",".306","",".631","13.3","81.6",".310"
"39","39","2019-01-02","","PHI","L","127","132","43","95",".453","11","34",".324","30","36",".833","13","37","22","10","3","15","34","","40","74",".541","11","24",".458","41","54",".759","8","44","27","9","3","17","30","119.2","123.9","106.6",".379",".358",".573","45.7","51.2","9.4","6.0","",".511","11.9","26.5",".316","",".615","14.8","75.0",".554"
"40","40","2019-01-04","","LAC","L","111","121","41","77",".532","9","19",".474","20","27",".741","7","25","24","13","9","17","26","","43","84",".512","10","24",".417","25","32",".781","16","43","31","12","7","20","27","115.0","125.4","96.5",".351",".247",".624","36.8","58.5","13.5","15.0","",".591","16.1","20.6",".260","",".571","16.9","52.9",".298"
"41","41","2019-01-06","","CHO","L","113","119","43","83",".518","10","25",".400","17","19",".895","3","36","23","8","4","14","25","","44","91",".484","7","25",".280","24","34",".706","14","46","22","9","1","15","21","109.9","115.8","102.8",".229",".301",".618","43.9","53.5","7.8","6.1","",".578","13.3","8.6",".205","",".522","12.4","70.2",".264"
"42","42","2019-01-08","","SAC","W","115","111","45","88",".511","10","25",".400","15","19",".789","9","37","31","18","7","19","25","","38","80",".475","15","29",".517","20","29",".690","12","43","26","11","5","25","19","110.9","107.1","103.7",".216",".284",".597","46.3","68.9","17.4","13.7","",".568","16.5","22.5",".170","",".569","21.2","70.0",".250"
"43","43","2019-01-09","@","DAL","L","94","104","36","84",".429","7","25",".280","15","21",".714","7","37","22","10","8","15","34","","30","70",".429","12","34",".353","32","45",".711","8","42","21","7","5","19","17","95.6","105.8","98.3",".250",".298",".504","46.8","61.1","10.2","22.2","",".470","13.9","17.1",".179","",".514","17.5","78.9",".457"
"44","44","2019-01-12","","DEN","W","102","93","38","92",".413","8","26",".308","18","25",".720","14","49","29","11","9","9","19","","34","88",".386","10","31",".323","15","22",".682","13","50","25","7","6","15","19","106.6","97.2","95.6",".272",".283",".495","49.5","76.3","11.5","15.8","",".457","8.0","27.5",".196","",".443","13.3","72.9",".170"
"45","45","2019-01-15","@","IND","L","97","131","40","95",".421","8","27",".296","9","18",".500","10","43","26","8","6","19","30","","46","89",".517","12","25",".480","27","36",".750","9","52","31","11","7","14","17","89.1","120.4","108.8",".189",".284",".471","45.3","65.0","7.4","9.4","",".463","15.6","18.9",".095","",".584","11.8","78.6",".303"
"46","46","2019-01-17","@","TOR","L","109","111","36","84",".429","9","30",".300","28","36",".778","15","46","18","9","8","16","21","","43","86",".500","7","28",".250","18","25",".720","9","39","27","8","8","14","27","110.7","112.7","98.5",".429",".357",".546","54.1","50.0","9.1","13.8","",".482","13.8","33.3",".333","",".541","12.6","77.5",".209"
"47","47","2019-01-19","@","CHO","L","115","135","39","87",".448","11","33",".333","26","33",".788","7","26","21","7","7","7","26","","48","88",".545","16","34",".471","23","27",".852","14","53","31","5","8","16","26","117.3","137.7","98.0",".379",".379",".566","32.9","53.8","7.1","13.0","",".511","6.5","15.2",".299","",".636","13.8","57.6",".261"
"48","48","2019-01-20","@","MIN","L","114","116","40","86",".465","12","39",".308","22","32",".688","9","38","22","9","5","15","27","","39","91",".429","6","24",".250","32","40",".800","12","45","22","8","4","15","26","109.1","111.0","104.5",".372",".453",".570","45.8","55.0","8.6","7.5","",".535","13.0","21.4",".256","",".462","12.1","70.7",".352"
"49","49","2019-01-22","","MIN","L","91","118","37","87",".425","7","34",".206","10","18",".556","5","34","23","6","9","13","17","","45","103",".437","15","42",".357","13","19",".684","20","64","30","7","1","14","18","90.5","117.4","100.5",".207",".391",".479","34.7","62.2","6.0","14.8","",".466","12.0","10.2",".115","",".510","11.2","59.2",".126"
"50","50","2019-01-24","","POR","L","106","120","36","88",".409","13","38",".342","21","27",".778","9","39","19","9","4","16","22","","44","94",".468","12","26",".462","20","20","1.000","14","53","25","8","8","16","24","103.2","116.9","102.7",".307",".432",".531","42.4","52.8","8.8","5.9","",".483","13.8","18.8",".239","",".532","13.5","68.2",".213"
"51","51","2019-01-25","@","DEN","L","95","132","32","76",".421","7","30",".233","24","26",".923","2","35","20","4","7","15","25","","47","94",".500","15","36",".417","23","29",".793","16","57","26","9","1","12","20","94.8","131.7","100.2",".342",".395",".543","38.0","62.5","4.0","12.1","",".467","14.6","4.7",".316","",".580","10.1","67.3",".245"
"52","52","2019-01-27","@","LAL","L","102","116","34","85",".400","7","26",".269","27","32",".844","15","40","19","8","9","16","20","","47","89",".528","10","23",".435","12","18",".667","14","41","28","8","10","16","30","107.2","121.9","95.2",".376",".306",".515","49.4","55.9","8.4","13.6","",".441","13.9","35.7",".318","",".584","14.2","64.1",".135"
"53","53","2019-01-29","@","SAS","L","124","126","48","80",".600","13","29",".448","15","19",".789","3","38","26","8","5","18","22","","47","100",".470","15","34",".441","17","20",".850","14","36","29","9","4","11","15","121.4","123.4","102.1",".238",".363",".702","51.4","54.2","7.8","7.6","",".681","16.9","12.0",".188","",".545","9.2","71.4",".170"
"54","54","2019-02-02","","ATL","L","112","118","45","96",".469","12","32",".375","10","18",".556","10","37","31","15","5","10","23","","43","84",".512","14","32",".438","18","26",".692","16","53","21","6","5","24","18","110.0","115.9","101.8",".188",".333",".539","41.1","68.9","14.7","9.6","",".531","8.8","21.3",".104","",".595","20.1","62.8",".214"
"55","55","2019-02-04","","HOU","L","110","118","45","84",".536","7","25",".280","13","18",".722","9","38","29","9","1","17","20","","43","87",".494","13","41",".317","19","25",".760","12","43","19","13","2","12","19","113.4","121.6","97.0",".214",".298",".598","46.9","64.4","9.3","2.2","",".577","15.6","22.5",".155","",".569","10.9","70.7",".218"
"56","56","2019-02-06","@","UTA","L","88","116","35","75",".467","3","17",".176","15","19",".789","7","36","23","8","2","22","25","","42","84",".500","11","28",".393","21","32",".656","12","43","29","13","5","13","18","91.0","120.0","96.7",".253",".227",".528","45.6","65.7","8.3","3.6","",".487","20.9","18.4",".200","",".565","11.7","70.7",".250"
"57","57","2019-02-08","","GSW","L","107","117","39","101",".386","6","31",".194","23","30",".767","19","48","23","12","1","11","28","","41","81",".506","10","29",".345","25","35",".714","9","49","30","5","9","18","23","104.1","113.9","102.7",".297",".307",".468","49.5","59.0","11.7","1.9","",".416","8.8","32.2",".228","",".568","15.7","76.3",".309"
"58","58","2019-02-10","@","SAC","L","104","117","38","91",".418","6","27",".222","22","30",".733","15","54","22","5","4","17","31","","38","84",".452","9","31",".290","32","44",".727","11","49","26","12","11","12","21","100.6","113.2","103.4",".330",".297",".499","52.4","57.9","4.8","7.5","",".451","14.0","28.3",".242","",".506","10.4","78.0",".381"
"59","59","2019-02-13","@","LAC","L","107","134","40","86",".465","8","30",".267","19","25",".760","8","36","24","6","4","16","23","","50","84",".595","11","22",".500","23","30",".767","7","43","33","12","9","11","25","105.5","132.2","101.4",".291",".349",".552","45.6","60.0","5.9","6.5","",".512","14.2","18.2",".221","",".661","10.2","80.0",".274"
"60","60","2019-02-21","@","CLE","L","98","111","35","84",".417","10","32",".313","18","25",".720","11","38","26","12","6","17","18","","42","85",".494","13","36",".361","14","20",".700","10","51","34","11","4","15","23","100.3","113.6","97.7",".298",".381",".516","42.7","74.3","12.3","12.2","",".476","15.2","21.2",".214","",".571","13.8","73.0",".165"
"61","61","2019-02-23","@","ATL","L","112","120","41","93",".441","13","37",".351","17","20",".850","6","41","25","9","4","12","29","","38","92",".413","12","33",".364","32","38",".842","12","50","22","8","9","13","22","106.2","113.8","105.4",".215",".398",".550","45.1","61.0","8.5","6.8","",".511","10.5","13.6",".183","",".478","10.7","74.5",".348"
"62","62","2019-02-25","@","MIA","W","124","121","45","89",".506","13","32",".406","21","25",".840","7","39","30","9","1","14","20","","48","97",".495","9","29",".310","16","20",".800","14","44","31","10","4","14","20","119.7","116.8","103.6",".281",".360",".620","47.0","66.7","8.7","1.5","",".579","12.3","18.9",".236","",".541","11.7","69.6",".165"
"63","63","2019-03-01","","NOP","L","116","130","40","94",".426","12","34",".353","24","28",".857","12","39","25","17","2","19","21","","50","87",".575","16","27",".593","14","20",".700","10","50","34","13","4","24","18","105.9","118.6","109.6",".298",".362",".546","43.8","62.5","15.5","3.3","",".489","15.2","23.1",".255","",".667","20.0","73.0",".161"
"64","64","2019-03-02","","LAL","W","118","109","39","76",".513","6","26",".231","34","40",".850","9","41","21","7","8","10","22","","43","89",".483","8","25",".320","15","23",".652","10","40","27","3","3","11","24","124.0","114.5","95.2",".526",".342",".630","50.6","53.8","7.4","12.5","",".553","9.7","23.1",".447","",".528","10.0","76.2",".169"
"65","65","2019-03-04","","MIL","W","114","105","41","91",".451","7","22",".318","25","31",".806","17","56","22","10","10","13","23","","35","95",".368","12","42",".286","23","31",".742","18","57","17","8","2","14","25","113.3","104.3","100.6",".341",".242",".545","49.6","53.7","9.9","18.9","",".489","11.1","30.4",".275","",".432","11.4","68.4",".242"
"66","66","2019-03-06","","NYK","W","107","96","39","81",".481","12","29",".414","17","22",".773","4","31","21","11","9","13","25","","35","77",".455","6","15",".400","20","25",".800","8","46","17","6","7","21","23","109.0","97.8","98.1",".272",".358",".590","40.3","53.8","11.2","14.5","",".556","12.5","9.5",".210","",".494","19.3","77.1",".260"
"67","67","2019-03-09","@","POR","L","120","127","43","103",".417","9","27",".333","25","29",".862","13","43","27","7","5","8","23","","43","86",".500","13","29",".448","28","36",".778","12","52","19","5","7","16","27","114.2","120.9","105.1",".282",".262",".518","45.3","62.8","6.7","8.8","",".461","6.5","24.5",".243","",".576","13.6","71.4",".326"
"68","68","2019-03-10","@","GSW","W","115","111","42","86",".488","10","25",".400","21","27",".778","9","48","26","10","4","14","18","","42","95",".442","10","43",".233","17","22",".773","15","49","34","10","6","17","24","111.7","107.8","103.0",".314",".291",".587","49.5","61.9","9.7","7.7","",".547","12.5","20.9",".244","",".495","14.0","72.2",".179"
"69","69","2019-03-13","","UTA","L","97","114","36","82",".439","7","19",".368","18","23",".783","5","35","21","8","3","12","20","","42","90",".467","12","33",".364","18","25",".720","12","52","30","8","4","12","22","99.5","116.9","97.5",".280",".232",".526","40.2","58.3","8.2","5.3","",".482","11.5","11.1",".220","",".533","10.6","71.4",".200"
"70","70","2019-03-15","@","HOU","L","102","108","38","89",".427","7","26",".269","19","25",".760","15","49","22","9","4","21","21","","36","83",".434","11","40",".275","25","33",".758","7","42","18","13","6","13","20","99.9","105.8","102.1",".281",".292",".510","53.8","57.9","8.8","9.3","",".466","17.4","30.0",".213","",".500","11.8","82.9",".301"
"71","71","2019-03-16","@","NOP","W","138","136","51","100",".510","9","29",".310","27","36",".750","11","48","31","10","7","22","33","","47","102",".461","15","30",".500","27","41",".659","18","57","34","11","4","22","30","112.2","110.6","111.4",".360",".290",".596","45.7","60.8","8.1","9.7","",".555","16.0","22.0",".270","",".534","15.5","67.3",".265"
"72","72","2019-03-18","","CHI","L","101","116","39","84",".464","7","26",".269","16","26",".615","9","38","24","5","5","12","22","","46","89",".517","4","16",".250","20","24",".833","11","49","21","9","4","13","22","103.0","118.3","98.1",".310",".310",".529","43.7","61.5","5.1","6.8","",".506","11.2","19.1",".190","",".539","11.5","72.5",".225"
"73","73","2019-03-21","","DET","L","98","118","35","73",".479","7","26",".269","21","26",".808","7","35","22","6","4","19","27","","38","90",".422","17","42",".405","25","34",".735","19","46","23","11","6","13","26","104.2","125.4","94.1",".356",".356",".580","43.2","62.9","6.4","8.3","",".527","18.4","20.6",".288","",".517","11.0","59.6",".278"
"74","74","2019-03-23","@","SAC","L","103","112","36","88",".409","9","34",".265","22","26",".846","10","43","25","10","4","14","21","","39","92",".424","17","38",".447","17","22",".773","13","51","25","7","3","14","19","103.2","112.2","99.8",".295",".386",".518","45.7","69.4","10.0","7.4","",".460","12.3","20.8",".250","",".516","12.1","71.7",".185"
"75","75","2019-03-25","@","UTA","L","92","125","31","76",".408","7","23",".304","23","28",".821","9","36","12","8","3","21","18","","48","86",".558","10","21",".476","19","23",".826","10","43","31","11","4","14","23","93.8","127.5","98.0",".368",".303",".521","45.6","38.7","8.2","4.6","",".454","19.2","21.4",".303","",".616","12.7","73.0",".221"
"76","76","2019-03-27","","WAS","L","121","124","43","87",".494","14","37",".378","21","26",".808","11","48","22","9","7","15","28","","43","90",".478","9","25",".360","29","43",".674","15","52","18","10","3","10","20","118.5","121.4","102.2",".299",".425",".615","48.0","51.2","8.8","10.8","",".575","13.2","22.9",".241","",".528","8.4","71.2",".322"
"77","77","2019-03-30","","MEM","L","115","120","43","81",".531","12","28",".429","17","23",".739","7","40","27","8","7","19","26","","41","89",".461","8","25",".320","30","40",".750","15","44","24","15","6","11","18","114.3","119.3","100.6",".284",".346",".631","47.6","62.8","8.0","10.9","",".605","17.3","19.4",".210","",".506","9.4","68.8",".337"
"78","78","2019-04-01","","CLE","W","122","113","46","84",".548","13","37",".351","17","20",".850","5","40","28","1","11","13","22","","45","99",".455","8","22",".364","15","22",".682","18","48","17","5","3","9","24","124.3","115.1","98.2",".238",".440",".657","45.5","60.9","1.0","14.3","",".625","12.3","14.3",".202","",".495","7.6","66.0",".152"
"79","79","2019-04-03","","UTA","L","97","118","42","91",".462","5","21",".238","8","13",".615","9","31","21","7","3","10","23","","44","77",".571","16","32",".500","14","18",".778","7","45","30","2","9","20","16","101.1","123.0","95.9",".143",".231",".501","40.8","50.0","7.3","6.7","",".489","9.4","19.1",".088","",".675","19.1","75.9",".182"
"80","80","2019-04-05","","NOP","W","133","126","51","104",".490","14","36",".389","17","21",".810","13","46","27","12","11","7","18","","49","101",".485","8","23",".348","20","27",".741","15","53","28","4","4","15","21","124.1","117.6","97.1",".202",".346",".587","46.5","52.9","11.2","14.1","",".558","5.8","25.5",".163","",".525","11.7","68.8",".198"
"81","81","2019-04-07","@","HOU","L","113","149","43","93",".462","11","34",".324","16","21",".762","8","42","26","8","0","13","18","","53","100",".530","27","57",".474","16","21",".762","12","52","34","12","5","9","16","107.7","142.1","104.9",".226",".366",".553","44.7","60.5","7.6","0.0","",".522","11.3","16.7",".172","",".665","7.6","73.9",".160"
"82","82","2019-04-09","@","DAL","L","109","120","38","88",".432","13","35",".371","20","28",".714","5","38","21","13","6","14","22","","41","91",".451","16","40",".400","22","27",".815","18","64","28","6","6","21","24","102.9","113.3","105.9",".318",".398",".543","37.3","55.3","12.3","11.8","",".506","12.2","9.8",".227","",".538","17.0","64.7",".242"
