"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"27","27","2018-12-09","","UTA","W","110","97","47","89",".528","5","14",".357","11","12",".917","10","46","26","7","7","11","15","","37","85",".435","9","29",".310","14","19",".737","9","38","23","8","4","14","15","116.0","102.3","94.8",".135",".157",".583","54.8","55.3","7.4","12.5","",".556","10.4","25.6",".124","",".488","13.0","80.0",".165"
"28","28","2018-12-11","","PHO","W","111","86","41","83",".494","13","21",".619","16","19",".842","8","46","28","7","2","15","15","","33","82",".402","8","28",".286","12","14",".857","8","40","19","7","5","17","22","115.6","89.5","96.0",".229",".253",".607","53.5","68.3","7.3","3.7","",".572","14.1","20.0",".193","",".451","16.2","82.6",".146"
"29","29","2018-12-13","","LAC","W","125","87","48","83",".578","10","22",".455","19","24",".792","8","47","25","10","7","11","20","","30","84",".357","10","31",".323","17","24",".708","13","42","21","4","1","17","18","130.4","90.8","95.8",".289",".265",".668","52.8","52.1","10.4","13.2","",".639","10.5","21.6",".229","",".417","15.2","75.0",".202"
"30","30","2018-12-15","","CHI","L","93","98","32","73",".438","7","21",".333","22","26",".846","7","41","18","3","5","15","18","","37","86",".430","6","29",".207","18","21",".857","8","40","16","12","8","7","20","102.2","107.7","91.0",".356",".288",".551","50.6","56.3","3.3","8.8","",".486","15.1","17.9",".301","",".465","6.8","81.0",".209"
"31","31","2018-12-17","","PHI","W","123","96","49","87",".563","9","23",".391","16","17",".941","4","45","28","5","9","6","14","","40","98",".408","11","37",".297","5","7",".714","12","41","29","3","5","10","15","128.4","100.2","95.8",".195",".264",".651","52.3","57.1","5.2","14.8","",".615","6.0","12.1",".184","",".464","9.0","77.4",".051"
"32","32","2018-12-19","@","ORL","W","129","90","50","77",".649","12","19",".632","17","21",".810","4","45","29","5","4","11","15","","34","89",".382","12","31",".387","10","17",".588","11","33","19","5","3","11","18","138.5","96.6","93.2",".273",".247",".748","57.7","58.0","5.4","6.9","",".727","11.3","15.4",".221","",".449","10.2","78.8",".112"
"33","33","2018-12-21","","MIN","W","124","98","46","87",".529","19","33",".576","13","18",".722","11","50","36","7","3","16","22","","33","83",".398","6","21",".286","26","31",".839","9","39","19","11","5","12","19","126.7","100.1","97.9",".207",".379",".653","56.2","78.3","7.2","4.8","",".638","14.4","26.8",".149","",".434","11.0","81.3",".313"
"34","34","2018-12-22","@","HOU","L","101","108","42","88",".477","10","24",".417","7","11",".636","5","43","24","3","9","9","17","","37","95",".389","19","54",".352","15","21",".714","19","58","22","4","3","9","18","107.7","115.2","93.8",".125",".273",".544","42.6","57.1","3.2","22.0","",".534","8.8","11.4",".080","",".489","7.9","66.7",".158"
"35","35","2018-12-26","","DEN","W","111","103","42","90",".467","10","32",".313","17","22",".773","7","50","29","6","4","10","17","","35","90",".389","18","40",".450","15","23",".652","11","47","29","10","3","12","17","111.2","103.2","99.8",".244",".356",".557","51.5","69.0","6.0","8.0","",".522","9.1","16.3",".189","",".489","10.7","79.6",".167"
"36","36","2018-12-28","@","DEN","L","99","102","40","89",".449","8","27",".296","11","20",".550","12","38","23","14","3","10","19","","39","85",".459","10","29",".345","14","17",".824","16","52","29","5","4","20","20","105.9","109.1","93.5",".225",".303",".506","42.2","57.5","15.0","5.4","",".494","9.3","25.0",".124","",".518","17.8","61.9",".165"
"37","37","2018-12-29","@","LAC","W","122","111","44","87",".506","6","23",".261","28","31",".903","8","49","27","10","4","15","25","","36","82",".439","9","20",".450","30","38",".789","7","40","22","9","2","17","25","114.9","104.5","106.2",".356",".264",".606","55.1","61.4","9.4","6.5","",".540","13.0","19.5",".322","",".494","14.7","85.4",".366"
"38","38","2018-12-31","","BOS","W","120","111","45","91",".495","14","26",".538","16","18",".889","8","43","27","6","4","11","17","","43","88",".489","11","34",".324","14","20",".700","9","40","30","5","8","12","17","121.7","112.5","98.6",".198",".286",".607","51.8","60.0","6.1","7.4","",".571","10.0","20.5",".176","",".551","11.0","79.5",".159"
"39","39","2019-01-03","","TOR","W","125","107","47","85",".553","13","27",".481","18","20",".900","8","44","32","7","0","12","19","","39","87",".448","6","30",".200","23","29",".793","9","39","21","9","6","10","23","128.4","109.9","97.4",".235",".318",".666","53.0","68.1","7.2","0.0","",".629","11.3","21.1",".212","",".483","9.1","80.0",".264"
"40","40","2019-01-05","","MEM","W","108","88","36","73",".493","7","22",".318","29","35",".829","3","43","26","10","3","15","19","","31","82",".378","11","28",".393","15","19",".789","8","42","21","12","3","20","29","108.4","88.3","99.6",".479",".301",".611","50.6","72.2","10.0","5.6","",".541","14.5","8.1",".397","",".445","18.1","83.3",".183"
"41","41","2019-01-07","@","DET","W","119","107","43","79",".544","7","20",".350","26","32",".813","9","38","24","5","5","9","15","","42","85",".494","9","32",".281","14","17",".824","9","37","22","5","2","10","22","130.5","117.4","91.2",".405",".253",".639","50.7","55.8","5.5","9.4","",".589","8.8","24.3",".329","",".547","9.8","76.3",".165"
"42","42","2019-01-09","@","MEM","L","86","96","30","83",".361","11","27",".407","15","23",".652","8","53","14","4","2","13","19","","37","90",".411","8","33",".242","14","20",".700","9","52","22","6","8","9","22","88.7","99.0","96.9",".277",".325",".462","50.5","46.7","4.1","3.5","",".428","12.3","15.7",".181","",".456","8.3","83.3",".156"
"43","43","2019-01-10","","OKC","W","154","147","56","99",".566","16","19",".842","26","29",".897","5","43","38","8","10","17","25","","58","114",".509","15","35",".429","16","24",".667","14","49","33","8","5","13","24","127.1","121.3","100.3",".293",".192",".689","46.7","67.9","6.6","12.7","",".646","13.2","12.5",".263","",".575","9.5","73.1",".140"
"44","44","2019-01-12","@","OKC","L","112","122","44","96",".458","10","31",".323","14","20",".700","13","52","21","5","7","14","18","","43","93",".462","11","23",".478","25","29",".862","7","47","27","10","5","7","16","107.8","117.4","103.9",".208",".323",".534","52.5","47.7","4.8","10.0","",".510","11.8","24.5",".146","",".522","6.2","84.8",".269"
"45","45","2019-01-14","","CHO","L","93","108","38","82",".463","7","20",".350","10","12",".833","3","36","21","4","6","12","15","","43","92",".467","13","36",".361","9","11",".818","8","45","24","7","4","7","14","98.7","114.6","94.2",".146",".244",".533","44.4","55.3","4.2","10.7","",".506","12.1","7.5",".122","",".538","6.7","80.5",".098"
"46","46","2019-01-16","@","DAL","W","105","101","41","83",".494","13","30",".433","10","12",".833","11","36","26","9","6","9","19","","37","86",".430","15","42",".357","12","16",".750","13","42","22","6","3","13","14","122.2","117.5","86.0",".145",".361",".595","46.2","63.4","10.5","13.6","",".572","9.3","27.5",".120","",".517","12.3","65.8",".140"
"47","47","2019-01-18","@","MIN","W","116","113","41","82",".500","11","24",".458","23","29",".793","9","41","24","3","4","16","25","","37","84",".440","7","26",".269","32","38",".842","10","44","21","5","3","11","28","116.8","113.8","99.3",".354",".293",".612","48.2","58.5","3.0","6.9","",".567","14.4","20.9",".280","",".482","9.8","76.2",".381"
"48","48","2019-01-20","","LAC","L","95","103","39","84",".464","8","19",".421","9","17",".529","10","51","21","6","8","18","25","","39","85",".459","11","21",".524","14","24",".583","4","41","23","11","2","11","18","95.1","103.1","99.9",".202",".226",".519","55.4","53.8","6.0","12.5","",".512","16.4","21.3",".107","",".524","10.3","91.1",".165"
"49","49","2019-01-23","@","PHI","L","120","122","47","82",".573","13","27",".481","13","15",".867","5","36","24","8","6","15","15","","47","93",".505","17","36",".472","11","14",".786","13","42","35","9","5","11","14","124.6","126.7","96.3",".183",".329",".677","46.2","51.1","8.3","10.5","",".652","14.5","14.7",".159","",".597","10.0","70.5",".118"
"50","50","2019-01-26","@","NOP","W","126","114","47","91",".516","11","24",".458","21","25",".840","9","51","30","5","3","9","19","","45","96",".469","7","27",".259","17","24",".708","10","41","26","6","6","8","18","124.4","112.6","101.3",".275",".264",".618","55.4","63.8","4.9","4.3","",".577","8.1","22.5",".231","",".505","7.0","80.8",".177"
"51","51","2019-01-27","","WAS","W","132","119","49","86",".570","16","34",".471","18","21",".857","7","49","31","6","4","15","20","","40","89",".449","18","46",".391","21","29",".724","8","32","32","11","0","9","18","130.9","118.0","100.8",".244",".395",".693","60.5","63.3","6.0","9.3","",".663","13.6","22.6",".209","",".551","8.1","84.0",".236"
"52","52","2019-01-29","","PHO","W","126","124","47","100",".470","15","34",".441","17","20",".850","14","36","29","9","4","11","15","","48","80",".600","13","29",".448","15","19",".789","3","38","26","8","5","18","22","123.4","121.4","102.1",".200",".340",".579","48.6","61.7","8.8","7.8","",".545","9.2","28.6",".170","",".681","16.9","88.0",".188"
"53","53","2019-01-31","","BRK","W","117","114","40","100",".400","12","33",".364","25","29",".862","13","50","23","6","3","9","21","","42","89",".472","11","34",".324","19","29",".655","5","46","30","5","7","14","23","109.5","106.7","106.9",".290",".330",".519","52.1","57.5","5.6","5.5","",".460","7.4","24.1",".250","",".534","12.1","88.1",".213"
"54","54","2019-02-02","","NOP","W","113","108","44","92",".478","9","23",".391","16","18",".889","10","50","29","5","2","11","16","","43","96",".448","10","35",".286","12","12","1.000","5","42","26","6","4","8","16","112.0","107.1","100.9",".196",".250",".565","54.3","65.9","5.0","3.3","",".527","9.9","21.3",".174","",".500","7.3","88.9",".125"
"55","55","2019-02-04","@","SAC","L","112","127","42","98",".429","9","32",".281","19","21",".905","15","46","18","6","3","8","20","","50","90",".556","13","32",".406","14","23",".609","8","48","26","5","5","8","18","114.0","129.3","98.2",".214",".327",".522","48.9","42.9","6.1","5.2","",".474","6.9","27.3",".194","",".628","7.4","79.5",".156"
"56","56","2019-02-06","@","GSW","L","102","141","35","81",".432","12","32",".375","20","21",".952","4","30","24","6","5","18","19","","55","95",".579","16","34",".471","15","21",".714","14","52","42","14","5","11","20","100.9","139.5","101.1",".259",".395",".565","36.6","68.6","5.9","8.2","",".506","16.6","9.5",".247","",".663","9.5","65.0",".158"
"57","57","2019-02-07","@","POR","L","118","127","48","91",".527","12","21",".571","10","14",".714","10","43","19","3","3","18","16","","49","91",".538","11","31",".355","18","18","1.000","4","33","26","11","4","8","14","115.6","124.4","102.1",".154",".231",".607","56.6","39.6","2.9","5.0","",".593","15.6","25.6",".110","",".599","7.5","89.2",".198"
"58","58","2019-02-09","@","UTA","L","105","125","40","89",".449","7","22",".318","18","20",".900","5","36","24","7","3","9","17","","47","90",".522","16","41",".390","15","20",".750","9","52","29","7","3","11","17","105.4","125.5","99.6",".225",".247",".537","40.9","60.0","7.0","6.1","",".489","8.4","10.4",".202","",".611","10.0","77.5",".167"
"59","59","2019-02-12","@","MEM","W","108","107","36","86",".419","13","21",".619","23","29",".793","10","43","23","6","5","7","14","","44","89",".494","8","24",".333","11","16",".688","8","48","25","5","6","12","23","112.6","111.5","96.0",".337",".244",".547","47.3","63.9","6.3","7.7","",".494","6.6","20.0",".267","",".539","11.1","80.5",".124"
"60","60","2019-02-22","@","TOR","L","117","120","43","89",".483","12","37",".324","19","22",".864","9","48","27","7","6","14","22","","40","94",".426","14","30",".467","26","32",".813","14","47","24","8","3","9","20","116.0","118.9","100.9",".247",".416",".593","50.5","62.8","6.9","9.4","",".551","12.4","21.4",".213","",".500","7.7","73.6",".277"
"61","61","2019-02-24","@","NYK","L","118","130","42","94",".447","6","24",".250","28","31",".903","14","50","18","3","4","7","20","","50","98",".510","16","37",".432","14","19",".737","12","49","25","3","7","6","27","119.9","132.1","98.4",".330",".255",".548","50.5","42.9","3.0","6.6","",".479","6.1","27.5",".298","",".592","5.3","75.0",".143"
"62","62","2019-02-25","@","BRK","L","85","101","35","96",".365","4","24",".167","11","12",".917","10","47","14","6","6","11","13","","35","81",".432","19","50",".380","12","16",".750","6","51","24","5","5","15","15","87.0","103.3","97.7",".125",".250",".420","48.0","40.0","6.1","19.4","",".385","9.8","18.2",".115","",".549","14.6","86.0",".148"
"63","63","2019-02-27","","DET","W","105","93","42","81",".519","9","17",".529","12","17",".706","7","55","24","3","7","10","11","","36","100",".360","15","38",".395","6","7",".857","8","41","19","6","3","5","14","111.4","98.7","94.3",".210",".210",".593","57.3","57.1","3.2","11.3","",".574","10.2","17.5",".148","",".435","4.6","85.7",".060"
"64","64","2019-03-02","","OKC","W","116","102","45","91",".495","8","19",".421","18","25",".720","11","49","15","8","6","11","19","","40","88",".455","7","29",".241","15","24",".625","11","45","17","7","2","13","19","116.6","102.5","99.5",".275",".209",".569","52.1","33.3","8.0","10.2","",".538","9.7","24.4",".198","",".494","11.7","77.6",".170"
"65","65","2019-03-04","","DEN","W","104","103","41","85",".482","8","25",".320","14","19",".737","6","43","27","8","7","9","13","","41","95",".432","17","40",".425","4","4","1.000","8","43","27","5","3","12","17","107.8","106.7","96.5",".224",".294",".557","50.0","65.9","8.3","12.7","",".529","8.8","14.6",".165","",".521","11.0","82.2",".042"
"66","66","2019-03-06","@","ATL","W","111","104","44","89",".494","10","33",".303","13","18",".722","6","49","27","4","9","16","23","","36","92",".391","13","43",".302","19","24",".792","11","47","21","8","2","14","18","106.4","99.7","104.4",".202",".371",".573","51.0","61.4","3.8","18.4","",".551","14.2","14.3",".146","",".462","12.0","79.6",".207"
"67","67","2019-03-10","","MIL","W","121","114","49","100",".490","12","29",".414","11","15",".733","8","46","24","6","3","4","18","","41","87",".471","14","36",".389","18","25",".720","6","45","22","3","2","10","17","120.4","113.4","100.5",".150",".290",".568","50.5","49.0","6.0","5.9","",".550","3.6","17.0",".110","",".552","9.3","86.4",".207"
"68","68","2019-03-12","@","DAL","W","112","105","43","82",".524","8","22",".364","18","18","1.000","7","38","26","11","3","12","25","","38","82",".463","14","39",".359","15","26",".577","9","38","22","1","2","14","16","118.6","111.2","94.4",".220",".268",".623","50.0","60.5","11.6","7.0","",".573","11.8","19.4",".220","",".549","13.0","77.5",".183"
"69","69","2019-03-15","","NYK","W","109","83","47","88",".534","7","21",".333","8","10",".800","6","45","31","8","6","9","13","","35","86",".407","8","20",".400","5","9",".556","9","41","21","6","4","16","13","115.1","87.6","94.7",".114",".239",".590","52.3","66.0","8.4","9.1","",".574","8.9","15.8",".091","",".453","15.1","81.3",".058"
"70","70","2019-03-16","","POR","W","108","103","37","79",".468","8","17",".471","26","30",".867","4","44","17","4","10","10","14","","42","101",".416","7","28",".250","12","14",".857","14","51","23","4","2","8","22","110.9","105.7","97.4",".380",".215",".586","46.3","45.9","4.1","13.7","",".519","9.8","9.8",".329","",".450","6.9","74.1",".119"
"71","71","2019-03-18","","GSW","W","111","105","41","88",".466","10","26",".385","19","22",".864","10","46","20","7","5","10","12","","41","88",".466","13","39",".333","10","12",".833","7","43","27","7","6","13","20","114.7","108.5","96.7",".250",".295",".568","51.7","48.8","7.2","10.2","",".523","9.3","21.7",".216","",".540","12.2","83.7",".114"
"72","72","2019-03-20","","MIA","L","105","110","38","88",".432","14","34",".412","15","21",".714","10","46","30","2","3","8","13","","40","86",".465","16","35",".457","14","18",".778","6","48","23","6","5","10","21","110.4","115.6","95.1",".239",".386",".540","48.9","78.9","2.1","5.9","",".511","7.6","19.2",".170","",".558","9.6","85.7",".163"
"73","73","2019-03-22","@","HOU","L","105","111","41","90",".456","7","24",".292","16","17",".941","9","48","27","6","7","11","23","","36","86",".419","14","37",".378","25","32",".781","8","48","12","5","4","9","19","106.7","112.8","98.4",".189",".267",".539","50.0","65.9","6.1","14.3","",".494","10.1","18.4",".178","",".500","8.3","83.0",".291"
"74","74","2019-03-24","@","BOS","W","115","96","50","98",".510","8","24",".333","7","8",".875","11","51","32","1","4","8","19","","38","94",".404","7","35",".200","13","16",".813","11","45","23","4","2","8","14","119.7","99.9","96.1",".082",".245",".566","53.1","64.0","1.0","6.8","",".551","7.3","24.4",".071","",".441","7.3","78.4",".138"
"75","75","2019-03-26","@","CHO","L","116","125","44","108",".407","13","39",".333","15","21",".714","17","60","24","4","5","12","21","","46","100",".460","13","42",".310","20","28",".714","5","45","30","9","5","6","18","105.9","114.1","99.2",".194",".361",".495","57.1","54.5","3.7","8.6","",".468","9.3","29.8",".139","",".525","5.1","89.6",".200"
"76","76","2019-03-28","","CLE","W","116","110","45","85",".529","14","33",".424","12","17",".706","4","33","27","8","6","11","14","","45","92",".489","12","29",".414","8","10",".800","14","49","18","6","1","14","20","120.8","114.6","96.0",".200",".388",".627","40.2","60.0","8.3","9.5","",".612","10.6","10.3",".141","",".554","12.7","67.4",".087"
"77","77","2019-03-31","","SAC","L","106","113","44","94",".468","8","27",".296","10","14",".714","15","42","24","7","3","11","22","","39","81",".481","11","25",".440","24","28",".857","7","42","20","9","1","12","15","111.9","119.3","94.7",".149",".287",".529","50.0","54.5","7.4","5.4","",".511","9.9","30.0",".106","",".549","11.4","79.4",".296"
"78","78","2019-04-02","","ATL","W","117","111","42","80",".525","14","30",".467","19","22",".864","4","45","23","6","6","16","17","","43","94",".457","12","34",".353","13","20",".650","11","43","26","13","2","11","18","116.0","110.0","100.9",".275",".375",".652","51.1","54.8","5.9","10.0","",".613","15.1","11.1",".238","",".521","9.7","78.8",".138"
"79","79","2019-04-03","@","DEN","L","85","113","31","81",".383","5","27",".185","18","25",".720","11","38","15","9","7","11","14","","47","87",".540","12","33",".364","7","12",".583","8","47","41","6","3","14","20","91.3","121.3","93.1",".309",".333",".462","44.7","48.4","9.7","13.0","",".414","10.7","22.0",".222","",".609","13.2","77.1",".080"
"80","80","2019-04-05","@","WAS","W","129","112","51","91",".560","10","25",".400","17","20",".850","12","42","34","3","4","9","18","","42","88",".477","9","32",".281","19","22",".864","9","34","22","2","4","9","16","136.8","118.8","94.3",".220",".275",".646","55.3","66.7","3.2","7.1","",".615","8.3","32.4",".187","",".528","8.4","76.9",".216"
"81","81","2019-04-07","@","CLE","W","112","90","43","82",".524","9","22",".409","17","22",".773","11","49","27","10","5","18","18","","31","79",".392","8","29",".276","20","27",".741","10","35","16","14","1","17","16","116.6","93.7","96.1",".268",".268",".611","58.3","62.8","10.4","10.0","",".579","16.4","30.6",".207","",".443","15.8","79.2",".253"
"82","82","2019-04-10","","DAL","W","105","94","41","88",".466","8","24",".333","15","18",".833","8","53","22","6","2","10","14","","37","91",".407","11","37",".297","9","12",".750","7","42","27","5","4","7","19","110.0","98.5","95.4",".205",".273",".547","55.8","53.7","6.3","3.7","",".511","9.4","18.6",".170","",".467","6.8","86.5",".099"
