"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-09","@","ATL","W","124","109","46","97",".474","20","47",".426","12","19",".632","10","44","30","10","6","10","31","","36","79",".456","7","28",".250","30","40",".750","9","53","17","6","2","16","21","120.5","105.9","102.9",".196",".485",".588","45.4","65.2","9.7","11.8","",".577","8.7","18.5",".124","",".500","14.2","79.1",".380"
"12","12","2018-11-11","","CHO","L","103","113","38","104",".365","12","44",".273","15","19",".789","22","51","21","5","4","10","18","","43","85",".506","11","28",".393","16","18",".889","6","46","24","6","8","12","26","106.7","117.1","96.5",".183",".423",".458","52.6","55.3","5.2","7.0","",".423","8.2","35.5",".144","",".571","11.4","82.9",".188"
"13","13","2018-11-14","@","TOR","W","106","104","44","91",".484","10","33",".303","8","13",".615","7","39","24","8","5","17","24","","45","92",".489","4","20",".200","10","17",".588","12","49","23","9","3","20","19","100.8","98.9","105.1",".143",".363",".548","44.3","54.5","7.6","6.9","",".538","14.9","15.9",".088","",".511","16.7","72.7",".109"
"14","14","2018-11-19","","CLE","W","113","102","41","89",".461","13","38",".342","18","19",".947","13","50","26","5","4","10","27","","35","79",".443","8","21",".381","24","34",".706","11","36","16","8","3","9","22","125.7","113.4","89.9",".213",".427",".580","58.1","63.4","5.6","6.9","",".534","9.3","34.2",".202","",".494","8.7","77.1",".304"
"15","15","2018-11-21","@","HOU","L","124","126","40","85",".471","16","34",".471","28","37",".757","15","37","20","8","1","16","26","","40","72",".556","13","33",".394","33","36",".917","5","36","18","8","7","15","25","127.1","129.1","97.6",".435",".400",".612","50.7","50.0","8.2","2.6","",".565","13.6","32.6",".329","",".646","14.6","81.5",".458"
"16","16","2018-11-23","","HOU","W","116","111","40","88",".455","7","27",".259","29","40",".725","14","49","18","11","5","13","18","","41","98",".418","10","36",".278","19","21",".905","17","44","22","6","7","14","26","116.0","111.0","90.5",".455",".307",".549","52.7","45.0","11.0","8.1","",".494","11.0","34.1",".330","",".469","11.5","67.3",".194"
"17","17","2018-11-25","","PHO","W","118","107","43","93",".462","16","41",".390","16","25",".640","13","41","30","9","0","12","19","","42","82",".512","8","25",".320","15","21",".714","10","42","22","6","6","17","22","120.6","109.4","97.8",".269",".441",".567","49.4","69.8","9.2","0.0","",".548","10.3","28.9",".172","",".561","15.7","73.7",".183"
"18","18","2018-11-27","","NYK","W","115","108","38","80",".475","7","24",".292","32","45",".711","7","48","20","5","7","13","26","","36","91",".396","9","27",".333","27","32",".844","13","50","16","5","5","13","31","111.4","104.6","103.2",".563",".300",".576","49.0","52.6","4.8","10.9","",".519","11.5","15.9",".400","",".445","11.0","75.9",".297"
"19","19","2018-11-30","","CHI","W","107","88","41","92",".446","13","34",".382","12","16",".750","13","52","24","5","5","13","17","","37","86",".430","3","21",".143","11","14",".786","7","40","25","5","7","15","20","110.0","90.4","97.3",".174",".370",".540","56.5","58.5","5.1","7.7","",".516","11.6","28.3",".130","",".448","14.0","84.8",".128"
"20","20","2018-12-01","","GSW","W","111","102","43","98",".439","12","35",".343","13","20",".650","14","47","22","8","2","11","21","","39","85",".459","6","26",".231","18","21",".857","8","44","23","6","5","14","22","111.9","102.9","99.2",".204",".357",".520","51.6","51.2","8.1","3.4","",".500","9.3","28.0",".133","",".494","12.9","80.5",".212"
"21","21","2018-12-03","","OKC","L","83","110","31","94",".330","6","32",".188","15","19",".789","9","41","16","10","3","15","18","","43","85",".506","7","25",".280","17","20",".850","6","52","23","10","8","17","24","79.6","105.5","104.2",".202",".340",".405","44.1","51.6","9.6","5.0","",".362","12.8","16.4",".160","",".547","15.3","84.2",".200"
"22","22","2018-12-05","@","MIL","L","92","115","35","95",".368","9","38",".237","13","19",".684","12","51","19","6","1","20","26","","38","82",".463","14","41",".341","25","30",".833","4","46","25","13","4","15","21","86.4","108.0","106.5",".200",".400",".445","52.6","54.3","5.6","2.4","",".416","16.2","22.2",".137","",".549","13.6","90.7",".305"
"23","23","2018-12-07","","PHI","L","111","117","37","89",".416","7","28",".250","30","37",".811","17","49","22","10","3","16","24","","44","90",".489","9","32",".281","20","21",".952","12","40","26","11","12","16","28","111.1","117.1","99.9",".416",".315",".527","55.1","59.5","10.0","5.2","",".455","13.2","37.8",".337","",".539","13.9","72.7",".222"
"24","24","2018-12-09","","NOP","L","108","116","43","98",".439","9","29",".310","13","24",".542","17","47","28","8","5","10","22","","42","79",".532","12","30",".400","20","23",".870","8","47","27","5","8","18","19","109.3","117.4","98.8",".245",".296",".497","50.0","65.1","8.1","10.2","",".485","8.4","30.4",".133","",".608","16.8","78.9",".253"
