"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"17","17","2018-11-21","","IND","W","127","109","45","80",".563","18","29",".621","19","22",".864","6","36","30","7","3","12","15","","41","84",".488","11","33",".333","16","17",".941","10","37","26","5","7","14","19","135.6","116.4","93.6",".275",".363",".708","49.3","66.7","7.5","5.9","",".675","11.8","18.2",".238","",".554","13.3","75.0",".190"
"18","18","2018-11-23","@","OKC","L","104","109","43","94",".457","6","31",".194","12","14",".857","11","46","24","8","5","13","21","","41","93",".441","11","33",".333","16","24",".667","11","46","24","6","2","14","18","102.5","107.5","101.4",".149",".330",".519","50.0","55.8","7.9","8.3","",".489","11.5","23.9",".128","",".500","11.9","76.1",".172"
"19","19","2018-11-25","@","ATL","L","123","124","41","92",".446","18","45",".400","23","28",".821","10","42","30","8","4","10","15","","50","94",".532","16","39",".410","8","11",".727","9","41","34","5","9","15","23","121.0","122.0","101.6",".304",".489",".590","50.6","73.2","7.9","7.3","",".543","8.7","23.8",".250","",".617","13.2","78.0",".085"
"20","20","2018-11-26","","MIL","W","110","107","38","81",".469","13","29",".448","21","30",".700","5","44","21","9","5","11","22","","37","90",".411","16","46",".348","17","21",".810","10","48","25","7","5","14","22","110.3","107.3","99.7",".370",".358",".584","47.8","55.3","9.0","11.4","",".549","10.5","11.6",".259","",".500","12.4","79.6",".189"
"21","21","2018-11-28","","ATL","W","108","94","38","83",".458","4","20",".200","28","37",".757","5","44","20","15","5","14","21","","32","93",".344","11","44",".250","19","22",".864","16","54","20","11","8","19","25","103.8","90.4","104.0",".446",".241",".544","44.9","52.6","14.4","10.2","",".482","12.4","11.6",".337","",".403","15.6","70.9",".204"
"22","22","2018-11-30","","UTA","L","111","119","47","95",".495","9","28",".321","8","13",".615","7","38","19","8","3","8","17","","44","81",".543","18","40",".450","13","18",".722","6","41","32","5","5","14","13","113.6","121.8","97.7",".137",".295",".551","48.1","40.4","8.2","7.3","",".542","7.4","16.7",".084","",".654","13.6","83.8",".160"
"23","23","2018-12-02","","NOP","L","109","119","39","91",".429","10","36",".278","21","28",".750","11","41","25","9","6","11","19","","44","86",".512","11","32",".344","20","24",".833","9","50","30","6","5","17","25","107.0","116.9","101.8",".308",".396",".527","45.1","64.1","8.8","11.1","",".484","9.6","21.2",".231","",".576","15.0","76.9",".233"
"24","24","2018-12-05","@","MIN","L","104","121","40","98",".408","12","33",".364","12","15",".800","13","40","27","7","1","10","15","","48","89",".539","12","24",".500","13","20",".650","10","50","34","6","11","15","15","104.6","121.7","99.5",".153",".337",".497","44.4","67.5","7.0","1.5","",".469","8.7","24.5",".122","",".607","13.3","73.0",".146"
"25","25","2018-12-07","","DEN","W","113","107","33","86",".384","13","35",".371","34","38",".895","13","48","20","8","9","9","20","","39","101",".386","8","35",".229","21","26",".808","20","55","24","6","12","9","28","118.3","112.0","95.6",".442",".407",".550","46.6","60.6","8.4","13.6","",".459","8.1","27.1",".395","",".426","7.4","63.6",".208"
"26","26","2018-12-09","@","NYK","W","119","107","42","87",".483","12","34",".353","23","27",".852","6","42","19","11","4","12","17","","44","93",".473","13","26",".500","6","7",".857","8","41","28","5","2","17","25","115.7","104.1","102.8",".310",".391",".602","50.6","45.2","10.7","6.0","",".552","10.8","15.4",".264","",".543","15.0","81.8",".065"
"27","27","2018-12-12","","DET","W","108","107","35","85",".412","9","28",".321","29","37",".784","6","42","21","7","5","7","17","","40","86",".465","13","34",".382","14","21",".667","10","49","23","4","10","14","26","109.4","108.4","98.7",".435",".329",".533","46.2","60.0","7.1","9.6","",".465","6.5","13.3",".341","",".541","12.8","78.3",".163"
"28","28","2018-12-14","","NYK","L","124","126","48","102",".471","20","48",".417","8","10",".800","9","51","38","7","5","16","23","","47","98",".480","12","34",".353","20","31",".645","9","46","27","11","8","10","16","112.0","113.8","100.3",".098",".471",".583","52.6","79.2","6.3","7.8","",".569","13.1","19.6",".078","",".541","8.2","82.4",".204"
"29","29","2018-12-15","","LAL","L","100","128","39","92",".424","7","29",".241","15","18",".833","9","38","22","3","6","18","19","","49","92",".533","14","34",".412","16","24",".667","10","52","34","12","6","15","20","94.3","120.8","106.0",".196",".315",".500","42.2","56.4","2.8","10.3","",".462","15.3","17.6",".163","",".609","12.8","74.4",".174"
"30","30","2018-12-19","","CLE","W","110","99","47","92",".511","10","25",".400","6","9",".667","13","51","24","4","5","12","14","","41","85",".482","10","23",".435","7","12",".583","4","35","24","8","6","7","18","118.5","106.6","92.8",".098",".272",".573","59.3","51.1","4.3","8.1","",".565","11.1","29.5",".065","",".541","7.2","90.5",".082"
"31","31","2018-12-21","","DET","W","98","86","33","75",".440","12","24",".500","20","28",".714","11","43","19","7","5","16","23","","32","82",".390","8","34",".235","14","22",".636","12","41","21","8","5","14","22","108.9","95.5","90.0",".373",".320",".561","51.2","57.6","7.8","10.4","",".520","15.5","27.5",".267","",".439","13.2","72.7",".171"
"32","32","2018-12-23","@","BOS","L","103","119","38","88",".432","8","32",".250","19","26",".731","9","37","24","9","5","9","17","","43","86",".500","13","39",".333","20","25",".800","11","47","30","8","4","14","22","106.3","122.9","96.9",".295",".364",".518","44.0","63.2","9.3","10.6","",".477","8.3","20.0",".216","",".576","12.6","71.8",".233"
"33","33","2018-12-26","@","BRK","L","132","134","47","106",".443","15","31",".484","23","30",".767","12","53","26","8","3","13","20","","51","104",".490","19","47",".404","13","18",".722","10","57","31","8","7","17","26","112.2","113.9","97.3",".283",".292",".554","48.2","55.3","6.8","5.3","",".514","9.8","20.3",".217","",".582","13.2","80.4",".125"
"34","34","2018-12-28","","BRK","W","100","87","41","100",".410","11","33",".333","7","10",".700","12","49","19","4","8","8","22","","33","83",".398","4","27",".148","17","20",".850","9","48","15","4","10","14","20","104.3","90.8","95.8",".100",".330",".479","50.5","46.3","4.2","14.3","",".465","7.1","23.5",".070","",".422","13.2","80.4",".205"
"35","35","2018-12-29","@","WAS","L","126","130","47","90",".522","13","31",".419","19","24",".792","10","41","22","9","4","16","29","","48","93",".516","13","37",".351","21","24",".875","9","42","35","8","6","12","18","120.8","124.6","104.3",".267",".344",".626","49.4","46.8","8.6","7.1","",".594","13.7","23.3",".211","",".586","10.4","77.5",".226"
"36","36","2018-12-31","","ORL","W","125","100","42","85",".494","11","24",".458","30","33",".909","6","46","29","8","1","8","16","","38","92",".413","10","35",".286","14","19",".737","13","48","22","6","5","11","21","127.6","102.1","97.9",".388",".282",".628","48.9","69.0","8.2","1.8","",".559","7.4","14.6",".353","",".467","9.9","75.5",".152"
"37","37","2019-01-02","","DAL","L","84","122","32","90",".356","6","32",".188","14","19",".737","12","46","23","4","3","14","20","","44","95",".463","18","45",".400","16","18",".889","12","57","31","9","4","10","14","85.5","124.2","98.2",".211",".356",".427","44.7","71.9","4.1","6.0","",".389","12.5","21.1",".156","",".558","8.9","73.9",".168"
"38","38","2019-01-05","@","DEN","L","110","123","39","82",".476","11","29",".379","21","26",".808","12","47","22","7","4","17","18","","47","102",".461","14","39",".359","15","20",".750","17","46","30","10","6","7","19","113.6","127.0","96.8",".317",".354",".589","50.5","56.4","7.2","6.3","",".543","15.4","29.3",".256","",".529","5.9","67.3",".147"
"39","39","2019-01-06","@","PHO","W","119","113","44","91",".484","7","25",".280","24","34",".706","14","46","22","9","1","15","21","","43","83",".518","10","25",".400","17","19",".895","3","36","23","8","4","14","25","115.8","109.9","102.8",".374",".275",".562","56.1","50.0","8.8","1.7","",".522","12.4","29.8",".264","",".578","13.3","91.4",".205"
"40","40","2019-01-08","@","LAC","L","109","128","36","90",".400","12","33",".364","25","29",".862","10","43","20","5","5","11","20","","48","93",".516","14","30",".467","18","21",".857","7","45","28","6","11","10","24","107.1","125.8","101.8",".322",".367",".530","48.9","55.6","4.9","7.9","",".467","9.7","20.8",".278","",".591","8.9","82.5",".194"
"41","41","2019-01-11","@","POR","L","96","127","36","90",".400","13","30",".433","11","16",".688","10","43","23","3","2","13","10","","52","93",".559","15","40",".375","8","9",".889","7","47","31","10","16","9","20","98.1","129.7","97.9",".178",".333",".495","47.8","63.9","3.1","3.8","",".472","11.8","20.0",".122","",".640","8.5","82.5",".086"
"42","42","2019-01-12","@","SAC","L","97","104","36","88",".409","12","36",".333","13","22",".591","13","56","21","6","11","18","17","","41","99",".414","14","37",".378","8","12",".667","12","49","27","8","5","11","21","96.2","103.2","100.8",".250",".409",".497","53.3","58.3","6.0","17.7","",".477","15.6","26.0",".148","",".485","9.5","78.2",".081"
"43","43","2019-01-14","@","SAS","W","108","93","43","92",".467","13","36",".361","9","11",".818","8","45","24","7","4","7","14","","38","82",".463","7","20",".350","10","12",".833","3","36","21","4","6","12","15","114.6","98.7","94.2",".120",".391",".558","55.6","55.8","7.4","6.5","",".538","6.7","19.5",".098","",".506","12.1","92.5",".122"
"44","44","2019-01-17","","SAC","W","114","95","39","87",".448","11","38",".289","25","29",".862","12","46","21","11","4","13","16","","39","88",".443","11","33",".333","6","13",".462","11","42","28","7","3","17","22","117.1","97.6","97.3",".333",".437",".571","52.3","53.8","11.3","7.3","",".511","11.5","27.9",".287","",".506","15.4","75.6",".068"
"45","45","2019-01-19","","PHO","W","135","115","48","88",".545","16","34",".471","23","27",".852","14","53","31","5","8","16","26","","39","87",".448","11","33",".333","26","33",".788","7","26","21","7","7","7","26","137.7","117.3","98.0",".307",".386",".676","67.1","64.6","5.1","14.8","",".636","13.8","42.4",".261","",".511","6.5","84.8",".299"
"46","46","2019-01-20","@","IND","L","95","120","33","82",".402","12","35",".343","17","25",".680","7","44","20","5","6","16","14","","47","100",".470","14","27",".519","12","12","1.000","12","51","34","10","7","8","18","95.5","120.6","99.5",".305",".427",".511","46.3","60.6","5.0","8.2","",".476","14.7","15.2",".207","",".540","7.1","75.5",".120"
"47","47","2019-01-23","@","MEM","W","118","107","41","77",".532","12","30",".400","24","31",".774","5","37","23","8","2","9","19","","38","81",".469","9","31",".290","22","24",".917","6","38","25","8","3","10","25","126.5","114.7","93.3",".403",".390",".651","49.3","56.1","8.6","4.0","",".610","9.0","13.5",".312","",".525","9.8","84.2",".272"
"48","48","2019-01-25","@","MIL","L","99","108","36","90",".400","10","39",".256","17","25",".680","12","53","20","4","2","17","19","","41","89",".461","6","31",".194","20","23",".870","6","46","17","9","6","11","18","96.0","104.7","103.2",".278",".433",".490","53.5","55.6","3.9","3.4","",".456","14.4","23.1",".189","",".494","10.0","87.2",".225"
"49","49","2019-01-28","","NYK","W","101","92","39","94",".415","11","34",".324","12","16",".750","13","51","25","4","10","10","20","","34","85",".400","7","23",".304","17","26",".654","8","46","19","6","6","8","15","106.7","97.2","94.7",".170",".362",".500","52.6","64.1","4.2","16.1","",".473","9.0","25.5",".128","",".441","7.7","82.6",".200"
"50","50","2019-01-30","@","BOS","L","94","126","39","89",".438","13","40",".325","3","7",".429","7","31","20","7","5","12","17","","50","90",".556","12","29",".414","14","16",".875","12","53","34","10","7","10","14","99.9","133.9","94.1",".079",".449",".510","36.9","51.3","7.4","8.2","",".511","11.5","14.6",".034","",".622","9.3","66.7",".156"
"51","51","2019-02-01","","MEM","W","100","92","32","73",".438","12","29",".414","24","28",".857","6","40","15","6","7","12","17","","35","80",".438","9","29",".310","13","17",".765","9","40","23","8","3","11","22","113.1","104.1","88.4",".384",".397",".586","50.0","46.9","6.8","13.7","",".521","12.3","16.2",".329","",".494","11.2","79.1",".163"
"52","52","2019-02-02","","CHI","W","125","118","43","82",".524","14","32",".438","25","29",".862","9","36","25","6","2","6","21","","42","81",".519","9","24",".375","25","25","1.000","8","39","20","4","2","10","20","137.6","129.9","90.8",".354",".390",".660","48.0","58.1","6.6","3.5","",".610","6.0","22.5",".305","",".574","9.8","77.1",".309"
"53","53","2019-02-05","","LAC","L","115","117","39","93",".419","15","42",".357","22","26",".846","11","44","19","8","9","5","19","","42","87",".483","18","24",".750","15","17",".882","8","48","25","1","6","11","24","120.2","122.3","95.7",".280",".452",".551","47.8","48.7","8.4","14.3","",".500","4.6","21.6",".237","",".586","10.4","80.5",".172"
"54","54","2019-02-06","@","DAL","L","93","99","36","89",".404","9","37",".243","12","17",".706","8","47","17","9","9","14","17","","38","94",".404","11","36",".306","12","17",".706","15","57","25","8","5","13","12","94.0","100.1","98.9",".191",".416",".482","45.2","47.2","9.1","15.5","",".455","12.7","16.0",".135","",".463","11.4","72.2",".128"
"55","55","2019-02-09","@","ATL","W","129","120","48","88",".545","19","42",".452","14","18",".778","10","37","30","12","7","13","17","","46","86",".535","14","33",".424","14","19",".737","10","36","26","10","3","18","18","131.4","122.2","98.2",".205",".477",".672","50.7","62.5","12.2","13.2","",".653","11.9","27.8",".159","",".616","16.0","73.0",".163"
"56","56","2019-02-11","@","IND","L","90","99","29","90",".322","7","40",".175","25","33",".758","21","51","15","7","2","5","15","","38","74",".514","8","25",".320","15","17",".882","5","39","25","3","3","12","22","105.5","116.1","85.3",".367",".444",".431","56.7","51.7","8.2","4.1","",".361","4.6","38.2",".278","",".568","12.8","85.7",".203"
"57","57","2019-02-14","@","ORL","L","89","127","33","94",".351","4","31",".129","19","26",".731","13","45","18","6","4","8","19","","48","92",".522","17","39",".436","14","18",".778","8","50","32","6","6","7","15","91.9","131.1","96.9",".277",".330",".422","47.4","54.5","6.2","7.5","",".372","7.1","23.6",".202","",".614","6.5","80.0",".152"
"58","58","2019-02-22","","WAS","W","123","110","46","96",".479","13","33",".394","18","22",".818","11","53","26","7","6","13","20","","42","97",".433","10","39",".256","16","18",".889","11","43","24","6","6","13","20","117.6","105.2","104.5",".229",".344",".582","55.2","56.5","6.7","10.3","",".547","11.0","25.6",".188","",".485","11.0","79.2",".165"
"59","59","2019-02-23","","BRK","L","115","117","39","86",".453","12","35",".343","25","30",".833","12","42","15","4","5","12","23","","40","87",".460","17","43",".395","20","26",".769","11","42","23","5","6","12","26","119.9","122.0","95.9",".349",".407",".580","50.0","38.5","4.2","11.4","",".523","10.8","27.9",".291","",".557","10.9","73.2",".230"
"60","60","2019-02-25","","GSW","L","110","121","40","91",".440","7","33",".212","23","26",".885","9","38","23","13","6","12","11","","48","95",".505","14","41",".341","11","13",".846","13","49","35","9","8","15","18","108.8","119.7","101.1",".286",".363",".537","43.7","57.5","12.9","11.1","",".478","10.5","20.0",".253","",".579","13.0","69.0",".116"
"61","61","2019-02-27","","HOU","L","113","118","39","83",".470","12","33",".364","23","27",".852","8","48","25","9","5","18","22","","42","91",".462","13","39",".333","21","24",".875","7","37","23","11","3","10","22","110.4","115.3","102.3",".325",".398",".595","56.5","64.1","8.8","9.6","",".542","15.9","21.1",".277","",".533","9.0","85.1",".231"
"62","62","2019-03-01","@","BRK","W","123","112","50","94",".532","9","21",".429","14","17",".824","10","40","24","6","4","13","25","","44","86",".512","10","32",".313","14","18",".778","7","37","27","2","5","15","19","121.9","111.0","100.9",".181",".223",".606","51.9","48.0","5.9","7.4","",".580","11.4","25.0",".149","",".570","13.8","81.1",".163"
"63","63","2019-03-03","","POR","L","108","118","37","83",".446","14","33",".424","20","23",".870","4","35","25","7","5","12","21","","43","96",".448","11","32",".344","21","23",".913","13","48","26","9","3","11","23","108.8","118.8","99.3",".277",".398",".580","42.2","67.6","7.0","7.8","",".530","11.4","10.3",".241","",".505","9.4","70.5",".219"
"64","64","2019-03-06","","MIA","L","84","91","30","82",".366","14","36",".389","10","15",".667","10","40","22","7","4","19","19","","38","90",".422","9","26",".346","6","11",".545","17","51","19","10","7","18","16","90.0","97.5","93.3",".183",".439",".474","44.0","73.3","7.5","6.3","",".451","17.7","22.7",".122","",".472","16.0","63.8",".067"
"65","65","2019-03-08","","WAS","W","112","111","40","96",".417","14","41",".341","18","20",".900","18","52","24","7","8","12","18","","40","86",".465","9","27",".333","22","26",".846","13","46","28","8","5","14","19","116.9","115.8","95.8",".208",".427",".534","53.1","60.0","7.3","13.6","",".490","10.3","35.3",".188","",".517","12.6","72.3",".256"
"66","66","2019-03-09","@","MIL","L","114","131","44","93",".473","15","39",".385","11","14",".786","6","35","25","4","2","12","24","","44","90",".489","17","44",".386","26","30",".867","14","55","27","9","2","12","17","112.9","129.8","100.9",".151",".419",".575","38.9","56.8","4.0","4.3","",".554","10.8","12.8",".118","",".583","10.4","67.4",".289"
"67","67","2019-03-11","@","HOU","L","106","118","38","89",".427","16","41",".390","14","15",".933","7","39","23","4","4","11","20","","38","91",".418","17","43",".395","25","27",".926","12","55","25","7","4","14","17","106.7","118.8","99.3",".169",".461",".554","41.5","60.5","4.0","8.3","",".517","10.3","14.0",".157","",".511","12.0","72.7",".275"
"68","68","2019-03-15","@","WAS","W","116","110","46","101",".455","14","31",".452","10","12",".833","15","46","18","11","7","12","17","","41","84",".488","13","34",".382","15","19",".789","8","45","25","8","5","17","14","116.0","110.0","100.0",".119",".307",".546","50.5","39.1","11.0","14.0","",".525","10.1","28.8",".099","",".565","15.5","79.5",".179"
"69","69","2019-03-17","@","MIA","L","75","93","26","83",".313","7","36",".194","16","18",".889","11","44","11","6","5","12","19","","34","86",".395","13","33",".394","12","19",".632","15","55","25","6","7","11","21","85.1","105.5","88.1",".217",".434",".412","44.4","42.3","6.8","9.4","",".355","11.7","21.6",".193","",".471","10.4","68.8",".140"
"70","70","2019-03-19","","PHI","L","114","118","36","83",".434","9","35",".257","33","44",".750","10","46","16","3","2","9","22","","43","86",".500","11","32",".344","21","28",".750","6","44","29","5","4","7","27","115.9","119.9","98.4",".530",".422",".557","51.1","44.4","3.0","3.7","",".488","8.1","20.8",".398","",".564","6.6","85.7",".244"
"71","71","2019-03-21","","MIN","W","113","106","43","100",".430","9","29",".310","18","24",".750","15","55","26","5","6","10","24","","39","88",".443","10","28",".357","18","29",".621","9","49","23","6","7","13","21","109.7","102.9","103.0",".240",".290",".511","52.9","60.5","4.9","10.0","",".475","8.3","27.3",".180","",".500","11.4","81.6",".205"
"72","72","2019-03-23","","BOS","W","124","117","42","95",".442","18","38",".474","22","28",".786","14","53","26","7","5","11","15","","44","93",".473","19","43",".442","10","15",".667","7","42","31","6","8","10","23","122.8","115.8","101.0",".295",".400",".578","55.8","61.9","6.9","10.0","",".537","9.3","28.6",".232","",".575","9.1","84.8",".108"
"73","73","2019-03-24","@","TOR","W","115","114","41","93",".441","18","41",".439","15","17",".882","14","39","32","12","3","7","17","","45","77",".584","11","26",".423","13","13","1.000","3","35","29","6","11","13","17","126.8","125.7","90.7",".183",".441",".572","52.7","78.0","13.2","5.9","",".538","6.5","30.4",".161","",".656","13.6","89.3",".169"
"74","74","2019-03-26","","SAS","W","125","116","46","100",".460","13","42",".310","20","28",".714","5","45","30","9","5","6","18","","44","108",".407","13","39",".333","15","21",".714","17","60","24","4","5","12","21","114.1","105.9","99.2",".280",".420",".556","42.9","65.2","8.2","7.2","",".525","5.1","10.4",".200","",".468","9.3","70.2",".139"
"75","75","2019-03-29","@","LAL","L","115","129","42","88",".477","15","39",".385","16","17",".941","8","37","26","8","2","13","14","","51","91",".560","18","38",".474","9","12",".750","11","44","34","8","2","14","17","117.2","131.5","98.1",".193",".443",".602","45.7","61.9","8.2","3.8","",".563","12.0","19.5",".182","",".659","12.7","72.5",".099"
"76","76","2019-03-31","@","GSW","L","90","137","30","85",".353","8","32",".250","22","25",".880","7","28","24","8","4","11","11","","53","88",".602","21","33",".636","10","12",".833","10","50","41","7","10","15","19","93.3","142.0","96.5",".294",".376",".469","35.9","80.0","8.3","7.3","",".400","10.3","14.9",".259","",".722","13.9","67.7",".114"
"77","77","2019-04-01","@","UTA","L","102","111","36","90",".400","7","30",".233","23","29",".793","10","44","15","12","2","11","20","","38","79",".481","15","35",".429","20","26",".769","5","47","30","7","3","17","25","100.9","109.8","101.1",".322",".333",".496","48.4","41.7","11.9","4.5","",".439","9.7","19.2",".256","",".576","15.8","87.2",".253"
"78","78","2019-04-03","@","NOP","W","115","109","38","90",".422","12","34",".353","27","32",".844","11","48","19","13","5","11","15","","40","85",".471","15","41",".366","14","17",".824","7","48","25","7","4","19","27","112.1","106.3","102.6",".356",".378",".552","50.0","50.0","12.7","11.4","",".489","9.6","21.2",".300","",".559","17.0","84.1",".165"
"79","79","2019-04-05","","TOR","W","113","111","44","94",".468","13","39",".333","12","14",".857","8","40","28","6","2","6","17","","43","80",".538","9","26",".346","16","20",".800","5","43","27","2","5","14","17","117.1","115.1","96.5",".149",".415",".564","48.2","63.6","6.2","3.7","",".537","5.7","17.4",".128","",".594","13.6","86.5",".200"
"80","80","2019-04-07","@","DET","W","104","91","38","88",".432","10","31",".323","18","23",".783","8","44","23","5","3","5","13","","34","92",".370","10","41",".244","13","15",".867","18","55","20","3","7","9","18","116.2","101.7","89.5",".261",".352",".530","44.4","60.5","5.6","5.9","",".489","4.8","17.8",".205","",".424","8.4","66.7",".141"
"81","81","2019-04-09","@","CLE","W","124","97","45","78",".577","22","44",".500","12","17",".706","5","37","35","8","7","10","13","","40","89",".449","11","30",".367","6","8",".750","14","41","24","3","2","14","18","138.1","108.1","89.8",".218",".564",".725","47.4","77.8","8.9","11.9","",".718","10.5","15.6",".154","",".511","13.1","69.6",".067"
"82","82","2019-04-10","","ORL","L","114","122","41","78",".526","8","29",".276","24","27",".889","4","32","21","3","4","8","14","","48","88",".545","11","30",".367","15","20",".750","9","39","24","5","2","6","19","124.1","132.8","91.9",".346",".372",".634","45.1","51.2","3.3","6.9","",".577","8.2","11.8",".308","",".608","5.8","75.7",".170"
