"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"12","12","2018-11-10","@","LAC","L","126","128","47","105",".448","16","46",".348","16","23",".696","15","52","31","11","8","17","26","","46","99",".465","14","34",".412","22","27",".815","10","54","26","6","6","17","19","109.5","111.2","104.2",".219",".438",".547","49.1","66.0","9.6","12.3","",".524","12.9","25.4",".152","",".535","13.3","78.7",".222"
"13","13","2018-11-11","@","DEN","W","121","114","48","84",".571","17","34",".500","8","13",".615","5","41","27","10","7","12","17","","41","89",".461","18","38",".474","14","20",".700","10","39","27","8","5","10","16","126.5","119.1","95.7",".155",".405",".674","51.3","56.3","10.5","13.7","",".673","11.8","14.7",".095","",".562","9.3","78.3",".157"
"14","14","2018-11-14","","MEM","L","113","116","41","81",".506","9","35",".257","22","27",".815","9","44","22","5","8","16","22","","42","83",".506","14","36",".389","18","24",".750","4","34","24","8","4","12","20","114.1","117.2","99.0",".333",".432",".608","56.4","53.7","5.0","17.0","",".562","14.7","23.1",".272","",".590","11.4","89.7",".217"
"15","15","2018-11-16","","CHI","W","123","104","47","93",".505","18","43",".419","11","17",".647","11","55","28","8","8","16","14","","41","94",".436","13","33",".394","9","13",".692","4","36","22","8","3","12","15","117.3","99.2","104.8",".183",".462",".612","60.4","59.6","7.6","13.1","",".602","13.7","25.6",".118","",".505","10.7","91.7",".096"
"16","16","2018-11-19","","DEN","W","104","98","40","88",".455","11","36",".306","13","22",".591","13","51","21","8","3","15","16","","40","94",".426","12","41",".293","6","9",".667","13","43","30","6","4","17","20","106.0","99.9","98.1",".250",".409",".532","54.3","52.5","8.2","5.7","",".517","13.3","30.2",".148","",".489","14.8","74.5",".064"
"17","17","2018-11-21","","POR","W","143","100","57","108",".528","15","45",".333","14","17",".824","13","59","34","8","2","14","23","","34","93",".366","9","41",".220","23","28",".821","10","40","13","8","6","17","20","128.7","90.0","111.1",".157",".417",".619","59.6","59.6","7.2","3.8","",".597","10.8","30.2",".130","",".414","13.9","82.1",".247"
"18","18","2018-11-23","","PHO","L","114","116","42","87",".483","10","44",".227","20","30",".667","7","43","30","6","7","14","17","","45","90",".500","9","26",".346","17","22",".773","6","40","21","8","4","11","25","109.8","111.7","103.9",".345",".506",".569","51.8","71.4","5.8","10.9","",".540","12.3","17.1",".230","",".550","9.9","85.7",".189"
"19","19","2018-11-24","","SAS","W","135","129","49","86",".570","15","40",".375","22","29",".759","6","41","30","7","3","13","22","","49","92",".533","10","21",".476","21","28",".750","9","39","27","8","3","10","21","129.9","124.2","103.9",".337",".465",".683","51.3","61.2","6.7","4.2","",".657","11.6","16.7",".256","",".587","8.7","79.5",".228"
"20","20","2018-11-26","@","CHO","L","107","110","37","90",".411","16","46",".348","17","21",".810","10","48","25","7","5","14","22","","38","81",".469","13","29",".448","21","30",".700","5","44","21","9","5","11","22","107.3","110.3","99.7",".233",".511",".539","52.2","67.6","7.0","9.6","",".500","12.4","20.4",".189","",".549","10.5","88.4",".259"
"21","21","2018-11-28","","CHI","W","116","113","43","87",".494","12","35",".343","18","24",".750","8","48","29","6","8","12","23","","40","89",".449","11","37",".297","22","29",".759","9","45","28","9","3","11","23","114.8","111.9","101.0",".276",".402",".595","51.6","67.4","5.9","15.4","",".563","11.0","18.2",".207","",".511","9.8","81.6",".247"
"22","22","2018-12-01","@","NYK","L","134","136","46","94",".489","18","42",".429","24","31",".774","10","51","28","11","4","16","25","","51","96",".531","20","34",".588","14","21",".667","6","41","30","5","2","16","23","119.0","120.8","102.0",".330",".447",".622","55.4","60.9","9.8","6.5","",".585","12.9","22.2",".255","",".635","13.2","87.2",".146"
"23","23","2018-12-05","","DET","W","115","92","38","82",".463","14","41",".341","25","30",".833","4","46","25","13","4","15","21","","35","95",".368","9","38",".237","13","19",".684","12","51","19","6","1","20","26","108.0","86.4","106.5",".366",".500",".604","47.4","65.8","12.2","7.0","",".549","13.6","9.3",".305","",".416","16.2","77.8",".137"
"24","24","2018-12-07","","GSW","L","95","105","36","92",".391","7","39",".179","16","23",".696","15","54","18","10","3","18","21","","40","89",".449","19","46",".413","6","7",".857","6","43","32","7","6","17","20","93.3","103.1","101.9",".250",".424",".465","55.7","50.0","9.8","7.0","",".429","15.0","28.8",".174","",".556","15.6","86.7",".067"
"25","25","2018-12-09","@","TOR","W","104","99","36","87",".414","15","39",".385","17","20",".850","9","45","22","6","7","11","13","","39","94",".415","15","44",".341","6","7",".857","11","45","24","6","11","11","21","110.3","105.0","94.3",".230",".448",".543","50.0","61.1","6.4","14.0","",".500","10.3","20.9",".195","",".495","10.2","76.6",".064"
"26","26","2018-12-10","","CLE","W","108","92","42","96",".438","15","36",".417","9","11",".818","12","58","22","4","4","14","24","","36","96",".375","10","30",".333","10","15",".667","8","46","24","5","2","9","15","106.9","91.1","101.0",".115",".375",".536","55.8","52.4","4.0","6.1","",".516","12.2","24.0",".094","",".427","8.1","85.2",".104"
"27","27","2018-12-12","@","IND","L","97","113","38","91",".418","11","43",".256","10","15",".667","9","43","22","6","6","12","18","","43","91",".473","12","30",".400","15","20",".750","14","54","31","7","4","16","13","97.7","113.8","99.3",".165",".473",".497","44.3","57.9","6.0","9.8","",".478","10.9","18.4",".110","",".538","13.8","70.8",".165"
"28","28","2018-12-14","@","CLE","W","114","102","40","94",".426","12","41",".293","22","28",".786","14","53","26","9","6","9","17","","35","87",".402","13","36",".361","19","21",".905","13","50","24","7","2","15","24","117.0","104.7","97.4",".298",".436",".536","51.5","65.0","9.2","11.8","",".489","7.8","27.5",".234","",".477","13.5","75.0",".218"
"29","29","2018-12-17","@","DET","W","107","104","44","88",".500","9","25",".360","10","15",".667","5","37","33","8","10","10","19","","39","88",".443","14","35",".400","12","15",".800","10","45","25","3","2","16","20","109.4","106.3","97.8",".170",".284",".566","45.1","75.0","8.2","18.9","",".551","9.6","12.5",".114","",".523","14.5","76.2",".136"
"30","30","2018-12-19","","NOP","W","123","115","43","85",".506","13","33",".394","24","30",".800","9","48","26","11","3","14","18","","43","92",".467","19","42",".452","10","15",".667","7","41","28","6","7","15","22","119.1","111.3","103.3",".353",".388",".626","53.9","60.5","10.6","6.0","",".582","12.5","20.9",".282","",".571","13.2","84.8",".109"
"31","31","2018-12-21","@","BOS","W","120","107","41","80",".513","16","40",".400","22","28",".786","11","55","26","3","6","20","30","","35","91",".385","10","34",".294","27","36",".750","9","36","22","13","3","5","16","120.4","107.4","99.7",".350",".500",".650","60.4","63.4","3.0","10.5","",".613","17.8","28.9",".275","",".440","4.5","83.0",".297"
"32","32","2018-12-22","@","MIA","L","87","94","31","84",".369","9","43",".209","16","22",".727","6","48","20","6","9","15","19","","34","89",".382","10","32",".313","16","23",".696","11","57","22","9","3","12","18","87.3","94.4","99.6",".262",".512",".464","45.7","64.5","6.0","15.8","",".423","13.8","11.5",".190","",".438","10.8","79.2",".180"
"33","33","2018-12-25","@","NYK","W","109","95","40","89",".449","6","32",".188","23","34",".676","6","51","22","9","8","8","19","","35","97",".361","8","29",".276","17","21",".810","15","57","17","4","3","14","25","105.4","91.8","103.4",".382",".360",".524","47.2","55.0","8.7","11.8","",".483","7.1","12.5",".258","",".402","11.6","75.0",".175"
"34","34","2018-12-27","","NYK","W","112","96","42","93",".452","11","32",".344","17","21",".810","11","57","20","4","11","15","14","","36","97",".371","13","31",".419","11","16",".688","10","43","21","8","6","10","20","109.5","93.9","102.3",".226",".344",".548","57.0","47.6","3.9","16.7","",".511","12.8","25.0",".183","",".438","8.8","82.1",".113"
"35","35","2018-12-29","","BRK","W","129","115","47","96",".490","21","51",".412","14","16",".875","5","39","30","6","5","10","22","","38","79",".481","15","35",".429","24","35",".686","5","40","28","6","3","14","17","124.5","111.0","103.6",".167",".531",".626","49.4","63.8","5.8","11.4","",".599","8.8","12.5",".146","",".576","12.9","87.2",".304"
"36","36","2019-01-01","","DET","W","121","98","47","79",".595","10","27",".370","17","26",".654","5","43","28","7","6","13","19","","35","92",".380","12","33",".364","16","21",".762","14","43","23","7","2","14","26","123.9","100.3","97.7",".329",".342",".669","50.0","59.6","7.2","10.2","",".658","12.6","14.7",".215","",".446","12.1","73.1",".174"
"37","37","2019-01-04","","ATL","W","144","112","55","100",".550","14","40",".350","20","28",".714","12","54","36","11","8","14","26","","37","85",".435","14","41",".341","24","35",".686","5","31","26","11","3","21","23","128.3","99.8","112.3",".280",".400",".641","63.5","65.5","9.8","18.2","",".620","11.1","31.6",".200","",".518","17.3","89.4",".282"
"38","38","2019-01-05","","TOR","L","116","123","40","81",".494","14","37",".378","22","27",".815","4","38","29","9","2","14","20","","42","82",".512","14","31",".452","25","31",".806","4","38","28","9","6","11","22","114.8","121.7","101.0",".333",".457",".624","50.0","72.5","8.9","3.9","",".580","13.1","10.5",".272","",".598","10.3","89.5",".305"
"39","39","2019-01-07","","UTA","W","114","102","46","98",".469","9","25",".360","13","16",".813","10","46","27","10","6","10","19","","36","86",".419","14","37",".378","16","23",".696","11","46","20","6","6","15","21","114.2","102.1","99.9",".163",".255",".543","50.0","58.7","10.0","12.2","",".515","8.7","22.2",".133","",".500","13.5","76.6",".186"
"40","40","2019-01-09","@","HOU","W","116","109","44","91",".484","8","27",".296","20","24",".833","10","49","26","11","5","13","25","","32","85",".376","18","48",".375","27","32",".844","14","46","19","4","7","18","18","114.6","107.7","101.2",".264",".297",".571","51.6","59.1","10.9","13.5","",".527","11.3","23.8",".220","",".482","15.4","73.6",".318"
"41","41","2019-01-11","@","WAS","L","106","113","40","89",".449","13","40",".325","13","17",".765","10","43","26","8","6","15","17","","40","82",".488","18","33",".545","15","20",".750","6","43","28","10","3","16","17","106.7","113.7","99.4",".191",".449",".549","50.0","65.0","8.1","12.2","",".522","13.5","21.3",".146","",".598","15.0","84.6",".183"
"42","42","2019-01-13","@","ATL","W","133","114","49","92",".533","11","30",".367","24","33",".727","8","39","28","13","4","14","25","","39","96",".406","12","38",".316","24","30",".800","18","54","19","3","5","24","30","120.7","103.4","110.2",".359",".326",".624","41.9","57.1","11.8","6.9","",".592","11.6","18.2",".261","",".469","18.0","63.3",".250"
"43","43","2019-01-15","","MIA","W","124","86","48","96",".500","17","39",".436","11","18",".611","7","53","35","8","6","7","12","","36","86",".419","8","34",".235","6","8",".750","4","43","27","2","6","17","14","121.4","84.2","102.2",".188",".406",".597","55.2","72.9","7.8","11.5","",".589","6.3","15.2",".115","",".465","16.0","92.0",".070"
"44","44","2019-01-16","@","MEM","W","111","101","40","84",".476","12","34",".353","19","22",".864","5","50","27","9","8","15","25","","37","95",".389","10","31",".323","17","25",".680","13","48","29","11","9","14","15","107.2","97.6","103.5",".262",".405",".592","51.0","67.5","8.7","12.5","",".548","13.8","12.5",".226","",".442","11.7","77.6",".179"
"45","45","2019-01-19","@","ORL","W","118","108","47","85",".553","12","30",".400","12","15",".800","4","46","22","7","7","13","14","","44","93",".473","14","32",".438","6","9",".667","5","32","31","5","3","8","15","119.3","109.2","98.9",".176",".353",".644","59.0","46.8","7.1","11.5","",".624","12.4","12.9",".141","",".548","7.6","89.4",".065"
"46","46","2019-01-21","","DAL","W","116","106","42","91",".462","12","32",".375","20","22",".909","8","51","21","9","7","14","19","","41","99",".414","14","40",".350","10","17",".588","11","48","24","7","11","11","19","111.2","101.6","104.3",".242",".352",".576","51.5","50.0","8.6","11.9","",".527","12.2","17.8",".220","",".485","9.4","79.6",".101"
"47","47","2019-01-25","","CHO","W","108","99","41","89",".461","6","31",".194","20","23",".870","6","46","17","9","6","11","18","","36","90",".400","10","39",".256","17","25",".680","12","53","20","4","2","17","19","104.7","96.0","103.2",".258",".348",".545","46.5","41.5","8.7","11.8","",".494","10.0","12.8",".225","",".456","14.4","76.9",".189"
"48","48","2019-01-27","@","OKC","L","112","118","39","91",".429","15","37",".405","19","28",".679","9","49","22","6","5","14","22","","44","94",".468","16","32",".500","14","25",".560","11","52","29","5","10","11","21","106.8","112.6","104.8",".308",".407",".542","48.5","56.4","5.7","8.1","",".511","11.9","18.0",".209","",".553","9.5","78.4",".149"
"49","49","2019-01-29","@","DET","W","115","105","47","87",".540","13","32",".406","8","10",".800","6","39","32","9","6","10","15","","42","89",".472","12","37",".324","9","12",".750","10","39","29","8","3","11","14","123.1","112.4","93.4",".115",".368",".629","50.0","68.1","9.6","11.5","",".615","9.9","17.1",".092","",".539","10.4","76.7",".101"
"50","50","2019-01-31","@","TOR","W","105","92","39","79",".494","14","38",".368","13","17",".765","7","50","21","13","6","18","16","","37","93",".398","7","27",".259","11","13",".846","8","39","16","9","4","16","20","104.6","91.7","100.4",".215",".481",".607","56.2","53.8","13.0","9.1","",".582","17.2","18.4",".165","",".435","13.9","84.3",".118"
"51","51","2019-02-02","@","WAS","W","131","115","45","91",".495","17","39",".436","24","24","1.000","6","46","30","10","4","11","19","","43","93",".462","10","33",".303","19","26",".731","12","46","28","6","6","12","19","126.4","111.0","103.6",".264",".429",".645","50.0","66.7","9.6","6.7","",".588","9.8","15.0",".264","",".516","10.3","76.9",".204"
"52","52","2019-02-04","@","BRK","W","113","94","43","101",".426","10","39",".256","17","25",".680","15","59","29","9","7","9","20","","33","102",".324","5","42",".119","23","28",".821","16","56","23","5","9","13","21","107.8","89.7","104.8",".248",".386",".504","51.3","67.4","8.6","11.7","",".475","7.4","27.3",".168","",".348","10.2","73.3",".225"
"53","53","2019-02-06","","WAS","W","148","129","56","93",".602","19","30",".633","17","26",".654","8","34","33","15","3","14","20","","48","92",".522","17","37",".459","16","19",".842","8","40","34","6","5","24","23","133.3","116.2","111.0",".280",".323",".709","45.9","58.9","13.5","5.5","",".704","11.8","20.0",".183","",".614","19.3","76.5",".174"
"54","54","2019-02-08","@","DAL","W","122","107","51","93",".548","10","36",".278","10","12",".833","10","51","25","4","5","12","21","","36","87",".414","22","53",".415","13","20",".650","9","37","23","6","5","14","15","123.8","108.5","98.6",".129",".387",".621","58.0","49.0","4.1","14.7","",".602","10.9","26.3",".108","",".540","12.8","82.0",".149"
"55","55","2019-02-09","","ORL","L","83","103","31","95",".326","6","35",".171","15","18",".833","12","51","18","5","8","10","16","","44","94",".468","10","27",".370","5","6",".833","9","57","28","5","8","12","20","84.3","104.6","98.4",".189",".368",".403","47.2","58.1","5.1","11.9","",".358","8.9","20.0",".158","",".521","11.0","81.3",".053"
"56","56","2019-02-11","@","CHI","W","112","99","38","80",".475","12","38",".316","24","29",".828","5","49","24","6","7","17","18","","37","96",".385","9","28",".321","16","18",".889","9","45","24","8","2","13","22","107.4","94.9","104.3",".363",".475",".604","52.1","63.2","5.8","10.3","",".550","15.5","12.2",".300","",".432","11.1","83.0",".167"
"57","57","2019-02-13","@","IND","W","106","97","38","86",".442","9","31",".290","21","29",".724","10","52","22","7","3","10","14","","37","88",".420","10","27",".370","13","15",".867","4","43","22","6","4","11","23","107.4","98.3","98.7",".337",".360",".537","54.7","57.9","7.1","4.9","",".494","9.2","20.4",".244","",".477","10.4","91.3",".148"
"58","58","2019-02-21","","BOS","W","98","97","37","88",".420","14","39",".359","10","14",".714","9","55","21","5","4","15","11","","39","102",".382","14","40",".350","5","6",".833","12","50","19","11","9","7","15","100.2","99.2","97.8",".159",".443",".520","52.4","56.8","5.1","6.5","",".500","13.7","19.1",".114","",".451","6.3","79.3",".049"
"59","59","2019-02-23","","MIN","W","140","128","50","95",".526","19","43",".442","21","22",".955","10","49","28","6","8","11","17","","50","102",".490","12","26",".462","16","20",".800","12","41","29","7","2","10","16","133.7","122.3","104.7",".232",".453",".669","54.4","56.0","5.7","10.5","",".626","9.5","25.6",".221","",".549","8.3","76.5",".157"
"60","60","2019-02-25","@","CHI","W","117","106","42","91",".462","17","49",".347","16","23",".696","8","45","26","3","6","8","22","","41","92",".446","9","26",".346","15","22",".682","6","41","31","3","3","7","18","117.8","106.7","99.3",".253",".538",".579","52.3","61.9","3.0","9.1","",".555","7.3","18.6",".176","",".495","6.4","86.0",".163"
"61","61","2019-02-27","@","SAC","W","141","140","54","112",".482","17","45",".378","16","21",".762","11","57","36","3","14","11","18","","53","118",".449","12","33",".364","22","30",".733","15","58","30","6","6","8","19","117.7","116.8","108.5",".188",".402",".581","49.6","66.7","2.5","16.5","",".558","8.3","20.4",".143","",".500","5.7","75.4",".186"
"62","62","2019-03-01","@","LAL","W","131","120","48","93",".516","14","40",".350","21","24",".875","11","51","30","4","6","11","15","","46","96",".479","13","40",".325","15","18",".833","8","40","29","4","4","9","21","128.1","117.3","102.3",".258",".430",".632","56.0","62.5","3.9","10.7","",".591","9.6","25.6",".226","",".547","8.0","83.3",".156"
"63","63","2019-03-02","@","UTA","L","111","115","37","96",".385","15","39",".385","22","30",".733","17","53","20","6","10","15","22","","44","96",".458","12","29",".414","15","26",".577","16","53","22","13","7","13","23","108.1","112.0","102.7",".313",".406",".508","50.0","54.1","5.8","14.9","",".464","12.1","31.5",".229","",".521","10.8","69.2",".156"
"64","64","2019-03-04","@","PHO","L","105","114","35","95",".368","12","42",".286","23","31",".742","18","57","17","8","2","14","25","","41","91",".451","7","22",".318","25","31",".806","17","56","22","10","10","13","23","104.3","113.3","100.6",".326",".442",".483","50.4","48.6","7.9","2.9","",".432","11.4","31.6",".242","",".489","11.1","69.6",".275"
"65","65","2019-03-07","","IND","W","117","98","43","86",".500","14","35",".400","17","21",".810","8","52","21","7","10","13","19","","35","90",".389","14","37",".378","14","20",".700","6","40","26","10","7","10","16","117.2","98.2","99.8",".244",".407",".614","56.5","48.8","7.0","18.9","",".581","12.0","19.0",".198","",".467","9.2","88.0",".156"
"66","66","2019-03-09","","CHO","W","131","114","44","90",".489","17","44",".386","26","30",".867","14","55","27","9","2","12","17","","44","93",".473","15","39",".385","11","14",".786","6","35","25","4","2","12","24","129.8","112.9","100.9",".333",".489",".635","61.1","61.4","8.9","3.7","",".583","10.4","32.6",".289","",".554","10.8","87.2",".118"
"67","67","2019-03-10","@","SAS","L","114","121","41","87",".471","14","36",".389","18","25",".720","6","45","22","3","2","10","17","","49","100",".490","12","29",".414","11","15",".733","8","46","24","6","3","4","18","113.4","120.4","100.5",".287",".414",".582","49.5","53.7","3.0","2.8","",".552","9.3","13.6",".207","",".550","3.6","83.0",".110"
"68","68","2019-03-12","@","NOP","W","130","113","48","97",".495","10","36",".278","24","28",".857","5","52","27","5","4","13","20","","46","107",".430","10","47",".213","11","16",".688","13","50","27","3","4","15","23","113.4","98.6","114.6",".289",".371",".595","51.0","56.3","4.4","6.7","",".546","10.6","11.9",".247","",".477","11.6","78.3",".103"
"69","69","2019-03-15","@","MIA","W","113","98","42","88",".477","12","33",".364","17","24",".708","8","52","29","8","9","15","21","","38","93",".409","8","22",".364","14","25",".560","10","45","21","7","5","12","18","108.9","94.4","103.8",".273",".375",".573","53.6","69.0","7.7","12.7","",".545","13.2","18.6",".193","",".452","10.3","81.5",".151"
"70","70","2019-03-17","","PHI","L","125","130","43","95",".453","16","50",".320","23","28",".821","10","45","25","9","6","10","22","","47","100",".470","15","32",".469","21","30",".700","15","54","26","8","2","13","23","117.5","122.2","106.4",".295",".526",".582","45.5","58.1","8.5","8.8","",".537","8.5","20.4",".242","",".545","10.3","70.0",".210"
"71","71","2019-03-19","","LAL","W","115","101","41","89",".461","15","47",".319","18","27",".667","12","54","25","9","4","17","19","","33","86",".384","16","43",".372","19","23",".826","8","42","20","9","5","19","18","110.3","96.9","104.3",".303",".528",".570","56.3","61.0","8.6","9.3","",".545","14.4","26.1",".202","",".477","16.5","84.0",".221"
"72","72","2019-03-20","@","CLE","L","102","107","36","91",".396","13","32",".406","17","21",".810","11","51","24","9","7","9","16","","39","93",".419","11","39",".282","18","24",".750","13","54","18","4","6","11","17","104.4","109.5","97.7",".231",".352",".509","48.6","66.7","9.2","13.0","",".467","8.2","21.2",".187","",".478","9.6","75.5",".194"
"73","73","2019-03-22","","MIA","W","116","87","43","85",".506","17","34",".500","13","20",".650","9","52","33","5","5","14","23","","32","85",".376","11","37",".297","12","23",".522","10","40","20","7","6","9","18","122.7","92.0","94.6",".235",".400",".618","56.5","76.7","5.3","10.4","",".606","13.0","23.1",".153","",".441","8.6","81.1",".141"
"74","74","2019-03-24","","CLE","W","127","105","48","87",".552","15","41",".366","16","21",".762","4","45","26","8","7","9","13","","41","96",".427","11","41",".268","12","17",".706","12","45","23","6","1","12","21","126.1","104.3","100.7",".241",".471",".660","50.0","54.2","7.9","12.7","",".638","8.6","10.8",".184","",".484","10.4","77.4",".125"
"75","75","2019-03-26","","HOU","W","108","94","42","94",".447","14","34",".412","10","13",".769","10","60","24","10","6","15","11","","36","99",".364","16","52",".308","6","7",".857","8","46","17","7","5","13","15","103.8","90.3","104.1",".138",".362",".542","56.6","57.1","9.6","12.8","",".521","13.1","20.8",".106","",".444","11.3","86.2",".061"
"76","76","2019-03-28","","LAC","W","128","118","45","86",".523","16","37",".432","22","27",".815","3","47","25","5","5","8","21","","42","92",".457","17","33",".515","17","22",".773","8","46","26","7","3","11","21","124.8","115.0","102.6",".314",".430",".654","50.5","55.6","4.9","8.5","",".616","7.6","7.3",".256","",".549","9.8","84.6",".185"
"77","77","2019-03-31","@","ATL","L","135","136","48","116",".414","17","55",".309","22","23",".957","22","71","30","6","3","16","20","","52","118",".441","22","61",".361","10","17",".588","15","58","36","10","10","9","13","115.5","116.3","105.9",".198",".474",".535","55.0","62.5","5.1","5.3","",".487","11.3","33.8",".190","",".534","6.7","76.6",".085"
"78","78","2019-04-01","@","BRK","W","131","121","47","94",".500","11","34",".324","26","30",".867","6","40","28","15","7","14","26","","39","94",".415","16","44",".364","27","34",".794","16","55","19","6","5","23","26","116.4","107.5","112.5",".319",".362",".611","42.1","59.6","13.3","14.0","",".559","11.6","13.3",".277","",".500","17.4","68.0",".287"
"79","79","2019-04-04","@","PHI","W","128","122","42","93",".452","12","34",".353","32","43",".744","8","50","26","5","6","10","18","","45","95",".474","18","36",".500","14","18",".778","4","43","36","4","8","13","26","115.6","110.2","110.7",".462",".366",".572","53.8","61.9","4.5","10.2","",".516","8.2","17.0",".344","",".568","11.2","91.3",".147"
"80","80","2019-04-06","","BRK","L","128","133","49","88",".557","16","34",".471","14","21",".667","6","43","28","7","4","14","18","","48","97",".495","19","45",".422","18","23",".783","12","43","25","7","0","10","19","123.7","128.5","103.5",".239",".386",".658","50.0","57.1","6.8","7.7","",".648","12.6","16.2",".159","",".593","8.5","75.5",".186"
"81","81","2019-04-07","","ATL","W","115","107","40","91",".440","9","41",".220","26","34",".765","11","61","19","8","10","14","23","","40","100",".400","17","45",".378","10","19",".526","9","48","25","2","3","11","28","106.8","99.3","107.7",".374",".451",".543","56.0","47.5","7.4","18.2","",".489","11.7","22.0",".286","",".485","9.2","84.7",".100"
"82","82","2019-04-10","","OKC","L","116","127","43","100",".430","15","46",".326","15","21",".714","11","53","27","7","1","14","14","","48","99",".485","23","54",".426","8","13",".615","9","53","40","7","3","12","20","107.0","117.2","108.4",".210",".460",".531","50.0","62.8","6.5","2.2","",".505","11.4","20.0",".150","",".601","10.3","82.4",".081"
