"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"54","54","2019-02-03","","LAC","W","121","103","43","94",".457","9","33",".273","26","31",".839","16","56","21","10","5","14","28","","38","89",".427","2","12",".167","25","29",".862","7","36","15","7","7","13","24","117.2","99.8","103.2",".330",".351",".562","60.9","48.8","9.7","6.5","",".505","11.5","35.6",".277","",".438","11.3","85.1",".281"
"55","55","2019-02-05","@","PHI","W","119","107","41","89",".461","11","31",".355","26","32",".813","15","42","27","12","0","10","27","","31","70",".443","7","24",".292","38","41",".927","5","34","20","8","3","18","22","123.8","111.4","96.1",".360",".348",".577","55.3","65.9","12.5","0.0","",".522","8.8","34.1",".292","",".493","17.0","84.4",".543"
"56","56","2019-02-07","@","ATL","W","119","101","40","87",".460","13","40",".325","26","33",".788","12","50","29","6","2","8","23","","36","80",".450","16","35",".457","13","25",".520","8","42","25","5","3","17","25","122.7","104.2","96.9",".379",".460",".586","54.3","72.5","6.2","4.4","",".534","7.3","26.1",".299","",".550","15.7","82.6",".163"
"57","57","2019-02-09","@","NYK","W","104","99","33","86",".384","14","35",".400","24","29",".828","10","47","27","8","5","12","15","","39","94",".415","10","25",".400","11","19",".579","15","57","22","9","4","14","26","105.4","100.3","98.7",".337",".407",".527","45.2","81.8","8.1","7.2","",".465","10.8","19.2",".279","",".468","12.0","71.2",".117"
"58","58","2019-02-11","","BRK","W","127","125","50","92",".543","9","31",".290","18","20",".900","5","40","32","12","3","13","16","","46","88",".523","20","41",".488","13","18",".722","5","31","33","6","3","14","18","121.3","119.4","104.7",".217",".337",".630","56.3","64.0","11.5","6.4","",".592","11.4","16.1",".196","",".636","12.7","87.5",".148"
"59","59","2019-02-13","","WAS","W","129","120","44","92",".478","16","38",".421","25","30",".833","9","52","32","8","8","14","27","","37","84",".440","14","40",".350","32","39",".821","4","43","27","6","3","18","28","116.4","108.3","110.8",".326",".413",".613","54.7","72.7","7.2","18.2","",".565","11.7","18.8",".272","",".524","15.1","91.5",".381"
"60","60","2019-02-22","","SAS","W","120","117","40","94",".426","14","30",".467","26","32",".813","14","47","24","8","3","9","20","","43","89",".483","12","37",".324","19","22",".864","9","48","27","7","6","14","22","118.9","116.0","100.9",".340",".319",".555","49.5","60.0","7.9","5.8","",".500","7.7","26.4",".277","",".551","12.4","78.6",".213"
"61","61","2019-02-24","","ORL","L","98","113","38","91",".418","11","28",".393","11","14",".786","6","42","30","6","2","13","20","","42","91",".462","14","36",".389","15","20",".750","12","52","29","6","8","12","16","98.0","112.9","100.0",".154",".308",".504","44.7","78.9","6.0","3.6","",".478","11.8","13.0",".121","",".538","10.7","75.0",".165"
"62","62","2019-02-26","","BOS","W","118","95","46","94",".489","17","36",".472","9","14",".643","8","45","33","7","5","8","24","","33","86",".384","6","30",".200","23","28",".821","10","47","24","6","4","14","20","119.4","96.2","98.8",".149",".383",".589","48.9","71.7","7.1","8.9","",".580","7.4","17.8",".096","",".419","12.5","78.7",".267"
"63","63","2019-03-01","","POR","W","119","117","45","81",".556","10","28",".357","19","21",".905","2","32","29","9","6","14","17","","42","85",".494","14","33",".424","19","23",".826","9","42","24","9","4","16","25","118.5","116.5","100.4",".259",".346",".659","43.2","64.4","9.0","11.5","",".617","13.4","5.7",".235","",".576","14.4","76.9",".224"
"64","64","2019-03-03","@","DET","L","107","112","37","96",".385","14","39",".359","19","24",".792","18","50","22","8","3","15","28","","40","86",".465","12","33",".364","20","29",".690","8","46","25","10","3","15","24","105.4","110.3","92.0",".250",".406",".502","52.1","59.5","7.9","5.7","",".458","12.3","32.1",".198","",".535","13.2","80.0",".233"
"65","65","2019-03-05","","HOU","L","95","107","37","89",".416","9","32",".281","12","16",".750","16","47","16","1","5","13","15","","38","85",".447","15","34",".441","16","18",".889","9","43","22","11","6","9","23","105.3","118.6","90.2",".180",".360",".495","52.2","43.2","1.1","9.8","",".466","11.9","32.0",".135","",".535","8.8","77.5",".188"
