"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"13","13","2018-11-10","@","TOR","L","112","128","44","96",".458","6","22",".273","18","22",".818","16","47","18","12","6","14","26","","42","79",".532","14","35",".400","30","40",".750","12","46","24","8","4","15","20","112.0","128.0","100.0",".229",".229",".530","50.5","40.9","12.0","13.6","",".490","11.7","32.0",".188","",".620","13.4","72.1",".380"
"14","14","2018-11-11","","ORL","L","89","115","31","88",".352","5","28",".179","22","30",".733","13","54","13","4","15","19","21","","44","98",".449","17","42",".405","10","11",".909","10","52","31","10","9","11","21","86.1","111.3","103.3",".341",".318",".440","50.9","41.9","3.9","26.8","",".381","15.8","23.6",".250","",".536","9.7","80.4",".102"
"15","15","2018-11-14","@","OKC","L","103","128","39","88",".443","7","26",".269","18","23",".783","9","36","18","8","8","18","17","","51","95",".537","16","33",".485","10","12",".833","13","47","32","11","7","16","21","100.6","125.0","102.4",".261",".295",".525","43.4","46.2","7.8","12.9","",".483","15.5","20.9",".205","",".621","13.8","67.5",".105"
"16","16","2018-11-16","@","NOP","L","124","129","48","98",".490","11","34",".324","17","24",".708","12","44","15","10","6","13","31","","48","99",".485","10","34",".294","23","32",".719","11","54","27","5","5","15","25","111.8","116.3","110.9",".245",".347",".571","44.9","31.3","9.0","9.2","",".546","10.7","21.8",".173","",".535","11.7","74.4",".232"
"17","17","2018-11-18","@","ORL","L","117","131","40","87",".460","8","24",".333","29","35",".829","17","42","12","7","2","14","26","","48","84",".571","13","32",".406","22","26",".846","7","35","35","5","6","15","26","118.8","133.0","98.5",".402",".276",".571","54.5","30.0","7.1","3.8","",".506","12.0","37.8",".333","",".649","13.6","78.1",".262"
"18","18","2018-11-20","","POR","L","114","118","42","83",".506","13","29",".448","17","22",".773","10","42","22","8","5","15","15","","45","95",".474","16","35",".457","12","17",".706","14","43","25","8","4","11","19","118.7","122.9","96.0",".265",".349",".615","49.4","52.4","8.3","8.3","",".584","13.9","25.6",".205","",".558","9.7","69.6",".126"
"19","19","2018-11-21","@","BOS","W","117","109","44","89",".494","15","30",".500","14","17",".824","9","49","25","3","11","17","24","","38","97",".392","10","33",".303","23","32",".719","15","50","30","10","9","8","16","115.0","107.1","101.8",".191",".337",".606","49.5","56.8","2.9","17.2","",".579","15.0","20.5",".157","",".443","6.7","72.7",".237"
"20","20","2018-11-23","","NOP","W","114","109","41","91",".451","12","33",".364","20","27",".741","12","46","22","9","10","8","26","","40","101",".396","7","28",".250","22","29",".759","20","55","26","5","5","14","22","114.8","109.8","99.3",".297",".363",".554","45.5","53.7","9.1","13.7","",".516","7.2","25.5",".220","",".431","11.0","63.0",".218"
"21","21","2018-11-25","@","MEM","W","103","98","34","91",".374","8","22",".364","27","32",".844","14","56","17","4","5","7","21","","38","86",".442","11","30",".367","11","19",".579","6","41","27","5","19","7","23","109.8","104.5","93.8",".352",".242",".490","57.7","50.0","4.3","8.9","",".418","6.2","28.6",".297","",".506","6.9","87.5",".128"
"22","22","2018-11-27","@","DET","L","108","115","36","91",".396","9","27",".333","27","32",".844","13","50","16","5","5","13","31","","38","80",".475","7","24",".292","32","45",".711","7","48","20","5","7","13","26","104.6","111.4","103.2",".352",".297",".514","51.0","44.4","4.8","8.9","",".445","11.0","24.1",".297","",".519","11.5","84.1",".400"
"23","23","2018-11-28","@","PHI","L","91","117","32","92",".348","6","29",".207","21","22",".955","11","41","14","11","5","13","21","","47","87",".540","12","25",".480","11","16",".688","8","50","34","7","5","16","19","90.6","116.5","100.4",".239",".315",".447","45.1","43.8","11.0","8.1","",".380","11.3","20.8",".228","",".609","14.5","78.9",".126"
"24","24","2018-12-01","","MIL","W","136","134","51","96",".531","20","34",".588","14","21",".667","6","41","30","5","2","16","23","","46","94",".489","18","42",".429","24","31",".774","10","51","28","11","4","16","25","120.8","119.0","102.0",".219",".354",".646","44.6","58.8","4.4","3.8","",".635","13.2","12.8",".146","",".585","12.9","77.8",".255"
"25","25","2018-12-03","","WAS","L","107","110","37","90",".411","12","34",".353","21","28",".750","19","55","20","4","5","16","14","","44","92",".478","13","32",".406","9","12",".750","8","38","30","7","8","10","24","111.1","114.2","96.3",".311",".378",".523","59.1","54.1","4.2","8.3","",".478","13.5","38.8",".233","",".549","9.3","81.8",".098"
"26","26","2018-12-06","@","BOS","L","100","128","36","91",".396","12","35",".343","16","20",".800","14","47","21","4","5","16","23","","49","92",".533","13","38",".342","17","20",".850","7","46","32","8","6","9","24","99.8","127.7","100.2",".220",".385",".501","50.5","58.3","4.0","9.3","",".462","13.8","26.4",".176","",".603","8.2","82.5",".185"
"27","27","2018-12-08","","BRK","L","104","112","39","83",".470","8","26",".308","18","30",".600","9","40","22","8","2","12","18","","43","88",".489","11","22",".500","15","25",".600","12","45","27","5","5","12","25","107.5","115.8","96.7",".361",".313",".541","47.1","56.4","8.3","3.0","",".518","11.1","21.4",".217","",".551","10.8","72.1",".170"
"28","28","2018-12-09","","CHO","L","107","119","44","93",".473","13","26",".500","6","7",".857","8","41","28","5","2","17","25","","42","87",".483","12","34",".353","23","27",".852","6","42","19","11","4","12","17","104.1","115.7","102.8",".075",".280",".557","49.4","63.6","4.9","3.8","",".543","15.0","18.2",".065","",".552","10.8","84.6",".264"
"29","29","2018-12-12","@","CLE","L","106","113","41","94",".436","11","27",".407","13","14",".929","9","43","21","7","7","12","18","","43","91",".473","10","34",".294","17","21",".810","12","51","19","7","4","12","18","106.5","113.6","99.5",".149",".287",".529","45.7","51.2","7.0","12.3","",".495","10.7","18.8",".138","",".527","10.7","73.9",".187"
"30","30","2018-12-14","@","CHO","W","126","124","47","98",".480","12","34",".353","20","31",".645","9","46","27","11","8","10","16","","48","102",".471","20","48",".417","8","10",".800","9","51","38","7","5","16","23","113.8","112.0","100.3",".316",".347",".564","47.4","57.4","9.9","14.8","",".541","8.2","17.6",".204","",".569","13.1","80.4",".078"
"31","31","2018-12-16","@","IND","L","99","110","37","89",".416","10","32",".313","15","22",".682","13","44","21","7","1","15","19","","40","87",".460","12","34",".353","18","23",".783","11","45","28","9","4","13","18","102.4","113.7","96.7",".247",".360",".502","49.4","56.8","7.2","1.9","",".472","13.2","27.7",".169","",".529","11.8","73.8",".207"
"32","32","2018-12-17","","PHO","L","110","128","40","99",".404","9","35",".257","21","29",".724","16","50","15","5","0","11","21","","48","92",".522","9","27",".333","23","27",".852","4","44","27","8","5","7","20","105.6","122.8","104.2",".293",".354",".492","53.2","37.5","4.8","0.0","",".449","9.0","28.6",".212","",".571","6.3","89.5",".250"
"33","33","2018-12-19","@","PHI","L","109","131","37","86",".430","10","31",".323","25","31",".806","4","35","22","2","2","8","19","","47","88",".534","15","30",".500","22","25",".880","9","51","31","6","4","9","22","109.6","131.7","99.5",".360",".360",".547","40.7","59.5","2.0","3.4","",".488","7.4","8.7",".291","",".619","8.3","77.5",".250"
"34","34","2018-12-21","","ATL","L","107","114","41","84",".488","8","27",".296","17","24",".708","4","35","20","8","3","12","22","","43","91",".473","10","29",".345","18","24",".750","15","54","29","4","1","16","18","106.4","113.3","100.6",".286",".321",".566","39.3","48.8","8.0","4.8","",".536","11.3","9.3",".202","",".527","13.6","67.4",".198"
"35","35","2018-12-25","","MIL","L","95","109","35","97",".361","8","29",".276","17","21",".810","15","57","17","4","3","14","25","","40","89",".449","6","32",".188","23","34",".676","6","51","22","9","8","8","19","91.8","105.4","103.4",".216",".299",".447","52.8","48.6","3.9","5.3","",".402","11.6","25.0",".175","",".483","7.1","87.5",".258"
"36","36","2018-12-27","@","MIL","L","96","112","36","97",".371","13","31",".419","11","16",".688","10","43","21","8","6","10","20","","42","93",".452","11","32",".344","17","21",".810","11","57","20","4","11","15","14","93.9","109.5","102.3",".165",".320",".461","43.0","58.3","7.8","9.8","",".438","8.8","17.9",".113","",".511","12.8","75.0",".183"
"37","37","2018-12-29","@","UTA","L","97","129","32","86",".372","15","32",".469","18","22",".818","8","35","17","10","1","15","19","","51","93",".548","16","36",".444","11","14",".786","15","60","30","8","6","17","27","96.7","128.6","100.3",".256",".372",".507","36.8","53.1","10.0","1.8","",".459","13.6","15.1",".209","",".634","14.6","64.3",".118"
"38","38","2019-01-01","@","DEN","L","108","115","42","93",".452","11","27",".407","13","18",".722","15","43","28","4","3","8","21","","44","95",".463","12","34",".353","15","23",".652","16","53","36","7","6","8","19","116.9","124.4","92.4",".194",".290",".535","44.8","66.7","4.3","4.9","",".511","7.3","28.8",".140","",".526","7.1","63.6",".158"
"39","39","2019-01-04","@","LAL","W","119","112","37","99",".374","11","37",".297","34","41",".829","13","56","20","12","4","6","20","","43","98",".439","11","37",".297","15","20",".750","12","55","23","4","7","16","27","110.6","104.1","107.6",".414",".374",".508","50.5","54.1","11.2","6.6","",".429","4.9","23.2",".343","",".495","13.0","78.2",".153"
"40","40","2019-01-07","@","POR","L","101","111","36","89",".404","7","23",".304","22","27",".815","14","48","18","9","2","11","19","","40","85",".471","11","31",".355","20","29",".690","12","51","25","7","5","14","21","104.2","114.5","96.9",".303",".258",".501","48.5","50.0","9.3","3.7","",".444","9.8","26.4",".247","",".535","12.5","73.9",".235"
"41","41","2019-01-08","@","GSW","L","95","122","35","88",".398","6","24",".250","19","21",".905","9","39","13","11","1","16","12","","49","96",".510","14","45",".311","10","12",".833","15","49","36","9","10","15","14","95.2","122.3","99.8",".239",".273",".488","44.3","37.1","11.0","2.0","",".432","14.1","20.9",".216","",".583","12.9","66.7",".104"
"42","42","2019-01-11","","IND","L","106","121","39","88",".443","14","39",".359","14","16",".875","8","37","22","8","5","16","18","","49","94",".521","12","26",".462","11","11","1.000","11","47","30","8","1","14","15","106.0","121.0","100.0",".182",".443",".558","44.0","56.4","8.0","7.4","",".523","14.4","18.2",".159","",".585","12.4","72.5",".117"
"43","43","2019-01-13","","PHI","L","105","108","37","86",".430","10","31",".323","21","30",".700","7","34","24","8","5","10","21","","40","87",".460","6","20",".300","22","30",".733","12","56","22","4","9","16","21","104.8","107.8","100.2",".349",".360",".529","37.8","64.9","8.0","7.5","",".488","9.2","13.7",".244","",".494","13.8","69.2",".253"
"44","44","2019-01-17","@","WAS","L","100","101","39","87",".448","12","29",".414","10","12",".833","6","42","15","6","3","14","16","","40","92",".435","7","27",".259","14","20",".700","15","51","23","9","2","13","10","102.5","103.5","97.5",".138",".333",".542","45.2","38.5","6.2","4.6","",".517","13.2","14.3",".115","",".473","11.4","70.6",".152"
"45","45","2019-01-21","","OKC","L","109","127","39","87",".448","7","23",".304","24","32",".750","11","36","25","8","3","12","23","","45","83",".542","15","29",".517","22","27",".815","10","49","26","7","2","18","31","108.6","126.6","100.3",".368",".264",".539","42.4","64.1","8.0","5.6","",".489","10.6","22.0",".276","",".633","15.9","71.4",".265"
"46","46","2019-01-23","","HOU","L","110","114","37","81",".457","11","30",".367","25","30",".833","10","48","15","5","7","18","23","","37","90",".411","11","44",".250","29","38",".763","15","44","10","15","10","12","25","110.0","114.0","100.0",".370",".370",".584","52.2","40.5","5.0","15.2","",".525","16.0","25.6",".309","",".472","10.1","71.7",".322"
"47","47","2019-01-25","@","BRK","L","99","109","37","87",".425","8","31",".258","17","26",".654","6","33","17","12","11","8","31","","34","84",".405","9","33",".273","32","47",".681","18","60","19","5","2","19","21","99.4","109.5","99.6",".299",".356",".503","35.5","45.9","12.1","21.6","",".471","7.5","12.5",".195","",".458","15.4","60.0",".381"
"48","48","2019-01-27","","MIA","L","97","106","36","84",".429","7","26",".269","18","24",".750","7","38","22","13","3","11","20","","39","84",".464","12","33",".364","16","18",".889","8","47","26","6","5","15","24","100.5","109.8","96.6",".286",".310",".513","44.7","61.1","13.5","5.9","",".470","10.4","15.2",".214","",".536","14.0","79.5",".190"
"49","49","2019-01-28","@","CHO","L","92","101","34","85",".400","7","23",".304","17","26",".654","8","46","19","6","6","8","15","","39","94",".415","11","34",".324","12","16",".750","13","51","25","4","10","10","20","97.2","106.7","94.7",".306",".271",".477","47.4","55.9","6.3","10.0","",".441","7.7","17.4",".200","",".473","9.0","74.5",".128"
"50","50","2019-01-30","","DAL","L","90","114","32","78",".410","6","26",".231","20","28",".714","5","34","16","10","5","12","15","","45","84",".536","15","38",".395","9","11",".818","7","49","31","4","1","18","19","92.7","117.4","97.1",".359",".333",".498","41.0","50.0","10.3","10.9","",".449","11.7","10.6",".256","",".625","16.8","80.6",".107"
"51","51","2019-02-01","","BOS","L","99","113","39","86",".453","9","31",".290","12","12","1.000","8","48","21","2","2","17","15","","46","100",".460","13","37",".351","8","10",".800","11","43","25","11","7","7","18","100.9","115.1","98.1",".140",".360",".542","52.7","53.8","2.0","3.2","",".506","15.7","20.0",".140","",".525","6.3","78.4",".080"
"52","52","2019-02-03","","MEM","L","84","96","28","74",".378","12","40",".300","16","22",".727","6","45","20","4","6","15","16","","37","91",".407","9","26",".346","13","18",".722","10","49","25","8","4","7","20","91.0","104.0","92.3",".297",".541",".502","47.9","71.4","4.3","9.2","",".459","15.2","13.3",".216","",".456","6.6","79.6",".143"
"53","53","2019-02-05","","DET","L","92","105","36","90",".400","9","33",".273","11","15",".733","13","44","17","5","4","11","23","","37","79",".468","12","34",".353","19","24",".792","6","41","22","4","7","9","21","101.3","115.6","90.8",".167",".367",".476","51.8","47.2","5.5","8.9","",".450","10.2","27.1",".122","",".544","9.1","83.8",".241"
"54","54","2019-02-08","@","DET","L","103","120","35","78",".449","7","22",".318","26","41",".634","10","39","22","6","5","13","23","","42","86",".488","13","30",".433","23","29",".793","11","46","24","3","6","12","27","106.3","123.8","96.9",".526",".282",".536","45.9","62.9","6.2","8.9","",".494","11.9","22.2",".333","",".564","10.8","72.5",".267"
"55","55","2019-02-09","","TOR","L","99","104","39","94",".415","10","25",".400","11","19",".579","15","57","22","9","4","14","26","","33","86",".384","14","35",".400","24","29",".828","10","47","27","8","5","12","15","100.3","105.4","98.7",".202",".266",".484","54.8","56.4","9.1","7.8","",".468","12.0","28.8",".117","",".465","10.8","80.8",".279"
"56","56","2019-02-11","@","CLE","L","104","107","42","92",".457","7","26",".269","13","20",".650","10","46","21","8","9","10","17","","38","95",".400","14","44",".318","17","19",".895","17","56","20","6","2","18","16","103.9","106.9","100.1",".217",".283",".516","45.1","50.0","8.0","17.6","",".495","9.0","20.4",".141","",".474","14.8","67.9",".179"
"57","57","2019-02-13","","PHI","L","111","126","40","100",".400","9","29",".310","22","27",".815","14","43","27","8","4","12","27","","42","78",".538","8","23",".348","34","43",".791","6","47","33","8","7","15","24","105.7","120.0","105.0",".270",".290",".496","47.8","67.5","7.6","7.3","",".445","9.7","25.5",".220","",".590","13.4","82.9",".436"
"58","58","2019-02-14","@","ATL","W","106","91","38","84",".452","12","31",".387","18","26",".692","11","52","21","9","9","14","22","","33","91",".363","10","38",".263","15","19",".789","10","41","19","8","4","12","24","109.3","93.8","97.0",".310",".369",".555","55.9","55.3","9.3","17.0","",".524","12.8","26.2",".214","",".418","10.8","80.4",".165"
"59","59","2019-02-22","","MIN","L","104","115","37","86",".430","11","29",".379","19","24",".792","8","47","15","9","8","20","22","","41","87",".471","11","24",".458","22","32",".688","7","42","22","13","8","13","20","98.5","108.9","105.6",".279",".337",".539","52.8","40.5","8.5","12.7","",".494","17.2","18.6",".221","",".534","11.4","84.8",".253"
"60","60","2019-02-24","","SAS","W","130","118","50","98",".510","16","37",".432","14","19",".737","12","49","25","3","7","6","27","","42","94",".447","6","24",".250","28","31",".903","14","50","18","3","4","7","20","132.1","119.9","98.4",".194",".378",".611","49.5","50.0","3.0","10.0","",".592","5.3","25.0",".143","",".479","6.1","72.5",".298"
"61","61","2019-02-26","","ORL","W","108","103","38","89",".427","7","24",".292","25","32",".781","14","51","17","11","7","10","15","","39","89",".438","11","32",".344","14","20",".700","12","47","26","6","7","16","21","110.1","105.0","98.1",".360",".270",".524","52.0","44.7","11.2","12.3","",".466","8.8","28.6",".281","",".500","14.1","75.5",".157"
"62","62","2019-02-28","","CLE","L","118","125","46","95",".484","11","32",".344","15","23",".652","14","40","26","4","3","8","28","","41","80",".513","14","34",".412","29","36",".806","8","40","24","5","3","11","20","123.0","130.3","95.9",".242",".337",".561","50.0","56.5","4.2","6.5","",".542","7.1","30.4",".158","",".600","10.3","76.5",".363"
"63","63","2019-03-03","@","LAC","L","107","128","35","88",".398","11","29",".379","26","34",".765","9","46","23","9","9","13","19","","48","98",".490","19","35",".543","13","17",".765","9","53","33","5","4","16","28","99.4","118.9","107.7",".386",".330",".520","46.5","65.7","8.4","14.3","",".460","11.2","17.0",".295","",".587","13.2","80.4",".133"
"64","64","2019-03-04","@","SAC","L","108","115","39","85",".459","12","29",".414","18","28",".643","10","48","17","8","5","17","25","","39","83",".470","11","29",".379","26","33",".788","6","43","28","11","3","13","24","105.1","111.9","102.8",".329",".341",".555","52.7","43.6","7.8","9.3","",".529","14.9","21.3",".212","",".536","11.8","86.4",".313"
"65","65","2019-03-06","@","PHO","L","96","107","35","77",".455","6","15",".400","20","25",".800","8","46","17","6","7","21","23","","39","81",".481","12","29",".414","17","22",".773","4","31","21","11","9","13","25","97.8","109.0","98.1",".325",".195",".545","59.7","48.6","6.1","13.5","",".494","19.3","22.9",".260","",".556","12.5","90.5",".210"
"66","66","2019-03-09","","SAC","L","94","102","35","94",".372","10","35",".286","14","21",".667","13","58","16","3","5","9","20","","36","95",".379","12","36",".333","18","22",".818","11","53","16","5","3","7","14","96.5","104.7","97.4",".223",".372",".455","52.3","45.7","3.1","8.5","",".426","8.0","23.6",".149","",".442","6.3","80.4",".189"
"67","67","2019-03-10","@","MIN","L","92","103","37","86",".430","10","25",".400","8","14",".571","10","43","20","5","8","17","14","","42","94",".447","9","30",".300","10","13",".769","9","40","22","13","10","11","16","94.8","106.1","97.0",".163",".291",".499","51.8","54.1","5.2","12.5","",".488","15.6","24.4",".093","",".495","9.9","78.6",".106"
"68","68","2019-03-12","@","IND","L","98","103","35","80",".438","13","28",".464","15","18",".833","8","48","22","4","5","19","23","","37","85",".435","8","28",".286","21","29",".724","8","42","26","11","3","10","22","100.5","105.6","97.5",".225",".350",".557","53.3","62.9","4.1","8.8","",".519","17.8","19.0",".188","",".482","9.3","83.3",".247"
"69","69","2019-03-15","@","SAS","L","83","109","35","86",".407","8","20",".400","5","9",".556","9","41","21","6","4","16","13","","47","88",".534","7","21",".333","8","10",".800","6","45","31","8","6","9","13","87.6","115.1","94.7",".105",".233",".461","47.7","60.0","6.3","6.0","",".453","15.1","18.8",".058","",".574","8.9","84.2",".091"
"70","70","2019-03-17","","LAL","W","124","123","44","76",".579","12","26",".462","24","29",".828","10","45","24","4","5","23","26","","47","97",".485","7","27",".259","22","28",".786","15","35","26","12","5","10","21","123.2","122.2","100.7",".382",".342",".699","56.3","54.5","4.0","7.1","",".658","20.6","33.3",".316","",".521","8.4","70.0",".227"
"71","71","2019-03-18","@","TOR","L","92","128","28","85",".329","8","35",".229","28","32",".875","7","36","16","8","4","13","18","","49","88",".557","17","40",".425","13","22",".591","5","50","36","5","6","14","22","88.8","123.5","103.6",".376",".412",".464","41.9","57.1","7.7","8.3","",".376","11.6","13.5",".329","",".653","12.5","85.3",".148"
"72","72","2019-03-20","","UTA","L","116","137","45","86",".523","13","31",".419","13","21",".619","8","40","23","6","6","14","21","","48","85",".565","20","42",".476","21","25",".840","7","40","38","7","3","10","18","117.3","138.6","98.9",".244",".360",".609","50.0","51.1","6.1","14.0","",".599","12.8","19.5",".151","",".682","9.4","82.1",".247"
"73","73","2019-03-22","","DEN","L","93","111","34","90",".378","9","32",".281","16","21",".762","8","45","20","3","5","7","15","","40","96",".417","15","38",".395","16","19",".842","17","62","24","5","5","8","15","98.4","117.4","94.5",".233",".356",".469","42.1","58.8","3.2","8.6","",".428","6.6","15.1",".178","",".495","7.1","68.5",".167"
"74","74","2019-03-24","","LAC","L","113","124","41","86",".477","9","33",".273","22","25",".880","13","44","22","5","7","14","24","","38","86",".442","15","35",".429","33","37",".892","12","42","24","7","4","8","19","119.0","130.6","95.0",".291",".384",".582","51.2","53.7","5.3","13.7","",".529","12.6","30.2",".256","",".529","7.3","72.1",".384"
"75","75","2019-03-28","","TOR","L","92","117","31","85",".365","6","26",".231","24","32",".750","14","54","16","3","5","16","22","","40","89",".449","20","47",".426","17","22",".773","6","44","32","8","6","8","28","93.3","118.7","98.6",".376",".306",".464","55.1","51.6","3.0","11.9","",".400","13.9","26.9",".282","",".562","7.5","87.0",".191"
"76","76","2019-03-30","","MIA","L","92","100","31","77",".403","9","38",".237","21","25",".840","8","42","20","10","7","18","16","","39","90",".433","9","32",".281","13","17",".765","14","51","26","11","3","18","21","94.3","102.5","97.6",".325",".494",".523","45.2","64.5","10.2","12.1","",".461","17.0","17.8",".273","",".483","15.6","70.8",".144"
"77","77","2019-04-01","","CHI","W","113","105","37","74",".500","18","38",".474","21","25",".840","6","44","24","2","9","16","18","","42","94",".447","4","17",".235","17","23",".739","12","44","20","9","2","6","18","119.2","110.8","94.8",".338",".514",".665","50.0","64.9","2.1","11.7","",".622","15.8","15.8",".284","",".468","5.4","76.0",".181"
"78","78","2019-04-03","@","ORL","L","100","114","38","85",".447","6","27",".222","18","21",".857","8","39","21","10","5","12","18","","45","99",".455","11","32",".344","13","20",".650","19","55","29","5","7","13","16","102.9","117.3","97.1",".247",".318",".531","41.5","55.3","10.3","7.5","",".482","11.3","18.2",".212","",".510","10.8","62.0",".131"
"79","79","2019-04-05","@","HOU","L","96","120","37","82",".451","6","27",".222","16","27",".593","5","53","22","3","6","15","17","","43","101",".426","22","59",".373","12","17",".706","7","48","26","8","2","6","21","92.1","115.1","104.2",".329",".329",".511","52.5","59.5","2.9","14.3","",".488","13.8","10.9",".195","",".535","5.2","87.3",".119"
"80","80","2019-04-07","","WAS","W","113","110","41","80",".513","17","34",".500","14","19",".737","7","43","24","5","9","15","14","","43","103",".417","10","34",".294","14","18",".778","21","50","24","12","4","8","16","119.6","116.4","94.5",".238",".425",".639","46.2","58.5","5.3","13.0","",".619","14.5","19.4",".175","",".466","6.7","63.2",".136"
"81","81","2019-04-09","@","CHI","W","96","86","37","93",".398","14","40",".350","8","13",".615","11","61","17","0","10","9","16","","30","83",".361","7","22",".318","19","29",".655","6","50","14","7","4","7","18","100.7","90.2","95.4",".140",".430",".486","55.0","45.9","0.0","16.4","",".473","8.4","20.0",".086","",".404","6.8","89.3",".229"
"82","82","2019-04-10","","DET","L","89","115","31","77",".403","9","30",".300","18","25",".720","4","33","23","7","5","11","17","","41","85",".482","14","33",".424","19","20",".950","11","56","25","5","2","13","23","95.2","123.0","93.5",".325",".390",".506","37.1","74.2","7.5","9.6","",".461","11.1","8.2",".234","",".565","12.2","72.5",".224"
