"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-05","@","NYK","W","116","115","43","95",".453","8","30",".267","22","30",".733","11","48","15","9","9","19","22","","41","106",".387","7","26",".269","26","29",".897","21","62","20","7","6","17","27","103.7","102.8","92.5",".316",".316",".536","43.6","34.9","8.0","11.3","",".495","14.9","21.2",".232","",".420","12.5","63.8",".245"
"12","12","2018-11-07","@","NOP","L","98","107","38","96",".396","9","31",".290","13","17",".765","7","46","18","9","7","11","16","","42","94",".447","11","30",".367","12","17",".706","11","55","32","5","10","15","18","93.9","102.5","104.4",".177",".323",".474","45.5","47.4","8.6","10.9","",".443","9.6","13.7",".135","",".505","12.9","78.0",".128"
"13","13","2018-11-10","","CLE","W","99","98","39","82",".476","7","18",".389","14","21",".667","5","38","20","7","5","11","19","","39","91",".429","8","21",".381","12","18",".667","15","53","15","5","6","12","17","104.8","103.8","94.4",".256",".220",".543","41.8","51.3","7.4","7.1","",".518","10.8","11.6",".171","",".473","10.8","68.8",".132"
"14","14","2018-11-12","","DAL","L","98","103","35","89",".393","8","33",".242","20","22",".909","8","45","16","11","3","17","26","","37","79",".468","10","33",".303","19","29",".655","7","49","18","11","7","19","22","94.2","99.0","104.0",".247",".371",".497","47.9","45.7","10.6","6.5","",".438","14.7","16.0",".225","",".532","17.2","84.1",".241"
"15","15","2018-11-14","@","BOS","L","82","111","33","84",".393","7","23",".304","9","9","1.000","7","47","16","8","3","22","16","","42","90",".467","15","34",".441","12","14",".857","8","51","27","12","5","13","12","81.2","109.9","101.0",".107",".274",".466","48.0","48.5","7.9","5.4","",".435","20.0","14.0",".107","",".550","11.9","83.3",".133"
"16","16","2018-11-16","@","MIL","L","104","123","41","94",".436","13","33",".394","9","13",".692","4","36","22","8","3","12","15","","47","93",".505","18","43",".419","11","17",".647","11","55","28","8","8","16","14","99.2","117.3","104.8",".138",".351",".521","39.6","53.7","7.6","6.0","",".505","10.7","8.3",".096","",".602","13.7","74.4",".118"
"17","17","2018-11-17","","TOR","L","83","122","30","86",".349","8","27",".296","15","21",".714","7","34","21","13","3","22","19","","48","89",".539","14","35",".400","12","13",".923","8","54","31","14","10","23","24","77.0","113.1","107.8",".244",".314",".436","38.6","70.0","12.1","5.6","",".395","18.8","13.2",".174","",".618","19.5","77.1",".135"
"18","18","2018-11-21","","PHO","W","124","116","46","81",".568","11","25",".440","21","24",".875","4","39","28","8","2","17","19","","48","98",".490","10","34",".294","10","10","1.000","6","36","28","9","5","13","20","117.9","110.3","105.2",".296",".309",".677","52.0","60.9","7.6","3.1","",".636","15.7","11.8",".259","",".541","11.3","85.4",".102"
"19","19","2018-11-23","","MIA","L","96","103","35","94",".372","7","28",".250","19","20",".950","11","51","23","8","6","17","23","","37","87",".425","10","34",".294","19","31",".613","10","48","20","10","11","14","21","92.5","99.3","103.8",".213",".298",".467","51.5","65.7","7.7","11.3","",".410","14.2","22.4",".202","",".483","12.2","80.0",".218"
"20","20","2018-11-24","@","MIN","L","96","111","32","81",".395","10","33",".303","22","31",".710","6","40","22","7","4","13","19","","42","103",".408","7","34",".206","20","23",".870","21","59","22","7","5","13","23","96.2","111.3","99.8",".383",".407",".507","40.4","68.8","7.0","5.8","",".457","12.1","13.6",".272","",".442","10.3","61.8",".194"
"21","21","2018-11-26","","SAS","L","107","108","42","90",".467","14","33",".424","9","11",".818","5","43","23","6","5","11","12","","45","93",".484","10","30",".333","8","9",".889","7","46","29","7","2","10","16","108.0","109.0","99.1",".122",".367",".564","48.3","54.8","6.1","7.9","",".544","10.4","11.4",".100","",".538","9.3","84.4",".086"
"22","22","2018-11-28","@","MIL","L","113","116","40","89",".449","11","37",".297","22","29",".759","9","45","28","9","3","11","23","","43","87",".494","12","35",".343","18","24",".750","8","48","29","6","8","12","23","111.9","114.8","101.0",".326",".416",".555","48.4","70.0","8.9","5.8","",".511","9.8","18.4",".247","",".563","11.0","81.8",".207"
"23","23","2018-11-30","@","DET","L","88","107","37","86",".430","3","21",".143","11","14",".786","7","40","25","5","7","15","20","","41","92",".446","13","34",".382","12","16",".750","13","52","24","5","5","13","17","90.4","110.0","97.3",".163",".244",".477","43.5","67.6","5.1","12.1","",".448","14.0","15.2",".128","",".516","11.6","71.7",".130"
"24","24","2018-12-01","@","HOU","L","105","121","39","88",".443","8","32",".250","19","24",".792","7","41","15","11","6","13","22","","42","84",".500","16","41",".390","21","30",".700","6","47","23","8","7","14","21","101.8","117.4","103.1",".273",".364",".533","46.6","38.5","10.7","14.0","",".489","11.7","14.6",".216","",".595","12.6","85.0",".250"
"25","25","2018-12-04","@","IND","L","90","96","37","94",".394","11","31",".355","5","5","1.000","12","44","26","8","2","18","23","","35","76",".461","6","22",".273","20","24",".833","6","45","22","10","6","18","13","91.7","97.8","98.2",".053",".330",".468","49.4","70.3","8.1","3.7","",".452","15.8","23.5",".053","",".500","17.2","84.2",".263"
"26","26","2018-12-07","","OKC","W","114","112","43","82",".524","12","25",".480","16","23",".696","5","39","25","15","6","20","26","","43","94",".457","10","28",".357","16","24",".667","14","51","25","12","6","22","22","105.6","103.7","108.0",".280",".305",".619","43.3","58.1","13.9","9.1","",".598","17.8","11.9",".195","",".511","17.4","70.8",".170"
"27","27","2018-12-08","","BOS","L","77","133","31","81",".383","6","24",".250","9","14",".643","8","37","16","3","2","15","17","","50","93",".538","22","43",".512","11","15",".733","13","54","34","10","4","7","14","83.4","144.1","92.3",".173",".296",".442","40.7","51.6","3.2","4.0","",".420","14.7","16.3",".111","",".656","6.6","69.0",".118"
"28","28","2018-12-10","","SAC","L","89","108","34","76",".447","8","28",".286","13","13","1.000","7","40","16","10","3","27","17","","40","88",".455","16","37",".432","12","15",".800","10","42","28","16","4","16","15","89.8","109.0","99.1",".171",".368",".545","48.8","47.1","10.1","5.9","",".500","24.8","17.9",".171","",".545","14.5","76.7",".136"
"29","29","2018-12-13","@","ORL","L","91","97","34","71",".479","10","18",".556","13","20",".650","1","33","18","10","4","18","23","","34","82",".415","11","33",".333","18","23",".783","9","43","23","8","6","16","16","94.9","101.1","95.9",".282",".254",".570","43.4","52.9","10.4","8.2","",".549","18.4","2.9",".183","",".482","14.8","78.0",".220"
"30","30","2018-12-15","@","SAS","W","98","93","37","86",".430","6","29",".207","18","21",".857","8","40","16","12","8","7","20","","32","73",".438","7","21",".333","22","26",".846","7","41","18","3","5","15","18","107.7","102.2","91.0",".244",".337",".514","49.4","43.2","13.2","15.4","",".465","6.8","19.0",".209","",".486","15.1","82.1",".301"
"31","31","2018-12-17","@","OKC","L","96","121","38","85",".447","8","22",".364","12","16",".750","13","41","20","10","7","23","31","","43","89",".483","8","21",".381","27","33",".818","17","49","24","14","2","19","21","94.8","119.5","101.2",".188",".259",".522","45.6","52.6","9.9","10.3","",".494","20.0","28.9",".141","",".528","15.5","62.2",".303"
"32","32","2018-12-19","","BRK","L","93","96","40","91",".440","6","19",".316","7","10",".700","9","39","21","7","5","8","22","","34","74",".459","8","25",".320","20","25",".800","7","45","23","3","2","13","14","102.5","105.8","90.7",".110",".209",".487","46.4","52.5","7.7","10.2","",".473","7.7","19.1",".077","",".514","13.3","81.1",".270"
"33","33","2018-12-21","","ORL","W","90","80","33","75",".440","5","17",".294","19","26",".731","9","50","23","5","6","7","21","","28","86",".326","8","33",".242","16","24",".667","13","47","20","4","5","8","22","104.9","93.2","85.8",".347",".227",".521","51.5","69.7","5.8","11.3","",".473","7.5","20.9",".253","",".372","7.7","75.9",".186"
"34","34","2018-12-23","@","CLE","W","112","92","43","78",".551","11","22",".500","15","17",".882","7","43","26","7","3","11","19","","38","84",".452","7","23",".304","9","14",".643","7","31","11","5","2","11","20","124.5","102.3","90.0",".218",".282",".655","58.1","60.5","7.8","4.9","",".622","11.4","22.6",".192","",".494","10.9","83.7",".107"
"35","35","2018-12-26","","MIN","L","94","119","39","95",".411","6","23",".261","10","16",".625","12","45","22","6","5","10","21","","46","93",".495","11","32",".344","16","19",".842","12","52","26","4","1","11","15","96.0","121.6","97.9",".168",".242",".461","46.4","56.4","6.1","8.2","",".442","8.9","23.1",".105","",".554","9.8","73.3",".172"
"36","36","2018-12-28","@","WAS","W","101","92","37","79",".468","8","22",".364","19","25",".760","7","46","20","9","6","10","18","","34","85",".400","9","30",".300","15","18",".833","8","40","22","7","6","12","18","108.7","99.0","92.9",".316",".278",".561","53.5","54.1","9.7","10.9","",".519","10.0","17.9",".241","",".453","11.4","83.0",".176"
"37","37","2018-12-30","@","TOR","L","89","95","33","80",".413","7","20",".350","16","18",".889","7","44","16","7","2","16","16","","34","92",".370","9","33",".273","18","20",".900","17","52","17","5","8","11","15","95.6","102.0","93.1",".225",".250",".506","45.8","48.5","7.5","3.4","",".456","15.4","16.7",".200","",".418","9.8","68.5",".196"
"38","38","2019-01-02","","ORL","L","84","112","36","86",".419","7","20",".350","5","8",".625","5","32","18","8","0","11","17","","44","76",".579","11","26",".423","13","18",".722","4","41","31","5","9","13","10","90.5","120.7","92.8",".093",".233",".469","43.8","50.0","8.6","0.0","",".459","10.9","11.9",".058","",".651","13.4","87.1",".171"
"39","39","2019-01-04","","IND","L","116","119","47","91",".516","12","28",".429","10","13",".769","8","40","30","10","2","17","23","","49","93",".527","9","28",".321","12","17",".706","9","40","25","7","3","13","17","112.6","115.5","93.3",".143",".308",".600","50.0","63.8","9.7","3.1","",".582","14.9","20.5",".110","",".575","11.5","78.0",".129"
"40","40","2019-01-06","","BRK","L","100","117","41","88",".466","7","18",".389","11","15",".733","11","44","20","6","4","12","15","","42","83",".506","16","46",".348","17","22",".773","6","38","29","6","3","9","16","106.8","125.0","93.6",".170",".205",".529","53.7","48.8","6.4","10.8","",".506","11.3","25.6",".125","",".602","8.9","84.6",".205"
"41","41","2019-01-09","@","POR","L","112","124","43","93",".462","9","22",".409","17","19",".895","10","37","22","5","3","12","18","","47","83",".566","11","26",".423","19","21",".905","6","43","28","6","7","16","21","111.1","123.0","100.8",".204",".237",".552","46.3","51.2","5.0","5.3","",".511","10.6","21.3",".183","",".633","14.8","81.8",".229"
"42","42","2019-01-11","@","GSW","L","109","146","35","78",".449","9","20",".450","30","34",".882","5","29","16","9","1","13","21","","53","92",".576","18","39",".462","22","26",".846","11","49","38","6","8","12","27","108.7","145.6","100.3",".436",".256",".586","37.2","45.7","9.0","1.9","",".506","12.3","11.6",".385","",".674","10.4","68.6",".239"
"43","43","2019-01-12","@","UTA","L","102","110","40","97",".412","7","25",".280","15","17",".882","10","47","24","8","7","9","19","","38","88",".432","16","45",".356","18","25",".720","10","52","23","6","11","13","18","101.7","109.6","100.3",".175",".258",".488","47.5","60.0","8.0","16.3","",".448","7.9","19.2",".155","",".523","11.6","78.7",".205"
"44","44","2019-01-15","@","LAL","L","100","107","37","92",".402","9","31",".290","17","24",".708","13","46","21","11","6","13","26","","38","82",".463","8","26",".308","23","34",".676","13","51","21","7","4","17","18","100.6","107.6","99.4",".261",".337",".488","47.4","56.8","11.1","10.7","",".451","11.2","25.5",".185","",".512","14.9","71.7",".280"
"45","45","2019-01-17","@","DEN","L","105","135","44","93",".473","10","28",".357","7","11",".636","16","45","27","3","3","12","21","","50","96",".521","20","40",".500","15","20",".750","13","45","34","6","2","7","16","111.9","143.9","93.8",".118",".301",".537","50.0","61.4","3.2","5.4","",".527","10.9","33.3",".075","",".625","6.3","69.0",".156"
"46","46","2019-01-19","","MIA","L","103","117","35","89",".393","12","27",".444","21","26",".808","12","43","19","9","1","13","25","","45","79",".570","13","32",".406","14","23",".609","7","46","27","5","6","17","23","104.4","118.6","98.7",".292",".303",".513","48.3","54.3","9.1","2.1","",".461","11.5","23.5",".236","",".652","16.0","81.6",".177"
"47","47","2019-01-21","@","CLE","W","104","88","36","76",".474","15","30",".500","17","22",".773","8","50","24","8","2","18","26","","31","87",".356","6","27",".222","20","29",".690","11","38","16","8","4","14","18","107.7","91.1","96.6",".289",".395",".607","56.8","66.7","8.3","3.3","",".572","17.4","22.9",".224","",".391","12.3","79.2",".230"
"48","48","2019-01-23","","ATL","L","101","121","35","79",".443","8","26",".308","23","27",".852","7","37","20","7","6","15","21","","45","90",".500","15","40",".375","16","21",".762","16","51","31","11","2","17","20","103.3","123.7","97.8",".342",".329",".556","42.0","57.1","7.2","12.0","",".494","14.2","16.7",".291","",".583","14.6","65.2",".178"
"49","49","2019-01-25","","LAC","L","101","106","40","102",".392","10","35",".286","11","12",".917","12","49","20","11","5","8","23","","38","82",".463","8","21",".381","22","29",".759","5","50","27","3","4","16","14","98.6","103.5","102.4",".118",".343",".471","49.5","50.0","10.7","8.2","",".441","6.9","21.1",".108","",".512","14.4","88.1",".268"
"50","50","2019-01-27","","CLE","L","101","104","39","88",".443","9","26",".346","14","17",".824","8","47","22","5","8","10","17","","39","92",".424","13","34",".382","13","15",".867","12","52","26","5","3","8","13","107.0","110.2","94.4",".193",".295",".529","47.5","56.4","5.3","13.8","",".494","9.5","16.7",".159","",".495","7.5","76.5",".141"
"51","51","2019-01-29","@","BRK","L","117","122","47","94",".500","9","28",".321","14","19",".737","5","50","17","6","8","17","29","","42","94",".447","10","35",".286","28","40",".700","7","43","25","11","2","8","21","104.9","109.4","111.5",".202",".298",".572","53.8","36.2","5.4","13.6","",".548","14.2","12.2",".149","",".500","6.7","86.5",".298"
"52","52","2019-01-30","@","MIA","W","105","89","40","78",".513","8","19",".421","17","21",".810","5","40","26","6","3","12","20","","34","89",".382","12","42",".286","9","13",".692","15","47","22","6","2","14","20","114.5","97.0","91.7",".269",".244",".602","46.0","65.0","6.5","6.4","",".564","12.1","13.5",".218","",".449","12.9","70.0",".101"
"53","53","2019-02-02","@","CHO","L","118","125","42","81",".519","9","24",".375","25","25","1.000","8","39","20","4","2","10","20","","43","82",".524","14","32",".438","25","29",".862","9","36","25","6","2","6","21","129.9","137.6","90.8",".309",".296",".641","52.0","47.6","4.4","4.0","",".574","9.8","22.9",".309","",".610","6.0","77.5",".305"
"54","54","2019-02-06","","NOP","L","120","125","45","91",".495","16","36",".444","14","19",".737","9","36","27","8","6","8","23","","45","85",".529","15","35",".429","20","30",".667","14","46","26","1","6","11","18","126.9","132.1","94.6",".209",".396",".604","43.9","60.0","8.5","12.0","",".582","7.5","22.0",".154","",".618","10.1","65.9",".235"
"55","55","2019-02-08","@","BRK","W","125","106","46","85",".541","14","28",".500","19","24",".792","8","50","27","5","5","16","21","","39","94",".415","13","41",".317","15","16",".938","6","33","26","9","1","11","21","121.9","103.4","102.6",".282",".329",".654","60.2","58.7","4.9","9.4","",".624","14.3","22.9",".224","",".484","9.8","87.5",".160"
"56","56","2019-02-09","","WAS","L","125","134","49","97",".505","6","23",".261","21","28",".750","14","45","28","7","5","11","15","","55","95",".579","12","27",".444","12","14",".857","6","39","38","6","6","13","23","118.7","127.3","105.3",".289",".237",".572","53.6","57.1","6.6","7.4","",".536","9.1","29.8",".216","",".642","11.4","83.8",".126"
"57","57","2019-02-11","","MIL","L","99","112","37","96",".385","9","28",".321","16","18",".889","9","45","24","8","2","13","22","","38","80",".475","12","38",".316","24","29",".828","5","49","24","6","7","17","18","94.9","107.4","104.3",".188",".292",".476","47.9","64.9","7.7","4.8","",".432","11.1","17.0",".167","",".550","15.5","87.8",".300"
"58","58","2019-02-13","","MEM","W","122","110","45","80",".563","8","20",".400","24","29",".828","9","46","28","2","3","14","19","","43","89",".483","11","31",".355","13","17",".765","6","32","33","9","5","8","19","126.5","114.0","96.5",".363",".250",".658","59.0","62.2","2.1","5.2","",".613","13.1","25.7",".300","",".545","7.7","86.0",".146"
"59","59","2019-02-22","@","ORL","W","110","109","40","90",".444","12","29",".414","18","19",".947","6","39","18","8","4","8","19","","41","81",".506","14","34",".412","13","24",".542","8","46","25","4","6","14","14","113.1","112.1","97.3",".211",".322",".559","45.9","45.0","8.2","8.5","",".511","7.5","13.6",".200","",".593","13.3","80.5",".160"
"60","60","2019-02-23","","BOS","W","126","116","47","88",".534","12","30",".400","20","21",".952","11","49","26","4","2","13","22","","45","92",".489","10","29",".345","16","21",".762","6","32","26","6","7","7","18","128.0","117.8","98.4",".239",".341",".648","60.5","55.3","4.1","3.2","",".602","11.8","29.7",".227","",".543","6.5","86.4",".174"
"61","61","2019-02-25","","MIL","L","106","117","41","92",".446","9","26",".346","15","22",".682","6","41","31","3","3","7","18","","42","91",".462","17","49",".347","16","23",".696","8","45","26","3","6","8","22","106.7","117.8","99.3",".239",".283",".521","47.7","75.6","3.0","7.1","",".495","6.4","14.0",".163","",".555","7.3","81.4",".176"
"62","62","2019-02-27","@","MEM","W","109","107","39","82",".476","8","24",".333","23","25",".920","7","42","20","12","9","15","20","","41","94",".436","9","27",".333","16","18",".889","12","46","25","7","5","16","17","108.0","106.0","100.9",".305",".293",".586","47.7","51.3","11.9","13.4","",".524","13.9","17.1",".280","",".484","13.6","74.5",".170"
"63","63","2019-03-01","@","ATL","W","168","161","56","119",".471","21","48",".438","35","48",".729","11","62","30","10","5","16","30","","61","123",".496","22","60",".367","17","25",".680","9","59","33","11","8","20","34","117.9","112.9","100.6",".403",".403",".599","51.2","53.6","7.0","7.9","",".559","10.2","18.0",".294","",".585","13.0","85.0",".138"
"64","64","2019-03-03","","ATL","L","118","123","47","92",".511","8","27",".296","16","21",".762","9","42","25","6","5","14","20","","42","89",".472","21","42",".500","18","28",".643","11","46","30","10","5","13","18","115.0","119.9","102.6",".228",".293",".583","47.7","53.2","5.8","10.6","",".554","12.1","20.5",".174","",".590","11.4","75.0",".202"
"65","65","2019-03-05","@","IND","L","96","105","36","93",".387","4","25",".160","20","24",".833","15","49","16","7","7","9","20","","38","84",".452","11","25",".440","18","24",".750","11","50","19","6","9","12","22","102.0","111.6","94.1",".258",".269",".463","49.5","44.4","7.4","11.9","",".409","8.0","27.8",".215","",".518","11.3","75.6",".214"
"66","66","2019-03-06","","PHI","W","108","107","41","93",".441","6","23",".261","20","27",".741","16","47","21","7","3","13","17","","40","87",".460","8","24",".333","19","24",".792","13","46","22","10","5","15","20","110.6","109.5","97.7",".290",".247",".515","50.5","51.2","7.2","4.8","",".473","11.0","32.7",".215","",".506","13.3","70.5",".218"
"67","67","2019-03-08","","DET","L","104","112","42","82",".512","5","17",".294","15","23",".652","8","35","20","9","4","16","18","","45","83",".542","9","27",".333","13","21",".619","7","41","23","5","9","15","19","105.5","113.7","98.5",".280",".207",".564","46.1","47.6","9.1","7.1","",".543","14.8","19.0",".183","",".596","14.0","79.4",".157"
"68","68","2019-03-10","@","DET","L","108","131","41","82",".500","9","18",".500","17","26",".654","6","37","18","4","5","10","18","","49","91",".538","19","35",".543","14","22",".636","10","44","34","5","1","7","24","112.7","136.7","95.8",".317",".220",".578","45.7","43.9","4.2","8.9","",".555","9.7","15.0",".207","",".643","6.5","75.6",".154"
"69","69","2019-03-12","","LAL","L","107","123","42","91",".462","11","27",".407","12","12","1.000","11","44","23","6","0","16","22","","47","86",".547","13","33",".394","16","20",".800","5","41","23","11","5","13","14","106.4","122.4","100.5",".132",".297",".556","51.8","54.8","6.0","0.0","",".522","14.3","23.4",".132","",".622","12.1","86.8",".186"
"70","70","2019-03-15","@","LAC","L","121","128","42","80",".525","11","21",".524","26","33",".788","8","44","24","3","6","16","26","","44","99",".444","10","20",".500","30","35",".857","15","43","28","9","5","7","30","119.3","126.2","101.4",".413",".263",".640","50.6","57.1","3.0","7.6","",".594","14.5","22.2",".325","",".495","5.8","70.6",".303"
"71","71","2019-03-17","@","SAC","L","102","129","39","88",".443","10","26",".385","14","21",".667","10","39","20","6","6","19","16","","54","103",".524","8","23",".348","13","16",".813","15","48","28","12","7","10","21","99.6","126.0","102.4",".239",".295",".524","44.8","51.3","5.9","7.5","",".500","16.3","23.3",".159","",".563","8.3","65.9",".126"
"72","72","2019-03-18","@","PHO","W","116","101","46","89",".517","4","16",".250","20","24",".833","11","49","21","9","4","13","22","","39","84",".464","7","26",".269","16","26",".615","9","38","24","5","5","12","22","118.3","103.0","98.1",".270",".180",".583","56.3","45.7","9.2","6.9","",".539","11.5","27.5",".225","",".506","11.2","80.9",".190"
"73","73","2019-03-20","","WAS","W","126","120","50","106",".472","12","23",".522","14","17",".824","15","48","29","10","2","13","16","","44","93",".473","14","42",".333","18","23",".783","12","50","25","10","9","16","21","118.3","112.6","96.5",".160",".217",".555","49.0","58.0","9.4","3.9","",".528","10.3","28.3",".132","",".548","13.4","73.3",".194"
"74","74","2019-03-23","","UTA","L","83","114","33","92",".359","2","16",".125","15","20",".750","11","45","16","6","3","12","16","","46","95",".484","11","32",".344","11","15",".733","12","58","27","7","8","11","17","83.8","115.1","99.1",".217",".174",".412","43.7","48.5","6.1","4.8","",".370","10.6","19.3",".163","",".542","9.8","73.9",".116"
"75","75","2019-03-26","@","TOR","L","103","112","39","86",".453","8","23",".348","17","20",".850","7","45","20","12","2","18","16","","42","86",".488","12","28",".429","16","16","1.000","2","39","28","13","7","15","16","98.5","107.2","104.5",".233",".267",".543","53.6","51.3","11.5","3.4","",".500","16.0","15.9",".198","",".558","13.9","95.0",".186"
"76","76","2019-03-27","","POR","L","98","118","39","91",".429","5","23",".217","15","19",".789","16","44","22","4","0","8","19","","43","83",".518","11","32",".344","21","25",".840","9","45","30","4","3","8","16","108.8","131.1","90.0",".209",".253",".493","49.4","56.4","4.4","0.0","",".456","7.5","30.8",".165","",".584","7.8","75.7",".253"
"77","77","2019-03-30","","TOR","L","101","124","41","97",".423","9","30",".300","10","16",".625","17","53","21","7","6","13","15","","46","89",".517","18","38",".474","14","18",".778","6","47","35","10","4","11","15","101.3","124.3","99.7",".165",".309",".485","53.0","51.2","7.0","11.8","",".469","11.1","29.3",".103","",".618","10.2","85.7",".157"
"78","78","2019-04-01","@","NYK","L","105","113","42","94",".447","4","17",".235","17","23",".739","12","44","20","9","2","6","18","","37","74",".500","18","38",".474","21","25",".840","6","44","24","2","9","16","18","110.8","119.2","94.8",".245",".181",".504","50.0","47.6","9.5","5.6","",".468","5.4","24.0",".181","",".622","15.8","84.2",".284"
"79","79","2019-04-03","@","WAS","W","115","114","48","90",".533","5","19",".263","14","17",".824","9","49","22","7","5","20","23","","45","97",".464","5","27",".185","19","26",".731","9","39","24","8","9","12","18","106.7","105.7","107.8",".189",".211",".590","55.7","45.8","6.5","7.1","",".561","17.0","23.1",".156","",".490","10.0","81.6",".196"
"80","80","2019-04-06","","PHI","L","96","116","38","89",".427","8","25",".320","12","15",".800","7","38","22","4","3","8","22","","46","88",".523","9","27",".333","15","26",".577","10","54","25","5","5","10","14","99.5","120.2","96.5",".169",".281",".502","41.3","57.9","4.1","4.9","",".472","7.7","13.7",".135","",".574","9.1","75.6",".170"
"81","81","2019-04-09","","NYK","L","86","96","30","83",".361","7","22",".318","19","29",".655","6","50","14","7","4","7","18","","37","93",".398","14","40",".350","8","13",".615","11","61","17","0","10","9","16","90.2","100.7","95.4",".349",".265",".449","45.0","46.7","7.3","7.5","",".404","6.8","10.7",".229","",".473","8.4","80.0",".086"
"82","82","2019-04-10","@","PHI","L","109","125","45","95",".474","9","24",".375","10","15",".667","9","39","21","4","3","7","13","","52","93",".559","12","26",".462","9","15",".600","9","47","30","4","10","6","11","113.2","129.8","96.3",".158",".253",".536","45.3","46.7","4.2","4.5","",".521","6.4","19.1",".105","",".624","5.7","76.9",".097"
