"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-08","@","PHO","W","116","109","39","97",".402","14","37",".378","24","31",".774","17","56","21","6","6","16","18","","41","93",".441","11","35",".314","16","19",".842","4","42","25","10","6","15","23","107.1","100.6","98.1",".320",".381",".524","57.1","53.8","5.5","10.3","",".474","12.6","30.9",".247","",".500","12.9","90.7",".172"
"12","12","2018-11-09","@","UTA","L","115","123","39","88",".443","17","43",".395","20","22",".909","5","28","31","11","3","8","20","","43","77",".558","13","34",".382","24","30",".800","8","45","29","4","4","16","21","118.5","126.7","97.1",".250",".489",".589","38.4","79.5","11.3","7.0","",".540","7.6","11.9",".227","",".643","15.1","74.2",".312"
"13","13","2018-11-11","@","POR","L","94","100","36","93",".387","14","42",".333","8","10",".800","11","42","19","11","5","12","16","","39","86",".453","14","36",".389","8","10",".800","15","55","22","4","2","21","14","98.7","105.0","95.2",".108",".452",".483","43.3","52.8","11.6","10.0","",".462","11.0","21.6",".086","",".535","18.9","67.4",".093"
"14","14","2018-11-14","","CHI","W","111","82","42","90",".467","15","34",".441","12","14",".857","8","51","27","12","5","13","12","","33","84",".393","7","23",".304","9","9","1.000","7","47","16","8","3","22","16","109.9","81.2","101.0",".156",".378",".577","52.0","64.3","11.9","8.2","",".550","11.9","16.7",".133","",".435","20.0","86.0",".107"
"15","15","2018-11-16","","TOR","W","123","116","47","89",".528","9","26",".346","20","24",".833","9","46","25","9","6","18","23","","42","97",".433","8","29",".276","24","29",".828","11","43","20","12","4","13","23","114.5","108.0","97.3",".270",".292",".618","51.7","53.2","8.4","8.8","",".579","15.3","22.0",".225","",".474","10.6","77.1",".247"
"16","16","2018-11-17","","UTA","L","86","98","35","91",".385","5","33",".152","11","20",".550","17","51","16","11","4","14","22","","35","78",".449","11","38",".289","17","27",".630","7","46","23","11","4","14","23","90.6","103.3","94.9",".220",".363",".431","52.6","45.7","11.6","10.0","",".412","12.3","30.4",".121","",".519","13.5","82.9",".218"
"17","17","2018-11-19","@","CHO","L","112","117","45","89",".506","9","32",".281","13","18",".722","8","41","31","9","6","12","22","","43","89",".483","15","41",".366","16","22",".727","8","44","18","5","3","13","16","111.5","116.5","100.4",".202",".360",".578","48.2","68.9","9.0","12.5","",".556","11.0","18.2",".146","",".567","11.6","80.5",".180"
"18","18","2018-11-21","","NYK","L","109","117","38","97",".392","10","33",".303","23","32",".719","15","50","30","10","9","8","16","","44","89",".494","15","30",".500","14","17",".824","9","49","25","3","11","17","24","107.1","115.0","101.8",".330",".340",".491","50.5","78.9","9.8","15.3","",".443","6.7","27.3",".237","",".579","15.0","79.5",".157"
"19","19","2018-11-23","@","ATL","W","114","96","42","91",".462","13","40",".325","17","21",".810","7","43","31","11","7","16","29","","35","81",".432","6","35",".171","20","29",".690","5","40","22","9","7","20","26","106.9","90.0","106.6",".231",".440",".569","51.8","73.8","10.3","15.2","",".533","13.8","16.7",".187","",".469","17.6","87.8",".247"
"20","20","2018-11-24","@","DAL","L","104","113","41","86",".477","10","28",".357","12","13",".923","9","42","19","8","3","17","21","","42","87",".483","16","41",".390","13","21",".619","13","43","27","12","3","16","16","106.7","116.0","97.4",".151",".326",".567","49.4","46.3","8.2","6.5","",".535","15.6","23.1",".140","",".575","14.3","71.7",".149"
"21","21","2018-11-26","@","NOP","W","124","107","48","97",".495","19","39",".487","9","10",".900","14","42","27","14","4","13","25","","34","77",".442","12","32",".375","27","29",".931","9","40","21","8","5","22","20","125.8","108.6","98.5",".103",".402",".611","51.2","56.3","14.2","8.9","",".593","11.4","31.1",".093","",".519","19.7","75.7",".351"
"22","22","2018-11-30","","CLE","W","128","95","49","92",".533","17","31",".548","13","16",".813","12","47","30","4","4","10","27","","30","77",".390","7","22",".318","28","35",".800","9","36","18","5","1","13","21","136.2","101.1","94.0",".174",".337",".646","56.6","61.2","4.3","7.3","",".625","9.2","30.8",".141","",".435","12.3","79.5",".364"
"23","23","2018-12-01","@","MIN","W","118","109","40","85",".471","17","44",".386","21","21","1.000","7","40","30","9","3","14","25","","37","82",".451","9","28",".321","26","32",".813","9","39","19","6","2","16","18","118.7","109.7","99.4",".247",".518",".626","50.6","75.0","9.1","5.6","",".571","12.9","18.9",".247","",".506","14.3","78.6",".317"
"24","24","2018-12-06","","NYK","W","128","100","49","92",".533","13","38",".342","17","20",".850","7","46","32","8","6","9","24","","36","91",".396","12","35",".343","16","20",".800","14","47","21","4","5","16","23","127.7","99.8","100.2",".217",".413",".635","49.5","65.3","8.0","10.7","",".603","8.2","17.5",".185","",".462","13.8","73.6",".176"
"25","25","2018-12-08","@","CHI","W","133","77","50","93",".538","22","43",".512","11","15",".733","13","54","34","10","4","7","14","","31","81",".383","6","24",".250","9","14",".643","8","37","16","3","2","15","17","144.1","83.4","92.3",".161",".462",".668","59.3","68.0","10.8","7.0","",".656","6.6","31.0",".118","",".420","14.7","83.7",".111"
"26","26","2018-12-10","","NOP","W","113","100","44","90",".489","12","39",".308","13","19",".684","14","51","23","8","5","13","21","","39","87",".448","8","26",".308","14","19",".737","6","39","28","11","1","13","19","115.1","101.8","98.2",".211",".433",".574","56.7","52.3","8.1","8.2","",".556","11.7","29.8",".144","",".494","12.0","86.0",".161"
"27","27","2018-12-12","@","WAS","W","130","125","47","104",".452","11","38",".289","25","25","1.000","14","50","20","6","2","13","19","","46","91",".505","12","33",".364","21","29",".724","8","41","25","7","4","15","27","119.4","114.8","98.6",".240",".365",".565","54.9","42.6","5.5","3.4","",".505","10.2","29.8",".240","",".571","12.6","81.8",".231"
"28","28","2018-12-14","","ATL","W","129","108","46","95",".484","19","39",".487","18","20",".900","13","47","28","15","9","21","21","","36","86",".419","16","38",".421","20","32",".625","16","44","27","10","5","24","19","121.1","101.4","106.5",".211",".411",".621","51.6","60.9","14.1","18.8","",".584","16.8","31.7",".189","",".512","19.3","68.0",".233"
"29","29","2018-12-15","@","DET","L","104","113","39","94",".415","9","33",".273","17","23",".739","12","44","19","11","4","14","25","","39","80",".488","10","30",".333","25","35",".714","10","48","25","10","7","18","21","101.6","110.4","102.3",".245",".351",".499","47.8","48.7","10.8","8.0","",".463","11.9","24.0",".181","",".550","15.9","76.2",".313"
"30","30","2018-12-19","","PHO","L","103","111","38","85",".447","15","39",".385","12","14",".857","9","37","26","13","15","16","17","","41","96",".427","11","27",".407","18","22",".818","21","56","23","8","6","17","19","106.8","115.1","96.4",".165",".459",".565","39.8","68.4","13.5","21.7","",".535","14.9","20.5",".141","",".484","13.9","57.1",".188"
"31","31","2018-12-21","","MIL","L","107","120","35","91",".385","10","34",".294","27","36",".750","9","36","22","13","3","5","16","","41","80",".513","16","40",".400","22","28",".786","11","55","26","3","6","20","30","107.4","120.4","99.7",".396",".374",".501","39.6","62.9","13.0","7.5","",".440","4.5","17.0",".297","",".613","17.8","71.1",".275"
"32","32","2018-12-23","","CHO","W","119","103","43","86",".500","13","39",".333","20","25",".800","11","47","30","8","4","14","22","","38","88",".432","8","32",".250","19","26",".731","9","37","24","9","5","9","17","122.9","106.3","96.9",".291",".453",".613","56.0","69.8","8.3","7.1","",".576","12.6","28.2",".233","",".477","8.3","80.0",".216"
"33","33","2018-12-25","","PHI","W","121","114","45","108",".417","14","41",".341","17","20",".850","13","55","21","8","4","9","21","","38","92",".413","15","40",".375","23","29",".793","9","56","25","6","4","19","21","108.6","102.3","100.9",".185",".380",".518","49.5","46.7","7.2","7.7","",".481","7.2","21.7",".157","",".495","15.4","82.4",".250"
"34","34","2018-12-27","@","HOU","L","113","127","38","81",".469","12","31",".387","25","31",".806","6","37","28","9","3","11","22","","41","86",".477","18","45",".400","27","35",".771","16","55","17","4","4","13","22","116.0","130.3","97.4",".383",".383",".597","40.2","73.7","9.2","7.3","",".543","10.4","13.3",".309","",".581","11.4","66.0",".314"
"35","35","2018-12-29","@","MEM","W","112","103","40","80",".500","16","36",".444","16","18",".889","7","36","29","10","4","17","24","","36","76",".474","7","26",".269","24","29",".828","8","36","24","11","2","16","22","117.9","108.4","95.0",".225",".450",".637","50.0","72.5","10.5","8.0","",".600","16.2","20.0",".200","",".520","15.3","78.4",".316"
"36","36","2018-12-31","@","SAS","L","111","120","43","88",".489","11","34",".324","14","20",".700","9","40","30","5","8","12","17","","45","91",".495","14","26",".538","16","18",".889","8","43","27","6","4","11","17","112.5","121.7","98.6",".227",".386",".573","48.2","69.8","5.1","12.3","",".551","11.0","20.5",".159","",".571","10.0","79.5",".176"
"37","37","2019-01-02","","MIN","W","115","102","45","76",".592","12","30",".400","13","15",".867","3","33","34","10","9","16","21","","40","84",".476","7","23",".304","15","21",".714","8","34","24","7","2","14","16","120.4","106.8","95.5",".197",".395",".696","49.3","75.6","10.5","14.8","",".671","16.2","10.3",".171","",".518","13.1","78.9",".179"
"38","38","2019-01-04","","DAL","W","114","93","42","96",".438","21","45",".467","9","11",".818","14","53","35","12","4","12","16","","34","88",".386","11","44",".250","14","19",".737","11","49","16","9","2","14","13","117.7","96.0","96.9",".115",".469",".565","52.0","83.3","12.4","9.1","",".547","10.6","26.9",".094","",".449","12.7","78.0",".159"
"39","39","2019-01-07","","BRK","W","116","95","47","93",".505","12","32",".375","10","12",".833","6","43","37","13","2","13","21","","32","79",".405","11","42",".262","20","22",".909","9","47","19","5","4","23","16","113.1","92.7","102.5",".129",".344",".590","47.8","78.7","12.7","5.4","",".570","11.7","13.6",".108","",".475","20.6","80.4",".253"
"40","40","2019-01-09","","IND","W","135","108","50","88",".568","14","32",".438","21","24",".875","9","48","32","7","7","13","25","","39","91",".429","9","28",".321","21","33",".636","12","39","26","6","0","11","18","133.3","106.6","101.3",".273",".364",".685","55.2","64.0","6.9","11.1","",".648","11.7","25.0",".239","",".478","9.4","76.5",".231"
"41","41","2019-01-10","@","MIA","L","99","115","36","89",".404","12","34",".353","15","17",".882","9","37","20","5","8","10","10","","46","96",".479","18","39",".462","5","8",".625","10","51","33","7","4","8","18","104.9","121.9","94.4",".191",".382",".513","42.0","55.6","5.3","14.0","",".472","9.4","18.0",".169","",".573","7.4","73.7",".052"
"42","42","2019-01-12","@","ORL","L","103","105","38","90",".422","8","32",".250","19","28",".679","10","46","19","7","3","8","18","","36","84",".429","11","38",".289","22","24",".917","9","50","21","2","5","15","20","104.8","106.8","98.3",".311",".356",".503","47.9","50.0","7.1","6.5","",".467","7.3","19.6",".211","",".494","13.7","80.0",".262"
"43","43","2019-01-14","@","BRK","L","102","109","37","91",".407","11","36",".306","17","23",".739","10","41","21","10","8","10","21","","37","86",".430","13","38",".342","22","25",".880","13","55","18","5","7","17","20","103.8","110.9","98.3",".253",".396",".504","42.7","56.8","10.2","16.7","",".467","9.0","19.2",".187","",".506","14.9","70.5",".256"
"44","44","2019-01-16","","TOR","W","117","108","46","92",".500","14","30",".467","11","13",".846","14","49","32","7","6","14","24","","41","92",".446","7","29",".241","19","21",".905","14","42","20","9","2","10","14","123.4","113.9","94.8",".141",".326",".599","53.8","69.6","7.4","9.5","",".576","12.5","33.3",".120","",".484","9.0","71.4",".207"
"45","45","2019-01-18","","MEM","W","122","116","44","86",".512","17","38",".447","17","22",".773","10","52","29","5","9","17","20","","41","92",".446","16","35",".457","18","20",".900","9","39","33","11","5","9","22","122.0","116.0","100.0",".256",".442",".638","57.1","65.9","5.0","15.8","",".610","15.1","25.0",".198","",".533","8.2","82.4",".196"
"46","46","2019-01-19","@","ATL","W","113","105","39","88",".443","12","32",".375","23","25",".920","11","43","19","10","8","15","18","","40","92",".435","12","41",".293","13","14",".929","13","49","28","8","6","20","20","111.7","103.8","101.1",".284",".364",".571","46.7","48.7","9.9","15.7","",".511","13.2","23.4",".261","",".500","16.9","71.1",".141"
"47","47","2019-01-21","","MIA","W","107","99","43","87",".494","12","30",".400","9","10",".900","8","36","26","13","7","19","21","","36","86",".419","11","35",".314","16","18",".889","10","38","25","11","5","19","16","108.3","100.2","98.8",".115",".345",".585","48.6","60.5","13.2","13.7","",".563","17.2","22.2",".103","",".483","16.8","73.7",".186"
"48","48","2019-01-23","","CLE","W","123","103","45","86",".523","12","25",".480","21","23",".913","9","43","25","12","5","14","20","","38","87",".437","13","30",".433","14","20",".700","15","44","20","4","4","20","18","124.4","104.2","98.9",".267",".291",".640","49.4","55.6","12.1","8.8","",".593","12.7","23.7",".244","",".511","17.3","69.4",".161"
"49","49","2019-01-26","","GSW","L","111","115","41","99",".414","15","40",".375","14","15",".933","15","49","23","6","4","14","22","","37","83",".446","12","33",".364","29","34",".853","11","53","25","8","7","14","19","110.3","114.3","100.6",".152",".404",".526","48.0","56.1","6.0","8.0","",".490","11.7","26.3",".141","",".518","12.5","75.6",".349"
"50","50","2019-01-28","","BRK","W","112","104","45","100",".450","13","40",".325","9","10",".900","16","52","29","11","16","17","16","","39","103",".379","13","34",".382","13","16",".813","16","48","20","10","5","17","20","108.4","100.6","103.4",".100",".400",".536","52.0","64.4","10.6","23.2","",".515","14.0","33.3",".090","",".442","13.4","69.2",".126"
"51","51","2019-01-30","","CHO","W","126","94","50","90",".556","12","29",".414","14","16",".875","12","53","34","10","7","10","14","","39","89",".438","13","40",".325","3","7",".429","7","31","20","7","5","12","17","133.9","99.9","94.1",".178",".322",".649","63.1","68.0","10.6","14.3","",".622","9.3","33.3",".156","",".511","11.5","85.4",".034"
"52","52","2019-02-01","@","NYK","W","113","99","46","100",".460","13","37",".351","8","10",".800","11","43","25","11","7","7","18","","39","86",".453","9","31",".290","12","12","1.000","8","48","21","2","2","17","15","115.1","100.9","98.1",".100",".370",".541","47.3","54.3","11.2","12.7","",".525","6.3","21.6",".080","",".506","15.7","80.0",".140"
"53","53","2019-02-03","","OKC","W","134","129","54","91",".593","13","34",".382","13","17",".765","5","38","36","8","6","14","22","","45","92",".489","14","35",".400","25","34",".735","11","42","25","12","5","11","18","127.4","122.7","105.2",".187",".374",".680","47.5","66.7","7.6","10.5","",".665","12.4","13.9",".143","",".565","9.3","75.0",".272"
"54","54","2019-02-05","@","CLE","W","103","96","40","82",".488","9","26",".346","14","14","1.000","8","42","29","10","10","13","14","","40","96",".417","9","33",".273","7","8",".875","15","47","21","6","0","12","17","111.7","104.1","92.2",".171",".317",".584","47.2","72.5","10.8","15.9","",".543","12.9","20.0",".171","",".464","10.8","69.4",".073"
"55","55","2019-02-07","","LAL","L","128","129","46","94",".489","16","38",".421","20","20","1.000","11","48","35","7","5","8","16","","50","97",".515","22","41",".537","7","18",".389","10","43","35","5","6","8","19","128.9","129.9","99.3",".213",".404",".623","52.7","76.1","7.0","8.9","",".574","7.2","25.0",".213","",".629","7.1","78.7",".072"
"56","56","2019-02-09","","LAC","L","112","123","39","92",".424","9","26",".346","25","31",".806","8","45","21","9","3","12","29","","40","84",".476","12","30",".400","31","40",".775","6","49","28","6","6","17","27","102.8","112.9","109.0",".337",".283",".530","47.9","53.8","8.3","5.6","",".473","10.2","15.7",".272","",".548","14.3","86.0",".369"
"57","57","2019-02-12","@","PHI","W","112","109","41","88",".466","13","29",".448","17","21",".810","8","41","24","9","3","5","23","","39","80",".488","9","27",".333","22","31",".710","10","47","21","4","3","14","20","118.7","115.6","94.3",".239",".330",".576","46.6","58.5","9.5","5.7","",".540","4.9","17.8",".193","",".544","13.0","76.7",".275"
"58","58","2019-02-13","","DET","W","118","110","45","88",".511","16","39",".410","12","15",".800","10","47","32","8","2","16","22","","36","84",".429","13","40",".325","25","34",".735","10","41","19","7","1","11","18","120.1","112.0","98.2",".170",".443",".624","53.4","71.1","8.1","4.5","",".602","14.5","24.4",".136","",".506","10.0","78.7",".298"
"59","59","2019-02-21","@","MIL","L","97","98","39","102",".382","14","40",".350","5","6",".833","12","50","19","11","9","7","15","","37","88",".420","14","39",".359","10","14",".714","9","55","21","5","4","15","11","99.2","100.2","97.8",".059",".392",".463","47.6","48.7","11.2","18.4","",".451","6.3","20.7",".049","",".500","13.7","80.9",".114"
"60","60","2019-02-23","@","CHI","L","116","126","45","92",".489","10","29",".345","16","21",".762","6","32","26","6","7","7","18","","47","88",".534","12","30",".400","20","21",".952","11","49","26","4","2","13","22","117.8","128.0","98.4",".228",".315",".573","39.5","57.8","6.1","12.1","",".543","6.5","13.6",".174","",".602","11.8","70.3",".227"
"61","61","2019-02-26","@","TOR","L","95","118","33","86",".384","6","30",".200","23","28",".821","10","47","24","6","4","14","20","","46","94",".489","17","36",".472","9","14",".643","8","45","33","7","5","8","24","96.2","119.4","98.8",".326",".349",".483","51.1","72.7","6.1","6.9","",".419","12.5","21.3",".267","",".580","7.4","82.2",".096"
"62","62","2019-02-27","","POR","L","92","97","40","86",".465","5","28",".179","7","10",".700","8","41","20","5","4","16","20","","38","90",".422","6","33",".182","15","20",".750","13","48","14","11","2","11","15","96.8","102.0","95.1",".116",".326",".509","46.1","50.0","5.3","7.0","",".494","15.0","18.6",".081","",".456","10.0","71.7",".167"
"63","63","2019-03-01","","WAS","W","107","96","42","94",".447","10","35",".286","13","17",".765","11","46","26","12","3","12","18","","36","89",".404","10","38",".263","14","19",".737","11","53","20","7","6","18","16","105.8","94.9","101.1",".181",".372",".527","46.5","61.9","11.9","5.9","",".500","10.6","20.8",".138","",".461","15.6","76.1",".157"
"64","64","2019-03-03","","HOU","L","104","115","37","77",".481","8","28",".286","22","29",".759","8","44","23","7","0","13","23","","38","80",".475","21","51",".412","18","29",".621","10","42","22","8","4","12","23","111.3","123.1","93.4",".377",".364",".579","51.2","62.2","7.5","0.0","",".532","12.7","20.0",".286","",".606","11.5","78.3",".225"
"65","65","2019-03-05","@","GSW","W","128","95","49","96",".510","14","34",".412","16","17",".941","9","46","38","12","5","11","24","","34","85",".400","8","35",".229","19","23",".826","9","45","26","5","2","21","24","122.9","91.2","104.1",".177",".354",".618","50.5","77.6","11.5","10.0","",".583","9.6","20.0",".167","",".447","18.1","80.4",".224"
"66","66","2019-03-06","@","SAC","W","111","109","40","79",".506","13","33",".394","18","21",".857","3","35","26","11","1","17","22","","40","80",".500","13","29",".448","16","22",".727","6","40","23","8","4","15","21","112.1","110.1","99.0",".266",".418",".629","46.7","65.0","11.1","2.0","",".589","16.2","8.1",".228","",".581","14.3","84.2",".200"
"67","67","2019-03-09","@","LAL","W","120","107","48","93",".516","14","38",".368","10","14",".714","6","43","32","6","5","13","17","","44","91",".484","5","27",".185","14","18",".778","8","43","28","4","4","12","16","116.6","104.0","102.9",".151",".409",".605","50.0","66.7","5.8","7.8","",".591","11.6","14.6",".108","",".511","10.8","82.2",".154"
"68","68","2019-03-11","@","LAC","L","115","140","44","91",".484","14","36",".389","13","19",".684","7","29","26","11","4","13","24","","53","86",".616","13","28",".464","21","25",".840","10","47","29","4","1","19","26","110.8","134.9","103.8",".209",".396",".579","38.2","59.1","10.6","6.9","",".560","11.6","15.9",".143","",".692","16.4","68.8",".244"
"69","69","2019-03-14","","SAC","W","126","120","49","97",".505","9","28",".321","19","26",".731","10","52","32","7","2","13","20","","48","95",".505","11","34",".324","13","23",".565","8","47","31","9","2","10","24","116.6","111.1","108.0",".268",".289",".581","52.5","65.3","6.5","3.3","",".552","10.7","20.4",".196","",".563","8.7","84.0",".137"
"70","70","2019-03-16","","ATL","W","129","120","44","93",".473","13","36",".361","28","37",".757","11","46","30","10","7","14","21","","43","100",".430","15","40",".375","19","24",".792","19","50","27","11","5","17","25","121.0","112.6","106.6",".398",".387",".590","47.9","68.2","9.4","11.7","",".543","11.4","26.2",".301","",".505","13.3","64.8",".190"
"71","71","2019-03-18","","DEN","L","105","114","39","93",".419","12","39",".308","15","19",".789","12","37","24","12","5","12","16","","46","94",".489","14","39",".359","8","10",".800","11","51","29","6","5","17","19","105.8","114.8","99.3",".204",".419",".518","42.0","61.5","12.1","9.1","",".484","10.6","23.1",".161","",".564","14.7","69.4",".085"
"72","72","2019-03-20","@","PHI","L","115","118","45","96",".469","12","32",".375","13","16",".813","10","46","22","1","3","8","25","","34","90",".378","11","33",".333","39","43",".907","17","54","23","5","5","8","17","118.1","121.2","97.4",".167",".333",".558","46.0","48.9","1.0","5.3","",".531","7.2","21.3",".135","",".439","6.8","67.9",".433"
"73","73","2019-03-23","@","CHO","L","117","124","44","93",".473","19","43",".442","10","15",".667","7","42","31","6","8","10","23","","42","95",".442","18","38",".474","22","28",".786","14","53","26","7","5","11","15","115.8","122.8","101.0",".161",".462",".587","44.2","70.5","5.9","14.0","",".575","9.1","15.2",".108","",".537","9.3","71.4",".232"
"74","74","2019-03-24","","SAS","L","96","115","38","94",".404","7","35",".200","13","16",".813","11","45","23","4","2","8","14","","50","98",".510","8","24",".333","7","8",".875","11","51","32","1","4","8","19","99.9","119.7","96.1",".170",".372",".475","46.9","60.5","4.2","2.7","",".441","7.3","21.6",".138","",".551","7.3","75.6",".071"
"75","75","2019-03-26","@","CLE","W","116","106","46","91",".505","10","25",".400","14","19",".737","11","46","23","8","3","10","21","","39","80",".488","9","28",".321","19","25",".760","3","36","24","4","1","14","21","117.7","107.6","98.5",".209",".275",".584","56.1","50.0","8.1","5.8","",".560","9.1","25.0",".154","",".544","13.3","92.1",".238"
"76","76","2019-03-29","","IND","W","114","112","44","86",".512","13","27",".481","13","17",".765","7","43","27","8","5","14","19","","42","90",".467","12","27",".444","16","23",".696","14","41","27","9","2","12","16","117.3","115.2","97.2",".198",".314",".610","51.2","61.4","8.2","7.9","",".587","13.0","20.6",".151","",".533","10.7","72.0",".178"
"77","77","2019-03-30","@","BRK","L","96","110","35","83",".422","8","20",".400","18","23",".783","7","39","19","8","7","15","25","","38","83",".458","12","38",".316","22","28",".786","5","40","22","7","2","12","17","96.8","110.9","99.2",".277",".241",".515","49.4","54.3","8.1","15.6","",".470","13.9","16.7",".217","",".530","11.2","86.5",".265"
"78","78","2019-04-01","","MIA","W","110","105","36","91",".396","17","40",".425","21","24",".875","14","49","25","8","2","12","18","","40","88",".455","10","37",".270","15","18",".833","9","48","27","9","6","15","17","111.8","106.7","98.4",".264",".440",".542","50.5","69.4","8.1","3.9","",".489","10.6","26.4",".231","",".511","13.5","79.5",".170"
"79","79","2019-04-03","@","MIA","W","112","102","38","80",".475","9","24",".375","27","31",".871","6","42","25","8","7","11","21","","39","95",".411","12","36",".333","12","20",".600","16","47","25","6","5","15","23","114.5","104.3","97.8",".388",".300",".598","47.2","65.8","8.2","11.9","",".531","10.5","16.2",".338","",".474","12.6","69.2",".126"
"80","80","2019-04-05","@","IND","W","117","97","48","92",".522","7","27",".259","14","16",".875","7","49","27","7","6","11","15","","38","92",".413","10","23",".435","11","19",".579","10","45","24","5","3","11","15","116.4","96.5","100.5",".174",".293",".591","52.1","56.3","7.0","8.7","",".560","10.0","16.7",".152","",".467","9.9","80.8",".120"
"81","81","2019-04-07","","ORL","L","108","116","42","89",".472","12","31",".387","12","14",".857","6","39","28","9","4","13","19","","41","90",".456","12","33",".364","22","22","1.000","11","45","29","9","7","14","14","108.1","116.1","99.9",".157",".348",".567","46.4","66.7","9.0","7.0","",".539","12.0","15.0",".135","",".522","12.3","75.0",".244"
"82","82","2019-04-09","@","WAS","W","116","110","45","99",".455","15","44",".341","11","23",".478","13","50","27","10","3","5","17","","41","97",".423","14","39",".359","14","18",".778","13","58","28","2","3","15","18","113.8","107.9","101.9",".232",".444",".532","46.3","60.0","9.8","5.2","",".530","4.4","22.4",".111","",".495","12.5","74.0",".144"
