"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"46","46","2019-01-16","@","LAC","W","129","109","44","86",".512","11","33",".333","30","37",".811","8","48","27","9","7","13","15","","45","98",".459","10","22",".455","9","14",".643","11","41","24","8","1","12","24","124.2","105.0","103.9",".430",".384",".631","53.9","61.4","8.7","9.2","",".576","11.3","21.1",".349","",".510","10.3","78.4",".092"
"47","47","2019-01-18","","CLE","W","115","99","44","85",".518","13","37",".351","14","15",".933","8","48","33","6","5","19","22","","36","87",".414","7","24",".292","20","26",".769","6","37","16","9","3","14","19","112.0","96.5","102.6",".176",".435",".628","56.5","75.0","5.8","7.9","",".594","17.2","20.5",".165","",".454","12.5","87.0",".230"
"48","48","2019-01-21","","POR","L","104","109","36","91",".396","7","33",".212","25","31",".806","13","48","21","5","8","15","19","","45","90",".500","8","18",".444","11","15",".733","7","44","30","6","9","8","22","104.5","109.5","99.5",".341",".363",".497","52.2","58.3","5.0","11.1","",".434","12.5","26.0",".275","",".544","7.6","83.3",".122"
"49","49","2019-01-23","","DEN","W","114","108","38","88",".432","19","46",".413","19","27",".704","12","40","28","7","7","13","20","","42","88",".477","8","27",".296","16","20",".800","12","50","20","7","9","14","25","117.4","111.2","97.1",".307",".523",".571","44.4","73.7","7.2","11.5","",".540","11.5","24.0",".216","",".523","12.6","70.0",".182"
"50","50","2019-01-25","","MIN","W","106","102","37","94",".394","13","40",".325","19","25",".760","16","47","25","9","8","11","19","","38","90",".422","8","26",".308","18","21",".857","12","50","20","5","5","14","22","109.4","105.3","96.9",".266",".426",".505","48.5","67.6","9.3","12.5","",".463","9.5","29.6",".202","",".467","12.4","72.1",".200"
"51","51","2019-01-27","@","MIN","W","125","111","46","86",".535","15","39",".385","18","25",".720","6","36","30","8","5","9","17","","37","77",".481","17","36",".472","20","23",".870","5","35","22","7","4","16","22","128.9","114.5","97.0",".291",".453",".644","50.7","65.2","8.2","12.2","",".622","8.5","16.7",".209","",".591","15.5","85.7",".260"
"52","52","2019-01-30","@","POR","L","105","132","38","85",".447","11","34",".324","18","21",".857","8","36","24","9","4","16","22","","48","90",".533","16","32",".500","20","23",".870","11","46","28","7","5","13","17","105.2","132.3","99.8",".247",".400",".557","43.9","63.2","9.0","6.9","",".512","14.5","18.6",".212","",".622","11.5","71.8",".222"
"53","53","2019-02-01","","ATL","W","128","112","46","87",".529","12","35",".343","24","30",".800","11","51","31","4","6","15","22","","39","98",".398","14","46",".304","20","24",".833","8","40","23","11","4","11","27","121.4","106.2","105.4",".345",".402",".639","56.0","67.4","3.8","11.5","",".598","13.0","25.6",".276","",".469","9.2","83.3",".204"
"54","54","2019-02-02","","HOU","L","98","125","31","86",".360","11","41",".268","25","36",".694","14","51","19","8","9","20","21","","40","87",".460","15","39",".385","30","37",".811","8","48","17","15","8","14","29","92.5","117.9","106.0",".419",".477",".481","51.5","61.3","7.5","18.8","",".424","16.4","25.9",".291","",".546","11.9","82.2",".345"
"55","55","2019-02-06","","PHO","W","116","88","42","84",".500","11","28",".393","21","32",".656","12","43","29","13","5","13","18","","35","75",".467","3","17",".176","15","19",".789","7","36","23","8","2","22","25","120.0","91.0","96.7",".381",".333",".591","54.4","69.0","13.4","8.6","",".565","11.7","29.3",".250","",".487","20.9","81.6",".200"
"56","56","2019-02-09","","SAS","W","125","105","47","90",".522","16","41",".390","15","20",".750","9","52","29","7","3","11","17","","40","89",".449","7","22",".318","18","20",".900","5","36","24","7","3","9","17","125.5","105.4","99.6",".222",".456",".633","59.1","61.7","7.0","4.5","",".611","10.0","22.5",".167","",".489","8.4","89.6",".202"
"57","57","2019-02-12","@","GSW","L","108","115","41","87",".471","10","26",".385","16","21",".762","7","49","23","3","4","16","21","","44","89",".494","13","41",".317","14","21",".667","5","40","29","12","7","6","20","107.2","114.2","100.7",".241",".299",".561","55.1","56.1","3.0","8.3","",".529","14.3","16.7",".184","",".567","5.8","89.4",".157"
"58","58","2019-02-22","@","OKC","L","147","148","52","105",".495","18","40",".450","25","31",".806","15","61","33","8","10","24","25","","55","118",".466","18","44",".409","20","25",".800","11","43","29","16","5","11","29","117.9","118.7","103.2",".295",".381",".620","58.7","63.5","6.4","13.5","",".581","16.8","31.9",".238","",".542","7.9","80.7",".169"
"59","59","2019-02-23","","DAL","W","125","109","41","85",".482","14","38",".368","29","33",".879","8","53","28","2","9","7","21","","41","97",".423","13","36",".361","14","18",".778","8","42","25","2","3","3","28","128.6","112.1","97.2",".388",".447",".628","55.8","68.3","2.1","14.8","",".565","6.6","19.0",".341","",".490","2.8","84.9",".144"
"60","60","2019-02-27","","LAC","W","111","105","38","92",".413","11","34",".324","24","32",".750","14","56","22","9","12","16","23","","37","94",".394","5","26",".192","26","30",".867","11","47","16","11","6","10","26","106.7","101.0","104.0",".348",".370",".523","54.4","57.9","8.7","17.6","",".473","13.1","28.0",".261","",".420","8.5","79.2",".277"
"61","61","2019-02-28","@","DEN","W","111","104","37","84",".440","16","43",".372","21","33",".636","10","44","25","6","6","11","22","","40","99",".404","7","25",".280","17","24",".708","16","55","25","6","5","12","23","111.9","104.9","99.2",".393",".512",".563","44.4","67.6","6.1","8.1","",".536","10.0","20.4",".250","",".439","9.9","68.0",".172"
"62","62","2019-03-02","","MIL","W","115","111","44","96",".458","12","29",".414","15","26",".577","16","53","22","13","7","13","23","","37","96",".385","15","39",".385","22","30",".733","17","53","20","6","10","15","22","112.0","108.1","102.7",".271",".302",".535","50.0","50.0","12.7","12.3","",".521","10.8","30.8",".156","",".464","12.1","68.5",".229"
"63","63","2019-03-04","","NOP","L","112","115","43","92",".467","14","38",".368","12","14",".857","13","47","35","3","6","18","17","","46","96",".479","9","20",".450","14","18",".778","12","44","24","12","5","8","20","113.3","116.3","98.8",".152",".413",".570","51.6","81.4","3.0","7.9","",".543","15.5","28.9",".130","",".526","7.1","73.9",".146"
"64","64","2019-03-06","@","NOP","W","114","104","46","88",".523","8","30",".267","14","22",".636","9","45","31","9","8","20","20","","41","89",".461","9","24",".375","13","20",".650","7","41","17","6","4","17","23","107.0","97.6","106.5",".250",".341",".584","52.3","67.4","8.4","12.3","",".568","17.0","20.9",".159","",".511","14.8","83.7",".146"
"65","65","2019-03-08","@","MEM","L","104","114","35","82",".427","18","48",".375","16","24",".667","10","41","21","8","10","12","20","","46","90",".511","9","22",".409","13","15",".867","8","43","31","5","5","10","18","110.2","120.8","94.4",".293",".585",".562","48.8","60.0","8.5","14.7","",".537","11.5","22.2",".195","",".561","9.4","79.5",".144"
"66","66","2019-03-11","","OKC","L","89","98","32","88",".364","13","43",".302","12","17",".706","11","48","22","12","6","13","25","","36","79",".456","7","22",".318","19","27",".704","6","48","18","8","5","16","21","91.4","100.6","97.4",".193",".489",".466","50.0","68.8","12.3","10.5","",".438","12.0","20.8",".136","",".500","15.0","86.0",".241"
"67","67","2019-03-13","@","PHO","W","114","97","42","90",".467","12","33",".364","18","25",".720","12","52","30","8","4","12","22","","36","82",".439","7","19",".368","18","23",".783","5","35","21","8","3","12","20","116.9","99.5","97.5",".278",".367",".564","59.8","71.4","8.2","6.3","",".533","10.6","28.6",".200","",".482","11.5","88.9",".220"
"68","68","2019-03-14","","MIN","W","120","100","44","89",".494","13","38",".342","19","27",".704","13","49","30","7","8","11","20","","42","91",".462","5","24",".208","11","15",".733","8","38","27","6","2","11","23","123.3","102.7","97.4",".303",".427",".595","56.3","68.2","7.2","11.9","",".567","9.8","30.2",".213","",".489","10.1","81.8",".121"
"69","69","2019-03-16","","BRK","W","114","98","39","91",".429","13","36",".361","23","31",".742","15","65","24","3","7","15","21","","33","95",".347","12","36",".333","20","22",".909","8","44","20","9","5","7","24","111.9","96.2","101.8",".341",".396",".545","59.6","61.5","2.9","11.9","",".500","12.5","29.4",".253","",".411","6.3","86.2",".211"
"70","70","2019-03-18","@","WAS","W","116","95","49","91",".538","14","37",".378","4","6",".667","7","41","35","10","8","17","21","","34","81",".420","8","27",".296","19","22",".864","5","34","20","9","2","16","16","115.4","94.5","100.5",".066",".407",".619","54.7","71.4","9.9","14.8","",".615","15.4","19.4",".044","",".469","15.0","87.2",".235"
"71","71","2019-03-20","@","NYK","W","137","116","48","85",".565","20","42",".476","21","25",".840","7","40","38","7","3","10","18","","45","86",".523","13","31",".419","13","21",".619","8","40","23","6","6","14","21","138.6","117.3","98.9",".294",".494",".714","50.0","79.2","7.1","5.5","",".682","9.4","17.9",".247","",".599","12.8","80.5",".151"
"72","72","2019-03-21","@","ATL","L","114","117","43","94",".457","10","32",".313","18","26",".692","14","49","25","12","3","15","24","","41","87",".471","19","40",".475","16","23",".696","9","43","26","8","5","16","23","110.9","113.8","102.8",".277",".340",".541","53.3","58.1","11.7","6.4","",".511","12.5","29.2",".191","",".580","14.1","79.5",".184"
"73","73","2019-03-23","@","CHI","W","114","83","46","95",".484","11","32",".344","11","15",".733","12","58","27","7","8","11","17","","33","92",".359","2","16",".125","15","20",".750","11","45","16","6","3","12","16","115.1","83.8","99.1",".158",".337",".561","56.3","58.7","7.1","10.5","",".542","9.8","26.1",".116","",".370","10.6","80.7",".163"
"74","74","2019-03-25","","PHO","W","125","92","48","86",".558","10","21",".476","19","23",".826","10","43","31","11","4","14","23","","31","76",".408","7","23",".304","23","28",".821","9","36","12","8","3","21","18","127.5","93.8","98.0",".267",".244",".650","54.4","64.6","11.2","7.5","",".616","12.7","27.0",".221","",".454","19.2","78.6",".303"
"75","75","2019-03-27","","LAL","W","115","100","41","83",".494","10","32",".313","23","36",".639","8","54","33","4","5","11","18","","37","97",".381","9","27",".333","17","24",".708","8","40","21","9","5","4","23","114.7","99.8","100.3",".434",".386",".582","57.4","80.5","4.0","7.1","",".554","10.0","20.0",".277","",".428","3.6","85.2",".175"
"76","76","2019-03-29","","WAS","W","128","124","48","87",".552","14","32",".438","18","18","1.000","8","44","26","7","7","18","22","","48","98",".490","15","37",".405","13","22",".591","12","42","32","11","3","13","18","122.0","118.2","104.9",".207",".368",".674","51.2","54.2","6.7","11.5","",".632","15.9","21.1",".207","",".566","10.8","75.0",".133"
"77","77","2019-04-01","","CHO","W","111","102","38","79",".481","15","35",".429","20","26",".769","5","47","30","7","3","17","25","","36","90",".400","7","30",".233","23","29",".793","10","44","15","12","2","11","20","109.8","100.9","101.1",".329",".443",".614","51.6","78.9","6.9","5.0","",".576","15.8","12.8",".253","",".439","9.7","80.8",".256"
"78","78","2019-04-03","@","PHO","W","118","97","44","77",".571","16","32",".500","14","18",".778","7","45","30","2","9","20","16","","42","91",".462","5","21",".238","8","13",".615","9","31","21","7","3","10","23","123.0","101.1","95.9",".234",".416",".695","59.2","68.2","2.1","12.9","",".675","19.1","24.1",".182","",".489","9.4","80.9",".088"
"79","79","2019-04-05","","SAC","W","119","98","44","85",".518","15","33",".455","16","25",".640","7","46","30","9","6","16","26","","38","92",".413","5","21",".238","17","25",".680","12","47","17","7","1","18","23","113.3","93.3","105.0",".294",".388",".620","49.5","68.2","8.6","8.5","",".606","14.3","16.7",".188","",".440","14.9","76.5",".185"
"80","80","2019-04-07","@","LAL","L","109","113","38","84",".452","13","42",".310","20","28",".714","10","35","25","11","4","11","17","","46","89",".517","7","25",".280","14","21",".667","16","49","28","5","5","16","21","114.6","118.8","95.1",".333",".500",".566","41.7","65.8","11.6","6.3","",".530","10.2","23.3",".238","",".556","14.0","61.0",".157"
"81","81","2019-04-09","","DEN","W","118","108","41","78",".526","10","27",".370","26","34",".765","9","48","24","5","5","15","21","","41","88",".466","12","25",".480","14","22",".636","3","31","24","9","3","7","28","119.7","109.5","98.6",".436",".346",".635","60.8","58.5","5.1","7.9","",".590","13.9","24.3",".333","",".534","6.7","92.9",".159"
"82","82","2019-04-10","@","LAC","L","137","143","47","106",".443","14","35",".400","29","33",".879","17","57","31","8","11","17","24","","54","106",".509","12","28",".429","23","30",".767","12","52","34","7","5","12","27","116.8","121.9","106.2",".311",".330",".568","52.3","66.0","6.8","14.1","",".509","12.4","29.8",".274","",".566","9.1","76.9",".217"
