"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"11","11","2018-11-08","","HOU","W","98","80","36","81",".444","9","37",".243","17","24",".708","13","52","18","10","4","14","16","","31","82",".378","11","42",".262","7","10",".700","12","39","16","9","3","16","26","110.0","89.8","89.1",".296",".457",".535","57.1","50.0","11.2","10.0","",".500","13.3","32.5",".210","",".445","15.6","76.5",".085"
"12","12","2018-11-10","@","DAL","L","96","111","38","97",".392","9","34",".265","11","18",".611","26","53","17","9","2","16","19","","43","77",".558","14","29",".483","11","17",".647","4","38","31","9","5","16","23","102.2","118.1","94.0",".186",".351",".457","58.2","44.7","9.6","4.2","",".438","13.2","43.3",".113","",".649","15.9","87.1",".143"
"13","13","2018-11-12","","PHO","W","118","101","43","92",".467","13","27",".481","19","20",".950","12","42","23","12","6","13","15","","39","81",".481","7","26",".269","16","19",".842","10","37","25","5","5","18","21","122.8","105.1","96.1",".217",".293",".585","53.2","53.5","12.5","10.9","",".538","11.4","30.8",".207","",".525","16.8","75.0",".198"
"14","14","2018-11-14","","NYK","W","128","103","51","95",".537","16","33",".485","10","12",".833","13","47","32","11","7","16","21","","39","88",".443","7","26",".269","18","23",".783","9","36","18","8","8","18","17","125.0","100.6","102.4",".126",".347",".638","56.6","62.7","10.7","11.3","",".621","13.8","32.5",".105","",".483","15.5","79.1",".205"
"15","15","2018-11-17","@","PHO","W","110","100","38","85",".447","7","24",".292","27","32",".844","14","52","17","9","7","18","20","","37","82",".451","12","29",".414","14","21",".667","4","31","25","14","6","14","28","110.9","100.8","99.2",".376",".282",".555","62.7","44.7","9.1","13.2","",".488","15.4","34.1",".318","",".524","13.3","90.5",".171"
"16","16","2018-11-19","@","SAC","L","113","117","45","108",".417","12","41",".293","11","16",".688","13","53","22","8","3","13","22","","45","102",".441","16","38",".421","11","17",".647","14","59","29","7","4","15","18","102.6","106.2","110.1",".148",".380",".491","47.3","48.9","7.3","4.7","",".472","10.2","22.4",".102","",".520","12.1","74.1",".108"
"17","17","2018-11-21","@","GSW","W","123","95","51","106",".481","13","35",".371","8","15",".533","18","61","29","10","5","10","23","","36","83",".434","7","29",".241","16","24",".667","7","42","24","7","10","17","18","120.3","92.9","102.3",".142",".330",".546","59.2","56.9","9.8","9.3","",".542","8.2","34.0",".075","",".476","15.4","86.0",".193"
"18","18","2018-11-23","","CHO","W","109","104","41","93",".441","11","33",".333","16","24",".667","11","46","24","6","2","14","18","","43","94",".457","6","31",".194","12","14",".857","11","46","24","8","5","13","21","107.5","102.5","101.4",".258",".355",".526","50.0","58.5","5.9","3.2","",".500","11.9","23.9",".172","",".489","11.5","76.1",".128"
"19","19","2018-11-24","","DEN","L","98","105","37","103",".359","9","39",".231","15","23",".652","19","54","22","9","5","10","24","","39","95",".411","10","30",".333","17","24",".708","15","54","26","6","9","14","20","98.2","105.2","99.8",".223",".379",".433","50.0","59.5","9.0","7.7","",".403","8.1","32.8",".146","",".463","11.7","70.0",".179"
"20","20","2018-11-28","","CLE","W","100","83","41","86",".477","6","27",".222","12","15",".800","8","50","25","5","11","13","18","","35","89",".393","9","23",".391","4","9",".444","7","43","20","4","1","12","19","103.8","86.2","96.3",".174",".314",".540","53.8","61.0","5.2","16.7","",".512","12.3","18.2",".140","",".444","11.4","85.7",".045"
"21","21","2018-11-30","","ATL","W","124","109","46","88",".523","18","41",".439","14","15",".933","7","46","30","12","7","20","24","","43","96",".448","11","36",".306","12","20",".600","14","42","26","15","3","21","12","115.3","101.4","107.5",".170",".466",".655","52.3","65.2","11.2","11.7","",".625","17.5","20.0",".159","",".505","16.7","73.6",".125"
"22","22","2018-12-03","@","DET","W","110","83","43","85",".506","7","25",".280","17","20",".850","6","52","23","10","8","17","24","","31","94",".330","6","32",".188","15","19",".789","9","41","16","10","3","15","18","105.5","79.6","104.2",".235",".294",".586","55.9","53.5","9.6","12.9","",".547","15.3","15.8",".200","",".362","12.8","83.6",".160"
"23","23","2018-12-05","@","BRK","W","114","112","43","99",".434","13","38",".342","15","26",".577","17","60","28","8","6","13","23","","37","86",".430","15","36",".417","23","30",".767","10","45","21","7","4","14","24","111.3","109.3","102.5",".263",".384",".516","57.1","65.1","7.8","12.0","",".500","10.5","32.7",".152","",".517","12.4","81.1",".267"
"24","24","2018-12-07","@","CHI","L","112","114","43","94",".457","10","28",".357","16","24",".667","14","51","25","12","6","22","22","","43","82",".524","12","25",".480","16","23",".696","5","39","25","15","6","20","26","103.7","105.6","108.0",".255",".298",".536","56.7","58.1","11.1","10.5","",".511","17.4","29.2",".170","",".598","17.8","88.1",".195"
"25","25","2018-12-10","","UTA","W","122","113","43","85",".506","8","21",".381","28","39",".718","12","43","25","12","2","17","26","","43","84",".512","8","29",".276","19","30",".633","11","45","30","11","4","20","28","116.0","107.4","105.2",".459",".247",".597","48.9","58.1","11.4","3.6","",".553","14.3","26.1",".329","",".560","17.1","73.8",".226"
"26","26","2018-12-12","@","NOP","L","114","118","42","87",".483","13","43",".302","17","27",".630","9","39","23","10","6","18","27","","45","97",".464","4","18",".222","24","30",".800","17","56","29","14","3","17","27","107.2","111.0","106.3",".310",".494",".576","41.1","54.8","9.4","7.6","",".557","15.4","18.8",".195","",".485","13.4","63.8",".247"
"27","27","2018-12-14","@","DEN","L","98","109","37","90",".411","7","19",".368","17","29",".586","19","43","14","9","4","13","17","","42","83",".506","11","34",".324","14","15",".933","12","48","29","8","6","20","24","103.5","115.1","94.7",".322",".211",".477","47.3","37.8","9.5","8.2","",".450","11.2","34.5",".189","",".572","18.2","66.7",".169"
"28","28","2018-12-15","","LAC","W","110","104","42","90",".467","9","22",".409","17","24",".708","9","40","26","13","7","11","20","","38","75",".507","13","25",".520","15","22",".682","6","44","18","7","4","26","22","107.8","101.9","102.1",".267",".244",".547","47.6","61.9","12.7","14.0","",".517","9.9","19.1",".189","",".593","23.5","83.8",".200"
"29","29","2018-12-17","","CHI","W","121","96","43","89",".483","8","21",".381","27","33",".818","17","49","24","14","2","19","21","","38","85",".447","8","22",".364","12","16",".750","13","41","20","10","7","23","31","119.5","94.8","101.2",".371",".236",".584","54.4","55.8","13.8","3.2","",".528","15.5","37.8",".303","",".494","20.0","71.1",".141"
"30","30","2018-12-19","@","SAC","W","132","113","51","102",".500","13","32",".406","17","27",".630","18","66","27","8","6","17","24","","39","93",".419","13","34",".382","22","33",".667","10","43","28","7","5","13","18","120.1","102.8","109.9",".265",".314",".580","60.6","52.9","7.3","10.2","",".564","13.0","35.3",".167","",".489","10.8","82.8",".237"
"31","31","2018-12-22","@","UTA","W","107","106","42","89",".472","9","25",".360","14","22",".636","8","51","19","11","5","17","21","","42","93",".452","11","34",".324","11","18",".611","10","44","35","12","4","13","19","102.8","101.9","104.1",".247",".281",".542","53.7","45.2","10.6","8.5","",".522","14.7","19.0",".157","",".511","11.4","81.1",".118"
"32","32","2018-12-23","","MIN","L","112","114","43","90",".478","9","25",".360","17","22",".773","9","45","17","4","10","13","27","","41","83",".494","14","27",".519","18","27",".667","6","40","25","9","5","15","23","110.0","112.0","101.8",".244",".278",".562","52.9","39.5","3.9","17.9","",".528","11.5","20.9",".189","",".578","13.7","85.7",".217"
"33","33","2018-12-25","@","HOU","L","109","113","43","98",".439","9","30",".300","14","21",".667","18","52","23","12","11","15","22","","44","97",".454","14","44",".318","11","17",".647","17","54","18","9","4","19","25","105.8","109.7","103.0",".214",".306",".508","49.1","53.5","11.6","20.8","",".485","12.3","32.7",".143","",".526","15.4","66.7",".113"
"34","34","2018-12-28","@","PHO","W","118","102","51","95",".537","7","20",".350","9","13",".692","11","49","22","12","4","16","13","","39","90",".433","9","29",".310","15","16",".938","7","34","22","12","7","17","18","113.7","98.3","103.7",".137",".211",".586","59.0","43.1","11.6","6.6","",".574","13.7","28.9",".095","",".483","14.9","84.4",".167"
"35","35","2018-12-30","@","DAL","L","103","105","40","93",".430","9","38",".237","14","21",".667","7","39","17","15","2","11","23","","37","81",".457","14","39",".359","17","22",".773","9","49","21","8","3","23","19","99.8","101.7","103.2",".226",".409",".504","44.3","42.5","14.5","4.8","",".478","9.7","14.9",".151","",".543","20.2","78.0",".210"
"36","36","2018-12-31","","DAL","W","122","102","46","103",".447","6","24",".250","24","35",".686","11","46","22","13","3","10","30","","31","74",".419","14","38",".368","26","34",".765","5","49","21","7","3","26","29","109.6","91.6","111.3",".340",".233",".515","48.4","47.8","11.7","8.3","",".476","7.8","20.0",".233","",".514","22.6","87.5",".351"
"37","37","2019-01-02","@","LAL","W","107","100","40","105",".381","7","31",".226","20","31",".645","17","64","22","8","5","11","24","","37","89",".416","7","27",".259","19","32",".594","8","54","24","8","9","17","26","97.1","90.8","110.2",".295",".295",".451","54.2","55.0","7.3","8.1","",".414","8.5","27.0",".190","",".455","14.2","85.5",".213"
"38","38","2019-01-04","@","POR","W","111","109","40","94",".426","8","25",".320","23","26",".885","11","49","18","9","6","10","21","","41","95",".432","9","31",".290","18","21",".857","11","50","30","6","5","12","17","108.8","106.8","102.1",".277",".266",".526","49.5","45.0","8.8","9.4","",".468","8.7","22.0",".245","",".479","10.3","77.6",".189"
"39","39","2019-01-06","","WAS","L","98","116","38","88",".432","10","25",".400","12","19",".632","7","41","22","8","3","14","17","","44","101",".436","10","37",".270","18","22",".818","16","55","25","8","8","9","16","97.6","115.6","100.4",".216",".284",".509","42.7","57.9","8.0","4.7","",".489","12.7","15.2",".136","",".485","7.5","68.0",".178"
"40","40","2019-01-08","","MIN","L","117","119","43","85",".506","12","30",".400","19","26",".731","10","43","22","4","5","16","30","","38","90",".422","11","31",".355","32","40",".800","15","42","25","9","4","10","23","118.3","120.3","98.9",".306",".353",".607","50.6","51.2","4.0","8.5","",".576","14.2","27.0",".224","",".483","8.5","68.8",".356"
"41","41","2019-01-10","@","SAS","L","147","154","58","114",".509","15","35",".429","16","24",".667","14","49","33","8","5","13","24","","56","99",".566","16","19",".842","26","29",".897","5","43","38","8","10","17","25","121.3","127.1","100.3",".211",".307",".590","53.3","56.9","6.6","6.3","",".575","9.5","26.9",".140","",".646","13.2","87.5",".263"
"42","42","2019-01-12","","SAS","W","122","112","43","93",".462","11","23",".478","25","29",".862","7","47","27","10","5","7","16","","44","96",".458","10","31",".323","14","20",".700","13","52","21","5","7","14","18","117.4","107.8","103.9",".312",".247",".577","47.5","62.8","9.6","7.7","",".522","6.2","15.2",".269","",".510","11.8","75.5",".146"
"43","43","2019-01-15","@","ATL","L","126","142","43","94",".457","9","32",".281","31","41",".756","15","40","22","16","3","12","18","","56","90",".622","18","37",".486","12","16",".750","10","44","36","8","4","18","28","120.2","135.4","104.9",".436",".340",".562","47.6","51.2","15.3","5.7","",".505","9.7","30.6",".330","",".722","15.6","71.4",".133"
"44","44","2019-01-17","","LAL","L","128","138","41","104",".394","22","54",".407","24","36",".667","15","44","31","10","4","15","22","","50","99",".505","19","40",".475","19","21",".905","14","63","37","11","5","23","24","110.9","119.5","104.6",".346",".519",".534","41.1","75.6","8.7","6.8","",".500","11.1","23.4",".231","",".601","17.5","67.4",".192"
"45","45","2019-01-19","@","PHI","W","117","115","41","93",".441","12","31",".387","23","26",".885","11","45","20","10","6","10","24","","38","81",".469","11","32",".344","28","39",".718","12","47","28","6","7","17","20","116.0","114.0","100.8",".280",".333",".560","48.9","48.8","9.9","12.2","",".505","8.7","23.9",".247","",".537","14.8","73.9",".346"
"46","46","2019-01-21","@","NYK","W","127","109","45","83",".542","15","29",".517","22","27",".815","10","49","26","7","2","18","31","","39","87",".448","7","23",".304","24","32",".750","11","36","25","8","3","12","23","126.6","108.6","100.3",".325",".349",".669","57.6","57.8","7.0","3.1","",".633","15.9","28.6",".265","",".489","10.6","78.0",".276"
"47","47","2019-01-22","","POR","W","123","114","43","85",".506","11","23",".478","26","33",".788","9","37","26","16","4","10","20","","43","95",".453","10","36",".278","18","22",".818","20","52","21","7","3","19","20","124.3","115.2","99.0",".388",".271",".618","41.6","60.5","16.2","6.8","",".571","9.1","22.0",".306","",".505","15.4","58.3",".189"
"48","48","2019-01-24","","NOP","W","122","116","50","101",".495","14","32",".438","8","16",".500","14","57","33","8","2","14","15","","49","101",".485","10","36",".278","8","12",".667","8","42","34","7","6","12","16","113.7","108.1","107.3",".158",".317",".565","57.6","66.0","7.5","3.1","",".564","11.5","29.2",".079","",".535","10.1","84.3",".079"
"49","49","2019-01-27","","MIL","W","118","112","44","94",".468","16","32",".500","14","25",".560","11","52","29","5","10","11","21","","39","91",".429","15","37",".405","19","28",".679","9","49","22","6","5","14","22","112.6","106.8","104.8",".266",".340",".562","51.5","65.9","4.8","18.5","",".553","9.5","21.6",".149","",".511","11.9","82.0",".209"
"50","50","2019-01-29","@","ORL","W","126","117","49","91",".538","9","21",".429","19","26",".731","6","43","25","7","8","7","16","","44","102",".431","14","41",".341","15","18",".833","18","53","26","4","5","12","18","124.3","115.4","101.4",".286",".231",".615","44.8","51.0","6.9","13.1","",".588","6.4","14.6",".209","",".500","9.8","67.3",".147"
"51","51","2019-02-01","@","MIA","W","118","102","44","91",".484","16","30",".533","14","19",".737","13","50","23","10","4","15","20","","41","92",".446","11","36",".306","9","14",".643","11","47","28","7","2","17","17","116.6","100.8","101.2",".209",".330",".594","51.5","52.3","9.9","7.1","",".571","13.1","26.5",".154","",".505","14.8","77.1",".098"
"52","52","2019-02-03","@","BOS","L","129","134","45","92",".489","14","35",".400","25","34",".735","11","42","25","12","5","11","18","","54","91",".593","13","34",".382","13","17",".765","5","38","36","8","6","14","22","122.7","127.4","105.2",".370",".380",".603","52.5","55.6","11.4","8.8","",".565","9.3","25.0",".272","",".665","12.4","86.1",".143"
"53","53","2019-02-05","","ORL","W","132","122","46","92",".500","13","30",".433","27","37",".730","8","49","25","11","2","17","25","","42","90",".467","11","37",".297","27","34",".794","8","40","27","14","4","18","29","116.2","107.4","113.6",".402",".326",".610","55.1","54.3","9.7","3.8","",".571","13.6","20.0",".293","",".528","14.6","83.7",".300"
"54","54","2019-02-07","","MEM","W","117","95","43","90",".478","17","44",".386","14","22",".636","11","44","29","17","2","11","25","","34","77",".442","7","24",".292","20","23",".870","8","45","19","9","4","24","21","117.3","95.2","99.7",".244",".489",".587","49.4","67.4","17.0","3.8","",".572","9.9","22.9",".156","",".487","21.6","80.5",".260"
"55","55","2019-02-09","@","HOU","W","117","112","40","89",".449","13","34",".382","24","30",".800","12","53","20","7","5","19","24","","37","86",".430","16","45",".356","22","30",".733","7","39","18","10","7","12","26","112.5","107.7","104.0",".337",".382",".572","57.6","50.0","6.7","12.2","",".522","15.7","27.3",".270","",".523","10.8","85.4",".256"
"56","56","2019-02-11","","POR","W","120","111","41","86",".477","16","35",".457","22","29",".759","7","45","23","9","7","12","28","","36","87",".414","11","29",".379","28","38",".737","10","46","18","8","7","13","24","116.7","108.0","102.8",".337",".407",".608","49.5","56.1","8.8","12.1","",".570","10.8","16.3",".256","",".477","11.1","79.2",".322"
"57","57","2019-02-14","@","NOP","L","122","131","50","106",".472","10","44",".227","12","13",".923","17","48","27","8","6","13","21","","50","92",".543","12","26",".462","19","24",".792","13","51","35","7","7","14","15","117.3","126.0","104.0",".123",".415",".546","48.5","54.0","7.7","9.1","",".519","10.4","30.9",".113","",".609","12.0","70.5",".207"
"58","58","2019-02-22","","UTA","W","148","147","55","118",".466","18","44",".409","20","25",".800","11","43","29","16","5","11","29","","52","105",".495","18","40",".450","25","31",".806","15","61","33","8","10","24","25","118.7","117.9","103.2",".212",".373",".574","41.3","52.7","12.8","7.7","",".542","7.9","19.3",".169","",".581","16.8","68.1",".238"
"59","59","2019-02-23","","SAC","L","116","119","40","105",".381","14","46",".304","22","28",".786","16","59","17","2","6","14","26","","44","97",".454","7","19",".368","24","34",".706","7","47","24","7","7","9","21","104.5","107.2","111.0",".267",".438",".494","55.7","42.5","1.8","7.7","",".448","10.7","28.6",".210","",".490","7.4","86.0",".247"
"60","60","2019-02-26","@","DEN","L","112","121","43","95",".453","10","38",".263","16","25",".640","14","46","31","10","5","17","34","","41","88",".466","13","28",".464","26","35",".743","11","47","28","9","4","18","28","104.9","113.3","106.8",".263",".400",".528","49.5","72.1","9.4","8.3","",".505","13.8","28.0",".168","",".540","14.8","74.4",".295"
"61","61","2019-02-28","","PHI","L","104","108","38","87",".437","8","27",".296","20","28",".714","8","44","28","5","3","12","18","","42","91",".462","12","30",".400","12","19",".632","8","44","33","9","5","13","24","102.6","106.5","101.4",".322",".310",".524","50.0","73.7","4.9","4.9","",".483","10.8","18.2",".230","",".527","11.6","81.8",".132"
"62","62","2019-03-02","@","SAS","L","102","116","40","88",".455","7","29",".241","15","24",".625","11","45","17","7","2","13","19","","45","91",".495","8","19",".421","18","25",".720","11","49","15","8","6","11","19","102.5","116.6","99.5",".273",".330",".517","47.9","42.5","7.0","2.8","",".494","11.7","22.4",".170","",".538","9.7","75.6",".198"
"63","63","2019-03-03","","MEM","W","99","95","33","93",".355","9","30",".300","24","33",".727","17","53","19","10","5","14","19","","35","79",".443","7","22",".318","18","19",".947","4","44","22","9","9","20","25","97.6","93.6","101.5",".355",".323",".460","54.6","57.6","9.9","8.8","",".403","11.5","29.8",".258","",".487","18.6","90.0",".228"
"64","64","2019-03-05","@","MIN","L","120","131","42","94",".447","18","46",".391","18","31",".581","15","45","20","4","8","12","26","","47","89",".528","11","22",".500","26","35",".743","10","52","28","6","2","9","24","117.3","128.1","102.3",".330",".489",".557","46.4","47.6","3.9","11.9","",".543","10.0","26.3",".191","",".590","7.9","75.0",".292"
"65","65","2019-03-07","@","POR","W","129","121","48","105",".457","8","27",".296","25","32",".781","16","58","14","7","5","15","31","","37","94",".394","9","41",".220","38","47",".809","14","51","14","7","8","14","27","114.2","107.1","102.3",".305",".257",".542","53.2","29.2","6.2","9.4","",".495","11.2","30.2",".238","",".441","10.9","75.0",".404"
"66","66","2019-03-08","@","LAC","L","110","118","41","102",".402","11","44",".250","17","26",".654","14","52","20","3","7","11","34","","39","86",".453","9","25",".360","31","46",".674","10","53","20","7","4","10","26","104.1","111.7","105.6",".255",".431",".485","49.5","48.8","2.8","11.5","",".456","8.8","24.6",".167","",".506","8.6","79.2",".360"
"67","67","2019-03-11","@","UTA","W","98","89","36","79",".456","7","22",".318","19","27",".704","6","48","18","8","5","16","21","","32","88",".364","13","43",".302","12","17",".706","11","48","22","12","6","13","25","100.6","91.4","97.4",".342",".278",".539","50.0","50.0","8.2","11.1","",".500","15.0","14.0",".241","",".438","12.0","79.2",".136"
"68","68","2019-03-13","","BRK","W","108","96","41","96",".427","11","28",".393","15","19",".789","16","51","21","9","6","11","20","","35","84",".417","13","35",".371","13","19",".684","7","43","19","7","5","16","18","110.6","98.3","97.7",".198",".292",".517","54.3","51.2","9.2","12.2","",".484","9.5","30.8",".156","",".494","14.8","83.3",".155"
"69","69","2019-03-14","@","IND","L","106","108","38","86",".442","14","30",".467","16","20",".800","8","44","24","11","5","17","28","","37","82",".451","7","22",".318","27","32",".844","6","39","24","11","3","16","17","103.5","105.4","102.4",".233",".349",".559","53.0","63.2","10.7","8.3","",".523","15.2","19.5",".186","",".494","14.3","85.7",".329"
"70","70","2019-03-16","","GSW","L","88","110","31","96",".323","13","41",".317","13","23",".565","17","52","18","4","5","16","18","","39","83",".470","15","35",".429","17","22",".773","8","53","25","10","6","16","22","87.5","109.4","100.6",".240",".427",".415","49.5","58.1","4.0","10.4","",".391","13.1","27.4",".135","",".560","14.7","81.4",".205"
"71","71","2019-03-18","","MIA","L","107","116","38","87",".437","10","37",".270","21","27",".778","13","49","21","4","8","19","17","","46","97",".474","9","29",".310","15","16",".938","9","44","30","13","4","8","23","105.4","114.2","101.5",".310",".425",".541","52.7","55.3","3.9","11.8","",".494","16.1","27.1",".241","",".521","7.1","80.0",".155"
"72","72","2019-03-20","","TOR","L","114","123","43","103",".417","13","43",".302","15","29",".517","16","48","22","6","2","17","22","","45","87",".517","14","36",".389","19","21",".905","6","52","30","11","5","17","27","103.5","111.6","99.8",".282",".417",".492","48.0","51.2","5.4","3.9","",".481","12.8","25.8",".146","",".598","15.0","84.2",".218"
"73","73","2019-03-22","@","TOR","W","116","109","42","94",".447","20","43",".465","12","14",".857","12","39","30","9","6","12","21","","39","78",".500","13","25",".520","18","21",".857","11","46","20","7","7","21","24","120.4","113.1","96.4",".149",".457",".579","45.9","71.4","9.3","11.3","",".553","10.7","25.5",".128","",".583","19.4","71.1",".231"
"74","74","2019-03-25","@","MEM","L","103","115","38","95",".400","12","36",".333","15","20",".750","12","41","17","8","4","10","25","","40","89",".449","11","33",".333","24","31",".774","13","57","31","8","3","11","18","105.0","117.3","98.1",".211",".379",".496","41.8","44.7","8.2","7.1","",".463","8.8","21.4",".158","",".511","9.7","69.0",".270"
"75","75","2019-03-27","","IND","W","107","99","41","92",".446","13","36",".361","12","19",".632","9","44","29","7","7","6","14","","40","92",".435","13","31",".419","6","11",".545","8","45","26","4","6","11","17","111.5","103.1","96.0",".207",".391",".533","49.4","70.7","7.3","11.5","",".516","5.6","19.6",".130","",".505","10.2","81.4",".065"
"76","76","2019-03-29","","DEN","L","105","115","43","88",".489","8","27",".296","11","16",".688","11","35","19","5","5","13","17","","48","85",".565","14","33",".424","5","6",".833","7","39","30","6","1","12","21","113.2","124.0","92.8",".182",".307",".552","47.3","44.2","5.4","9.6","",".534","12.0","25.6",".125","",".647","12.0","77.4",".059"
"77","77","2019-03-31","","DAL","L","103","106","38","98",".388","11","43",".256","16","22",".727","15","49","19","6","6","8","21","","37","87",".425","16","44",".364","16","23",".696","10","52","18","3","2","13","19","105.7","108.7","97.5",".224",".439",".478","48.5","50.0","6.2","14.0","",".444","6.9","26.3",".163","",".517","11.8","77.3",".184"
"78","78","2019-04-02","","LAL","W","119","103","47","102",".461","13","44",".295","12","20",".600","17","50","33","15","7","12","14","","40","84",".476","16","39",".410","7","10",".700","4","39","26","7","2","21","25","115.2","99.7","103.3",".196",".431",".537","56.2","70.2","14.5","15.6","",".525","9.8","32.7",".118","",".571","19.2","89.2",".083"
"79","79","2019-04-05","","DET","W","123","110","48","101",".475","12","29",".414","15","22",".682","21","59","30","10","4","17","24","","35","81",".432","15","41",".366","25","31",".806","4","32","20","10","8","14","23","119.9","107.2","102.6",".218",".287",".556","64.8","62.5","9.7","10.0","",".535","13.3","42.9",".149","",".525","12.9","90.5",".309"
"80","80","2019-04-07","@","MIN","W","132","126","48","92",".522","14","34",".412","22","26",".846","14","46","27","6","4","13","30","","46","85",".541","10","23",".435","24","29",".828","6","32","29","9","5","13","24","130.7","124.8","101.0",".283",".370",".638","59.0","56.3","5.9","6.5","",".598","11.2","35.0",".239","",".600","11.7","84.2",".282"
"81","81","2019-04-09","","HOU","W","112","111","40","96",".417","16","41",".390","16","20",".800","18","56","20","5","2","12","19","","38","88",".432","18","53",".340","17","20",".850","9","42","18","7","7","11","21","116.9","115.9","95.8",".208",".427",".534","57.1","50.0","5.2","5.7","",".500","10.3","35.3",".167","",".534","10.2","80.9",".193"
"82","82","2019-04-10","@","MIL","W","127","116","48","99",".485","23","54",".426","8","13",".615","9","53","40","7","3","12","20","","43","100",".430","15","46",".326","15","21",".714","11","53","27","7","1","14","14","117.2","107.0","108.4",".131",".545",".606","50.0","83.3","6.5","5.6","",".601","10.3","17.6",".081","",".505","11.4","80.0",".150"
