"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"28","28","2018-12-12","","MIL","W","113","97","43","91",".473","12","30",".400","15","20",".750","14","54","31","7","4","16","13","","38","91",".418","11","43",".256","10","15",".667","9","43","22","6","6","12","18","113.8","97.7","99.3",".220",".330",".566","55.7","72.1","7.0","8.3","",".538","13.8","29.2",".165","",".478","10.9","81.6",".110"
"29","29","2018-12-14","@","PHI","W","113","101","42","95",".442","8","20",".400","21","24",".875","11","47","33","7","2","7","22","","36","88",".409","9","36",".250","20","27",".741","17","49","17","5","5","16","21","116.5","104.1","97.0",".253",".211",".535","49.0","78.6","7.2","3.8","",".484","6.2","25.6",".221","",".460","13.8","67.9",".227"
"30","30","2018-12-16","","NYK","W","110","99","40","87",".460","12","34",".353","18","23",".783","11","45","28","9","4","13","18","","37","89",".416","10","32",".313","15","22",".682","13","44","21","7","1","15","19","113.7","102.4","96.7",".264",".391",".566","50.6","70.0","9.3","7.0","",".529","11.8","26.2",".207","",".472","13.2","72.3",".169"
"31","31","2018-12-18","","CLE","L","91","92","37","93",".398","4","22",".182","13","21",".619","14","52","21","7","9","9","12","","38","91",".418","6","31",".194","10","13",".769","12","51","19","7","5","9","16","97.8","98.8","93.1",".226",".237",".445","50.5","56.8","7.5","15.0","",".419","8.1","26.4",".140","",".451","8.5","76.0",".110"
"32","32","2018-12-19","@","TOR","L","96","99","38","80",".475","9","20",".450","11","16",".688","9","49","19","6","7","20","21","","38","93",".409","7","30",".233","16","21",".762","11","43","20","15","9","9","19","98.8","101.9","97.1",".200",".250",".551","53.3","50.0","6.2","11.1","",".531","18.7","22.0",".138","",".446","8.1","78.4",".172"
"33","33","2018-12-21","@","BRK","W","114","106","44","82",".537","11","26",".423","15","18",".833","6","29","24","10","8","11","26","","33","72",".458","16","31",".516","24","34",".706","11","41","28","5","3","20","23","122.9","114.3","92.8",".220",".317",".634","41.4","54.5","10.8","19.5","",".604","10.9","16.7",".183","",".569","18.7","67.6",".333"
"34","34","2018-12-23","","WAS","W","105","89","43","97",".443","9","30",".300","10","12",".833","16","57","24","12","6","17","25","","28","76",".368","9","35",".257","24","26",".923","6","37","21","8","1","22","18","104.5","88.6","100.5",".124",".309",".513","60.6","55.8","11.9","14.6","",".490","14.3","34.0",".103","",".428","20.1","87.2",".316"
"35","35","2018-12-26","@","ATL","W","129","121","46","83",".554","13","27",".481","24","33",".727","10","39","35","13","3","16","17","","45","89",".506","17","36",".472","14","18",".778","11","41","33","8","6","19","24","126.1","118.3","102.3",".398",".325",".661","48.8","76.1","12.7","5.7","",".633","14.1","25.0",".289","",".601","16.4","72.5",".157"
"36","36","2018-12-28","","DET","W","125","88","53","87",".609","5","19",".263","14","20",".700","7","43","33","11","5","13","17","","34","91",".374","9","36",".250","11","12",".917","16","44","25","7","6","22","22","125.2","88.1","99.9",".230",".218",".652","49.4","62.3","11.0","9.1","",".638","11.9","20.0",".161","",".423","18.6","69.2",".121"
"37","37","2018-12-31","","ATL","W","116","108","42","84",".500","11","24",".458","21","29",".724","8","39","29","13","6","11","18","","41","95",".432","13","32",".406","13","19",".684","21","53","24","8","5","17","23","119.7","111.4","96.9",".345",".286",".599","42.4","69.0","13.4","9.5","",".565","10.2","20.0",".250","",".500","14.1","59.6",".137"
"38","38","2019-01-04","@","CHI","W","119","116","49","93",".527","9","28",".321","12","17",".706","9","40","25","7","3","13","17","","47","91",".516","12","28",".429","10","13",".769","8","40","30","10","2","17","23","115.5","112.6","93.3",".183",".301",".592","50.0","51.0","6.8","4.8","",".575","11.5","22.0",".129","",".582","14.9","79.5",".110"
"39","39","2019-01-06","@","TOR","L","105","121","43","94",".457","4","17",".235","15","20",".750","12","44","24","8","4","14","19","","44","85",".518","17","33",".515","16","17",".941","8","41","30","9","4","15","21","105.3","121.3","99.7",".213",".181",".511","51.8","55.8","8.0","7.7","",".479","12.0","26.7",".160","",".618","14.0","80.0",".188"
"40","40","2019-01-08","@","CLE","W","123","115","49","91",".538","10","26",".385","15","19",".789","6","32","34","11","0","6","18","","41","76",".539","13","29",".448","20","23",".870","8","35","24","4","3","16","20","130.3","121.8","94.4",".209",".286",".619","47.8","69.4","11.7","0.0","",".593","5.7","18.2",".165","",".625","15.7","76.5",".263"
"41","41","2019-01-09","@","BOS","L","108","135","39","91",".429","9","28",".321","21","33",".636","12","39","26","6","0","11","18","","50","88",".568","14","32",".438","21","24",".875","9","48","32","7","7","13","25","106.6","133.3","101.3",".363",".308",".512","44.8","66.7","5.9","0.0","",".478","9.4","23.5",".231","",".648","11.7","75.0",".239"
"42","42","2019-01-11","@","NYK","W","121","106","49","94",".521","12","26",".462","11","11","1.000","11","47","30","8","1","14","15","","39","88",".443","14","39",".359","14","16",".875","8","37","22","8","5","16","18","121.0","106.0","100.0",".117",".277",".612","56.0","61.2","8.0","2.0","",".585","12.4","27.5",".117","",".523","14.4","81.8",".159"
"43","43","2019-01-15","","PHO","W","131","97","46","89",".517","12","25",".480","27","36",".750","9","52","31","11","7","14","17","","40","95",".421","8","27",".296","9","18",".500","10","43","26","8","6","19","30","120.4","89.1","108.8",".404",".281",".625","54.7","67.4","10.1","10.3","",".584","11.8","21.4",".303","",".463","15.6","81.1",".095"
"44","44","2019-01-17","","PHI","L","96","120","39","97",".402","9","29",".310","9","12",".750","12","40","23","9","3","12","14","","46","87",".529","18","34",".529","10","11",".909","9","51","38","8","6","16","10","97.6","122.0","98.4",".124",".299",".469","44.0","59.0","9.1","5.7","",".448","10.5","22.2",".093","",".632","14.8","75.7",".115"
"45","45","2019-01-19","","DAL","W","111","99","42","85",".494","8","24",".333","19","24",".792","11","45","23","6","4","11","22","","37","88",".420","9","37",".243","16","20",".800","14","44","21","5","4","13","18","119.1","106.3","93.2",".282",".282",".581","50.6","54.8","6.4","7.8","",".541","10.3","26.8",".224","",".472","11.8","70.8",".182"
"46","46","2019-01-20","","CHO","W","120","95","47","100",".470","14","27",".519","12","12","1.000","12","51","34","10","7","8","18","","33","82",".402","12","35",".343","17","25",".680","7","44","20","5","6","16","14","120.6","95.5","99.5",".120",".270",".570","53.7","72.3","10.1","14.9","",".540","7.1","24.5",".120","",".476","14.7","84.8",".207"
"47","47","2019-01-23","","TOR","W","110","106","40","92",".435","9","26",".346","21","25",".840","12","48","27","6","7","6","23","","38","92",".413","12","39",".308","18","23",".783","10","45","28","2","5","9","22","114.9","110.7","95.7",".272",".283",".534","51.6","67.5","6.3","13.2","",".484","5.5","25.5",".228","",".478","8.1","78.3",".196"
"48","48","2019-01-26","@","MEM","L","103","106","32","74",".432","9","27",".333","30","36",".833","7","40","20","7","5","17","26","","39","80",".488","9","28",".321","19","28",".679","8","36","29","8","5","12","24","107.8","111.0","95.5",".486",".365",".573","52.6","62.5","7.3","9.6","",".493","15.9","20.0",".405","",".544","11.5","80.5",".238"
"49","49","2019-01-28","","GSW","L","100","132","40","94",".426","12","30",".400","8","10",".800","10","38","29","4","5","15","18","","53","98",".541","13","31",".419","13","16",".813","13","48","39","9","7","12","19","99.4","131.2","100.6",".106",".319",".508","44.2","72.5","4.0","7.5","",".489","13.2","22.2",".085","",".607","10.3","68.3",".133"
"50","50","2019-01-30","@","WAS","L","89","107","33","84",".393","9","31",".290","14","18",".778","10","39","27","6","3","15","21","","41","78",".526","12","28",".429","13","21",".619","8","41","27","8","4","14","24","96.0","115.5","92.7",".214",".369",".484","48.8","81.8","6.5","6.0","",".446","14.0","23.3",".167","",".603","13.8","78.4",".167"
"51","51","2019-01-31","@","ORL","L","100","107","41","91",".451","4","19",".211","14","16",".875","6","42","26","8","2","9","18","","38","82",".463","11","25",".440","20","22",".909","9","48","25","4","5","15","19","102.2","109.4","97.8",".176",".209",".510","46.7","63.4","8.2","3.5","",".473","8.4","13.3",".154","",".530","14.1","80.0",".244"
"52","52","2019-02-02","@","MIA","W","95","88","38","89",".427","7","24",".292","12","17",".706","14","43","26","15","4","13","20","","30","71",".423","9","30",".300","19","26",".731","10","43","21","8","4","23","19","102.3","94.8","92.8",".191",".270",".492","50.0","68.4","16.2","9.8","",".466","11.9","29.8",".135","",".486","21.8","74.4",".268"
