"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"29","29","2018-12-16","@","NOP","W","102","96","38","91",".418","10","35",".286","16","23",".696","22","57","22","6","4","18","21","","35","86",".407","13","36",".361","13","17",".765","11","38","26","12","5","10","22","111.8","105.2","91.2",".253",".385",".504","60.0","57.9","6.6","8.0","",".473","15.1","44.9",".176","",".483","9.7","76.1",".151"
"30","30","2018-12-20","","HOU","W","101","99","36","93",".387","9","39",".231","20","34",".588","20","61","22","6","4","9","18","","29","82",".354","18","54",".333","23","30",".767","8","41","20","6","3","8","23","109.0","106.8","92.7",".366",".419",".468","59.8","61.1","6.5","14.3","",".435","7.7","37.7",".215","",".463","7.8","83.7",".280"
"31","31","2018-12-22","","MIL","W","94","87","34","89",".382","10","32",".313","16","23",".696","11","57","22","9","3","12","18","","31","84",".369","9","43",".209","16","22",".727","6","48","20","6","9","15","19","94.4","87.3","99.6",".258",".360",".474","54.3","64.7","9.0","7.3","",".438","10.8","20.8",".180","",".423","13.8","88.5",".190"
"32","32","2018-12-23","@","ORL","W","115","91","43","85",".506","16","31",".516","13","19",".684","9","39","27","11","3","11","26","","29","70",".414","10","28",".357","23","32",".719","12","40","15","4","5","19","19","126.4","100.0","91.0",".224",".365",".616","49.4","62.8","12.1","7.1","",".600","10.5","24.3",".153","",".486","18.4","71.4",".329"
"33","33","2018-12-26","","TOR","L","104","106","43","83",".518","12","29",".414","6","12",".500","6","35","28","10","6","12","17","","37","79",".468","13","30",".433","19","23",".826","10","43","19","8","2","16","16","111.9","114.0","92.9",".145",".349",".589","44.9","65.1","10.8","12.2","",".590","12.0","15.4",".072","",".551","15.2","74.4",".241"
"34","34","2018-12-28","","CLE","W","118","94","48","91",".527","10","31",".323","12","16",".750","10","45","29","8","5","7","21","","31","81",".383","13","37",".351","19","22",".864","9","42","21","6","2","14","15","126.5","100.8","93.3",".176",".341",".602","51.7","60.4","8.6","11.4","",".582","6.7","23.3",".132","",".463","13.4","79.5",".235"
"35","35","2018-12-30","","MIN","L","104","113","37","90",".411","8","24",".333","22","28",".786","17","52","19","8","6","19","28","","38","94",".404","8","24",".333","29","36",".806","17","49","24","11","10","10","22","104.3","113.4","99.7",".311",".267",".508","51.5","51.4","8.0","8.6","",".456","15.7","34.7",".244","",".447","8.3","67.3",".309"
"36","36","2019-01-02","@","CLE","W","117","92","44","86",".512","16","31",".516","13","17",".765","13","47","29","8","3","13","13","","34","75",".453","13","31",".419","11","13",".846","2","22","23","8","3","12","16","131.6","103.5","88.9",".198",".360",".626","68.1","65.9","9.0","6.8","",".605","12.2","39.4",".151","",".540","12.9","94.4",".147"
"37","37","2019-01-04","","WAS","W","115","109","44","91",".484","9","29",".310","18","25",".720","11","48","28","7","6","16","18","","42","98",".429","10","36",".278","15","19",".789","10","41","24","8","2","10","18","111.3","105.5","103.3",".275",".319",".564","53.9","63.6","6.8","9.7","",".533","13.6","26.2",".198","",".480","8.6","78.7",".153"
"38","38","2019-01-06","@","ATL","L","82","106","31","87",".356","5","34",".147","15","27",".556","12","41","23","11","7","13","17","","43","91",".473","10","24",".417","10","13",".769","14","59","25","7","2","17","22","84.2","108.9","97.3",".310",".391",".415","41.0","74.2","11.3","10.4","",".385","11.6","21.1",".172","",".527","14.9","67.4",".110"
"39","39","2019-01-08","","DEN","L","99","103","38","83",".458","8","31",".258","15","25",".600","9","38","24","9","8","6","18","","41","87",".471","9","27",".333","12","17",".706","15","50","32","2","2","16","20","108.7","113.1","91.1",".301",".373",".527","43.2","63.2","9.9","13.3","",".506","6.0","20.5",".181","",".523","14.5","65.9",".138"
"40","40","2019-01-10","","BOS","W","115","99","46","96",".479","18","39",".462","5","8",".625","10","51","33","7","4","8","18","","36","89",".404","12","34",".353","15","17",".882","9","37","20","5","8","10","10","121.9","104.9","94.4",".083",".406",".578","58.0","71.7","7.4","7.3","",".573","7.4","26.3",".052","",".472","9.4","82.0",".169"
"41","41","2019-01-12","","MEM","W","112","108","40","80",".500","15","31",".484","17","24",".708","10","38","25","7","4","14","23","","39","81",".481","9","29",".310","21","27",".778","10","38","18","9","6","10","21","122.9","118.5","91.2",".300",".388",".618","50.0","62.5","7.7","7.7","",".594","13.4","26.3",".213","",".537","9.7","73.7",".259"
"42","42","2019-01-15","@","MIL","L","86","124","36","86",".419","8","34",".235","6","8",".750","4","43","27","2","6","17","14","","48","96",".500","17","39",".436","11","18",".611","7","53","35","8","6","7","12","84.2","121.4","102.2",".093",".395",".480","44.8","75.0","2.0","10.5","",".465","16.0","8.0",".070","",".589","6.3","84.8",".115"
"43","43","2019-01-18","@","DET","L","93","98","39","77",".506","10","29",".345","5","19",".263","7","45","25","3","6","19","20","","35","82",".427","13","33",".394","15","18",".833","8","42","23","7","2","11","20","98.9","104.2","94.1",".247",".377",".545","51.7","64.1","3.2","12.2","",".571","18.2","17.1",".065","",".506","10.9","82.6",".183"
"44","44","2019-01-19","@","CHI","W","117","103","45","79",".570","13","32",".406","14","23",".609","7","46","27","5","6","17","23","","35","89",".393","12","27",".444","21","26",".808","12","43","19","9","1","13","25","118.6","104.4","98.7",".291",".405",".656","51.7","60.0","5.1","9.7","",".652","16.0","18.4",".177","",".461","11.5","76.5",".236"
"45","45","2019-01-21","@","BOS","L","99","107","36","86",".419","11","35",".314","16","18",".889","10","38","25","11","5","19","16","","43","87",".494","12","30",".400","9","10",".900","8","36","26","13","7","19","21","100.2","108.3","98.8",".209",".407",".527","51.4","69.4","11.1","8.8","",".483","16.8","26.3",".186","",".563","17.2","77.8",".103"
"46","46","2019-01-23","","LAC","L","99","111","39","83",".470","8","28",".286","13","22",".591","12","40","23","3","3","14","19","","45","85",".529","7","22",".318","14","21",".667","7","41","23","5","3","7","20","106.8","119.8","92.7",".265",".337",".534","49.4","59.0","3.2","4.8","",".518","13.1","26.1",".157","",".571","6.9","80.0",".165"
"47","47","2019-01-25","@","CLE","W","100","94","37","79",".468","9","23",".391","17","25",".680","11","47","19","6","4","14","18","","37","85",".435","10","30",".333","10","13",".769","9","42","23","8","2","13","21","108.3","101.8","92.3",".316",".291",".556","52.8","51.4","6.5","7.3","",".525","13.5","25.0",".215","",".494","12.5","80.0",".118"
"48","48","2019-01-27","@","NYK","W","106","97","39","84",".464","12","33",".364","16","18",".889","8","47","26","6","5","15","24","","36","84",".429","7","26",".269","18","24",".750","7","38","22","13","3","11","20","109.8","100.5","96.6",".214",".393",".577","55.3","66.7","6.2","8.6","",".536","14.0","20.5",".190","",".470","10.4","84.8",".214"
"49","49","2019-01-30","","CHI","L","89","105","34","89",".382","12","42",".286","9","13",".692","15","47","22","6","2","14","20","","40","78",".513","8","19",".421","17","21",".810","5","40","26","6","3","12","20","97.0","114.5","91.7",".146",".472",".470","54.0","64.7","6.5","3.4","",".449","12.9","30.0",".101","",".564","12.1","86.5",".218"
"50","50","2019-02-01","","OKC","L","102","118","41","92",".446","11","36",".306","9","14",".643","11","47","28","7","2","17","17","","44","91",".484","16","30",".533","14","19",".737","13","50","23","10","4","15","20","100.8","116.6","101.2",".152",".391",".520","48.5","68.3","6.9","3.3","",".505","14.8","22.9",".098","",".571","13.1","73.5",".154"
"51","51","2019-02-02","","IND","L","88","95","30","71",".423","9","30",".300","19","26",".731","10","43","21","8","4","23","19","","38","89",".427","7","24",".292","12","17",".706","14","43","26","15","4","13","20","94.8","102.3","92.8",".366",".423",".534","50.0","70.0","8.6","6.2","",".486","21.8","25.6",".268","",".466","11.9","70.2",".135"
"52","52","2019-02-05","@","POR","W","118","108","45","83",".542","7","22",".318","21","25",".840","8","46","18","11","7","12","15","","42","93",".452","15","39",".385","9","12",".750","7","33","30","6","2","11","21","120.6","110.3","97.9",".301",".265",".628","58.2","40.0","11.2","13.0","",".584","11.3","23.5",".253","",".532","10.1","84.4",".097"
"53","53","2019-02-08","@","SAC","L","96","102","38","88",".432","11","33",".333","9","19",".474","11","49","26","6","8","18","21","","37","90",".411","9","26",".346","19","25",".760","10","46","18","11","5","13","17","94.9","100.9","101.1",".216",".375",".498","51.6","68.4","5.9","12.5","",".494","15.7","23.4",".102","",".461","11.4","79.2",".211"
"54","54","2019-02-10","@","GSW","L","118","120","48","105",".457","18","43",".419","4","8",".500","21","52","32","6","4","16","22","","44","82",".537","13","36",".361","19","26",".731","7","36","28","8","5","12","16","120.7","122.8","97.7",".076",".410",".544","59.1","66.7","6.1","8.7","",".543","12.8","42.0",".038","",".616","11.4","81.6",".232"
"55","55","2019-02-11","@","DEN","L","87","103","34","82",".415","9","33",".273","10","16",".625","7","47","23","10","5","16","16","","38","89",".427","16","37",".432","11","13",".846","10","45","27","7","6","15","17","89.6","106.1","97.1",".195",".402",".489","51.1","67.6","10.3","9.6","",".470","15.2","16.7",".122","",".517","13.7","80.0",".124"
"56","56","2019-02-13","@","DAL","W","112","101","44","81",".543","12","30",".400","12","16",".750","7","47","24","8","3","18","20","","34","88",".386","15","52",".288","18","22",".818","10","38","24","10","0","12","17","115.0","103.7","97.4",".198",".370",".636","55.3","54.5","8.2","8.3","",".617","17.0","20.0",".148","",".472","10.9","80.0",".205"
"57","57","2019-02-21","@","PHI","L","102","106","45","94",".479","6","22",".273","6","12",".500","7","40","27","11","4","9","28","","37","82",".451","7","26",".269","25","35",".714","12","51","23","5","4","15","13","103.0","107.1","99.0",".128",".234",".514","44.0","60.0","11.1","7.1","",".511","8.3","15.2",".064","",".494","13.3","73.3",".305"
"58","58","2019-02-23","","DET","L","96","119","35","82",".427","7","28",".250","19","27",".704","9","33","18","6","6","13","22","","42","80",".525","14","33",".424","21","26",".808","7","41","21","6","5","14","24","100.8","124.9","95.2",".329",".341",".511","44.6","51.4","6.3","12.8","",".470","12.2","20.9",".232","",".613","13.3","77.4",".263"
"59","59","2019-02-25","","PHO","L","121","124","48","97",".495","9","29",".310","16","20",".800","14","44","31","10","4","14","20","","45","89",".506","13","32",".406","21","25",".840","7","39","30","9","1","14","20","116.8","119.7","103.6",".206",".299",".572","53.0","64.6","9.7","7.0","",".541","11.7","30.4",".165","",".579","12.3","81.1",".236"
"60","60","2019-02-27","","GSW","W","126","125","42","83",".506","18","41",".439","24","30",".800","12","48","20","4","6","13","31","","44","89",".494","17","48",".354","20","28",".714","8","37","21","7","3","8","21","129.5","128.5","97.3",".361",".494",".655","56.5","47.6","4.1","14.6","",".614","11.9","29.3",".289","",".590","7.3","81.8",".225"
"61","61","2019-02-28","@","HOU","L","118","121","42","81",".519","15","28",".536","19","24",".792","8","34","28","9","2","14","22","","38","77",".494","19","46",".413","26","28",".929","8","36","22","6","5","15","21","125.1","128.2","94.4",".296",".346",".644","48.6","66.7","9.5","6.5","",".611","13.3","22.2",".235","",".617","14.4","76.5",".338"
"62","62","2019-03-02","","BRK","W","117","88","44","90",".489","14","34",".412","15","22",".682","11","57","36","5","9","11","19","","31","88",".352","9","42",".214","17","22",".773","7","36","20","6","6","11","14","119.4","89.8","98.0",".244",".378",".587","61.3","81.8","5.1","19.6","",".567","9.9","27.5",".167","",".403","10.1","86.8",".193"
"63","63","2019-03-04","","ATL","W","114","113","44","79",".557","9","23",".391","17","24",".708","7","40","23","9","7","18","24","","38","91",".418","17","46",".370","20","25",".800","16","42","25","9","2","14","21","116.8","115.8","97.6",".304",".291",".636","48.8","52.3","9.2","15.6","",".614","16.7","21.2",".215","",".511","12.1","67.3",".220"
"64","64","2019-03-06","@","CHO","W","91","84","38","90",".422","9","26",".346","6","11",".545","17","51","19","10","7","18","16","","30","82",".366","14","36",".389","10","15",".667","10","40","22","7","4","19","19","97.5","90.0","93.3",".122",".289",".480","56.0","50.0","10.7","15.2","",".472","16.0","36.2",".067","",".451","17.7","77.3",".122"
"65","65","2019-03-08","","CLE","W","126","110","45","79",".570","12","25",".480","24","33",".727","14","45","31","5","5","12","15","","39","81",".481","19","43",".442","13","16",".813","6","28","28","6","1","15","25","136.1","118.8","92.6",".418",".316",".674","61.6","68.9","5.4","13.2","",".646","11.4","38.9",".304","",".599","14.6","83.8",".160"
"66","66","2019-03-10","","TOR","L","104","125","42","92",".457","8","27",".296","12","21",".571","9","36","27","13","0","13","22","","42","74",".568","21","40",".525","20","26",".769","6","44","32","8","8","19","23","103.8","124.8","100.2",".228",".293",".514","45.0","64.3","13.0","0.0","",".500","11.4","19.1",".130","",".709","18.2","81.8",".270"
"67","67","2019-03-13","","DET","W","108","74","39","84",".464","11","28",".393","19","24",".792","13","51","22","10","5","11","18","","27","77",".351","8","37",".216","12","18",".667","10","37","20","7","7","17","23","120.7","82.7","89.5",".286",".333",".571","58.0","56.4","11.2","12.5","",".530","10.4","32.5",".226","",".403","16.7","79.2",".156"
"68","68","2019-03-15","","MIL","L","98","113","38","93",".409","8","22",".364","14","25",".560","10","45","21","7","5","12","18","","42","88",".477","12","33",".364","17","24",".708","8","52","29","8","9","15","21","94.4","108.9","103.8",".269",".237",".471","46.4","55.3","6.7","9.1","",".452","10.3","18.5",".151","",".545","13.2","81.4",".193"
"69","69","2019-03-17","","CHO","W","93","75","34","86",".395","13","33",".394","12","19",".632","15","55","25","6","7","11","21","","26","83",".313","7","36",".194","16","18",".889","11","44","11","6","5","12","19","105.5","85.1","88.1",".221",".384",".493","55.6","73.5","6.8","14.9","",".471","10.4","31.3",".140","",".355","11.7","78.4",".193"
"70","70","2019-03-18","@","OKC","W","116","107","46","97",".474","9","29",".310","15","16",".938","9","44","30","13","4","8","23","","38","87",".437","10","37",".270","21","27",".778","13","49","21","4","8","19","17","114.2","105.4","101.5",".165",".299",".557","47.3","65.2","12.8","8.0","",".521","7.1","20.0",".155","",".494","16.1","72.9",".241"
"71","71","2019-03-20","@","SAS","W","110","105","40","86",".465","16","35",".457","14","18",".778","6","48","23","6","5","10","21","","38","88",".432","14","34",".412","15","21",".714","10","46","30","2","3","8","13","115.6","110.4","95.1",".209",".407",".586","51.1","57.5","6.3","9.3","",".558","9.6","14.3",".163","",".511","7.6","80.8",".170"
"72","72","2019-03-22","@","MIL","L","87","116","32","85",".376","11","37",".297","12","23",".522","10","40","20","7","6","9","18","","43","85",".506","17","34",".500","13","20",".650","9","52","33","5","5","14","23","92.0","122.7","94.6",".271",".435",".457","43.5","62.5","7.4","11.8","",".441","8.6","18.9",".141","",".606","13.0","76.9",".153"
"73","73","2019-03-23","@","WAS","W","113","108","44","88",".500","12","39",".308","13","19",".684","12","44","29","5","10","11","23","","41","96",".427","9","30",".300","17","23",".739","21","53","25","5","2","12","20","120.4","115.1","93.8",".216",".443",".586","45.4","65.9","5.3","15.2","",".568","10.2","27.3",".148","",".474","10.2","60.4",".177"
"74","74","2019-03-26","","ORL","L","99","104","36","86",".419","10","33",".303","17","21",".810","6","39","25","10","1","11","22","","37","89",".416","14","42",".333","16","23",".696","15","55","27","5","5","15","19","101.9","107.1","97.1",".244",".384",".520","41.5","69.4","10.3","2.1","",".477","10.4","13.0",".198","",".494","13.1","68.8",".180"
"75","75","2019-03-28","","DAL","W","105","99","39","89",".438","7","30",".233","20","27",".741","10","55","24","7","4","10","22","","36","92",".391","16","47",".340","11","17",".647","10","50","26","4","2","13","21","105.0","99.0","100.0",".303",".337",".520","52.4","61.5","7.0","8.9","",".478","9.0","20.0",".225","",".478","11.6","81.8",".120"
"76","76","2019-03-30","@","NYK","W","100","92","39","90",".433","9","32",".281","13","17",".765","14","51","26","11","3","18","21","","31","77",".403","9","38",".237","21","25",".840","8","42","20","10","7","18","16","102.5","94.3","97.6",".189",".356",".513","54.8","66.7","11.3","7.7","",".483","15.6","29.2",".144","",".461","17.0","82.2",".273"
"77","77","2019-04-01","@","BOS","L","105","110","40","88",".455","10","37",".270","15","18",".833","9","48","27","9","6","15","17","","36","91",".396","17","40",".425","21","24",".875","14","49","25","8","2","12","18","106.7","111.8","98.4",".205",".420",".547","49.5","67.5","9.1","11.8","",".511","13.5","20.5",".170","",".489","10.6","73.6",".231"
"78","78","2019-04-03","","BOS","L","102","112","39","95",".411","12","36",".333","12","20",".600","16","47","25","6","5","15","23","","38","80",".475","9","24",".375","27","31",".871","6","42","25","8","7","11","21","104.3","114.5","97.8",".211",".379",".491","52.8","64.1","6.1","8.9","",".474","12.6","30.8",".126","",".531","10.5","83.8",".338"
"79","79","2019-04-05","@","MIN","L","109","111","45","88",".511","10","34",".294","9","12",".750","9","38","24","10","6","17","23","","43","86",".500","8","24",".333","17","21",".810","9","43","25","10","2","18","18","108.1","110.1","100.8",".136",".386",".584","46.9","53.3","9.9","9.7","",".568","15.4","20.9",".102","",".547","15.9","76.3",".198"
"80","80","2019-04-07","@","TOR","L","109","117","41","100",".410","13","34",".382","14","19",".737","12","55","27","5","2","11","22","","39","87",".448","16","41",".390","23","27",".852","4","47","26","7","5","11","17","104.2","111.8","94.8",".190",".340",".503","53.9","65.9","4.8","4.3","",".475","9.2","21.8",".140","",".540","10.0","91.5",".264"
"81","81","2019-04-09","","PHI","W","122","99","46","87",".529","13","27",".481","17","23",".739","7","44","29","6","10","14","18","","40","98",".408","5","25",".200","14","16",".875","11","46","22","11","0","14","19","117.8","95.6","103.5",".264",".310",".628","48.9","63.0","5.8","13.7","",".603","12.6","16.7",".195","",".434","11.8","77.1",".143"
"82","82","2019-04-10","@","BRK","L","94","113","38","98",".388","8","41",".195","10","15",".667","8","54","22","9","4","14","12","","43","114",".377","21","58",".362","6","7",".857","20","68","29","7","3","12","13","87.6","105.3","107.3",".153",".418",".449","44.3","57.9","8.4","7.1","",".429","11.8","14.3",".102","",".469","9.3","69.7",".053"
