"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2019-03-23","30-026","PHO","@","SAC","L (-9)","0","4:21","0","1",".000","0","1",".000","0","0","","0","2","2","0","0","0","1","1","0","-1.5","-7",".000",".000","0.0","48.0","23.5","0.0","0.0","0.0","50.0","19.5","0","106"
"2","2","2019-03-25","30-028","PHO","@","UTA","L (-33)","0","14:22","1","10",".100","0","5",".000","4","4","1.000","0","1","1","1","1","0","2","2","6","-1.4","-25",".255",".100","0.0","9.0","4.2","12.1","3.4","0.0","14.5","42.1","53","125"
"5","3","2019-04-01","30-035","PHO","","CLE","W (+9)","0","5:52","2","3",".667","0","0","","2","2","1.000","0","0","0","1","0","0","0","0","6","5.4","+9",".773",".667","0.0","0.0","0.0","27.6","0.0","0.0","0.0","30.0","164","124"
"6","4","2019-04-03","30-037","PHO","","UTA","L (-21)","0","21:43","5","11",".455","0","4",".000","0","0","","0","1","1","1","2","0","1","2","10","5.5","-21",".455",".455","0.0","7.6","2.9","7.1","4.6","0.0","8.3","24.9","86","118"
"8","5","2019-04-07","30-041","PHO","@","HOU","L (-36)","0","5:09","0","1",".000","0","1",".000","0","0","","1","0","1","1","0","0","0","0","0","0.7","-1",".000",".000","19.4","0.0","9.9","21.7","0.0","0.0","0.0","8.1","95","150"
"9","6","2019-04-09","30-043","PHO","@","DAL","L (-11)","0","13:19","0","3",".000","0","2",".000","0","0","","0","2","2","4","0","0","1","0","0","0.3","+7",".000",".000","0.0","14.1","7.1","37.9","0.0","0.0","25.0","12.6","50","120"
