"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-","TS%","eFG%","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"1","1","2018-10-17","33-138","MIN","@","SAS","L (-4)","0","19:03","0","1",".000","0","0","","0","0","","0","2","2","2","0","0","0","1","0","0.9","-3",".000",".000","0.0","9.9","5.1","12.9","0.0","0.0","0.0","2.2","83","123"
"2","2","2018-10-19","33-140","MIN","","CLE","W (+8)","0","19:47","3","7",".429","3","7",".429","2","3",".667","0","2","2","0","2","0","1","2","11","7.7","+15",".661",".643","0.0","11.0","5.8","0.0","4.7","0.0","10.7","19.6","114","115"
"3","3","2018-10-20","33-141","MIN","@","DAL","L (-4)","0","16:49","2","4",".500","2","4",".500","0","0","","0","1","1","0","0","0","0","3","6","3.1","-3",".750",".750","0.0","6.8","3.8","0.0","0.0","0.0","0.0","9.6","144","135"
"4","4","2018-10-22","33-143","MIN","","IND","W (+10)","0","15:21","1","4",".250","1","4",".250","0","0","","0","1","1","0","0","2","0","3","3","1.1","+11",".375",".375","0.0","6.1","3.4","0.0","0.0","9.5","0.0","11.3","77","95"
"5","5","2018-10-24","33-145","MIN","@","TOR","L (-7)","0","28:03","3","5",".600","3","5",".600","2","3",".667","1","5","6","0","1","1","1","4","11","9.6","0",".870",".900","3.5","21.9","11.7","0.0","1.8","3.0","13.7","10.6","145","113"
"6","6","2018-10-26","33-147","MIN","","MIL","L (-30)","0","24:49","4","9",".444","3","7",".429","0","0","","1","5","6","3","0","0","2","1","11","8.2","-15",".611",".611","2.7","24.8","10.5","20.5","0.0","0.0","18.2","16.8","106","123"
"7","7","2018-10-29","33-150","MIN","","LAL","W (+4)","0","19:08","4","4","1.000","2","2","1.000","0","0","","1","3","4","0","0","2","1","1","10","10.4","+1","1.250","1.250","4.9","15.7","10.1","0.0","0.0","7.1","20.0","10.0","169","117"
"8","8","2018-10-31","33-152","MIN","","UTA","W (+3)","0","23:46","1","2",".500","1","2",".500","0","1",".000","0","3","3","0","1","2","1","4","3","2.3","0",".615",".750","0.0","11.2","6.8","0.0","2.0","6.0","29.1","6.2","80","119"
"9","9","2018-11-02","33-154","MIN","@","GSW","L (-17)","0","22:14","1","5",".200","1","5",".200","2","3",".667","0","1","1","3","1","1","0","4","5","4.0","-7",".396",".300","0.0","5.0","2.2","18.1","2.1","4.0","0.0","12.2","98","115"
"10","10","2018-11-04","33-156","MIN","@","POR","L (-30)","0","19:03","2","6",".333","1","5",".200","0","0","","2","2","4","2","0","0","2","1","5","2.6","-14",".417",".417","8.1","12.0","9.7","21.0","0.0","0.0","25.0","17.8","76","121"
"11","11","2018-11-05","33-157","MIN","@","LAC","L (-11)","0","15:46","0","0","","0","0","","1","2",".500","0","1","1","0","0","0","0","1","1","0.5","-4",".568","","0.0","7.1","3.8","0.0","0.0","0.0","0.0","2.5","123","134"
"12","12","2018-11-07","33-159","MIN","@","LAL","L (-4)","0","9:50","1","2",".500","1","2",".500","0","0","","0","1","1","0","0","0","1","1","3","0.9","-14",".750",".750","0.0","11.9","5.6","0.0","0.0","0.0","33.3","13.3","88","124"
"13","13","2018-11-09","33-161","MIN","@","SAC","L (-11)","0","18:23","2","5",".400","2","5",".400","0","0","","0","1","1","0","1","0","0","2","6","3.8","-5",".600",".600","0.0","5.3","2.6","0.0","2.5","0.0","0.0","10.5","127","115"
"14","14","2018-11-12","33-164","MIN","","BRK","W (+7)","0","14:47","1","4",".250","1","4",".250","0","0","","2","4","6","1","0","0","1","1","3","2.5","-5",".375",".375","20.3","20.9","20.7","8.4","0.0","0.0","20.0","13.9","94","110"
"18","15","2018-11-21","33-173","MIN","","DEN","L (-2)","0","0:06","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+2","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","118"
"22","16","2018-11-28","33-180","MIN","","SAS","W (+39)","0","7:04","1","2",".500","1","2",".500","0","0","","0","1","1","1","0","0","0","0","3","3.0","0",".750",".750","0.0","14.5","7.2","15.7","0.0","0.0","0.0","12.0","164","100"
"25","17","2018-12-05","33-187","MIN","","CHO","W (+17)","0","1:31","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","0.3","-2","","","0.0","59.7","35.2","0.0","0.0","0.0","","0.0","0","93"
"29","18","2018-12-15","33-197","MIN","@","PHO","L (-8)","0","13:04","0","1",".000","0","1",".000","0","0","","0","0","0","1","1","0","2","2","0","-1.8","-10",".000",".000","0.0","0.0","0.0","9.4","3.7","0.0","66.7","9.6","15","109"
"30","19","2018-12-17","33-199","MIN","","SAC","W (+27)","0","6:01","3","6",".500","1","3",".333","2","2","1.000","0","1","1","1","0","0","0","2","9","6.2","0",".654",".583","0.0","15.1","8.3","33.1","0.0","0.0","0.0","45.7","137","104"
"31","20","2018-12-19","33-201","MIN","","DET","L (-6)","0","0:05","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","-0.7","0",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0","127"
"32","21","2018-12-21","33-203","MIN","@","SAS","L (-26)","0","4:19","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-3",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2","0","137"
"34","22","2018-12-26","33-208","MIN","@","CHI","W (+25)","0","2:05","0","0","","0","0","","2","2","1.000","0","1","1","0","0","0","0","0","2","2.3","-2","1.136","","0.0","44.3","23.8","0.0","0.0","0.0","0.0","18.0","250","89"
